,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:article,event:totalPaymentAmount,event:points,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Throughput Time,cluster_id,days
2910,A1477,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,82.5,0,71.5,38361600.0,1,0,0,1,0,1,0,0,1,1,0,444 days 00:00:00,7,444
3016,A14929,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,14518800.0,1,0,0,1,0,1,0,0,1,1,0,168 days 01:00:00,7,168
3021,A14941,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,19789200.0,1,0,0,1,0,1,0,0,1,1,0,229 days 01:00:00,7,229
3056,A15017,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,14778000.0,1,0,0,1,0,1,0,0,1,1,0,171 days 01:00:00,7,171
3085,A15062,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,19616400.0,1,0,0,1,0,1,0,0,1,1,0,227 days 01:00:00,7,227
3106,A15100,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,42249600.0,1,0,0,1,0,1,0,0,1,1,0,489 days 00:00:00,7,489
3117,A15120,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,34128000.0,1,0,0,1,0,1,0,0,1,1,0,395 days 00:00:00,7,395
3135,A15156,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,19357200.0,1,0,0,1,0,1,0,0,1,1,0,224 days 01:00:00,7,224
3165,A1520,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,82.5,0,71.5,37584000.0,1,0,0,1,0,1,0,0,1,1,0,435 days 00:00:00,7,435
3327,A15464,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,48992400.0,1,0,0,1,0,1,0,0,1,1,0,567 days 01:00:00,7,567
3368,A15527,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,157,49.0,0,74.0,56851200.0,1,0,0,1,0,1,0,0,1,1,0,658 days 00:00:00,7,658
3376,A15542,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,15728400.0,1,0,0,1,0,1,0,0,1,1,0,182 days 01:00:00,7,182
3406,A1559,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,82.5,0,71.5,73357200.0,1,0,0,1,0,1,0,0,1,1,0,849 days 01:00:00,7,849
3418,A15603,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,18752400.0,1,0,0,1,0,1,0,0,1,1,0,217 days 01:00:00,7,217
3431,A15633,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,33609600.0,1,0,0,1,0,1,0,0,1,1,0,389 days 00:00:00,7,389
3454,A1568,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,46.0,0,71.5,19443600.0,1,0,0,1,0,1,0,0,1,1,0,225 days 01:00:00,7,225
3458,A15687,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,37756800.0,1,0,0,1,0,1,0,0,1,1,0,437 days 00:00:00,7,437
3497,A15767,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,19875600.0,1,0,0,1,0,1,0,0,1,1,0,230 days 01:00:00,7,230
3581,A15916,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,13827600.0,1,0,0,1,0,1,0,0,1,1,0,160 days 01:00:00,7,160
3588,A15925,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,157,49.0,0,74.0,55987200.0,1,0,0,1,0,1,0,0,1,1,0,648 days 00:00:00,7,648
3635,A16000,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,19875600.0,1,0,0,1,0,1,0,0,1,1,0,230 days 01:00:00,7,230
3740,A16155,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,157,49.0,0,74.0,54950400.0,1,0,0,1,0,1,0,0,1,1,0,636 days 00:00:00,7,636
3743,A16160,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,157,49.0,0,74.0,54432000.0,1,0,0,1,0,1,0,0,1,1,0,630 days 00:00:00,7,630
3786,A16226,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,34473600.0,1,0,0,1,0,1,0,0,1,1,0,399 days 00:00:00,7,399
3802,A16247,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,45104400.0,2,0,0,1,0,1,0,0,1,1,0,522 days 01:00:00,7,522
3804,A16249,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,27043200.0,1,0,0,1,0,1,0,0,1,1,0,313 days 00:00:00,7,313
3877,A16369,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,48906000.0,1,0,0,1,0,1,0,0,1,1,0,566 days 01:00:00,7,566
3918,A16436,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,157,49.0,0,74.0,55641600.0,1,0,0,1,0,1,0,0,1,1,0,644 days 00:00:00,7,644
3972,A1653,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,157,35.0,0,35.0,11149200.0,1,0,0,0,0,0,0,0,1,0,0,129 days 01:00:00,7,129
3973,A16530,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,92.6,0,74.0,26265600.0,1,0,0,1,0,1,0,0,1,1,0,304 days 00:00:00,7,304
3983,A16554,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,157,49.0,0,74.0,55641600.0,1,0,0,1,0,1,0,0,1,1,0,644 days 00:00:00,7,644
3987,A16561,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,15037200.0,1,0,0,1,0,1,0,0,1,1,0,174 days 01:00:00,7,174
3999,A1658,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,82.5,0,71.5,26352000.0,1,0,0,1,0,1,0,0,1,1,0,305 days 00:00:00,7,305
4001,A16582,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,24105600.0,1,0,0,1,0,1,0,0,1,1,0,279 days 00:00:00,7,279
4002,A16583,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,27129600.0,1,0,0,1,0,1,0,0,1,1,0,314 days 00:00:00,7,314
4006,A16590,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,20307600.0,1,0,0,1,0,1,0,0,1,1,0,235 days 01:00:00,7,235
4012,A16600,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,18579600.0,1,0,0,1,0,1,0,0,1,1,0,215 days 01:00:00,7,215
4022,A1662,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,82.5,0,71.5,23760000.0,1,0,0,1,0,1,0,0,1,1,0,275 days 00:00:00,7,275
4029,A16630,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,18406800.0,1,0,0,1,0,1,0,0,1,1,0,213 days 01:00:00,7,213
4039,A16646,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,26352000.0,1,0,0,1,0,1,0,0,1,1,0,305 days 00:00:00,7,305
4055,A16685,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,157,49.0,0,74.0,55123200.0,1,0,0,1,0,1,0,0,1,1,0,638 days 00:00:00,7,638
4072,A16712,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,157,49.0,0,74.0,55209600.0,1,0,0,1,0,1,0,0,1,1,0,639 days 00:00:00,7,639
4076,A16720,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,157,49.0,0,74.0,55123200.0,1,0,0,1,0,1,0,0,1,1,0,638 days 00:00:00,7,638
4143,A1685,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,82.5,0,71.5,38624400.0,1,0,0,1,0,1,0,0,1,1,0,447 days 01:00:00,7,447
4161,A1689,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,82.5,0,71.5,25056000.0,1,0,0,1,0,1,0,0,1,1,0,290 days 00:00:00,7,290
4170,A16902,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,36460800.0,1,0,0,1,0,1,0,0,1,1,0,422 days 00:00:00,7,422
4223,A1699,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,46.0,0,71.5,37584000.0,1,0,0,1,0,1,0,0,1,1,0,435 days 00:00:00,7,435
4230,A17003,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,87.0,0,74.0,26784000.0,1,0,0,1,0,1,0,0,1,1,0,310 days 00:00:00,7,310
4239,A1702,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,82.5,0,71.5,33004800.0,1,0,0,1,0,1,0,0,1,1,0,382 days 00:00:00,7,382
4284,A17086,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,22809600.0,1,0,0,1,0,1,0,0,1,1,0,264 days 00:00:00,7,264
4381,A17230,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,87.0,0,74.0,34560000.0,1,0,0,1,0,1,0,0,1,1,0,400 days 00:00:00,7,400
