,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:article,event:totalPaymentAmount,event:points,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Throughput Time,cluster_id,days
13695,A33204,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,157,87.5,0,74.0,37238400.0,0,0,0,1,0,1,0,0,1,1,0,431 days 00:00:00,2,431
14023,A33773,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,157,0.0,0,74.0,68688000.0,0,0,0,1,0,1,0,0,1,1,0,795 days 00:00:00,2,795
14225,A34092,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,157,0.0,0,36.0,8038800.0,0,0,0,0,0,0,0,0,1,0,0,93 days 01:00:00,2,93
14256,A34147,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,157,36.0,0,36.0,172800.0,0,0,0,0,0,0,0,0,1,0,0,2 days 00:00:00,2,2
14262,A34154,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,157,0.0,0,74.0,69379200.0,0,0,0,1,0,1,0,0,1,1,0,803 days 00:00:00,2,803
14344,A34301,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,157,0.0,0,36.0,8298000.0,0,0,0,0,0,0,0,0,1,0,0,96 days 01:00:00,2,96
14627,A34813,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,157,36.0,0,36.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00,2,1
15298,A35974,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,157,36.0,0,36.0,2246400.0,0,0,0,0,0,0,0,0,1,0,0,26 days 00:00:00,2,26
15324,A36007,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,157,36.0,0,36.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00,2,1
15553,A36505,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,157,0.0,0,36.0,6393600.0,0,0,0,0,0,0,0,0,1,0,0,74 days 00:00:00,2,74
15750,A36849,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,157,38.0,0,38.0,864000.0,0,0,0,0,0,0,0,0,1,0,0,10 days 00:00:00,2,10
15759,A36862,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,157,0.0,0,74.0,63676800.0,0,0,0,1,0,1,0,0,1,1,0,737 days 00:00:00,2,737
16083,A37417,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,157,36.0,0,36.0,604800.0,0,0,0,0,0,0,0,0,1,0,0,7 days 00:00:00,2,7
16084,A37418,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,157,0.0,0,74.0,60908400.0,0,0,0,1,0,1,0,0,1,1,0,704 days 23:00:00,2,704
16092,A37430,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,157,0.0,0,36.0,11833200.0,0,0,0,0,0,0,0,0,1,0,0,136 days 23:00:00,2,136
16436,A38166,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,157,36.0,0,36.0,172800.0,0,0,0,0,0,0,0,0,1,0,0,2 days 00:00:00,2,2
17000,A39270,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,157,38.0,0,38.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00,2,1
17183,A39576,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,157,0.0,0,38.0,9158400.0,0,0,0,0,0,0,0,0,1,0,0,106 days 00:00:00,2,106
18506,A41889,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,157,0.0,0,38.0,4233600.0,0,0,0,0,0,0,0,0,1,0,0,49 days 00:00:00,2,49
18999,A42748,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,157,38.0,0,38.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00,2,1
19120,A42935,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,157,0.0,0,77.5,87955200.0,0,0,0,1,0,1,0,0,1,1,0,1018 days 00:00:00,2,1018
19372,A43406,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,157,0.0,0,38.0,4060800.0,0,0,0,0,0,0,0,0,1,0,0,47 days 00:00:00,2,47
19373,A43409,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,157,38.0,0,38.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00,2,4
19872,A44253,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,157,38.0,0,38.0,5443200.0,0,0,0,0,0,0,0,0,1,0,0,63 days 00:00:00,2,63
20116,A44675,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,157,38.0,0,38.0,518400.0,0,0,0,0,0,0,0,0,1,0,0,6 days 00:00:00,2,6
20431,A45201,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,157,38.0,0,38.0,1382400.0,0,0,0,0,0,0,0,0,1,0,0,16 days 00:00:00,2,16
20447,A45233,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,157,0.0,0,38.0,8816400.0,0,0,0,0,0,0,0,0,1,0,0,102 days 01:00:00,2,102
20681,A45761,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,157,0.0,0,38.0,10717200.0,0,0,0,0,0,0,0,0,1,0,0,124 days 01:00:00,2,124
20898,A46367,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,157,0.0,0,38.0,10890000.0,0,0,0,0,0,0,0,0,1,0,0,126 days 01:00:00,2,126
21201,A522,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,157,0.0,0,35.0,11235600.0,0,0,0,0,0,0,0,0,1,0,0,130 days 01:00:00,2,130
21953,A6615,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,157,35.0,0,35.0,864000.0,0,0,0,0,0,0,0,0,1,0,0,10 days 00:00:00,2,10
22743,A7965,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,157,0.0,0,35.0,8377200.0,0,0,0,0,0,0,0,0,1,0,0,96 days 23:00:00,2,96
22758,A7996,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,157,36.0,0,36.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,2,0
23327,A9272,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,157,0.0,0,36.0,11401200.0,0,0,0,0,0,0,0,0,1,0,0,131 days 23:00:00,2,131
23543,A9616,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,157,87.0,0,74.0,55641600.0,0,0,0,1,0,1,0,0,1,1,0,644 days 00:00:00,2,644
23638,A9768,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,157,87.0,0,74.0,50540400.0,1,0,0,1,0,1,0,0,1,1,0,584 days 23:00:00,2,584
23775,C10186,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,180,44.01,0,37.56,24541200.0,1,0,0,1,0,1,0,0,1,1,0,284 days 01:00:00,2,284
23776,C10187,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,180,0.0,0,37.56,61344000.0,0,0,0,1,0,1,0,0,1,1,0,710 days 00:00:00,2,710
23779,C10191,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,62.59,61344000.0,0,0,0,1,0,1,0,0,1,1,0,710 days 00:00:00,2,710
23781,C10194,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,171,65.5,0,65.5,7776000.0,0,0,0,1,0,1,0,0,1,1,0,90 days 00:00:00,2,90
23784,C10201,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,171,32.0,0,65.5,5266800.0,0,0,0,1,0,1,0,0,1,1,0,60 days 23:00:00,2,60
23786,C10310,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,193,0.0,0,1251.89,34038000.0,0,0,0,1,0,1,0,0,1,1,0,393 days 23:00:00,2,393
23790,C10330,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,180,26.39,0,39.36,14342400.0,0,0,0,1,0,1,0,0,1,1,0,166 days 00:00:00,2,166
23804,C10466,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,62.59,64022400.0,0,0,0,1,0,1,0,0,1,1,0,741 days 00:00:00,2,741
23808,C10480,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,62.59,51235200.0,0,0,0,1,0,1,0,0,1,1,0,593 days 00:00:00,2,593
23812,C10519,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,38962800.0,0,0,0,1,0,1,0,0,1,1,0,450 days 23:00:00,2,450
23824,C10586,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,193,0.0,0,1251.89,57110400.0,0,0,0,1,0,1,0,0,1,1,0,661 days 00:00:00,2,661
23832,C10604,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,180,0.0,0,655.99,38365200.0,0,0,0,1,0,1,0,0,1,1,0,444 days 01:00:00,2,444
23833,C10605,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,193,0.0,0,1377.07,50720400.0,0,0,0,1,0,1,0,0,1,1,0,587 days 01:00:00,2,587
23837,C10794,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,170,0.0,0,62.59,38358000.0,0,0,0,1,0,1,0,0,1,1,0,443 days 23:00:00,2,443
23842,C10823,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,158,0.0,0,62.59,4752000.0,0,1,0,0,0,0,0,0,1,1,0,55 days 00:00:00,2,55
23845,C10837,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,181,0.0,0,37.56,39654000.0,0,0,0,1,0,1,0,0,1,1,0,458 days 23:00:00,2,458
23856,C10877,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,62.59,63504000.0,0,0,0,1,0,1,0,0,1,1,0,735 days 00:00:00,2,735
23859,C10898,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,170,0.0,0,62.59,69375600.0,0,0,0,1,0,1,0,0,1,1,0,802 days 23:00:00,2,802
23860,C10903,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,180,0.0,0,37.56,69375600.0,0,0,0,1,0,1,0,0,1,1,0,802 days 23:00:00,2,802
23865,C10925,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,170,0.0,0,62.59,34383600.0,0,0,0,1,0,1,0,0,1,1,0,397 days 23:00:00,2,397
23878,C10972,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,170,37.75,0,62.59,64537200.0,1,0,0,1,0,1,0,0,1,1,0,746 days 23:00:00,2,746
23879,C10974,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,170,0.0,0,62.59,64537200.0,0,0,0,1,0,1,0,0,1,1,0,746 days 23:00:00,2,746
23885,C10998,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,170,0.0,0,62.59,63590400.0,0,0,0,1,0,1,0,0,1,1,0,736 days 00:00:00,2,736
23895,C11048,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,170,0.0,0,62.59,32400000.0,0,0,0,1,0,1,0,0,1,1,0,375 days 00:00:00,2,375
23896,C11052,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,193,0.0,0,1251.89,63590400.0,0,0,0,1,0,1,0,0,1,1,0,736 days 00:00:00,2,736
23897,C11063,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,193,0.0,0,1251.89,32400000.0,0,0,0,1,0,1,0,0,1,1,0,375 days 00:00:00,2,375
23898,C11064,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,180,0.0,0,37.56,32400000.0,0,0,0,1,0,1,0,0,1,1,0,375 days 00:00:00,2,375
23902,C11091,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,158,0.0,0,125.19,33519600.0,0,0,0,1,0,1,0,0,1,1,0,387 days 23:00:00,2,387
23903,C11092,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,193,0.0,0,1251.89,33519600.0,0,0,0,1,0,1,0,0,1,1,0,387 days 23:00:00,2,387
23905,C11104,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,193,0.0,0,1251.89,63590400.0,0,0,0,1,0,1,0,0,1,1,0,736 days 00:00:00,2,736
23907,C11107,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,193,0.0,0,1251.89,63244800.0,0,0,0,1,0,1,0,0,1,1,0,732 days 00:00:00,2,732
23909,C11111,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,62.59,63244800.0,0,0,0,1,0,1,0,0,1,1,0,732 days 00:00:00,2,732
23919,C11134,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,62.59,32486400.0,0,0,0,1,0,1,0,0,1,1,0,376 days 00:00:00,2,376
23920,C11137,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,62.59,32486400.0,0,0,0,1,0,1,0,0,1,1,0,376 days 00:00:00,2,376
23925,C11145,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,170,0.0,0,62.59,32400000.0,0,0,0,1,0,1,0,0,1,1,0,375 days 00:00:00,2,375
23927,C11147,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,193,0.0,0,1251.89,32400000.0,0,0,0,1,0,1,0,0,1,1,0,375 days 00:00:00,2,375
23928,C11148,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,62.59,32400000.0,0,0,0,1,0,1,0,0,1,1,0,375 days 00:00:00,2,375
23929,C11150,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,62.59,63936000.0,0,0,0,1,0,1,0,0,1,1,0,740 days 00:00:00,2,740
23931,C11165,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,170,0.0,0,62.59,63849600.0,0,0,0,1,0,1,0,0,1,1,0,739 days 00:00:00,2,739
23934,C11180,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,62.59,63676800.0,0,0,0,1,0,1,0,0,1,1,0,737 days 00:00:00,2,737
23935,C11186,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,62.59,63504000.0,0,0,0,1,0,1,0,0,1,1,0,735 days 00:00:00,2,735
23936,C11190,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,171,47.67,0,62.59,27046800.0,1,0,0,1,0,1,0,0,1,1,0,313 days 01:00:00,2,313
23941,C11212,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,180,0.0,0,37.56,63590400.0,0,0,0,1,0,1,0,0,1,1,0,736 days 00:00:00,2,736
23942,C11213,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,180,0.0,0,37.56,63590400.0,0,0,0,1,0,1,0,0,1,1,0,736 days 00:00:00,2,736
23944,C11219,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,62.59,62899200.0,0,0,0,1,0,1,0,0,1,1,0,728 days 00:00:00,2,728
23945,C11229,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,62.59,62812800.0,0,0,0,1,0,1,0,0,1,1,0,727 days 00:00:00,2,727
23946,C11233,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,62.59,62726400.0,0,0,0,1,0,1,0,0,1,1,0,726 days 00:00:00,2,726
23949,C11250,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,62.59,60566400.0,0,0,0,1,0,1,0,0,1,1,0,701 days 00:00:00,2,701
23950,C11255,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,62.59,60393600.0,0,0,0,1,0,1,0,0,1,1,0,699 days 00:00:00,2,699
23953,C11284,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,180,25.23,0,37.56,63504000.0,1,0,0,1,0,1,0,0,1,1,0,735 days 00:00:00,2,735
23954,C11288,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,170,0.0,0,62.59,63417600.0,0,0,0,1,0,1,0,0,1,1,0,734 days 00:00:00,2,734
23956,C11314,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,62.59,60393600.0,0,0,0,1,0,1,0,0,1,1,0,699 days 00:00:00,2,699
23957,C11319,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,62.59,59788800.0,0,0,0,1,0,1,0,0,1,1,0,692 days 00:00:00,2,692
23958,C11327,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,180,31.69,0,37.56,27306000.0,1,1,0,1,1,1,0,0,1,1,0,316 days 01:00:00,2,316
23959,C11356,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,62.59,63331200.0,0,0,0,1,0,1,0,0,1,1,0,733 days 00:00:00,2,733
23960,C11360,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,180,0.0,0,37.56,62899200.0,0,0,0,1,0,1,0,0,1,1,0,728 days 00:00:00,2,728
23961,C11361,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,62.59,62812800.0,0,0,0,1,0,1,0,0,1,1,0,727 days 00:00:00,2,727
23962,C11362,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,62.59,62812800.0,0,0,0,1,0,1,0,0,1,1,0,727 days 00:00:00,2,727
23963,C11364,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,62.59,63331200.0,0,0,0,1,0,1,0,0,1,1,0,733 days 00:00:00,2,733
23967,C11386,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,180,0.0,0,37.56,63244800.0,0,0,0,1,0,1,0,0,1,1,0,732 days 00:00:00,2,732
23968,C11387,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,62.59,61171200.0,0,0,0,1,0,1,0,0,1,1,0,708 days 00:00:00,2,708
23970,C11396,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,180,0.0,0,37.56,61171200.0,0,0,0,1,0,1,0,0,1,1,0,708 days 00:00:00,2,708
23972,C11409,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,62.59,58492800.0,0,0,0,1,0,1,0,0,1,1,0,677 days 00:00:00,2,677
23973,C11417,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,180,0.0,0,37.56,56851200.0,0,0,0,1,0,1,0,0,1,1,0,658 days 00:00:00,2,658
23975,C11426,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,62.59,60393600.0,0,0,0,1,0,1,0,0,1,1,0,699 days 00:00:00,2,699
23976,C11434,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,62.59,62467200.0,0,0,0,1,0,1,0,0,1,1,0,723 days 00:00:00,2,723
23977,C11435,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,62.59,62467200.0,0,0,0,1,0,1,0,0,1,1,0,723 days 00:00:00,2,723
23978,C11438,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,62.59,62121600.0,0,0,0,1,0,1,0,0,1,1,0,719 days 00:00:00,2,719
23979,C11442,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,62.59,61430400.0,0,0,0,1,0,1,0,0,1,1,0,711 days 00:00:00,2,711
23982,C11446,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,62.59,62726400.0,0,0,0,1,0,1,0,0,1,1,0,726 days 00:00:00,2,726
23988,C11480,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,62.59,54259200.0,0,0,0,1,0,1,0,0,1,1,0,628 days 00:00:00,2,628
23989,C11484,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,171,42.71,0,62.59,26355600.0,1,0,0,1,0,1,0,0,1,1,0,305 days 01:00:00,2,305
23990,C11486,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,62.59,61430400.0,0,0,0,1,0,1,0,0,1,1,0,711 days 00:00:00,2,711
