,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:article,event:totalPaymentAmount,event:points,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Throughput Time,cluster_id,days
24259,C12587,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,250.38,49766400.0,0,0,0,1,0,1,0,0,1,1,0,576 days 00:00:00,18,576
24262,C12594,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,250.38,48384000.0,0,0,0,1,0,1,0,0,1,1,0,560 days 00:00:00,18,560
24264,C12600,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,250.38,48384000.0,0,0,0,1,0,1,0,0,1,1,0,560 days 00:00:00,18,560
24271,C12617,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,250.38,48988800.0,0,0,0,1,0,1,0,0,1,1,0,567 days 00:00:00,18,567
24293,C12718,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,250.38,49248000.0,0,0,0,1,0,1,0,0,1,1,0,570 days 00:00:00,18,570
24303,C12741,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,250.38,48470400.0,0,0,0,1,0,1,0,0,1,1,0,561 days 00:00:00,18,561
24331,C12830,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,125.19,0,250.38,5270400.0,0,0,0,1,0,1,0,0,1,1,0,61 days 00:00:00,18,61
24336,C12840,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,250.38,64108800.0,0,0,0,1,0,1,0,0,1,1,0,742 days 00:00:00,18,742
24342,C12859,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,250.38,47952000.0,0,0,0,1,0,1,0,0,1,1,0,555 days 00:00:00,18,555
24351,C12889,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,80,137.91,0,262.4,52966800.0,1,0,0,1,0,1,0,0,1,1,0,613 days 01:00:00,18,613
24353,C12896,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,250.38,46310400.0,0,0,0,1,0,1,0,0,1,1,0,536 days 00:00:00,18,536
24355,C12905,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,137.91,0,262.4,5698800.0,0,0,0,1,0,1,0,0,1,1,0,65 days 23:00:00,18,65
24356,C12906,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,94,0.0,0,1032.91,6822000.0,0,1,0,1,0,1,0,0,1,1,0,78 days 23:00:00,18,78
24362,C12918,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,68,0.0,0,39.36,38012400.0,0,0,0,1,0,1,0,0,1,1,0,439 days 23:00:00,18,439
24378,C12964,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.4,58233600.0,0,0,0,1,0,1,0,0,1,1,0,674 days 00:00:00,18,674
24397,C13013,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,94,0.0,0,516.46,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,18,0
24405,C13054,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,94,0.0,0,516.46,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,18,0
24415,C13075,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.4,52621200.0,0,0,0,1,0,1,0,0,1,1,0,609 days 01:00:00,18,609
24419,C13084,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,131.2,0,131.2,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00,18,1
24435,C13129,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.4,49942800.0,0,0,0,1,0,1,0,0,1,1,0,578 days 01:00:00,18,578
24445,C13155,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,131.2,0,262.4,5184000.0,0,0,0,1,0,1,0,0,1,1,0,60 days 00:00:00,18,60
24463,C13201,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.4,52621200.0,0,0,0,1,0,1,0,0,1,1,0,609 days 01:00:00,18,609
24482,C13237,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.4,50979600.0,0,0,0,1,0,1,0,0,1,1,0,590 days 01:00:00,18,590
24489,C13257,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.4,51152400.0,0,0,0,1,0,1,0,0,1,1,0,592 days 01:00:00,18,592
24492,C13268,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,131.2,0,131.2,259200.0,0,0,0,0,0,0,0,0,1,0,0,3 days 00:00:00,18,3
24499,C13292,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,131.2,0,131.2,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00,18,1
24501,C13296,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,131.2,0,262.4,5356800.0,0,0,0,1,0,1,0,0,1,1,0,62 days 00:00:00,18,62
24504,C13299,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,131.21,0,262.4,5270400.0,0,0,0,1,0,1,0,0,1,1,0,61 days 00:00:00,18,61
24538,C13369,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,80,0.0,0,262.4,6310800.0,0,1,0,1,0,1,0,0,1,1,0,73 days 01:00:00,18,73
24546,C13394,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,80,131.2,0,262.4,51757200.0,1,0,0,1,0,1,0,0,1,1,0,599 days 01:00:00,18,599
24547,C13395,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.4,51757200.0,0,0,0,1,0,1,0,0,1,1,0,599 days 01:00:00,18,599
24569,C13443,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,131.23,0,262.4,5184000.0,0,0,0,1,0,1,0,0,1,1,0,60 days 00:00:00,18,60
24572,C13450,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.4,51930000.0,0,0,0,1,0,1,0,0,1,1,0,601 days 01:00:00,18,601
24574,C13466,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.4,48733200.0,0,0,0,1,0,1,0,0,1,1,0,564 days 01:00:00,18,564
24576,C13469,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.4,47437200.0,0,0,0,1,0,1,0,0,1,1,0,549 days 01:00:00,18,549
24581,C13479,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,131.2,0,131.2,518400.0,0,0,0,0,0,0,0,0,1,0,0,6 days 00:00:00,18,6
24589,C13506,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,80,0.0,0,131.2,7862400.0,0,0,0,0,0,0,0,0,1,0,0,91 days 00:00:00,18,91
24593,C13516,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.4,48042000.0,0,0,0,1,0,1,0,0,1,1,0,556 days 01:00:00,18,556
24613,C13548,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,131.2,0,131.2,604800.0,0,0,0,0,0,0,0,0,1,0,0,7 days 00:00:00,18,7
24641,C13597,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.4,51152400.0,0,0,0,1,0,1,0,0,1,1,0,592 days 01:00:00,18,592
24655,C13631,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,131.2,0,131.2,518400.0,0,0,0,0,0,0,0,0,1,0,0,6 days 00:00:00,18,6
24684,C13683,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,131.2,0,262.4,5184000.0,0,0,0,1,0,1,0,0,1,1,0,60 days 00:00:00,18,60
24689,C13692,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.4,49942800.0,0,0,0,1,0,1,0,0,1,1,0,578 days 01:00:00,18,578
24694,C13699,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.4,49424400.0,0,0,0,1,0,1,0,0,1,1,0,572 days 01:00:00,18,572
24699,C13714,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.4,49942800.0,0,0,0,1,0,1,0,0,1,1,0,578 days 01:00:00,18,578
24709,C13738,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,269.11,0,262.4,33609600.0,1,0,0,1,0,1,0,0,1,1,0,389 days 00:00:00,18,389
24719,C13764,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.4,45882000.0,0,0,0,1,0,1,0,0,1,1,0,531 days 01:00:00,18,531
24721,C13769,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.4,43203600.0,0,0,0,1,0,1,0,0,1,1,0,500 days 01:00:00,18,500
24740,C13830,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.0,31017600.0,0,0,0,1,0,1,0,0,1,1,0,359 days 00:00:00,18,359
24743,C13836,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,131.2,0,262.4,5270400.0,0,0,0,1,0,1,0,0,1,1,0,61 days 00:00:00,18,61
24766,C13893,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.0,24624000.0,0,0,0,1,0,1,0,0,1,1,0,285 days 00:00:00,18,285
24774,C13911,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.4,46918800.0,0,0,0,1,0,1,0,0,1,1,0,543 days 01:00:00,18,543
24791,C13944,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,131.2,0,131.2,172800.0,0,0,0,0,0,0,0,0,1,0,0,2 days 00:00:00,18,2
24798,C13959,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,262.4,0,262.4,13482000.0,1,0,0,1,0,1,0,0,1,1,0,156 days 01:00:00,18,156
24803,C13972,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,80,0.0,0,131.2,7779600.0,0,0,0,0,0,0,0,0,1,0,0,90 days 01:00:00,18,90
24817,C14003,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,131.2,0,262.4,5356800.0,0,0,0,1,0,1,0,0,1,1,0,62 days 00:00:00,18,62
24825,C14032,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.4,45018000.0,0,0,0,1,0,1,0,0,1,1,0,521 days 01:00:00,18,521
24835,C14055,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,131.2,0,131.2,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00,18,1
24849,C14089,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,131.2,0,262.4,5187600.0,0,0,0,1,0,1,0,0,1,1,0,60 days 01:00:00,18,60
24859,C14112,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,100,0.0,0,131.2,45018000.0,0,0,0,1,0,1,0,0,1,1,0,521 days 01:00:00,18,521
24861,C14119,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.4,42598800.0,0,0,0,1,0,1,0,0,1,1,0,493 days 01:00:00,18,493
24864,C14137,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,131.2,0,262.4,5184000.0,0,0,0,1,0,1,0,0,1,1,0,60 days 00:00:00,18,60
24872,C14150,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.4,43894800.0,0,0,0,1,0,1,0,0,1,1,0,508 days 01:00:00,18,508
24882,C14165,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.0,62812800.0,0,0,0,1,0,1,0,0,1,1,0,727 days 00:00:00,18,727
24884,C14168,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.4,39834000.0,0,0,0,1,0,1,0,0,1,1,0,461 days 01:00:00,18,461
24889,C14181,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.4,42339600.0,0,0,0,1,0,1,0,0,1,1,0,490 days 01:00:00,18,490
24890,C14182,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.4,41475600.0,0,0,0,1,0,1,0,0,1,1,0,480 days 01:00:00,18,480
24897,C14205,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,262.4,0,262.4,6224400.0,0,0,0,1,0,1,0,0,1,1,0,72 days 01:00:00,18,72
24910,C14248,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,131.2,0,262.4,5274000.0,0,0,0,1,0,1,0,0,1,1,0,61 days 01:00:00,18,61
24923,C14281,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.4,39315600.0,0,0,0,1,0,1,0,0,1,1,0,455 days 01:00:00,18,455
24933,C14302,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.0,54435600.0,0,0,0,1,0,1,0,0,1,1,1,630 days 01:00:00,18,630
24935,C14306,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,131.0,0,262.0,5270400.0,0,0,0,1,0,1,0,0,1,1,0,61 days 00:00:00,18,61
24936,C14307,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,262.0,0,262.0,12445200.0,1,0,0,1,0,1,0,0,1,1,0,144 days 01:00:00,18,144
24944,C14342,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,80,0.0,0,262.39,7779600.0,0,0,0,0,0,0,0,0,1,0,0,90 days 01:00:00,18,90
24945,C14343,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.4,40179600.0,0,0,0,1,0,1,0,0,1,1,0,465 days 01:00:00,18,465
24947,C14345,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,94,0.0,0,258.23,7779600.0,0,0,0,0,0,0,0,0,1,0,0,90 days 01:00:00,18,90
24954,C14368,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.4,39834000.0,0,0,0,1,0,1,0,0,1,1,0,461 days 01:00:00,18,461
24957,C14380,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.4,38710800.0,0,0,0,1,0,1,0,0,1,1,0,448 days 01:00:00,18,448
24982,C14436,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,131.2,0,131.2,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00,18,1
24984,C14439,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.0,30326400.0,0,0,0,1,0,1,0,0,1,1,0,351 days 00:00:00,18,351
24988,C14446,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,61,0.0,0,655.5,26611200.0,0,0,0,1,0,1,0,0,1,1,0,308 days 00:00:00,18,308
25018,C14500,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,131.0,0,131.0,1468800.0,0,0,0,0,0,0,0,0,1,0,0,17 days 00:00:00,18,17
25032,C14530,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,97,0.0,0,68.77,26524800.0,0,0,0,1,0,1,0,0,1,1,0,307 days 00:00:00,18,307
25035,C14533,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.0,118458000.0,0,0,0,1,0,1,0,0,1,1,0,1371 days 01:00:00,18,1371
25048,C14567,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,131.0,0,131.0,3286800.0,0,0,0,0,0,0,0,0,1,0,0,38 days 01:00:00,18,38
25054,C14583,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.0,34041600.0,0,0,0,1,0,1,0,0,1,1,0,394 days 00:00:00,18,394
25055,C14584,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,94,0.0,0,1083.6,34041600.0,0,0,0,1,0,1,0,0,1,1,0,394 days 00:00:00,18,394
25070,C14614,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.0,43808400.0,0,0,0,1,0,1,0,0,1,1,0,507 days 01:00:00,18,507
25079,C14648,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.0,42080400.0,0,0,0,1,0,1,0,0,1,1,0,487 days 01:00:00,18,487
25101,C14698,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,262.0,0,262.0,6829200.0,0,0,0,1,0,1,0,0,1,1,0,79 days 01:00:00,18,79
25138,C14785,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,131.0,0,131.0,1036800.0,0,0,0,0,0,0,0,0,1,0,0,12 days 00:00:00,18,12
25143,C14794,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,131.0,0,262.0,5270400.0,0,0,0,1,0,1,0,0,1,1,0,61 days 00:00:00,18,61
25153,C14813,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,131.0,0,131.0,172800.0,0,0,0,0,0,0,0,0,1,0,0,2 days 00:00:00,18,2
25166,C14849,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,131.0,0,131.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00,18,1
25196,C14928,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.0,111891600.0,0,0,0,1,0,1,0,0,1,1,0,1295 days 01:00:00,18,1295
25221,C14972,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,141.0,0,262.0,15814800.0,1,0,0,1,0,1,0,0,1,1,0,183 days 01:00:00,18,183
25223,C14978,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,262.0,48042000.0,0,0,0,1,0,1,0,0,1,1,0,556 days 01:00:00,18,556
25227,C14982,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,131.0,0,131.0,604800.0,0,0,0,0,0,0,0,0,1,0,0,7 days 00:00:00,18,7
25254,C15036,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,275.1,50374800.0,0,0,0,1,0,1,0,0,1,1,0,583 days 01:00:00,18,583
25259,C15045,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,275.1,48992400.0,0,0,0,1,0,1,0,0,1,1,0,567 days 01:00:00,18,567
25260,C15047,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,275.1,44931600.0,0,0,0,1,0,1,0,0,1,1,0,520 days 01:00:00,18,520
25269,C15067,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,137.55,0,137.55,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00,18,1
25299,C15119,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,275.1,53917200.0,0,0,0,1,0,1,0,0,1,1,0,624 days 01:00:00,18,624
25305,C15129,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,137.55,0,137.55,3369600.0,0,0,0,0,0,0,0,0,1,0,0,39 days 00:00:00,18,39
25316,C15169,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,312.0,85795200.0,0,0,0,1,0,1,0,0,1,1,0,993 days 00:00:00,18,993
25323,C15192,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,137.55,0,137.55,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00,18,1
25336,C15220,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,275.1,44672400.0,0,0,0,1,0,1,0,0,1,1,0,517 days 01:00:00,18,517
25341,C15235,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,275.1,42426000.0,0,0,0,1,0,1,0,0,1,1,0,491 days 01:00:00,18,491
25343,C15258,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,275.1,0,275.1,8211600.0,1,0,0,1,0,1,0,0,1,1,0,95 days 01:00:00,18,95
25348,C15274,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,275.1,38797200.0,0,0,0,1,0,1,0,0,1,1,0,449 days 01:00:00,18,449
25354,C15289,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,275.1,38970000.0,0,0,0,1,0,1,0,0,1,1,0,451 days 01:00:00,18,451
25355,C15292,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,275.1,38970000.0,0,0,0,1,0,1,0,0,1,1,0,451 days 01:00:00,18,451
25361,C15312,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,275.1,39574800.0,0,0,0,1,0,1,0,0,1,1,0,458 days 01:00:00,18,458
25366,C15335,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,550.2,38883600.0,0,0,0,1,0,1,0,0,1,1,0,450 days 01:00:00,18,450
25368,C15341,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,137.55,0,275.1,5187600.0,0,0,0,1,0,1,0,0,1,1,0,60 days 01:00:00,18,60
25375,C15356,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,80,137.55,0,275.1,38797200.0,1,0,0,1,0,1,0,0,1,1,0,449 days 01:00:00,18,449
25376,C15361,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,275.1,37933200.0,0,0,0,1,0,1,0,0,1,1,0,439 days 01:00:00,18,439
25377,C15364,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,137.55,0,137.55,5187600.0,0,0,0,0,0,0,0,0,1,0,0,60 days 01:00:00,18,60
