,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:article,event:totalPaymentAmount,event:points,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Throughput Time,cluster_id,days
23880,C10981,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,172,75.51,0,62.59,25232400.0,0,0,1,1,0,1,1,0,1,1,0,292 days 01:00:00,13,292
23881,C10984,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,32486400.0,0,0,0,1,0,1,0,0,1,1,0,376 days 00:00:00,13,376
23883,C10987,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,32486400.0,0,0,0,1,0,1,0,0,1,1,0,376 days 00:00:00,13,376
23884,C10996,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,32400000.0,0,0,0,1,0,1,0,0,1,1,0,375 days 00:00:00,13,375
23886,C11011,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,63417600.0,0,0,0,1,0,1,0,0,1,1,0,734 days 00:00:00,13,734
23887,C11012,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,63504000.0,0,0,0,1,0,1,0,0,1,1,0,735 days 00:00:00,13,735
23888,C11016,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,63244800.0,0,0,0,1,0,1,0,0,1,1,0,732 days 00:00:00,13,732
23889,C11017,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,63244800.0,0,0,0,1,0,1,0,0,1,1,0,732 days 00:00:00,13,732
23890,C11029,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,34470000.0,0,0,0,1,0,1,0,0,1,1,0,398 days 23:00:00,13,398
23891,C11032,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,34470000.0,0,0,0,1,0,1,0,0,1,1,0,398 days 23:00:00,13,398
23892,C11036,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,34470000.0,0,0,0,1,0,1,0,0,1,1,0,398 days 23:00:00,13,398
23900,C11074,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,36198000.0,0,0,0,1,0,1,0,0,1,1,0,418 days 23:00:00,13,418
23901,C11077,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,32486400.0,0,0,0,1,0,1,0,0,1,1,0,376 days 00:00:00,13,376
23910,C11114,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,32486400.0,0,0,0,1,0,1,0,0,1,1,0,376 days 00:00:00,13,376
23912,C11117,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,32486400.0,0,0,0,1,0,1,0,0,1,1,0,376 days 00:00:00,13,376
23913,C11121,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,64022400.0,0,0,0,1,0,1,0,0,1,1,0,741 days 00:00:00,13,741
23914,C11122,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,32486400.0,0,0,0,1,0,1,0,0,1,1,0,376 days 00:00:00,13,376
23915,C11123,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,64022400.0,0,0,0,1,0,1,0,0,1,1,0,741 days 00:00:00,13,741
23916,C11124,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,32486400.0,0,0,0,1,0,1,0,0,1,1,0,376 days 00:00:00,13,376
23917,C11126,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,32486400.0,0,0,0,1,0,1,0,0,1,1,0,376 days 00:00:00,13,376
23921,C11138,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,64022400.0,0,0,0,1,0,1,0,0,1,1,0,741 days 00:00:00,13,741
23922,C11139,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,32486400.0,0,0,0,1,0,1,0,0,1,1,0,376 days 00:00:00,13,376
23924,C11142,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,32486400.0,0,0,0,1,0,1,0,0,1,1,0,376 days 00:00:00,13,376
23930,C11157,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,32486400.0,0,0,0,1,0,1,0,0,1,1,0,376 days 00:00:00,13,376
23932,C11166,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,63849600.0,0,0,0,1,0,1,0,0,1,1,0,739 days 00:00:00,13,739
23933,C11178,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,63936000.0,0,0,0,1,0,1,0,0,1,1,0,740 days 00:00:00,13,740
23937,C11195,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,63936000.0,0,0,0,1,0,1,0,0,1,1,0,740 days 00:00:00,13,740
23938,C11198,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,63590400.0,0,0,0,1,0,1,0,0,1,1,0,736 days 00:00:00,13,736
23939,C11199,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,63590400.0,0,0,0,1,0,1,0,0,1,1,0,736 days 00:00:00,13,736
23940,C11204,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,63417600.0,0,0,0,1,0,1,0,0,1,1,0,734 days 00:00:00,13,734
23947,C11238,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,62294400.0,0,0,0,1,0,1,0,0,1,1,0,721 days 00:00:00,13,721
23951,C11277,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,63504000.0,0,0,0,1,0,1,0,0,1,1,0,735 days 00:00:00,13,735
23952,C11279,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,62.59,63504000.0,0,0,0,1,0,1,0,0,1,1,0,735 days 00:00:00,13,735
23955,C11298,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,63504000.0,0,0,0,1,0,1,0,0,1,1,0,735 days 00:00:00,13,735
23965,C11374,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,62812800.0,0,0,0,1,0,1,0,0,1,1,0,727 days 00:00:00,13,727
23969,C11394,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,62294400.0,0,0,0,1,0,1,0,0,1,1,0,721 days 00:00:00,13,721
23974,C11423,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,62.59,62380800.0,0,0,0,1,0,1,0,0,1,1,0,722 days 00:00:00,13,722
23986,C11473,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,62812800.0,0,0,0,1,0,1,0,0,1,1,0,727 days 00:00:00,13,727
23996,C11518,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,62.59,60307200.0,0,0,0,1,0,1,0,0,1,1,0,698 days 00:00:00,13,698
23999,C11539,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,57024000.0,0,0,0,1,0,1,0,0,1,1,0,660 days 00:00:00,13,660
24004,C11571,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,55468800.0,0,0,0,1,0,1,0,0,1,1,0,642 days 00:00:00,13,642
24011,C11602,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,180,32.0,0,32.0,5011200.0,0,0,0,0,0,0,0,0,1,0,0,58 days 00:00:00,13,58
24020,C11630,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,54604800.0,0,0,0,1,0,1,0,0,1,1,0,632 days 00:00:00,13,632
24025,C11663,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,56246400.0,0,0,0,1,0,1,0,0,1,1,0,651 days 00:00:00,13,651
24026,C11666,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,62.59,56332800.0,0,0,0,1,0,1,0,0,1,1,0,652 days 00:00:00,13,652
24031,C11694,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,57369600.0,0,0,0,1,0,1,0,0,1,1,0,664 days 00:00:00,13,664
24033,C11704,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,54259200.0,0,0,0,1,0,1,0,0,1,1,0,628 days 00:00:00,13,628
24035,C11714,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,58492800.0,0,0,0,1,0,1,0,0,1,1,0,677 days 00:00:00,13,677
24045,C11747,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,62.59,57283200.0,0,0,0,1,0,1,0,0,1,1,0,663 days 00:00:00,13,663
24059,C11805,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,58665600.0,0,0,0,1,0,1,0,0,1,1,0,679 days 00:00:00,13,679
24060,C11806,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,58665600.0,0,0,0,1,0,1,0,0,1,1,0,679 days 00:00:00,13,679
24062,C11819,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,57024000.0,0,0,0,1,0,1,0,0,1,1,0,660 days 00:00:00,13,660
24070,C11846,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,50457600.0,0,0,0,1,0,1,0,0,1,1,0,584 days 00:00:00,13,584
24071,C11849,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,47520000.0,0,0,0,1,0,1,0,0,1,1,0,550 days 00:00:00,13,550
24082,C11894,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,55900800.0,0,0,0,1,0,1,0,0,1,1,0,647 days 00:00:00,13,647
24084,C11910,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,56764800.0,0,0,0,1,0,1,0,0,1,1,0,657 days 00:00:00,13,657
24103,C11998,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,62.59,56246400.0,0,0,0,1,0,1,0,0,1,1,0,651 days 00:00:00,13,651
24106,C12010,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,37.56,54777600.0,0,0,0,1,0,1,0,0,1,1,0,634 days 00:00:00,13,634
24111,C12036,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,49334400.0,0,0,0,1,0,1,0,0,1,1,0,571 days 00:00:00,13,571
24114,C12042,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,54777600.0,0,0,0,1,0,1,0,0,1,1,0,634 days 00:00:00,13,634
24118,C12063,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,37.56,54777600.0,0,0,0,1,0,1,0,0,1,1,0,634 days 00:00:00,13,634
24121,C12069,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,56073600.0,0,0,0,1,0,1,0,0,1,1,0,649 days 00:00:00,13,649
24125,C12078,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,54086400.0,0,0,0,1,0,1,0,0,1,1,0,626 days 00:00:00,13,626
24126,C12084,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,55987200.0,0,0,0,1,0,1,0,0,1,1,0,648 days 00:00:00,13,648
24128,C12088,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,55468800.0,0,0,0,1,0,1,0,0,1,1,0,642 days 00:00:00,13,642
24135,C12116,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,54950400.0,0,0,0,1,0,1,0,0,1,1,0,636 days 00:00:00,13,636
24137,C12124,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,62.59,54604800.0,0,0,0,1,0,1,0,0,1,1,0,632 days 00:00:00,13,632
24143,C12143,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,55468800.0,0,0,0,1,0,1,0,0,1,1,0,642 days 00:00:00,13,642
24147,C12160,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,54432000.0,0,0,0,1,0,1,0,0,1,1,0,630 days 00:00:00,13,630
24152,C12177,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,172,62.59,0,62.59,16592400.0,0,0,0,1,0,1,0,0,1,1,0,192 days 01:00:00,13,192
24153,C12179,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,62.59,53481600.0,0,0,0,1,0,1,0,0,1,1,0,619 days 00:00:00,13,619
24156,C12183,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,50803200.0,0,0,0,1,0,1,0,0,1,1,0,588 days 00:00:00,13,588
24157,C12184,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,50803200.0,0,0,0,1,0,1,0,0,1,1,0,588 days 00:00:00,13,588
24158,C12188,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,50544000.0,0,0,0,1,0,1,0,0,1,1,0,585 days 00:00:00,13,585
24160,C12204,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,52963200.0,0,0,0,1,0,1,0,0,1,1,0,613 days 00:00:00,13,613
24161,C12210,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,54000000.0,0,0,0,1,0,1,0,0,1,1,0,625 days 00:00:00,13,625
24165,C12228,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,54432000.0,0,0,0,1,0,1,0,0,1,1,0,630 days 00:00:00,13,630
24166,C12229,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,54432000.0,0,0,0,1,0,1,0,0,1,1,0,630 days 00:00:00,13,630
24167,C12232,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,54172800.0,0,0,0,1,0,1,0,0,1,1,0,627 days 00:00:00,13,627
24172,C12243,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,54086400.0,0,0,0,1,0,1,0,0,1,1,0,626 days 00:00:00,13,626
24176,C12252,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,53136000.0,0,0,0,1,0,1,0,0,1,1,0,615 days 00:00:00,13,615
24177,C12258,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,54172800.0,0,0,0,1,0,1,0,0,1,1,0,627 days 00:00:00,13,627
24181,C12295,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,54000000.0,0,0,0,1,0,1,0,0,1,1,0,625 days 00:00:00,13,625
24182,C12296,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,54000000.0,0,0,0,1,0,1,0,0,1,1,0,625 days 00:00:00,13,625
24187,C12318,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,53481600.0,0,0,0,1,0,1,0,0,1,1,0,619 days 00:00:00,13,619
24188,C12319,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,53481600.0,0,0,0,1,0,1,0,0,1,1,0,619 days 00:00:00,13,619
24191,C12326,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,53136000.0,0,0,0,1,0,1,0,0,1,1,0,615 days 00:00:00,13,615
24192,C12329,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,51926400.0,0,0,0,1,0,1,0,0,1,1,0,601 days 00:00:00,13,601
24193,C12330,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,62.59,51926400.0,0,0,0,1,0,1,0,0,1,1,0,601 days 00:00:00,13,601
24194,C12332,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,172,0.0,0,31.3,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,13,0
24197,C12342,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,62.59,48470400.0,0,0,0,1,0,1,0,0,1,1,0,561 days 00:00:00,13,561
24198,C12356,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,62.59,54518400.0,0,0,0,1,0,1,0,0,1,1,0,631 days 00:00:00,13,631
24204,C12392,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,62.59,52617600.0,0,0,0,1,0,1,0,0,1,1,0,609 days 00:00:00,13,609
24205,C12393,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,62.59,52531200.0,0,0,0,1,0,1,0,0,1,1,0,608 days 00:00:00,13,608
24207,C12400,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,62.59,51494400.0,0,0,0,1,0,1,0,0,1,1,0,596 days 00:00:00,13,596
24213,C12421,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,62.59,51235200.0,0,0,0,1,0,1,0,0,1,1,0,593 days 00:00:00,13,593
24215,C12423,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,50976000.0,0,0,0,1,0,1,0,0,1,1,0,590 days 00:00:00,13,590
24218,C12428,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,51840000.0,0,0,0,1,0,1,0,0,1,1,0,600 days 00:00:00,13,600
24220,C12439,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,62.59,51062400.0,0,0,0,1,0,1,0,0,1,1,0,591 days 00:00:00,13,591
24224,C12451,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,62.59,51840000.0,0,0,0,1,0,1,0,0,1,1,0,600 days 00:00:00,13,600
24231,C12467,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,47174400.0,0,0,0,1,0,1,0,0,1,1,0,546 days 00:00:00,13,546
24232,C12468,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,62.59,51667200.0,0,0,0,1,0,1,0,0,1,1,0,598 days 00:00:00,13,598
24233,C12471,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,50976000.0,0,0,0,1,0,1,0,0,1,1,0,590 days 00:00:00,13,590
24234,C12475,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,50803200.0,0,0,0,1,0,1,0,0,1,1,0,588 days 00:00:00,13,588
24236,C12480,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,49766400.0,0,0,0,1,0,1,0,0,1,1,0,576 days 00:00:00,13,576
24237,C12484,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,62.59,47779200.0,0,0,0,1,0,1,0,0,1,1,0,553 days 00:00:00,13,553
