,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:article,event:totalPaymentAmount,event:points,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Throughput Time,cluster_id,days
104780,S161018,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,193,813.0,0,1597.0,27820800.0,7,0,0,1,0,1,0,0,1,1,0,322 days 00:00:00,22,322
104968,S161394,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,180,413.0,0,798.0,23760000.0,3,0,0,1,0,1,0,0,1,1,0,275 days 00:00:00,22,275
107803,S167117,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,180,413.0,0,798.0,21596400.0,3,0,0,1,0,1,0,0,1,1,0,249 days 23:00:00,22,249
112515,S176305,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,180,413.0,0,798.0,22723200.0,3,0,0,1,0,1,0,0,1,1,0,263 days 00:00:00,22,263
113248,S178436,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,193,406.52,0,1597.0,15984000.0,3,0,0,1,0,1,0,0,1,1,0,185 days 00:00:00,22,185
145204,V11249,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,142,291.12,0,275.1,38962800.0,5,1,1,1,1,1,1,0,1,1,0,450 days 23:00:00,22,450
145469,V11900,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,142,291.12,0,275.1,43372800.0,5,1,1,1,1,1,1,0,1,1,0,502 days 00:00:00,22,502
146927,V18908,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,142,300.0,5,312.0,63932400.0,10,0,0,1,0,1,0,0,1,1,0,739 days 23:00:00,22,739
147032,V19190,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,142,334.5,3,319.5,34473600.0,5,0,0,1,0,1,0,0,1,1,0,399 days 00:00:00,22,399
149074,V7767,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,142,138.2,0,262.4,124329600.0,5,0,0,1,0,1,0,0,1,1,1,1439 days 00:00:00,22,1439
149174,V7972,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,142,269.11,0,262.4,50112000.0,5,1,1,1,1,1,1,0,1,1,0,580 days 00:00:00,22,580
149279,V8169,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,142,137.9,0,262.4,61603200.0,9,1,0,1,1,1,0,0,1,1,1,713 days 00:00:00,22,713
149290,V8192,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,142,137.91,0,262.4,88819200.0,4,1,0,1,1,1,0,0,1,1,1,1028 days 00:00:00,22,1028
150120,V9576,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,142,146.16,0,262.0,68860800.0,5,1,1,1,1,1,1,0,1,1,1,797 days 00:00:00,22,797
