,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:article,event:totalPaymentAmount,event:points,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Throughput Time,cluster_id,days
26622,C19189,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,148,0.0,3,137.5,71103600.0,0,0,0,1,0,1,0,0,1,1,0,822 days 23:00:00,5,822
26630,C19209,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,146,71.5,2,71.5,34995600.0,0,0,0,1,0,1,0,0,1,1,0,405 days 01:00:00,5,405
26661,C19287,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,154,74.0,2,74.0,27216000.0,0,0,0,1,0,1,0,0,1,1,0,315 days 00:00:00,5,315
26734,C19480,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,154,74.0,2,74.0,39052800.0,0,0,0,1,0,1,0,0,1,1,0,452 days 00:00:00,5,452
26735,C19482,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,189,161.0,2,148.0,36720000.0,0,0,0,1,0,1,0,0,1,1,0,425 days 00:00:00,5,425
26756,C19550,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,169,0.0,2,77.5,53132400.0,0,0,0,1,0,1,0,0,1,1,0,614 days 23:00:00,5,614
26781,C19592,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,149,0.0,3,74.0,128304000.0,0,1,0,1,0,1,0,0,1,1,0,1485 days 00:00:00,5,1485
26791,C19614,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,148.0,68688000.0,0,0,0,1,0,1,0,0,1,1,0,795 days 00:00:00,5,795
26804,C19628,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,154,49.0,2,74.0,47692800.0,1,0,0,1,0,1,0,0,1,1,0,552 days 00:00:00,5,552
26809,C19638,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,155.5,80179200.0,0,0,0,1,0,1,0,0,1,1,0,928 days 00:00:00,5,928
26812,C19648,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,149,74.0,3,74.0,30150000.0,0,0,0,1,0,1,0,0,1,1,0,348 days 23:00:00,5,348
26874,C19778,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,148.0,73612800.0,0,0,0,1,0,1,0,0,1,1,0,852 days 00:00:00,5,852
26910,C19893,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,164,0.0,3,148.0,117676800.0,0,0,0,1,0,1,0,0,1,1,1,1362 days 00:00:00,5,1362
26914,C19908,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,149,0.0,3,74.0,10285200.0,0,1,0,1,0,1,0,0,1,1,0,119 days 01:00:00,5,119
26983,C20123,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,192,0.0,3,0.0,48639600.0,0,0,0,1,0,1,0,0,1,1,1,562 days 23:00:00,5,562
27047,C20281,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,148.0,58834800.0,0,0,0,1,0,1,0,0,1,1,0,680 days 23:00:00,5,680
27057,C20320,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,149,0.0,3,77.5,54169200.0,0,0,0,1,0,1,0,0,1,1,0,626 days 23:00:00,5,626
27131,C20540,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,155.5,48470400.0,0,0,0,1,0,1,0,0,1,1,0,561 days 00:00:00,5,561
27156,C20601,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,169,77.5,2,77.5,9072000.0,1,0,0,1,0,1,0,0,1,1,0,105 days 00:00:00,5,105
27187,C20689,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,154,0.0,2,77.5,8121600.0,0,1,0,1,0,1,0,0,1,1,0,94 days 00:00:00,5,94
27202,C20728,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,155.5,115862400.0,0,0,0,1,0,1,0,0,1,1,0,1341 days 00:00:00,5,1341
27218,C20777,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,155.5,82771200.0,0,0,0,1,0,1,0,0,1,1,0,958 days 00:00:00,5,958
27226,C20810,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,146,0.0,2,77.5,83894400.0,0,0,0,1,0,1,0,0,1,1,0,971 days 00:00:00,5,971
27234,C20831,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,155.5,41126400.0,0,0,0,1,0,1,0,0,1,1,0,476 days 00:00:00,5,476
27290,C20976,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,155.5,82512000.0,0,0,0,1,0,1,0,0,1,1,0,955 days 00:00:00,5,955
27320,C21049,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,146,0.0,2,77.5,83721600.0,0,0,0,1,0,1,0,0,1,1,0,969 days 00:00:00,5,969
27336,C21099,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,146,0.0,2,77.5,81302400.0,0,0,0,1,0,1,0,0,1,1,0,941 days 00:00:00,5,941
27408,C21289,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,155.5,50371200.0,0,0,0,1,0,1,0,0,1,1,0,583 days 00:00:00,5,583
27519,C21550,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,155.5,2,155.5,25052400.0,0,0,0,1,0,1,0,0,1,1,0,289 days 23:00:00,5,289
27551,C21624,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,146,0.0,2,77.5,7779600.0,0,1,0,1,0,1,0,0,1,1,0,90 days 01:00:00,5,90
27580,C21674,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,169,77.5,2,77.5,35251200.0,0,0,0,1,0,1,0,0,1,1,0,408 days 00:00:00,5,408
27640,C21841,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,189,155.5,2,155.5,21337200.0,0,0,0,1,0,1,0,0,1,1,0,246 days 23:00:00,5,246
27654,C21864,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,146,91.0,2,77.5,30931200.0,0,0,0,1,0,1,0,0,1,1,0,358 days 00:00:00,5,358
27667,C21924,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,146,0.0,2,79.5,64800000.0,0,0,0,1,0,1,0,0,1,1,0,750 days 00:00:00,5,750
27766,C22161,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,148,0.0,3,153.0,62035200.0,0,0,0,1,0,1,0,0,1,1,0,718 days 00:00:00,5,718
27839,C22367,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,159.0,2,159.0,37497600.0,0,0,0,1,0,1,0,0,1,1,0,434 days 00:00:00,5,434
27847,C22383,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,146,0.0,2,39.0,16765200.0,0,0,0,0,0,0,0,0,1,0,0,194 days 01:00:00,5,194
27907,C22578,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,169,0.0,2,79.5,45183600.0,0,0,0,1,0,1,0,0,1,1,0,522 days 23:00:00,5,522
27938,C22706,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,146,0.0,2,79.5,9331200.0,0,1,0,1,1,1,0,0,1,1,0,108 days 00:00:00,5,108
27982,C22969,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,142,0.0,3,319.5,5529600.0,0,1,0,1,0,1,0,0,1,1,0,64 days 00:00:00,5,64
29062,N101887,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,158,82.0,2,143.0,85104000.0,1,0,0,1,0,1,0,0,1,1,0,985 days 00:00:00,5,985
29608,N102878,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,83808000.0,0,0,0,1,0,1,0,0,1,1,0,970 days 00:00:00,5,970
47666,N51201,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,158,0.0,2,137.55,10285200.0,0,1,0,1,0,1,0,0,1,1,0,119 days 01:00:00,5,119
58481,N73329,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,55645200.0,0,0,0,1,0,1,0,0,1,1,0,644 days 01:00:00,5,644
58726,N73908,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,57546000.0,0,0,0,1,0,1,0,0,1,1,0,666 days 01:00:00,5,666
62470,N81672,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,154.0,2,143.0,21686400.0,1,0,0,1,0,1,0,0,1,1,0,251 days 00:00:00,5,251
62479,N81687,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,49856400.0,0,0,0,1,0,1,0,0,1,1,0,577 days 01:00:00,5,577
63344,N83115,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,48819600.0,0,0,0,1,0,1,0,0,1,1,0,565 days 01:00:00,5,565
70512,N96619,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,89424000.0,0,0,0,1,0,1,0,0,1,1,0,1035 days 00:00:00,5,1035
75063,S100013,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,157.25,2,143.0,44586000.0,0,0,0,1,0,1,0,0,1,1,0,516 days 01:00:00,5,516
75074,S100036,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,154.0,2,143.0,43549200.0,0,0,0,1,0,1,0,0,1,1,0,504 days 01:00:00,5,504
75079,S100042,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,49942800.0,0,0,0,1,0,1,0,0,1,1,0,578 days 01:00:00,5,578
75449,S101187,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,55299600.0,0,0,0,1,0,1,0,0,1,1,0,640 days 01:00:00,5,640
75527,S101400,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,57027600.0,0,0,0,1,0,1,0,0,1,1,0,660 days 01:00:00,5,660
75544,S101447,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,61689600.0,0,0,0,1,0,1,0,0,1,1,0,714 days 00:00:00,5,714
75600,S101592,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,158,71.0,2,143.0,49856400.0,1,0,0,1,0,1,0,0,1,1,0,577 days 01:00:00,5,577
75629,S101640,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,158,0.0,2,143.0,20134800.0,0,1,0,1,0,1,0,0,1,1,0,233 days 01:00:00,5,233
75773,S102041,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,57114000.0,0,0,0,1,0,1,0,0,1,1,0,661 days 01:00:00,5,661
75823,S102201,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,56077200.0,0,0,0,1,0,1,0,0,1,1,0,649 days 01:00:00,5,649
75856,S102293,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,158,0.0,2,143.0,18576000.0,0,1,0,1,0,1,0,0,1,1,0,215 days 00:00:00,5,215
75889,S102412,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,56336400.0,0,0,0,1,0,1,0,0,1,1,0,652 days 01:00:00,5,652
75892,S102416,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,56336400.0,0,0,0,1,0,1,0,0,1,1,0,652 days 01:00:00,5,652
75976,S102661,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,56336400.0,0,0,0,1,0,1,0,0,1,1,0,652 days 01:00:00,5,652
75993,S102726,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,49856400.0,0,0,0,1,0,1,0,0,1,1,0,577 days 01:00:00,5,577
76008,S102749,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,85363200.0,0,0,0,1,0,1,0,0,1,1,0,988 days 00:00:00,5,988
76183,S103433,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,51325200.0,0,0,0,1,0,1,0,0,1,1,0,594 days 01:00:00,5,594
76187,S103441,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,51238800.0,0,0,0,1,0,1,0,0,1,1,0,593 days 01:00:00,5,593
76321,S103891,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,51498000.0,0,0,0,1,0,1,0,0,1,1,0,596 days 01:00:00,5,596
76332,S103922,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,51152400.0,0,0,0,1,0,1,0,0,1,1,0,592 days 01:00:00,5,592
76333,S103923,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,154.0,2,143.0,43549200.0,2,0,0,1,0,1,0,0,1,1,0,504 days 01:00:00,5,504
76334,S103924,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,51152400.0,0,0,0,1,0,1,0,0,1,1,0,592 days 01:00:00,5,592
76537,S104531,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,51238800.0,0,0,0,1,0,1,0,0,1,1,0,593 days 01:00:00,5,593
76548,S104556,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,84240000.0,0,0,0,1,0,1,0,0,1,1,0,975 days 00:00:00,5,975
76589,S104636,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,51066000.0,0,0,0,1,0,1,0,0,1,1,0,591 days 01:00:00,5,591
76642,S104756,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,158,0.0,2,143.0,19702800.0,0,1,0,1,0,1,0,0,1,1,0,228 days 01:00:00,5,228
76646,S104764,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,51498000.0,0,0,0,1,0,1,0,0,1,1,0,596 days 01:00:00,5,596
76656,S104783,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,51152400.0,0,0,0,1,0,1,0,0,1,1,0,592 days 01:00:00,5,592
76679,S104816,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,51238800.0,0,0,0,1,0,1,0,0,1,1,0,593 days 01:00:00,5,593
76762,S104954,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,158,156.25,2,143.0,75171600.0,0,0,0,1,0,1,0,0,1,1,1,870 days 01:00:00,5,870
76852,S105103,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,50806800.0,0,0,0,1,0,1,0,0,1,1,0,588 days 01:00:00,5,588
76861,S105124,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,50461200.0,0,0,0,1,0,1,0,0,1,1,0,584 days 01:00:00,5,584
76872,S105143,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,48906000.0,0,0,0,1,0,1,0,0,1,1,0,566 days 01:00:00,5,566
76917,S105227,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,49942800.0,0,0,0,1,0,1,0,0,1,1,0,578 days 01:00:00,5,578
76966,S105315,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,49510800.0,0,0,0,1,0,1,0,0,1,1,0,573 days 01:00:00,5,573
77061,S105527,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,158,0.0,2,143.0,22550400.0,0,1,0,1,0,1,0,0,1,1,0,261 days 00:00:00,5,261
77070,S105542,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,158,0.0,2,143.0,200970000.0,0,1,0,1,0,1,0,0,1,1,0,2326 days 01:00:00,5,2326
77074,S105549,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,48128400.0,0,0,0,1,0,1,0,0,1,1,0,557 days 01:00:00,5,557
77082,S105570,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,154.0,2,143.0,44067600.0,0,0,0,1,0,1,0,0,1,1,0,510 days 01:00:00,5,510
77119,S105641,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,154.0,2,143.0,44326800.0,0,0,0,1,0,1,0,0,1,1,0,513 days 01:00:00,5,513
77195,S105790,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,49770000.0,0,0,0,1,0,1,0,0,1,1,0,576 days 01:00:00,5,576
77198,S105796,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,49078800.0,0,0,0,1,0,1,0,0,1,1,0,568 days 01:00:00,5,568
77272,S105912,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,158,0.0,2,143.0,19098000.0,0,1,0,1,0,1,0,0,1,1,0,221 days 01:00:00,5,221
77290,S105948,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,158,0.0,2,143.0,18493200.0,0,1,0,1,0,1,0,0,1,1,0,214 days 01:00:00,5,214
77346,S106077,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,49510800.0,0,0,0,1,0,1,0,0,1,1,0,573 days 01:00:00,5,573
77399,S106218,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,2,143.0,50288400.0,0,0,0,1,0,1,0,0,1,1,0,582 days 01:00:00,5,582
77405,S106226,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,158,0.0,2,143.0,31795200.0,0,1,1,1,1,1,1,0,1,1,0,368 days 00:00:00,5,368
77408,S106230,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,158,0.0,2,143.0,22809600.0,0,1,0,1,0,1,0,0,1,1,0,264 days 00:00:00,5,264
