,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:article,event:totalPaymentAmount,event:points,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Throughput Time,cluster_id,days
112754,S177119,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,191,321.5,8,306.5,37674000.0,0,0,0,1,0,1,0,0,1,1,0,436 days 01:00:00,12,436
112759,S177124,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,191,321.5,8,306.5,28684800.0,1,0,0,1,0,1,0,0,1,1,0,332 days 00:00:00,12,332
112962,S177633,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,191,0.0,8,306.5,13129200.0,0,1,0,1,0,1,0,0,1,1,0,151 days 23:00:00,12,151
113104,S178025,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,191,0.0,8,154.0,5270400.0,0,0,0,0,0,0,0,0,1,0,0,61 days 00:00:00,12,61
113110,S178038,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,191,0.0,8,306.5,14684400.0,0,1,0,1,0,1,0,0,1,1,0,169 days 23:00:00,12,169
114572,S183686,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,191,0.0,8,306.5,12963600.0,0,1,0,1,0,1,0,0,1,1,0,150 days 01:00:00,12,150
115206,S186132,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,191,0.0,8,306.5,13654800.0,0,1,0,1,0,1,0,0,1,1,0,158 days 01:00:00,12,158
116245,S190402,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,191,0.0,8,306.5,12704400.0,0,1,0,1,0,1,0,0,1,1,0,147 days 01:00:00,12,147
116712,S191851,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,191,0.0,8,162.0,12870000.0,0,0,0,0,0,0,0,0,1,0,0,148 days 23:00:00,12,148
116726,S191900,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,191,0.0,8,162.0,3628800.0,0,0,0,0,0,0,0,0,1,0,0,42 days 00:00:00,12,42
116799,S192233,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,191,0.0,8,162.0,1900800.0,0,0,0,0,0,0,0,0,1,0,0,22 days 00:00:00,12,22
116956,S192815,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,191,0.0,8,162.0,6476400.0,0,0,0,0,0,0,0,0,1,0,0,74 days 23:00:00,12,74
116986,S192900,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,191,178.0,8,162.0,2592000.0,0,0,0,0,0,0,0,0,1,1,0,30 days 00:00:00,12,30
145847,V15090,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,10,688.27,70588800.0,0,0,0,1,0,1,0,0,1,1,0,817 days 00:00:00,12,817
145857,V15276,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,142,0.0,10,716.5,19353600.0,0,1,0,1,0,1,0,0,1,1,0,224 days 00:00:00,12,224
145865,V15350,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,10,716.5,43030800.0,0,0,0,1,0,1,0,0,1,1,0,498 days 01:00:00,12,498
145923,V15645,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,10,716.5,98838000.0,0,0,0,1,0,1,0,0,1,1,0,1143 days 23:00:00,12,1143
145941,V15708,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,10,716.5,93657600.0,0,0,0,1,0,1,0,0,1,1,0,1084 days 00:00:00,12,1084
145960,V15762,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,10,716.5,93657600.0,0,0,0,1,0,1,0,0,1,1,0,1084 days 00:00:00,12,1084
146030,V16098,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,10,716.5,84326400.0,0,0,0,1,0,1,0,0,1,1,0,976 days 00:00:00,12,976
146053,V16161,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,10,716.5,81302400.0,0,0,0,1,0,1,0,0,1,1,0,941 days 00:00:00,12,941
146081,V16243,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,10,716.5,76464000.0,0,0,0,1,0,1,0,0,1,1,0,885 days 00:00:00,12,885
146094,V16298,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,10,716.5,76114800.0,0,0,0,1,0,1,0,0,1,1,0,880 days 23:00:00,12,880
146156,V16547,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,10,716.5,72399600.0,0,0,0,1,0,1,0,0,1,1,0,837 days 23:00:00,12,837
146161,V16558,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,10,716.5,72140400.0,0,0,0,1,0,1,0,0,1,1,0,834 days 23:00:00,12,834
146259,V16933,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,142,755.5,10,742.5,22201200.0,0,0,0,1,0,1,0,0,1,1,0,256 days 23:00:00,12,256
146273,V16977,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,10,742.5,36198000.0,0,0,0,1,0,1,0,0,1,1,0,418 days 23:00:00,12,418
146340,V17226,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,10,742.5,79315200.0,0,0,0,1,0,1,0,0,1,1,0,918 days 00:00:00,12,918
146350,V17246,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,10,742.5,123033600.0,0,0,0,1,0,1,0,0,1,1,1,1424 days 00:00:00,12,1424
146376,V17323,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,10,742.5,75254400.0,0,0,0,1,0,1,0,0,1,1,0,871 days 00:00:00,12,871
146390,V17378,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,142,0.0,10,742.5,112582800.0,0,1,0,1,0,1,0,0,1,1,0,1303 days 01:00:00,12,1303
146417,V17461,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,142,756.0,10,742.5,32140800.0,0,0,0,1,0,1,0,0,1,1,0,372 days 00:00:00,12,372
146444,V17540,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,142,383.5,10,742.5,46573200.0,0,0,0,1,0,1,0,0,1,1,1,539 days 01:00:00,12,539
146478,V17641,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,10,742.5,66528000.0,0,0,0,1,0,1,0,0,1,1,0,770 days 00:00:00,12,770
146490,V17678,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,10,742.5,65664000.0,0,0,0,1,0,1,0,0,1,1,0,760 days 00:00:00,12,760
146508,V17737,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,10,742.5,65059200.0,0,0,0,1,0,1,0,0,1,1,0,753 days 00:00:00,12,753
146571,V17890,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,10,742.5,63158400.0,0,0,0,1,0,1,0,0,1,1,0,731 days 00:00:00,12,731
146576,V17899,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,10,742.5,62899200.0,0,0,0,1,0,1,0,0,1,1,0,728 days 00:00:00,12,728
146580,V17910,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,10,742.5,62812800.0,0,0,0,1,0,1,0,0,1,1,0,727 days 00:00:00,12,727
146590,V17935,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,10,742.5,62467200.0,0,0,0,1,0,1,0,0,1,1,0,723 days 00:00:00,12,723
146624,V18023,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,10,742.5,60994800.0,0,0,0,1,0,1,0,0,1,1,0,705 days 23:00:00,12,705
146630,V18037,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,142,0.0,10,370.0,18486000.0,0,0,0,0,0,0,0,0,1,0,0,213 days 23:00:00,12,213
146638,V18052,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,10,742.5,106354800.0,0,0,0,1,0,1,0,0,1,1,1,1230 days 23:00:00,12,1230
146649,V18076,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,142,0.0,10,742.5,97459200.0,0,1,0,1,0,1,0,0,1,1,0,1128 days 00:00:00,12,1128
146652,V18083,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,10,742.5,59353200.0,0,0,0,1,0,1,0,0,1,1,0,686 days 23:00:00,12,686
146663,V18143,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,142,0.0,10,742.5,95212800.0,0,1,0,1,0,1,0,0,1,1,0,1102 days 00:00:00,12,1102
146724,V18286,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,10,742.5,52009200.0,0,0,0,1,0,1,0,0,1,1,0,601 days 23:00:00,12,601
146747,V18366,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,142,740.0,10,742.5,68338800.0,9,0,0,1,0,1,0,0,1,1,0,790 days 23:00:00,12,790
146764,V18399,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,10,742.5,94003200.0,0,0,0,1,0,1,0,0,1,1,0,1088 days 00:00:00,12,1088
146804,V18516,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,10,742.5,89683200.0,0,0,0,1,0,1,0,0,1,1,0,1038 days 00:00:00,12,1038
146812,V18538,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,10,742.5,89424000.0,0,0,0,1,0,1,0,0,1,1,0,1035 days 00:00:00,12,1035
146822,V18564,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,10,742.5,88560000.0,0,0,0,1,0,1,0,0,1,1,0,1025 days 00:00:00,12,1025
146831,V18578,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,142,756.0,10,742.5,69120000.0,1,0,0,1,0,1,0,0,1,1,0,800 days 00:00:00,12,800
146873,V18737,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,10,742.5,84240000.0,0,0,0,1,0,1,0,0,1,1,0,975 days 00:00:00,12,975
146875,V18739,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,10,742.5,84240000.0,0,0,0,1,0,1,0,0,1,1,0,975 days 00:00:00,12,975
146877,V18743,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,10,742.5,84067200.0,0,0,0,1,0,1,0,0,1,1,0,973 days 00:00:00,12,973
146921,V18885,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,10,742.5,65746800.0,0,0,0,1,0,1,0,0,1,1,0,760 days 23:00:00,12,760
146928,V18910,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,10,742.5,97974000.0,0,0,0,1,0,1,0,0,1,1,1,1133 days 23:00:00,12,1133
146943,V18972,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,142,0.0,10,742.5,61430400.0,0,0,0,1,0,1,0,0,1,1,0,711 days 00:00:00,12,711
