,@@case_id_column,case:LoanGoal@Boat,case:LoanGoal@Business goal,case:LoanGoal@Car,case:LoanGoal@Caravan / Camper,case:LoanGoal@Debt restructuring,case:LoanGoal@Existing loan takeover,case:LoanGoal@Extra spending limit,case:LoanGoal@Home improvement,case:LoanGoal@Motorcycle,case:LoanGoal@Not speficied,"case:LoanGoal@Other, see explanation",case:LoanGoal@Remaining debt home,case:LoanGoal@Tax payments,case:LoanGoal@Unknown,case:ApplicationType@Limit raise,case:ApplicationType@New credit,case:RequestedAmount,@@caseDuration,@@num_occurrence_O_Create Offer,Throughput Time
28,Application_1197857445,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6000.0,4830167.84800005,2,55 days 21:42:48
29,Application_931862671,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6000.0,2624572.1599998474,3,30 days 09:02:52
30,Application_2012588584,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2158234.3989999294,2,24 days 23:30:34
31,Application_1825972191,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,3991388.214000225,3,46 days 04:43:08
32,Application_1059184025,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6600.0,536143.274999857,3,6 days 04:55:43
33,Application_1395142997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20000.0,1125281.7000000477,1,13 days 00:34:42
34,Application_2015287405,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,4995258.6210000515,2,57 days 19:34:19
35,Application_1193723578,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20000.0,1050250.0390000343,2,12 days 03:44:10
36,Application_2049529862,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,1384825.760999918,1,16 days 00:40:26
37,Application_1699757505,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6000.0,859859.7179999352,3,9 days 22:51:00
38,Application_493034835,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9000.0,863345.9100000858,1,9 days 23:49:06
39,Application_842511489,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15000.0,770418.7369999886,1,8 days 22:00:19
40,Application_1474017032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15000.0,1108338.8159999847,2,12 days 19:52:19
41,Application_1397856354,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,2829957.6289999485,1,32 days 18:05:58
42,Application_767475240,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15400.0,2574446.5209999084,6,29 days 19:07:27
43,Application_980495316,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,42000.0,2330221.835000038,1,26 days 23:17:02
44,Application_2035768049,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15000.0,1126621.726999998,1,13 days 00:57:02
45,Application_1307111345,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20000.0,1105504.3429999352,1,12 days 19:05:04
46,Application_821425679,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,783624.875,1,9 days 01:40:25
47,Application_1294530310,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,1703533.226999998,1,19 days 17:12:13
48,Application_470922426,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,40000.0,1724583.7559998035,1,19 days 23:03:04
49,Application_1461440233,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11000.0,4983132.657000065,2,57 days 16:12:13
50,Application_857715587,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,40000.0,2649650.1940000057,1,30 days 16:00:50
51,Application_351152063,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1107407.401000023,1,12 days 19:36:47
52,Application_1547844908,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,40000.0,1033644.6009998322,2,11 days 23:07:25
53,Application_2055987002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,779284.114000082,1,9 days 00:28:04
54,Application_1118236712,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15000.0,2991258.5480000973,1,34 days 14:54:19
55,Application_1234535641,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8000.0,4977508.802999973,2,57 days 14:38:29
56,Application_1898882436,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,927135.8529999256,1,10 days 17:32:16
57,Application_2113276114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7500.0,1698339.114000082,1,19 days 15:45:39
58,Application_1603124379,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13000.0,840154.4379999638,2,9 days 17:22:34
59,Application_2110144842,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15000.0,2813515.0209999084,1,32 days 13:31:55
60,Application_486645986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,27000.0,1113098.4650001526,2,12 days 21:11:38
61,Application_587387633,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25000.0,1440207.1519999504,1,16 days 16:03:27
62,Application_901793095,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,1019553.7720000744,1,11 days 19:12:34
63,Application_340403559,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17000.0,4964091.222000122,2,57 days 10:54:51
64,Application_1825104006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,4963270.542000055,5,57 days 10:41:11
65,Application_1530322400,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,2915158.3310000896,1,33 days 17:45:58
66,Application_593655901,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,4958146.121999979,2,57 days 09:15:46
67,Application_1535675187,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8500.0,1101343.611000061,1,12 days 17:55:44
68,Application_1767756144,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,1064101.226999998,2,12 days 07:35:01
69,Application_1405679737,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,6857425.33100009,1,79 days 08:50:25
70,Application_446334558,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7500.0,2933430.367999792,2,33 days 22:50:30
71,Application_130460765,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20000.0,1314566.3849999905,2,15 days 05:09:26
72,Application_1300843234,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12500.0,784423.8870000839,2,9 days 01:53:44
73,Application_1588619628,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,24000.0,4914278.103999853,3,56 days 21:04:38
74,Application_505474597,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6750.0,883609.1679999828,3,10 days 05:26:49
75,Application_1765204099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8300.0,883907.4200000763,2,10 days 05:31:47
76,Application_1624825294,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,3188578.703999996,1,36 days 21:42:59
77,Application_1448214642,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8000.0,1051522.3159999847,2,12 days 04:05:22
78,Application_987262285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6000.0,772385.2109999657,1,8 days 22:33:05
79,Application_1845547664,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9000.0,873835.2939999104,2,10 days 02:43:55
80,Application_1947648225,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,22000.0,6978001.513999939,3,80 days 18:20:02
81,Application_1130101747,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10500.0,1624812.39199996,1,18 days 19:20:12
82,Application_798605556,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,35000.0,761059.4589998722,1,8 days 19:24:19
83,Application_2062932311,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,861680.7379999161,1,9 days 23:21:21
84,Application_430902047,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,1898478.0299999714,1,21 days 23:21:18
85,Application_1370588808,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25000.0,2818199.4360001087,1,32 days 14:49:59
86,Application_163777174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11000.0,1610585.1579999924,1,18 days 15:23:05
87,Application_909491524,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,941263.4460000992,1,10 days 21:27:43
88,Application_396349881,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15000.0,1350693.984999895,1,15 days 15:11:34
89,Application_930742634,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,2759322.850000143,2,31 days 22:28:43
90,Application_2068443797,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13500.0,4882331.434000015,2,56 days 12:12:11
91,Application_354702724,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5000.0,905820.6930000782,2,10 days 11:37:01
92,Application_1357431492,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5000.0,2720426.0510001183,1,31 days 11:40:26
93,Application_584603670,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5000.0,752033.6040000916,1,8 days 16:53:54
94,Application_807916303,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12000.0,5166925.821000099,2,59 days 19:15:26
95,Application_283012951,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,1250446.7999999523,1,14 days 11:20:47
96,Application_1876456626,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10750.0,1010854.7630000114,3,11 days 16:47:35
97,Application_178025821,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,50000.0,1600628.7200000286,2,18 days 12:37:09
98,Application_813133375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33800.0,843223.9460000992,3,9 days 18:13:44
99,Application_268676496,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5500.0,929926.8029999733,4,10 days 18:18:47
100,Application_1870161219,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,27400.0,4897840.231999874,1,56 days 16:30:40
101,Application_1723779444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,4873902.852999926,2,56 days 09:51:43
102,Application_1339153511,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12000.0,1348205.652999878,1,15 days 14:30:06
103,Application_1754646859,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,4873154.695000172,2,56 days 09:39:15
104,Application_2002564265,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,245364.09999990463,1,2 days 20:09:24
105,Application_1304234740,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,50000.0,2133292.697999954,2,24 days 16:34:53
106,Application_58755651,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,50000.0,803127.2510001659,3,9 days 07:05:27
107,Application_93597308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,50000.0,1598546.112000227,1,18 days 12:02:26
108,Application_774787486,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,2186858.242000103,2,25 days 07:27:38
109,Application_1660185664,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,4264397.939999819,1,49 days 08:33:18
110,Application_2105878744,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,1842013.851999998,1,21 days 07:40:14
111,Application_1446096185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1557482.3759999275,2,18 days 00:38:02
112,Application_675073178,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24000.0,1294476.498000145,1,14 days 23:34:36
113,Application_952532843,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9000.0,4833252.092000008,2,55 days 22:34:12
114,Application_914660918,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25000.0,1913803.9869999886,1,22 days 03:36:44
115,Application_167944225,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8000.0,622232.4620001316,1,7 days 04:50:32
116,Application_1962860870,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6000.0,611657.2649998665,2,7 days 01:54:17
117,Application_1696031128,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,623912.0780000687,1,7 days 05:18:32
118,Application_803879893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10000.0,950214.6570000648,1,10 days 23:56:55
119,Application_1886382319,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11000.0,4831896.887000084,2,55 days 22:11:37
120,Application_1250134245,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,4831558.1289999485,2,55 days 22:05:58
121,Application_1044610848,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,50000.0,1480250.3140001297,1,17 days 03:10:50
122,Application_1999238509,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10000.0,2004441.5220000744,1,23 days 04:47:22
123,Application_854524772,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1550698.3839998245,1,17 days 22:44:58
124,Application_927205634,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2415917.5720000267,1,27 days 23:05:18
125,Application_484278024,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7000.0,3996561.67599988,1,46 days 06:09:22
126,Application_1674281629,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,30000.0,269119.95700001717,2,3 days 02:45:20
127,Application_299986859,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30000.0,705183.1650002003,1,8 days 03:53:03
128,Application_1374020543,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,30000.0,3814854.904000044,1,44 days 03:40:55
129,Application_1252717204,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20600.0,5536474.986000061,4,64 days 01:54:35
130,Application_24648067,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,948752.3440001011,1,10 days 23:32:32
131,Application_1823402778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15000.0,968918.7230000496,3,11 days 05:08:39
132,Application_2108937169,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1545162.7940001488,1,17 days 21:12:43
133,Application_895241174,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,22000.0,873203.4720001221,3,10 days 02:33:23
134,Application_1290239114,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,780315.6519999504,1,9 days 00:45:16
135,Application_1787371920,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23500.0,856691.0929999352,1,9 days 21:58:11
136,Application_1471099537,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10000.0,688690.7179999352,2,7 days 23:18:11
137,Application_37839400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25000.0,2604957.3420000076,1,30 days 03:35:57
138,Application_1128910355,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4662934.809999943,2,53 days 23:15:35
139,Application_54405635,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6000.0,2751570.1169998646,1,31 days 20:19:30
140,Application_395903076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16000.0,773859.2090001106,1,8 days 22:57:39
141,Application_1859638703,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15000.0,708484.9779999256,2,8 days 04:48:05
142,Application_1101997724,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10000.0,1496587.3420000076,1,17 days 07:43:07
143,Application_74505494,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20000.0,2749917.7679998875,2,31 days 19:51:58
144,Application_525275343,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,43000.0,784395.0400002003,1,9 days 01:53:15
145,Application_106973225,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,30000.0,2749320.993999958,1,31 days 19:42:01
146,Application_1315608886,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,1485612.9760000706,1,17 days 04:40:13
147,Application_1538441067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10500.0,2061163.7879998684,2,23 days 20:32:44
148,Application_822724921,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,30000.0,621651.9500000477,2,7 days 04:40:52
149,Application_2040511284,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5500.0,2239448.7479999065,3,25 days 22:04:09
150,Application_1754943309,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,179068.27800011635,1,2 days 01:44:28
151,Application_323012882,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8000.0,615633.2249999046,1,7 days 03:00:33
152,Application_347136910,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,941777.760999918,1,10 days 21:36:18
153,Application_1432907447,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1539718.1610000134,1,17 days 19:41:58
154,Application_1004303396,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,2160753.2249999046,1,25 days 00:12:33
155,Application_1096831814,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11800.0,356639.09700012207,2,4 days 03:03:59
156,Application_1068218912,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7500.0,4817355.118999958,2,55 days 18:09:15
157,Application_709929024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,693835.7679998875,2,8 days 00:43:56
158,Application_347787380,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26000.0,3707063.3639998436,2,42 days 21:44:23
159,Application_1546754076,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,1466846.5620000362,1,16 days 23:27:27
160,Application_1365381023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,4815085.6100001335,2,55 days 17:31:26
161,Application_1981969728,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,40000.0,1533448.1089999676,1,17 days 17:57:28
162,Application_665878125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,18000.0,4814801.0069999695,2,55 days 17:26:41
163,Application_1044911465,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19500.0,4814481.441999912,2,55 days 17:21:21
164,Application_1613424593,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18000.0,1359127.5350000858,2,15 days 17:32:08
165,Application_862160604,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20000.0,4813216.974999905,2,55 days 17:00:17
166,Application_60181210,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20000.0,1271007.5709998608,1,14 days 17:03:28
167,Application_369018038,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,2651821.815000057,1,30 days 16:37:02
168,Application_920048730,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40000.0,2738112.463000059,2,31 days 16:35:12
169,Application_220402598,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18000.0,2737554.8619999886,1,31 days 16:25:55
170,Application_1947668470,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20000.0,1192297.8059999943,1,13 days 19:11:38
171,Application_1301925609,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,35000.0,941535.8029999733,1,10 days 21:32:16
172,Application_2070389081,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,30000.0,836048.51699996,2,9 days 16:14:09
173,Application_864903752,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16000.0,753534.859000206,2,8 days 17:18:55
174,Application_1159653941,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2649428.4279999733,1,30 days 15:57:08
175,Application_663648942,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,4808900.4990000725,2,55 days 15:48:20
176,Application_1616009132,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1524261.1210000515,1,17 days 15:24:21
177,Application_53530491,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,838813.0950000286,1,9 days 17:00:13
178,Application_1953406738,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,4806436.864000082,2,55 days 15:07:17
179,Application_1413308979,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6000.0,597740.9349999428,1,6 days 22:02:21
180,Application_1308403282,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,18000.0,1525934.7460000515,2,17 days 15:52:15
181,Application_212010049,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18500.0,838839.9589998722,1,9 days 17:00:40
182,Application_1946680177,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25000.0,1961407.3450000286,1,22 days 16:50:07
183,Application_948316229,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,30000.0,4549805.479000092,2,52 days 15:50:05
184,Application_1138826038,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,1189163.117000103,1,13 days 18:19:23
185,Application_369105792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,143770.47600007057,1,1 days 15:56:10
186,Application_1998350808,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,21800.0,2816279.760999918,1,32 days 14:18:00
187,Application_1301009504,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,35000.0,2727913.4009997845,1,31 days 13:45:13
188,Application_547462088,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20000.0,2727483.297999859,1,31 days 13:38:03
189,Application_223366470,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,2558652.5080001354,1,29 days 14:44:13
190,Application_1130151790,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27000.0,2639498.0269999504,1,30 days 13:11:38
191,Application_1791187926,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,4798948.351999998,3,55 days 13:02:28
192,Application_421364849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,32000.0,1263967.7100000381,1,14 days 15:06:08
193,Application_1268592022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,1520486.5429999828,2,17 days 14:21:27
194,Application_1955353500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20000.0,1441865.0039999485,1,16 days 16:31:05
195,Application_485131054,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1195455.2829999924,2,13 days 20:04:15
196,Application_1979402314,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13250.0,4797768.664000034,4,55 days 12:42:49
197,Application_1723028098,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25000.0,1797412.1530001163,1,20 days 19:16:52
198,Application_1946236735,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16000.0,1284625.0370001793,1,14 days 20:50:25
199,Application_1428307326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,25000.0,590331.0590000153,1,6 days 19:58:51
