,@@case_id_column,case:LoanGoal@Boat,case:LoanGoal@Business goal,case:LoanGoal@Car,case:LoanGoal@Caravan / Camper,case:LoanGoal@Debt restructuring,case:LoanGoal@Existing loan takeover,case:LoanGoal@Extra spending limit,case:LoanGoal@Home improvement,case:LoanGoal@Motorcycle,case:LoanGoal@Not speficied,"case:LoanGoal@Other, see explanation",case:LoanGoal@Remaining debt home,case:LoanGoal@Tax payments,case:LoanGoal@Unknown,case:ApplicationType@Limit raise,case:ApplicationType@New credit,case:RequestedAmount,@@caseDuration,@@num_occurrence_O_Create Offer,Throughput Time,cluster_id,days
1182,Application_785425443,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,775275.8180000782,1,8 days 23:21:16,1,8
1186,Application_680267904,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17000.0,274434.5070002079,1,3 days 04:13:55,1,3
1195,Application_1340887420,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,1831432.40899992,1,21 days 04:43:52,1,21
1200,Application_2134473273,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25000.0,2752189.711999893,1,31 days 20:29:50,1,31
1211,Application_208670900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11500.0,2605911.362999916,4,30 days 03:51:51,1,30
1223,Application_724616987,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25000.0,259401.7879998684,1,3 days 00:03:22,1,3
1249,Application_517892162,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,939118.5940001011,1,10 days 20:51:59,1,10
1260,Application_1772525219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,768907.9569997787,1,8 days 21:35:08,1,8
1263,Application_22627898,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,1793338.871999979,2,20 days 18:08:59,1,20
1310,Application_1981395789,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22000.0,680459.5490000248,1,7 days 21:01:00,1,7
1345,Application_1540334142,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17500.0,2804599.722999811,1,32 days 11:03:20,1,32
1361,Application_683212067,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11500.0,691539.6879999638,1,8 days 00:05:40,1,8
1362,Application_1183938040,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10000.0,534121.0269999504,1,6 days 04:22:01,1,6
1367,Application_1759188614,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8500.0,2670512.6700000763,1,30 days 21:48:33,1,30
1382,Application_2085485752,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,1304539.4219999313,1,15 days 02:22:19,1,15
1426,Application_1303088153,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10000.0,570602.8870000839,1,6 days 14:30:03,1,6
1467,Application_1322519399,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,1027715.3380000591,1,11 days 21:28:35,1,11
1524,Application_1073120423,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,606536.8359999657,1,7 days 00:28:57,1,7
1528,Application_597031362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15500.0,2757182.870999813,1,31 days 21:53:03,1,31
1614,Application_1393640447,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,780560.2909998894,1,9 days 00:49:20,1,9
1686,Application_910353536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,40000.0,2671131.9389998913,2,30 days 21:58:52,1,30
1687,Application_290376432,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,1996498.9249999523,1,23 days 02:34:59,1,23
1689,Application_669688203,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12500.0,33014.33599996567,1,0 days 09:10:14,1,0
1691,Application_1249541093,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8500.0,624127.8159999847,1,7 days 05:22:08,1,7
1694,Application_1242051884,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,362550.2539999485,1,4 days 04:42:30,1,4
1696,Application_593154546,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25000.0,695451.381000042,1,8 days 01:10:51,1,8
1790,Application_1359909977,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25000.0,610907.0859999657,1,7 days 01:41:47,1,7
1828,Application_1708781666,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,36000.0,687441.010999918,1,7 days 22:57:21,1,7
1871,Application_1022701559,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30000.0,1148061.5290000439,1,13 days 06:54:22,1,13
1937,Application_1137139708,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,595989.3860001564,1,6 days 21:33:09,1,6
1955,Application_1722983560,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8000.0,1365389.993999958,2,15 days 19:16:30,1,15
1956,Application_1948365328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,1768773.138999939,1,20 days 11:19:33,1,20
1958,Application_393398596,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,581335.8420000076,1,6 days 17:28:56,1,6
1969,Application_1399808918,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30000.0,1216757.9110000134,1,14 days 01:59:18,1,14
1971,Application_957513157,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26500.0,693509.3270001411,1,8 days 00:38:29,1,8
1973,Application_714771041,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1642963.7029998302,1,19 days 00:22:44,1,19
2009,Application_230697386,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,34000.0,1543291.9809999466,1,17 days 20:41:32,1,17
2057,Application_1857968763,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,2927646.757000208,1,33 days 21:14:07,1,33
2085,Application_1873736719,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10000.0,1024901.2840001583,2,11 days 20:41:41,1,11
2095,Application_1434353417,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27000.0,1438276.1289999485,1,16 days 15:31:16,1,16
2117,Application_1081666766,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,38000.0,1084676.5539999008,1,12 days 13:17:57,1,12
2118,Application_1662697397,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32500.0,1119950.2029998302,1,12 days 23:05:50,1,12
2120,Application_669230329,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18500.0,1138099.8110001087,1,13 days 04:08:20,1,13
2123,Application_688896697,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,771539.2139999866,1,8 days 22:18:59,1,8
2208,Application_417974324,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,45500.0,884385.1519999504,1,10 days 05:39:45,1,10
2212,Application_330129376,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,631417.5940001011,1,7 days 07:23:38,1,7
2215,Application_1627988814,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25000.0,373033.51699995995,1,4 days 07:37:14,1,4
2236,Application_1285137885,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10000.0,612169.2520000935,1,7 days 02:02:49,1,7
2238,Application_217222116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16000.0,695475.5420000553,1,8 days 01:11:16,1,8
2272,Application_224635565,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,35000.0,1800211.9060001373,2,20 days 20:03:32,1,20
2273,Application_1593417508,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8600.0,865089.120000124,1,10 days 00:18:09,1,10
2295,Application_68310370,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,771450.9539999962,1,8 days 22:17:31,1,8
2410,Application_676203891,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30000.0,1285067.1059999466,1,14 days 20:57:47,1,14
2411,Application_1749885929,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,2817292.663000107,1,32 days 14:34:53,1,32
2479,Application_944303988,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10000.0,1134135.4240000248,2,13 days 03:02:15,1,13
2535,Application_405889238,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11000.0,1868667.3619999886,1,21 days 15:04:27,1,21
2600,Application_769120467,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,1606584.0329999924,1,18 days 14:16:24,1,18
2609,Application_1360282779,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18000.0,1178235.6300001144,1,13 days 15:17:16,1,13
2636,Application_799998265,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25000.0,1722892.5440001488,2,19 days 22:34:53,1,19
2658,Application_326714383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8500.0,957765.0370001793,1,11 days 02:02:45,1,11
2732,Application_1822380968,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8000.0,939894.6710000038,1,10 days 21:04:55,1,10
2733,Application_901751997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25000.0,1118473.7419998646,1,12 days 22:41:14,1,12
2818,Application_534034786,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7000.0,878150.5750000477,1,10 days 03:55:51,1,10
2825,Application_1189177241,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14000.0,781045.7599999905,1,9 days 00:57:26,1,9
2854,Application_450352828,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,791143.8949999809,1,9 days 03:45:44,1,9
2855,Application_1003634925,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,2597305.6719999313,1,30 days 01:28:26,1,30
2912,Application_985631534,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18000.0,2718884.637000084,1,31 days 11:14:45,1,31
2913,Application_1165374687,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25000.0,851478.7799999714,1,9 days 20:31:19,1,9
2914,Application_467389435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11000.0,2891431.75,1,33 days 11:10:32,1,33
2930,Application_385817969,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30000.0,2845988.211999893,1,32 days 22:33:08,1,32
2950,Application_1822686904,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,780312.9670000076,1,9 days 00:45:13,1,9
2955,Application_1414513594,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22500.0,2744011.5340001583,1,31 days 18:13:32,1,31
3068,Application_1786863017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26500.0,1608916.9380002022,1,18 days 14:55:17,1,18
3105,Application_1721043299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10000.0,2672428.106999874,1,30 days 22:20:28,1,30
3117,Application_427859499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13000.0,2263179.8389999866,1,26 days 04:39:40,1,26
3134,Application_116589495,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,45000.0,2753406.5400002003,1,31 days 20:50:07,1,31
3153,Application_1162167865,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7500.0,517.7359998226166,1,0 days 00:08:38,1,0
3233,Application_1377547919,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6500.0,2647375.538000107,1,30 days 15:22:56,1,30
3273,Application_625053534,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1025281.146999836,1,11 days 20:48:01,1,11
3338,Application_1560438635,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9000.0,368033.06200003624,1,4 days 06:13:53,1,4
3339,Application_1935557708,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,40000.0,2446656.957000017,2,28 days 07:37:37,1,28
3342,Application_336221196,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23000.0,800437.0700001717,2,9 days 06:20:37,1,9
3348,Application_204243204,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7500.0,1470834.973999977,1,17 days 00:33:55,1,17
3440,Application_1379635634,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12000.0,1436964.004000187,2,16 days 15:09:24,1,16
3457,Application_1952185582,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17750.0,714318.8039999008,1,8 days 06:25:19,1,8
3458,Application_834965493,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10000.0,279952.96700000763,1,3 days 05:45:53,1,3
3490,Application_1247127458,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1218424.6380000114,1,14 days 02:27:05,1,14
3518,Application_117186667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23000.0,671511.5770001411,1,7 days 18:31:52,1,7
3580,Application_2083089702,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12500.0,763225.6599998474,1,8 days 20:00:26,1,8
3668,Application_599921713,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,1281918.2350001335,1,14 days 20:05:18,1,14
3688,Application_614663134,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1187607.0509998798,1,13 days 17:53:27,1,13
3699,Application_1583444574,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29800.0,1177787.9779999256,2,13 days 15:09:48,1,13
3718,Application_1147226548,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7500.0,1096001.6930000782,2,12 days 16:26:42,1,12
3738,Application_1774653889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10000.0,2673497.9170000553,1,30 days 22:38:18,1,30
3739,Application_88681928,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10000.0,1667320.1809999943,1,19 days 07:08:40,1,19
3847,Application_1717565535,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,50000.0,856617.1909999847,1,9 days 21:56:57,1,9
3945,Application_1678512911,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,43000.0,2084894.3619999886,1,24 days 03:08:14,1,24
3949,Application_1252671922,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17000.0,189410.55800008774,1,2 days 04:36:51,1,2
3950,Application_883394706,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,2669302.435000181,1,30 days 21:28:22,1,30
3954,Application_1605764831,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7500.0,691641.4349999428,1,8 days 00:07:21,1,8
3971,Application_689174769,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16000.0,3608819.1689999104,1,41 days 18:26:59,1,41
3974,Application_1095753414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,40000.0,1386344.7419998646,1,16 days 01:05:45,1,16
3992,Application_1374389411,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,35000.0,1872583.10800004,2,21 days 16:09:43,1,21
4064,Application_1154552424,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,2661981.2569999695,1,30 days 19:26:21,1,30
4073,Application_2051894400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,850412.6809999943,1,9 days 20:13:33,1,9
4099,Application_500032780,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12500.0,579656.0829999447,1,6 days 17:00:56,1,6
4105,Application_217044343,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22000.0,2409653.0550000668,1,27 days 21:20:53,1,27
4176,Application_419197890,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10000.0,2222023.2539999485,3,25 days 17:13:43,1,25
4187,Application_1690371833,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,579653.5559999943,1,6 days 17:00:54,1,6
4263,Application_182468287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,1278663.1440000534,3,14 days 19:11:03,1,14
4332,Application_41371350,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10000.0,1133451.634000063,1,13 days 02:50:52,1,13
4386,Application_1069564389,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25000.0,160966.92300009727,1,1 days 20:42:47,1,1
4392,Application_342000872,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24000.0,1631796.2049999237,2,18 days 21:16:36,1,18
4481,Application_1834592320,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12000.0,776717.5190000534,1,8 days 23:45:18,1,8
4483,Application_1161950544,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8500.0,791842.01699996,1,9 days 03:57:22,1,9
4484,Application_26040025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,1409157.4359998703,1,16 days 07:25:57,1,16
4500,Application_1670387503,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7500.0,1307256.7090001106,1,15 days 03:07:37,1,15
4533,Application_750631596,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32000.0,3876615.306999922,2,44 days 20:50:15,1,44
4565,Application_2030298659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12500.0,1280590.1570000648,1,14 days 19:43:10,1,14
4582,Application_13487593,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,935185.6809999943,1,10 days 19:46:26,1,10
4630,Application_390294184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26000.0,786404.5380001068,1,9 days 02:26:45,1,9
4651,Application_1686468039,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,1130357.8220000267,1,13 days 01:59:18,1,13
4680,Application_869251473,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9000.0,859682.7950000763,1,9 days 22:48:03,1,9
4692,Application_336998136,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,55000.0,1172604.868999958,1,13 days 13:43:25,1,13
4711,Application_92918427,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16500.0,693230.6109998226,1,8 days 00:33:51,1,8
4717,Application_2022478392,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,37500.0,1219584.873999834,1,14 days 02:46:25,1,14
4752,Application_1587099173,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,40000.0,1293105.253000021,1,14 days 23:11:45,1,14
4754,Application_1624828578,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28500.0,688018.6679999828,1,7 days 23:06:59,1,7
4818,Application_1360228584,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,940935.4440000057,1,10 days 21:22:15,1,10
4838,Application_757083144,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23000.0,1099673.2009999752,2,12 days 17:27:53,1,12
4947,Application_632112558,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,509631.42699980736,1,5 days 21:33:51,1,5
4956,Application_1353289841,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17000.0,1434550.4190001488,1,16 days 14:29:10,1,16
4974,Application_415342459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27500.0,1383277.3169999123,1,16 days 00:14:37,1,16
5090,Application_1014199128,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,50000.0,2770001.2569999695,1,32 days 01:26:41,1,32
5111,Application_1994539018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30000.0,2744206.2339999676,1,31 days 18:16:46,1,31
