,@@case_id_column,case:LoanGoal@Boat,case:LoanGoal@Business goal,case:LoanGoal@Car,case:LoanGoal@Caravan / Camper,case:LoanGoal@Debt restructuring,case:LoanGoal@Existing loan takeover,case:LoanGoal@Extra spending limit,case:LoanGoal@Home improvement,case:LoanGoal@Motorcycle,case:LoanGoal@Not speficied,"case:LoanGoal@Other, see explanation",case:LoanGoal@Remaining debt home,case:LoanGoal@Tax payments,case:LoanGoal@Unknown,case:ApplicationType@Limit raise,case:ApplicationType@New credit,case:RequestedAmount,@@caseDuration,@@num_occurrence_O_Create Offer,Throughput Time,cluster_id,days
85,Application_1370588808,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25000.0,2818199.4360001087,1,32 days 14:49:59,20,32
110,Application_2105878744,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,1842013.851999998,1,21 days 07:40:14,20,21
123,Application_854524772,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1550698.3839998245,1,17 days 22:44:58,20,17
145,Application_106973225,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,30000.0,2749320.993999958,1,31 days 19:42:01,20,31
146,Application_1315608886,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,1485612.9760000706,1,17 days 04:40:13,20,17
150,Application_1754943309,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,179068.27800011635,1,2 days 01:44:28,20,2
154,Application_1004303396,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,2160753.2249999046,1,25 days 00:12:33,20,25
159,Application_1546754076,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,1466846.5620000362,1,16 days 23:27:27,20,16
179,Application_1413308979,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6000.0,597740.9349999428,1,6 days 22:02:21,20,6
182,Application_1946680177,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25000.0,1961407.3450000286,1,22 days 16:50:07,20,22
187,Application_1301009504,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,35000.0,2727913.4009997845,1,31 days 13:45:13,20,31
208,Application_567907480,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25000.0,1516302.2769999504,1,17 days 13:11:42,20,17
209,Application_748088065,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,2395517.5149998665,1,27 days 17:25:18,20,27
210,Application_572814439,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25000.0,2128401.827000141,1,24 days 15:13:22,20,24
211,Application_256650628,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,2115278.126999855,1,24 days 11:34:38,20,24
219,Application_923963777,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,914230.0580000877,1,10 days 13:57:10,20,10
220,Application_1746133767,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20000.0,737598.1800000668,1,8 days 12:53:18,20,8
251,Application_1494501575,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,35000.0,1451149.5469999313,1,16 days 19:05:50,20,16
253,Application_297421946,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7000.0,1450186.589000225,1,16 days 18:49:47,20,16
262,Application_409724822,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,38500.0,2742289.274999857,1,31 days 17:44:49,20,31
266,Application_1277100580,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7000.0,695018.9500000477,1,8 days 01:03:39,20,8
278,Application_1931792282,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7000.0,189377.26999998093,1,2 days 04:36:17,20,2
284,Application_1930449097,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20000.0,2645808.6309998035,1,30 days 14:56:49,20,30
298,Application_1807570830,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14000.0,2039325.3069999218,1,23 days 14:28:45,20,23
305,Application_1174199914,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6000.0,1254974.8289999962,1,14 days 12:36:15,20,14
309,Application_373612346,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,1426349.1029999256,1,16 days 12:12:29,20,16
311,Application_1247929652,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,30000.0,1421893.3180000782,1,16 days 10:58:13,20,16
313,Application_829714042,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,499050.1809999943,1,5 days 18:37:30,20,5
316,Application_1562741414,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,1258136.6670000553,1,14 days 13:28:57,20,14
330,Application_1052983039,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,1377885.5650000572,1,15 days 22:44:46,20,15
333,Application_1537110918,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,795794.4359998703,1,9 days 05:03:14,20,9
346,Application_1930715945,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,35000.0,2839763.890000105,1,32 days 20:49:24,20,32
357,Application_1204730406,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,758261.611000061,1,8 days 18:37:42,20,8
361,Application_836161395,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,2594803.1319999695,1,30 days 00:46:43,20,30
385,Application_1091101077,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,50000.0,2726675.765000105,1,31 days 13:24:36,20,31
394,Application_1724196691,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,2633662.905999899,1,30 days 11:34:23,20,30
399,Application_2081147987,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20000.0,1595924.643000126,1,18 days 11:18:45,20,18
409,Application_2065677935,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,50000.0,1759558.097000122,1,20 days 08:45:58,20,20
412,Application_1863611182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,30000.0,2760685.6909999847,1,31 days 22:51:26,20,31
418,Application_524429786,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,3628841.8779997826,1,42 days 00:00:42,20,42
421,Application_1077411737,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,1143431.353000164,1,13 days 05:37:11,20,13
425,Application_543915014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,35000.0,1286384.1259999275,1,14 days 21:19:44,20,14
434,Application_1368129455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14000.0,947061.5690000057,1,10 days 23:04:22,20,10
442,Application_1938300690,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,45000.0,936773.0190000534,1,10 days 20:12:53,20,10
444,Application_385432676,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,6991027.407000065,1,80 days 21:57:07,20,80
448,Application_769217696,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,29000.0,1271349.0620000362,1,14 days 17:09:09,20,14
451,Application_1562990453,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,1548997.7389998436,1,17 days 22:16:38,20,17
455,Application_1903580067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,1101777.2039999962,1,12 days 18:02:57,20,12
460,Application_346329864,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,3693246.0390000343,1,42 days 17:54:06,20,42
469,Application_768179563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,37000.0,2643270.365999937,1,30 days 14:14:30,20,30
472,Application_1386615618,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,50000.0,431959.8789999485,1,4 days 23:59:20,20,4
477,Application_1708364219,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,1184363.359999895,1,13 days 16:59:23,20,13
482,Application_7078377,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,658117.0069999695,1,7 days 14:48:37,20,7
484,Application_570561205,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7500.0,1248432.644999981,1,14 days 10:47:13,20,14
494,Application_1740302556,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,50000.0,2787505.065000057,1,32 days 06:18:25,20,32
496,Application_505823301,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,2119600.678999901,1,24 days 12:46:41,20,24
503,Application_1662197696,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,866965.4319999218,1,10 days 00:49:25,20,10
516,Application_1976912656,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,30000.0,2663102.921000004,1,30 days 19:45:03,20,30
545,Application_1210637698,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,40000.0,248410.8940000534,1,2 days 21:00:11,20,2
555,Application_426911073,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,938981.5720000267,1,10 days 20:49:42,20,10
570,Application_519973903,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25000.0,867764.9240000248,1,10 days 01:02:45,20,10
591,Application_587745142,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25000.0,1094711.1150000095,1,12 days 16:05:11,20,12
608,Application_1545993826,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12000.0,1598797.6760001183,1,18 days 12:06:38,20,18
612,Application_1884385405,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,450731.88899993896,1,5 days 05:12:12,20,5
614,Application_1261348817,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,2928214.09100008,1,33 days 21:23:34,20,33
623,Application_425655583,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25000.0,2741394.8729999065,1,31 days 17:29:55,20,31
632,Application_1305526250,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25000.0,1279400.1950001717,1,14 days 19:23:20,20,14
636,Application_1684474347,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,2985658.1889998913,1,34 days 13:20:58,20,34
637,Application_1591415690,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6000.0,1614512.4970002174,1,18 days 16:28:32,20,18
638,Application_233600750,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,2723195.132999897,1,31 days 12:26:35,20,31
645,Application_913859491,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,23000.0,2716649.3680000305,1,31 days 10:37:29,20,31
649,Application_343777769,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,1231899.594000101,1,14 days 06:11:40,20,14
651,Application_2027498551,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,621071.7070000172,1,7 days 04:31:12,20,7
657,Application_636486028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,944478.6710000038,1,10 days 22:21:19,20,10
659,Application_1701710358,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,611302.2869999409,1,7 days 01:48:22,20,7
664,Application_800564582,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25000.0,1551223.4900000095,1,17 days 22:53:43,20,17
677,Application_322142576,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,2751780.5760002136,1,31 days 20:23:01,20,31
692,Application_1760683579,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,778183.5009999275,1,9 days 00:09:44,20,9
710,Application_1408374544,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25000.0,2651805.8830001354,1,30 days 16:36:46,20,30
711,Application_158313942,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,2650697.73300004,1,30 days 16:18:18,20,30
713,Application_329002079,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,602202.7269999981,1,6 days 23:16:43,20,6
725,Application_2125025540,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,2728300.332000017,1,31 days 13:51:40,20,31
740,Application_1111090727,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,2720290.5529999733,1,31 days 11:38:11,20,31
763,Application_945420689,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,40000.0,2691845.861000061,1,31 days 03:44:06,20,31
767,Application_236021168,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,30000.0,2760582.967999935,1,31 days 22:49:43,20,31
769,Application_1185248307,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,2671854.2709999084,1,30 days 22:10:54,20,30
777,Application_145047168,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,2927377.134000063,1,33 days 21:09:37,20,33
786,Application_96006350,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1481251.8940000534,1,17 days 03:27:32,20,17
793,Application_1823621137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5500.0,1214141.609000206,1,14 days 01:15:42,20,14
800,Application_958076943,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,40000.0,3252288.14199996,1,37 days 15:24:48,20,37
812,Application_599331567,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,577199.8830001354,1,6 days 16:20:00,20,6
815,Application_184080124,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,772196.3570001125,1,8 days 22:29:56,20,8
823,Application_521278806,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,35000.0,2720748.129000187,1,31 days 11:45:48,20,31
824,Application_570018018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,820211.121999979,1,9 days 11:50:11,20,9
827,Application_1867921610,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,50000.0,2718885.6860001087,1,31 days 11:14:46,20,31
829,Application_224758141,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,30000.0,625.2239999771118,1,0 days 00:10:25,20,0
843,Application_1946341989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,2674118.5829999447,1,30 days 22:48:39,20,30
852,Application_1738753926,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,790774.7509999275,1,9 days 03:39:35,20,9
857,Application_1787716134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6000.0,1053828.7260000706,1,12 days 04:43:49,20,12
904,Application_347955060,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,30000.0,756388.1380000114,1,8 days 18:06:28,20,8
912,Application_762367111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7500.0,1165804.9000000954,1,13 days 11:50:05,20,13
923,Application_2014123088,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,2669178.350999832,1,30 days 21:26:18,20,30
938,Application_1714277479,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,669488.631000042,1,7 days 17:58:09,20,7
948,Application_1698374359,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,49000.0,1020847.2620000839,1,11 days 19:34:07,20,11
956,Application_1950841165,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,662837.475000143,1,7 days 16:07:17,20,7
958,Application_1811684691,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,22000.0,944580.8989999294,1,10 days 22:23:01,20,10
983,Application_93924041,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,17000.0,2716152.864000082,1,31 days 10:29:13,20,31
984,Application_1020990376,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,643689.4480001926,1,7 days 10:48:09,20,7
987,Application_387517699,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20250.0,905693.4449999332,1,10 days 11:34:53,20,10
991,Application_1786310164,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,2688873.4609999657,1,31 days 02:54:33,20,31
997,Application_2040532180,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,976099.8869998455,1,11 days 07:08:20,20,11
1001,Application_1233293090,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,2670582.832000017,1,30 days 21:49:43,20,30
1004,Application_1755216521,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,50000.0,3099378.731999874,1,35 days 20:56:19,20,35
1006,Application_820671844,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,2698829.8619999886,1,31 days 05:40:30,20,31
1009,Application_1750437642,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7000.0,84364.0450000763,1,0 days 23:26:04,20,0
1010,Application_1462160624,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,862130.35800004,1,9 days 23:28:50,20,9
1013,Application_1648789246,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,17500.0,1125528.5099999905,1,13 days 00:38:49,20,13
1039,Application_603177521,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,1806393.7460000515,1,20 days 21:46:34,20,20
1059,Application_1154138569,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,3024706.3929998875,1,35 days 00:11:46,20,35
1063,Application_1114296087,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,1140863.5390000343,1,13 days 04:54:24,20,13
1072,Application_1428685815,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,2665455.6560001373,1,30 days 20:24:16,20,30
1089,Application_1152826096,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,17500.0,792495.5709998608,1,9 days 04:08:16,20,9
1096,Application_473491507,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8000.0,2818459.8250000477,1,32 days 14:54:20,20,32
1106,Application_1090244272,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25000.0,2807777.3740000725,1,32 days 11:56:17,20,32
1117,Application_216184154,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,1395103.3920001984,1,16 days 03:31:43,20,16
1135,Application_1150278126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,35000.0,850718.3350000381,1,9 days 20:18:38,20,9
1145,Application_1814221815,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20000.0,768086.9660000801,1,8 days 21:21:27,20,8
1148,Application_161868482,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,1444820.3789999485,1,16 days 17:20:20,20,16
1150,Application_163280222,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25000.0,751856.0940001011,1,8 days 16:50:56,20,8
1159,Application_503552590,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,30000.0,681063.6800000668,1,7 days 21:11:04,20,7
1160,Application_62717154,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,30000.0,2795992.1360001564,1,32 days 08:39:52,20,32
1163,Application_570833369,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,1054412.2410001755,1,12 days 04:53:32,20,12
1164,Application_141242052,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,804109.9370000362,1,9 days 07:21:50,20,9
1183,Application_996408810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,2503991.5829999447,1,28 days 23:33:12,20,28
1203,Application_1367358151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,2750506.495999813,1,31 days 20:01:46,20,31
1213,Application_712156236,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,40000.0,1329772.5959999561,1,15 days 09:22:53,20,15
1214,Application_1440936696,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7500.0,942731.7909998894,1,10 days 21:52:12,20,10
1219,Application_1103656222,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8000.0,1459240.1089999676,1,16 days 21:20:40,20,16
1245,Application_76792437,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,842880.8269999027,1,9 days 18:08:01,20,9
1255,Application_1777080449,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5500.0,773602.2269999981,1,8 days 22:53:22,20,8
1264,Application_882516770,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,931992.8499999046,1,10 days 18:53:13,20,10
1269,Application_1447691962,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6000.0,834342.6339998245,1,9 days 15:45:43,20,9
1273,Application_1210911072,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,27500.0,1866687.8120000362,1,21 days 14:31:28,20,21
1276,Application_96806282,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,2964356.5310001373,1,34 days 07:25:57,20,34
1279,Application_1831236396,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,2850428.708999872,1,32 days 23:47:09,20,32
1282,Application_1043541344,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,50000.0,2760041.651000023,1,31 days 22:40:42,20,31
1284,Application_1419186456,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,40000.0,2845363.0329999924,1,32 days 22:22:43,20,32
1288,Application_1798282252,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,1289088.0369999409,1,14 days 22:04:48,20,14
1298,Application_275369916,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7000.0,696304.1569998264,1,8 days 01:25:04,20,8
1304,Application_497612234,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20000.0,2829583.364000082,1,32 days 17:59:43,20,32
1313,Application_767700255,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,30000.0,2479367.178999901,1,28 days 16:42:47,20,28
1319,Application_1882710825,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8000.0,2399194.714999914,1,27 days 18:26:35,20,27
1331,Application_1879432062,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,591761.3240001202,1,6 days 20:22:41,20,6
1334,Application_257935383,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,17500.0,747350.0759999752,1,8 days 15:35:50,20,8
1337,Application_1550524830,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,1107139.1100001335,1,12 days 19:32:19,20,12
1342,Application_624108697,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25000.0,2806232.1519999504,1,32 days 11:30:32,20,32
1346,Application_395422459,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25000.0,676514.1570000648,1,7 days 19:55:14,20,7
1350,Application_1703039750,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,35000.0,2894960.2329998016,1,33 days 12:09:20,20,33
1368,Application_2129390146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8000.0,1406692.123000145,1,16 days 06:44:52,20,16
1370,Application_290531407,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,2755034.894999981,1,31 days 21:17:15,20,31
1377,Application_330481586,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12500.0,2750497.6889998913,1,31 days 20:01:38,20,31
1388,Application_1577840586,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,1111637.4609999657,1,12 days 20:47:17,20,12
1406,Application_1727459744,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25000.0,2735475.411999941,1,31 days 15:51:15,20,31
1418,Application_60321550,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,1791312.7279999256,1,20 days 17:35:13,20,20
1420,Application_2068499313,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,2725150.6860001087,1,31 days 12:59:11,20,31
1422,Application_986145091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,50000.0,2386894.0110001564,1,27 days 15:01:34,20,27
1432,Application_85990857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20000.0,572147.4300000668,1,6 days 14:55:47,20,6
1437,Application_460586697,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,2712928.2849998474,1,31 days 09:35:28,20,31
1447,Application_1365943918,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6000.0,975658.4330000877,1,11 days 07:00:58,20,11
1453,Application_419022994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16000.0,1050273.6770000458,1,12 days 03:44:34,20,12
1477,Application_552484031,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6000.0,5519373.906000137,1,63 days 21:09:34,20,63
1503,Application_1358647326,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,1170867.7599999905,1,13 days 13:14:28,20,13
1516,Application_246715140,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20000.0,2905281.984000206,1,33 days 15:01:22,20,33
1526,Application_2145048800,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6500.0,886851.7030000687,1,10 days 06:20:52,20,10
1536,Application_148281004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20000.0,2927396.7580001354,1,33 days 21:09:57,20,33
1552,Application_680456830,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25000.0,1209177.9409999847,1,13 days 23:52:58,20,13
1561,Application_1615512391,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,350000.0,1027205.8439998627,1,11 days 21:20:06,20,11
