,@@case_id_column,case:LoanGoal@Boat,case:LoanGoal@Business goal,case:LoanGoal@Car,case:LoanGoal@Caravan / Camper,case:LoanGoal@Debt restructuring,case:LoanGoal@Existing loan takeover,case:LoanGoal@Extra spending limit,case:LoanGoal@Home improvement,case:LoanGoal@Motorcycle,case:LoanGoal@Not speficied,"case:LoanGoal@Other, see explanation",case:LoanGoal@Remaining debt home,case:LoanGoal@Tax payments,case:LoanGoal@Unknown,case:ApplicationType@Limit raise,case:ApplicationType@New credit,case:RequestedAmount,@@caseDuration,@@num_occurrence_O_Create Offer,Throughput Time,cluster_id,days
9540,Application_324381591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,1110658.0360000134,1,12 days 20:30:58,10,12
9587,Application_1138661939,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,1080003.3959999084,2,12 days 12:00:03,10,12
9608,Application_1019299562,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,1469413.5999999046,1,17 days 00:10:14,10,17
9780,Application_955563438,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,1462292.4930000305,1,16 days 22:11:32,10,16
9941,Application_1049259596,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,65000.0,1134531.010999918,2,13 days 03:08:51,10,13
10079,Application_642207018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15500.0,2465927.1059999466,3,28 days 12:58:47,10,28
10211,Application_1745888346,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,70000.0,3760576.419999838,2,43 days 12:36:16,10,43
10214,Application_599407319,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,279924.91000008583,1,3 days 05:45:25,10,3
10222,Application_1913503737,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20000.0,831366.1139998436,1,9 days 14:56:06,10,9
10275,Application_1643891602,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,65000.0,2812124.25,1,32 days 13:08:44,10,32
10280,Application_1406102147,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,1004251.759000063,1,11 days 14:57:32,10,11
10627,Application_1011122543,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,2143447.5889999866,1,24 days 19:24:08,10,24
10658,Application_1455692161,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,22500.0,3718664.044000149,2,43 days 00:57:44,10,43
10677,Application_1445624231,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28000.0,787436.9440000057,1,9 days 02:43:57,10,9
10692,Application_1089717788,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,1377043.4990000725,2,15 days 22:30:43,10,15
10784,Application_256910374,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12500.0,1177151.245000124,2,13 days 14:59:11,10,13
10910,Application_1308123155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20000.0,2854066.1949999332,2,33 days 00:47:46,10,33
10985,Application_293218181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,35000.0,911953.882999897,1,10 days 13:19:14,10,10
10999,Application_776408003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,864373.9029998779,4,10 days 00:06:14,10,10
11095,Application_1948857084,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,2922419.2619998455,1,33 days 19:46:59,10,33
11129,Application_2103717541,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,789886.8429999352,2,9 days 03:24:47,10,9
11182,Application_2101854749,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,596765.521999836,1,6 days 21:46:06,10,6
11278,Application_1228197347,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,1880308.9930000305,1,21 days 18:18:29,10,21
11382,Application_1055695906,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12500.0,2899752.789999962,1,33 days 13:29:13,10,33
11667,Application_834186594,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,2078877.8280000687,2,24 days 01:27:58,10,24
11760,Application_250245996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,1388632.5069999695,1,16 days 01:43:53,10,16
11868,Application_2125785584,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20000.0,687225.4570000172,2,7 days 22:53:45,10,7
11903,Application_766170906,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,1282411.9359998703,1,14 days 20:13:32,10,14
12008,Application_555420378,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,1200007.7989997864,1,13 days 21:20:08,10,13
12018,Application_385079157,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,611490.490999937,1,7 days 01:51:30,10,7
12029,Application_189720793,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,1622837.1210000515,2,18 days 18:47:17,10,18
12046,Application_414529597,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20000.0,1181696.859000206,1,13 days 16:14:57,10,13
12048,Application_591815065,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,686455.2489998341,2,7 days 22:40:55,10,7
12268,Application_16894917,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,1453214.0950000286,1,16 days 19:40:14,10,16
12361,Application_285322835,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,1566297.3960001469,3,18 days 03:04:57,10,18
12362,Application_155671708,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,846307.6019999981,1,9 days 19:05:08,10,9
12382,Application_718791,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25001.0,2815789.541000128,2,32 days 14:09:50,10,32
12463,Application_2081650328,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,951334.1970000267,1,11 days 00:15:34,10,11
12540,Application_1832250678,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,548498.9470000267,1,6 days 08:21:39,10,6
12654,Application_269606856,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,1856027.6809999943,1,21 days 11:33:48,10,21
12734,Application_733413800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12000.0,768641.3549997807,1,8 days 21:30:41,10,8
12776,Application_1342763492,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,1601163.9040000439,1,18 days 12:46:04,10,18
12977,Application_1370505774,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,958228.2770001888,1,11 days 02:10:28,10,11
13014,Application_1418029821,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,506730.7269999981,1,5 days 20:45:31,10,5
13018,Application_549994705,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7000.0,2130973.792999983,3,24 days 15:56:14,10,24
13029,Application_1898257449,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20000.0,1306953.0519998074,1,15 days 03:02:33,10,15
13123,Application_1160149760,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,30000.0,858870.6619999409,1,9 days 22:34:31,10,9
13446,Application_1309095797,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,2714323.0969998837,1,31 days 09:58:43,10,31
13580,Application_1935265487,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,30000.0,1463116.1619999409,1,16 days 22:25:16,10,16
13605,Application_1809555136,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,40000.0,3089749.2000000477,1,35 days 18:15:49,10,35
13733,Application_1702924168,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,2923915.585000038,1,33 days 20:11:56,10,33
13762,Application_489628462,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,936898.3370001316,2,10 days 20:14:58,10,10
13828,Application_1566465382,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5500.0,1377545.0220000744,3,15 days 22:39:05,10,15
13846,Application_1443221289,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,30000.0,2131031.25,3,24 days 15:57:11,10,24
13917,Application_1934961488,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,2673456.035000086,1,30 days 22:37:36,10,30
14053,Application_1294961188,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20000.0,629658.8149998188,1,7 days 06:54:19,10,7
14166,Application_1640297480,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20000.0,1102107.0820000172,2,12 days 18:08:27,10,12
14240,Application_1446797920,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,50000.0,3605757.1270000935,4,41 days 17:35:57,10,41
14320,Application_2010606095,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17500.0,957684.376999855,1,11 days 02:01:24,10,11
14792,Application_1251112715,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,40000.0,1440911.9149999619,4,16 days 16:15:12,10,16
14833,Application_1100311334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,2894989.393000126,1,33 days 12:09:49,10,33
14868,Application_599154404,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5500.0,1055023.6910002232,1,12 days 05:03:44,10,12
14935,Application_939043540,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,1200970.5170001984,1,13 days 21:36:11,10,13
14952,Application_2144876360,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,1345709.490999937,1,15 days 13:48:29,10,15
15093,Application_586201363,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,976916.4869999886,1,11 days 07:21:56,10,11
15254,Application_711752498,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17000.0,1086158.90899992,2,12 days 13:42:39,10,12
15271,Application_885643503,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,1291879.2949998379,2,14 days 22:51:19,10,14
15308,Application_1844455564,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,870806.7799999714,1,10 days 01:53:27,10,10
15319,Application_2142581054,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,1312733.8259999752,2,15 days 04:38:54,10,15
15469,Application_1994476922,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,872043.0679998398,1,10 days 02:14:03,10,10
15498,Application_1938499688,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5200.0,1115667.6900000572,1,12 days 21:54:28,10,12
15698,Application_490583398,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20000.0,2695154.149999857,1,31 days 04:39:14,10,31
15914,Application_1506240659,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20000.0,2719930.5999999046,1,31 days 11:32:11,10,31
15968,Application_491651670,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16500.0,2822044.044000149,1,32 days 15:54:04,10,32
15977,Application_734239829,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20000.0,1009607.3049998283,1,11 days 16:26:47,10,11
16013,Application_964915379,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,30000.0,1290637.6710000038,1,14 days 22:30:38,10,14
16094,Application_1317874793,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,325701.68400001526,1,3 days 18:28:22,10,3
16126,Application_1045971491,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,1185963.506000042,2,13 days 17:26:04,10,13
16187,Application_552075027,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,55000.0,2929582.4120001793,3,33 days 21:46:22,10,33
16345,Application_1633218801,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,740010.6169998646,1,8 days 13:33:31,10,8
16448,Application_1089680079,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16800.0,416724.09200000763,2,4 days 19:45:24,10,4
16508,Application_934735261,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,35000.0,2907765.7920000553,1,33 days 15:42:46,10,33
16615,Application_952725415,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,2724120.601999998,1,31 days 12:42:01,10,31
16714,Application_1225493523,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,764805.4649999142,1,8 days 20:26:45,10,8
16925,Application_2022641070,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11000.0,2746501.3929998875,1,31 days 18:55:01,10,31
16999,Application_1371882232,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6500.0,1870228.9479999542,1,21 days 15:30:29,10,21
17033,Application_207512559,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,2665587.646999836,1,30 days 20:26:28,10,30
17084,Application_1777390587,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,39000.0,1886591.1319999695,1,21 days 20:03:11,10,21
17137,Application_688466386,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8000.0,957173.1149997711,1,11 days 01:52:53,10,11
17241,Application_442831670,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,1975002.876999855,1,22 days 20:36:43,10,22
17248,Application_2038213317,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,2925703.527999878,1,33 days 20:41:44,10,33
17279,Application_1748394853,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,433707.46000003815,1,5 days 00:28:27,10,5
17298,Application_898845789,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,417625.82399988174,1,4 days 20:00:26,10,4
17435,Application_1297721487,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20000.0,841247.6870000362,1,9 days 17:40:48,10,9
17440,Application_887060321,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6500.0,3085773.350999832,1,35 days 17:09:33,10,35
17491,Application_1492655437,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18000.0,1733669.3819999695,1,20 days 01:34:29,10,20
17591,Application_781296598,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,1162916.114000082,1,13 days 11:01:56,10,13
17676,Application_383405365,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,675050.0509998798,2,7 days 19:30:50,10,7
17703,Application_351536838,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6500.0,1599815.8320000172,1,18 days 12:23:36,10,18
17797,Application_571721222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,40000.0,5863935.974999905,3,67 days 20:52:16,10,67
17825,Application_922511317,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8500.0,2976165.5889999866,2,34 days 10:42:46,10,34
17927,Application_1369889662,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,843486.8159999847,1,9 days 18:18:07,10,9
17941,Application_829791576,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,2123029.220999956,2,24 days 13:43:49,10,24
17957,Application_110222905,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20000.0,1466924.9219999313,1,16 days 23:28:45,10,16
17959,Application_571157956,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1036179.8170001507,3,11 days 23:49:40,10,11
18141,Application_1794042973,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9000.0,659239.2320001125,1,7 days 15:07:19,10,7
18212,Application_2011802770,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20000.0,2660567.5069999695,2,30 days 19:02:48,10,30
18371,Application_840093800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,30000.0,1604272.8129999638,2,18 days 13:37:53,10,18
18416,Application_917348427,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,943693.4280002117,1,10 days 22:08:13,10,10
