,@@case_id_column,case:LoanGoal@Boat,case:LoanGoal@Business goal,case:LoanGoal@Car,case:LoanGoal@Caravan / Camper,case:LoanGoal@Debt restructuring,case:LoanGoal@Existing loan takeover,case:LoanGoal@Extra spending limit,case:LoanGoal@Home improvement,case:LoanGoal@Motorcycle,case:LoanGoal@Not speficied,"case:LoanGoal@Other, see explanation",case:LoanGoal@Remaining debt home,case:LoanGoal@Tax payments,case:LoanGoal@Unknown,case:ApplicationType@Limit raise,case:ApplicationType@New credit,case:RequestedAmount,@@caseDuration,@@num_occurrence_O_Create Offer,Throughput Time,cluster_id,days
687,Application_970143308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12500.0,1303172.6119999886,1,15 days 01:59:33,9,15
726,Application_904085822,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,24000.0,931049.1779999733,1,10 days 18:37:29,9,10
733,Application_1207038345,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,50000.0,2729009.387000084,1,31 days 14:03:29,9,31
775,Application_454240699,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20000.0,627590.746999979,1,7 days 06:19:51,9,7
784,Application_953097922,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20000.0,686737.3010001183,1,7 days 22:45:37,9,7
792,Application_1456924666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12500.0,2825585.2389998436,1,32 days 16:53:05,9,32
811,Application_2053020199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,30000.0,2298380.0900001526,3,26 days 14:26:20,9,26
813,Application_241160753,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9500.0,574721.6679999828,2,6 days 15:38:42,9,6
848,Application_1947598060,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25000.0,1226900.5299999714,2,14 days 04:48:21,9,14
849,Application_477598161,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,40000.0,626867.0099999905,1,7 days 06:07:47,9,7
880,Application_823693253,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,17500.0,2481287.3050000668,2,28 days 17:14:47,9,28
881,Application_1952122293,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18500.0,3030969.7019999027,2,35 days 01:56:10,9,35
922,Application_1876770869,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5000.0,2669239.5699999332,1,30 days 21:27:20,9,30
943,Application_978797398,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20000.0,2654006.3170001507,1,30 days 17:13:26,9,30
998,Application_89113407,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,40000.0,520194.1900000572,1,6 days 00:29:54,9,6
1007,Application_1607028451,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20000.0,949488.7820000648,1,10 days 23:44:49,9,10
1021,Application_673424886,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,40000.0,1131872.7890000343,1,13 days 02:24:33,9,13
1022,Application_625208621,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10000.0,871818.10800004,1,10 days 02:10:18,9,10
1070,Application_796925887,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25000.0,442387.50500011444,1,5 days 02:53:08,9,5
1175,Application_1569654923,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25000.0,616384.4240000248,1,7 days 03:13:04,9,7
1185,Application_1588453219,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,42500.0,2619432.2829999924,1,30 days 07:37:12,9,30
1199,Application_1784350386,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,42500.0,1216388.777999878,1,14 days 01:53:09,9,14
1220,Application_2116808282,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15000.0,2421041.927000046,1,28 days 00:30:42,9,28
1222,Application_362508224,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15000.0,612488.2720000744,1,7 days 02:08:08,9,7
1247,Application_421766070,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15000.0,1357204.1440000534,1,15 days 17:00:04,9,15
1339,Application_1567315390,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15000.0,1353269.757999897,1,15 days 15:54:30,9,15
1374,Application_1607496739,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25000.0,1037347.1879999638,2,12 days 00:09:07,9,12
1411,Application_495055221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20000.0,2819492.8029999733,1,32 days 15:11:33,9,32
1470,Application_2051660661,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,40000.0,1109463.990999937,1,12 days 20:11:04,9,12
1479,Application_245612900,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,35000.0,1100777.4070000648,1,12 days 17:46:17,9,12
1495,Application_366725999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25000.0,1100126.0460000038,1,12 days 17:35:26,9,12
1529,Application_1535542253,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,30000.0,1040764.2400000095,2,12 days 01:06:04,9,12
1531,Application_1879234051,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1571765.867000103,1,18 days 04:36:06,9,18
1532,Application_1365383501,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,35000.0,2927948.9779999256,1,33 days 21:19:09,9,33
1537,Application_782694048,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1142519.1919999123,1,13 days 05:21:59,9,13
1539,Application_1690291723,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,50000.0,860941.1870000362,1,9 days 23:09:01,9,9
1543,Application_75438737,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,50000.0,1126017.652999878,1,13 days 00:46:58,9,13
1609,Application_454568372,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12000.0,2915811.3169999123,1,33 days 17:56:51,9,33
1681,Application_1479890882,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,50000.0,716235.2149999142,1,8 days 06:57:15,9,8
1692,Application_1473420206,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,32000.0,1224193.4079999924,1,14 days 04:03:13,9,14
1693,Application_2122367472,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,30000.0,1916307.8839998245,1,22 days 04:18:28,9,22
1734,Application_1650330561,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9000.0,2651101.4099998474,1,30 days 16:25:01,9,30
1767,Application_2034443967,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15000.0,2636808.664999962,1,30 days 12:26:49,9,30
1811,Application_1003639640,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,40000.0,696376.76699996,1,8 days 01:26:17,9,8
1819,Application_2033457619,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,30000.0,768365.0190000534,1,8 days 21:26:05,9,8
1872,Application_665113574,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,2760632.0529999733,1,31 days 22:50:32,9,31
1873,Application_1381149703,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,50000.0,1842166.9790000916,1,21 days 07:42:47,9,21
1891,Application_740139616,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,40000.0,2667499.526000023,2,30 days 20:58:20,9,30
1917,Application_634229442,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,30000.0,2655657.447999954,1,30 days 17:40:57,9,30
1942,Application_1438853077,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15000.0,1090999.0659999847,1,12 days 15:03:19,9,12
1979,Application_1756867467,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8000.0,2756196.388999939,1,31 days 21:36:36,9,31
1991,Application_357336097,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,30000.0,1307388.652999878,2,15 days 03:09:49,9,15
2078,Application_1369214764,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18500.0,590520.1440000534,1,6 days 20:02:00,9,6
2116,Application_1102547176,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,23000.0,3944486.7890000343,1,45 days 15:41:27,9,45
2119,Application_1692777157,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15000.0,1393962.7039999962,1,16 days 03:12:43,9,16
2121,Application_405323885,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20000.0,360085.109000206,1,4 days 04:01:25,9,4
2125,Application_1743880423,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25000.0,2777004.515999794,3,32 days 03:23:25,9,32
2206,Application_919303,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25000.0,356805.2699999809,1,4 days 03:06:45,9,4
2210,Application_1876375663,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7500.0,631679.7709999084,1,7 days 07:28:00,9,7
2217,Application_2029322130,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10000.0,711395.9379999638,1,8 days 05:36:36,9,8
2219,Application_317130050,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,22000.0,795589.9030001163,1,9 days 04:59:50,9,9
2237,Application_1196479244,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,30000.0,950928.0599999428,1,11 days 00:08:48,9,11
2298,Application_1109401309,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15000.0,3613558.8290002346,2,41 days 19:45:59,9,41
2330,Application_728696828,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,30000.0,1770044.998999834,1,20 days 11:40:45,9,20
2355,Application_1602302483,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25000.0,3717706.8510000706,1,43 days 00:41:47,9,43
2356,Application_1240103447,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15000.0,706368.2990000248,1,8 days 04:12:48,9,8
2372,Application_292974495,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,22000.0,2664793.405999899,1,30 days 20:13:13,9,30
2422,Application_1540837872,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,50000.0,1283898.129000187,1,14 days 20:38:18,9,14
2452,Application_1514871554,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,2609456.8059999943,1,30 days 04:50:57,9,30
2461,Application_2017246170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7500.0,1151366.35800004,1,13 days 07:49:26,9,13
2476,Application_362583184,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,701272.9050002098,1,8 days 02:47:53,9,8
2500,Application_1221588667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25000.0,1119268.9790000916,1,12 days 22:54:29,9,12
2506,Application_1659252190,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8000.0,680989.2809998989,1,7 days 21:09:49,9,7
2526,Application_1650727962,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,17500.0,80742.4430000782,2,0 days 22:25:42,9,0
2556,Application_1611522764,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6750.0,711590.4579999447,1,8 days 05:39:50,9,8
2574,Application_787086837,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20000.0,1035162.0520000458,1,11 days 23:32:42,9,11
2580,Application_1571876685,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15000.0,2825775.328999996,1,32 days 16:56:15,9,32
2591,Application_1427103967,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,17500.0,2643113.4489998817,1,30 days 14:11:53,9,30
2657,Application_550336777,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25000.0,1106092.023000002,1,12 days 19:14:52,9,12
2731,Application_1823839445,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,2910838.8170001507,1,33 days 16:33:59,9,33
2821,Application_601552538,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,40000.0,1395918.5220000744,1,16 days 03:45:19,9,16
2822,Application_2114427936,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10000.0,2842543.8970000744,1,32 days 21:35:44,9,32
2823,Application_1679250637,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,41000.0,2679686.056999922,2,31 days 00:21:26,9,31
2834,Application_806607353,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,30000.0,2838866.3720002174,1,32 days 20:34:26,9,32
2841,Application_316759044,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25000.0,789104.5460000038,1,9 days 03:11:45,9,9
2843,Application_479135373,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10000.0,706891.4989998341,1,8 days 04:21:31,9,8
2851,Application_767086253,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,16000.0,691559.7860000134,1,8 days 00:06:00,9,8
2853,Application_84655745,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,33500.0,1467851.129999876,1,16 days 23:44:11,9,16
2869,Application_87913262,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,14000.0,1304621.5420000553,2,15 days 02:23:42,9,15
2870,Application_1706544324,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15500.0,2825642.4000000954,1,32 days 16:54:02,9,32
2871,Application_2070526377,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,22500.0,2065865.1759998798,1,23 days 21:51:05,9,23
3029,Application_1210095800,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7000.0,451653.7990000248,1,5 days 05:27:34,9,5
3039,Application_412241860,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25000.0,621199.26699996,2,7 days 04:33:19,9,7
3057,Application_905416678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15000.0,774844.2999999523,2,8 days 23:14:04,9,8
3135,Application_2020636571,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7500.0,1736496.621999979,1,20 days 02:21:37,9,20
3138,Application_54944838,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20000.0,2826368.2599999905,1,32 days 17:06:08,9,32
3140,Application_1518351559,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,30000.0,1195836.887999773,1,13 days 20:10:37,9,13
3191,Application_2051033566,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,8721170.023000002,2,100 days 22:32:50,9,100
3282,Application_1964832820,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,50000.0,922668.0260000229,1,10 days 16:17:48,9,10
3340,Application_421093822,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,75000.0,2177162.098999977,2,25 days 04:46:02,9,25
3343,Application_230843111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1308706.4220001698,1,15 days 03:31:46,9,15
3344,Application_93632616,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,2673439.884000063,1,30 days 22:37:20,9,30
3345,Application_1534754048,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13500.0,2759650.1459999084,1,31 days 22:34:10,9,31
3347,Application_2036396703,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12000.0,29451.042000055313,1,0 days 08:10:51,9,0
3353,Application_1638071691,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10000.0,701277.9530000687,1,8 days 02:47:58,9,8
3365,Application_486868165,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,41000.0,862861.7190001011,2,9 days 23:41:02,9,9
3401,Application_630621633,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7500.0,2650898.167999983,1,30 days 16:21:38,9,30
3430,Application_1289078901,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18000.0,844120.118999958,1,9 days 18:28:40,9,9
3439,Application_966841012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10000.0,923186.3680000305,1,10 days 16:26:26,9,10
3509,Application_1491156370,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,42500.0,2813638.740999937,1,32 days 13:33:59,9,32
3527,Application_1975316215,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20000.0,840883.2239999771,1,9 days 17:34:43,9,9
3529,Application_1313024744,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7500.0,2034526.6119999886,2,23 days 13:08:47,9,23
3545,Application_109767425,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6500.0,629228.0360000134,1,7 days 06:47:08,9,7
3554,Application_631913965,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10000.0,705330.5780000687,1,8 days 03:55:31,9,8
3558,Application_989513807,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10000.0,1139199.6770000458,1,13 days 04:26:40,9,13
3599,Application_1707372428,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20000.0,3094695.4269998074,1,35 days 19:38:15,9,35
3643,Application_663369664,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,30000.0,526911.9910001755,1,6 days 02:21:52,9,6
3686,Application_1985868514,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,19000.0,1703392.4079999924,1,19 days 17:09:52,9,19
3698,Application_127129153,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15000.0,2994103.4279999733,1,34 days 15:41:43,9,34
3750,Application_436634056,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25000.0,619371.7869999409,1,7 days 04:02:52,9,7
3769,Application_441004081,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15000.0,4118680.7860000134,1,47 days 16:04:41,9,47
3773,Application_432102216,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11000.0,927587.9470000267,1,10 days 17:39:48,9,10
3817,Application_2092033905,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,45000.0,1469318.6459999084,1,17 days 00:08:39,9,17
3820,Application_1343715457,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6200.0,2839537.556999922,1,32 days 20:45:38,9,32
3821,Application_864132347,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10000.0,523982.15400004387,1,6 days 01:33:02,9,6
3846,Application_982233015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15000.0,426782.00900006294,1,4 days 22:33:02,9,4
3938,Application_879148892,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18000.0,2759101.2999999523,1,31 days 22:25:01,9,31
3939,Application_622880437,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,50000.0,795576.9359998703,1,9 days 04:59:37,9,9
3940,Application_247840928,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20000.0,1316194.476999998,1,15 days 05:36:34,9,15
3948,Application_1063362742,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,17000.0,616606.2199997902,1,7 days 03:16:46,9,7
3956,Application_525643774,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20000.0,2664620.6779999733,2,30 days 20:10:21,9,30
3958,Application_1247090948,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,49000.0,1455634.5999999046,1,16 days 20:20:35,9,16
3960,Application_596671911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20000.0,1377915.248999834,1,15 days 22:45:15,9,15
4025,Application_783257787,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20000.0,1285945.737999916,1,14 days 21:12:26,9,14
4080,Application_2055465520,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12500.0,596468.3959999084,1,6 days 21:41:08,9,6
4102,Application_660582187,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20000.0,1182909.4149999619,1,13 days 16:35:09,9,13
4132,Application_1976302974,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1397313.1710000038,1,16 days 04:08:33,9,16
4141,Application_1650545424,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,40000.0,1132773.9329998493,1,13 days 02:39:34,9,13
4146,Application_1695710611,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,40000.0,2666253.887000084,1,30 days 20:37:34,9,30
4148,Application_1041352861,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1125885.1029999256,1,13 days 00:44:45,9,13
4222,Application_556947869,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,17500.0,335956.8340001106,1,3 days 21:19:17,9,3
4231,Application_110483872,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10000.0,1532401.75,1,17 days 17:40:02,9,17
4239,Application_208564412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25000.0,586477.9639999866,1,6 days 18:54:38,9,6
4297,Application_825032429,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,434730.70600008965,1,5 days 00:45:31,9,5
4335,Application_981269003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8000.0,604703.4800000191,1,6 days 23:58:23,9,6
4339,Application_897071940,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,46000.0,2732069.9330000877,1,31 days 14:54:30,9,31
4366,Application_998406439,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10000.0,866800.0230000019,1,10 days 00:46:40,9,10
4369,Application_858175114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,50000.0,877847.4389998913,1,10 days 03:50:47,9,10
4394,Application_1747644356,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20000.0,508819.6100001335,1,5 days 21:20:20,9,5
4475,Application_766137832,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10000.0,2781472.890000105,1,32 days 04:37:53,9,32
4479,Application_377270756,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,35000.0,695873.4930000305,1,8 days 01:17:53,9,8
4491,Application_905493234,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,40000.0,2839153.486000061,1,32 days 20:39:13,9,32
4493,Application_2143744897,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7500.0,347810.9660000801,1,4 days 00:36:51,9,4
4495,Application_1221972343,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20000.0,710921.6600000858,1,8 days 05:28:42,9,8
4516,Application_1108318994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,23000.0,2502819.75,2,28 days 23:13:40,9,28
4517,Application_818552981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15000.0,253575.22099995613,1,2 days 22:26:15,9,2
4547,Application_2110141037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,22000.0,641.5449998378754,1,0 days 00:10:42,9,0
4613,Application_1114579454,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10000.0,1299744.0729999542,1,15 days 01:02:24,9,15
4628,Application_781342769,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,26000.0,1458006.225000143,1,16 days 21:00:06,9,16
4644,Application_2029401859,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,34500.0,687662.2339999676,1,7 days 23:01:02,9,7
