,@@case_id_column,case:LoanGoal@Boat,case:LoanGoal@Business goal,case:LoanGoal@Car,case:LoanGoal@Caravan / Camper,case:LoanGoal@Debt restructuring,case:LoanGoal@Existing loan takeover,case:LoanGoal@Extra spending limit,case:LoanGoal@Home improvement,case:LoanGoal@Motorcycle,case:LoanGoal@Not speficied,"case:LoanGoal@Other, see explanation",case:LoanGoal@Remaining debt home,case:LoanGoal@Tax payments,case:LoanGoal@Unknown,case:ApplicationType@Limit raise,case:ApplicationType@New credit,case:RequestedAmount,@@caseDuration,@@num_occurrence_O_Create Offer,Throughput Time,cluster_id,days
1066,Application_1961881671,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1057476.2259998322,1,12 days 05:44:36,5,12
1067,Application_69300339,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,882468.2300000191,1,10 days 05:07:48,5,10
1172,Application_1720509792,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1475765.263999939,1,17 days 01:56:05,5,17
1188,Application_1779939197,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1471295.2230000496,1,17 days 00:41:35,5,17
1190,Application_1565253423,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,19758.828000068665,1,0 days 05:29:19,5,0
1196,Application_420100939,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,3962847.8059999943,4,45 days 20:47:28,5,45
1217,Application_1011124726,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,349512.40700006485,1,4 days 01:05:12,5,4
1230,Application_971306755,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2655444.1440000534,1,30 days 17:37:24,5,30
1232,Application_1865699548,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8000.0,843860.5690000057,2,9 days 18:24:21,5,9
1237,Application_16918887,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,334640.0989999771,2,3 days 20:57:20,5,3
1242,Application_1763558826,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,316709.9129998684,1,3 days 15:58:30,5,3
1270,Application_1824540654,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,579133.4800000191,1,6 days 16:52:13,5,6
1281,Application_2107433255,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,879058.4619998932,2,10 days 04:10:58,5,10
1299,Application_1662717048,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,707213.1720001698,3,8 days 04:26:53,5,8
1314,Application_663998650,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,3516816.7400000095,2,40 days 16:53:37,5,40
1316,Application_1661283911,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,697051.7520000935,1,8 days 01:37:32,5,8
1327,Application_685579923,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,580940.6940000057,1,6 days 17:22:21,5,6
1335,Application_1384829335,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,495441.0239999294,1,5 days 17:37:21,5,5
1371,Application_1191408306,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,529923.7619998455,1,6 days 03:12:04,5,6
1384,Application_1370354556,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10000.0,1821920.5979998112,1,21 days 02:05:21,5,21
1415,Application_791250493,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13000.0,1028812.9220001698,3,11 days 21:46:53,5,11
1417,Application_1655935522,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,773605.0789999962,3,8 days 22:53:25,5,8
1429,Application_1213442381,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5000.0,1019054.2150001526,2,11 days 19:04:14,5,11
1454,Application_1010573951,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,523169.9170000553,1,6 days 01:19:30,5,6
1466,Application_1858588614,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,677930.759000063,1,7 days 20:18:51,5,7
1472,Application_553178685,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,329219.17199993134,1,3 days 19:26:59,5,3
1478,Application_773469136,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1300224.3380000591,1,15 days 01:10:24,5,15
1522,Application_717059171,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,452157.3759999275,1,5 days 05:35:57,5,5
1546,Application_873908407,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,3269345.3940000534,2,37 days 20:09:05,5,37
1547,Application_907055851,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2663274.4900000095,2,30 days 19:47:54,5,30
1555,Application_452736501,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2661754.480000019,2,30 days 19:22:34,5,30
1564,Application_880260699,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,350919.8949999809,2,4 days 01:28:40,5,4
1570,Application_1978688435,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2648970.0220000744,2,30 days 15:49:30,5,30
1603,Application_115289906,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1476403.0520000458,1,17 days 02:06:43,5,17
1697,Application_248922690,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,104046.4240000248,1,1 days 04:54:06,5,1
1706,Application_912474149,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,25000.0,357065.30500006676,3,4 days 03:11:05,5,4
1718,Application_1425749164,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,858565.1899998188,1,9 days 22:29:25,5,9
1720,Application_366844104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,768342.25,4,8 days 21:25:42,5,8
1733,Application_159971235,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,777686.8929998875,2,9 days 00:01:27,5,9
1735,Application_1016541821,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1557846.126000166,1,18 days 00:44:06,5,18
1754,Application_1242034192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,925163.268999815,4,10 days 16:59:23,5,10
1795,Application_831338763,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2325573.2279999256,2,26 days 21:59:33,5,26
1804,Application_1395988794,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,4160281.904000044,3,48 days 03:38:02,5,48
1852,Application_914362775,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,659413.7820000648,1,7 days 15:10:14,5,7
1890,Application_1452159527,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2668032.085000038,1,30 days 21:07:12,5,30
1912,Application_55766939,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,434522.9440000057,1,5 days 00:42:03,5,5
1913,Application_1582198848,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,171979.04399991035,1,1 days 23:46:19,5,1
1915,Application_1916570871,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2656304.3340001106,1,30 days 17:51:44,5,30
1916,Application_324324662,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2655858.3359999657,1,30 days 17:44:18,5,30
1924,Application_1637539366,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2247965.652999878,2,26 days 00:26:06,5,26
2004,Application_1192470411,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,81219.59100008011,1,0 days 22:33:40,5,0
2008,Application_203309822,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,156934.6510000229,4,1 days 19:35:35,5,1
2023,Application_699087761,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1280037.4370000362,1,14 days 19:33:57,5,14
2056,Application_798560603,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,15000.0,1117625.236000061,1,12 days 22:27:05,5,12
2073,Application_1410679121,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2056720.1740000248,1,23 days 19:18:40,5,23
2079,Application_1775408381,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1215629.9730000496,2,14 days 01:40:30,5,14
2225,Application_1928319348,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1804427.2829999924,2,20 days 21:13:47,5,20
2262,Application_1512250378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2660724.7769999504,2,30 days 19:05:25,5,30
2275,Application_1899152263,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2655553.1830000877,1,30 days 17:39:13,5,30
2285,Application_2026515638,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1964860.0529999733,1,22 days 17:47:40,5,22
2307,Application_1660734224,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,832543.1559998989,1,9 days 15:15:43,5,9
2309,Application_531311601,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,19000.0,3595908.65899992,1,41 days 14:51:49,5,41
2357,Application_1288118876,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,27000.0,1754763.981999874,1,20 days 07:26:04,5,20
2388,Application_1235982975,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,755032.0510001183,1,8 days 17:43:52,5,8
2391,Application_454790694,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1903837.5499999523,2,22 days 00:50:38,5,22
2399,Application_1744369256,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2651886.8030002117,1,30 days 16:38:07,5,30
2401,Application_2136722402,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1884100.5350000858,1,21 days 19:21:41,5,21
2468,Application_1286403075,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2665467.946000099,1,30 days 20:24:28,5,30
2481,Application_1343799374,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1144501.370000124,1,13 days 05:55:01,5,13
2494,Application_342427545,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1801699.5850000381,1,20 days 20:28:20,5,20
2498,Application_230180428,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1617722.609000206,1,18 days 17:22:03,5,18
2499,Application_942188311,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13000.0,1990188.0620000362,1,23 days 00:49:48,5,23
2501,Application_657721677,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2650168.82400012,2,30 days 16:09:29,5,30
2508,Application_1207389715,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1617321.003000021,1,18 days 17:15:21,5,18
2522,Application_1280175565,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,999944.6979999542,1,11 days 13:45:45,5,11
2552,Application_1991350312,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,622680.8849999905,2,7 days 04:58:01,5,7
2553,Application_1600450105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2672064.631000042,1,30 days 22:14:25,5,30
2554,Application_703326167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1064382.5599999428,2,12 days 07:39:43,5,12
2575,Application_428914747,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1559851.648000002,1,18 days 01:17:32,5,18
2586,Application_356937764,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1894030.7339999676,1,21 days 22:07:11,5,21
2630,Application_1912815189,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1130321.518999815,1,13 days 01:58:42,5,13
2641,Application_914199527,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1455760.6319999695,2,16 days 20:22:41,5,16
2651,Application_983797173,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1042107.0650000572,1,12 days 01:28:27,5,12
2655,Application_2008643460,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,518072.0480000973,1,5 days 23:54:32,5,5
2662,Application_1169382593,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1205434.848999977,3,13 days 22:50:35,5,13
2670,Application_490645246,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,947344.125,1,10 days 23:09:04,5,10
2713,Application_1637771529,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,19800.0,1379084.4539999962,1,15 days 23:04:44,5,15
2734,Application_326706959,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1102444.23300004,2,12 days 18:14:04,5,12
2813,Application_105057931,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,15000.0,1203031.146999836,1,13 days 22:10:31,5,13
2859,Application_481853358,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,770585.7630000114,1,8 days 22:03:06,5,8
2867,Application_522532156,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1183527.1560001373,1,13 days 16:45:27,5,13
2872,Application_1625212778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,692340.634000063,1,8 days 00:19:01,5,8
2887,Application_526087821,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,256772.7389998436,1,2 days 23:19:33,5,2
2896,Application_820873162,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1172779.3090000153,1,13 days 13:46:19,5,13
2900,Application_2126923970,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1541509.8130002022,1,17 days 20:11:50,5,17
2931,Application_735592901,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1126537.5810000896,1,13 days 00:55:38,5,13
2935,Application_547763286,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1229939.121999979,1,14 days 05:38:59,5,14
2936,Application_327979815,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1113459.4210000038,1,12 days 21:17:39,5,12
2937,Application_1538031590,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1115975.3369998932,1,12 days 21:59:35,5,12
2969,Application_317767301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1215058.0369999409,2,14 days 01:30:58,5,14
2978,Application_1346861296,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,752922.1589999199,2,8 days 17:08:42,5,8
2999,Application_1471849782,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2637380.121999979,1,30 days 12:36:20,5,30
3022,Application_1294868910,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1291248.5179998875,1,14 days 22:40:49,5,14
3027,Application_1313000546,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,4066734.631000042,1,47 days 01:38:55,5,47
3037,Application_404173557,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,625567.0,2,7 days 05:46:07,5,7
3059,Application_1243011234,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1105876.4119999409,1,12 days 19:11:16,5,12
3078,Application_824524096,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1084902.4559998512,1,12 days 13:21:42,5,12
3086,Application_829027028,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2634981.1919999123,1,30 days 11:56:21,5,30
3102,Application_364836850,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,946690.8380000591,1,10 days 22:58:11,5,10
3116,Application_1193470902,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1218858.276000023,1,14 days 02:34:18,5,14
3220,Application_983226435,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1467959.2170000076,1,16 days 23:45:59,5,16
3226,Application_93245644,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,581929.8899998665,2,6 days 17:38:50,5,6
3278,Application_625557604,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,15000.0,360500.8440001011,1,4 days 04:08:21,5,4
3341,Application_593542788,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,598714.2839999199,1,6 days 22:18:34,5,6
3352,Application_1920066439,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,20000.0,2497629.56799984,1,28 days 21:47:10,5,28
3383,Application_321858848,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2655808.23300004,1,30 days 17:43:28,5,30
3389,Application_682105044,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2654658.0140001774,3,30 days 17:24:18,5,30
3390,Application_492438718,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1289514.9049999714,1,14 days 22:11:55,5,14
3391,Application_1476271894,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2654110.154000044,1,30 days 17:15:10,5,30
3392,Application_1693011010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,947849.3479998112,1,10 days 23:17:29,5,10
3399,Application_1861072460,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2652632.6970000267,1,30 days 16:50:33,5,30
3404,Application_914243583,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,671273.6430001259,1,7 days 18:27:54,5,7
3419,Application_1481270192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2645425.390000105,1,30 days 14:50:25,5,30
3424,Application_1096979043,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,673882.1740000248,1,7 days 19:11:22,5,7
3446,Application_293789625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,935343.9110000134,2,10 days 19:49:04,5,10
3468,Application_2083218603,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2421262.248999834,1,28 days 00:34:22,5,28
3492,Application_2039211506,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,754012.7700002193,1,8 days 17:26:53,5,8
3495,Application_393314116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,764499.8039999008,1,8 days 20:21:40,5,8
3496,Application_839583307,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,180487.1289999485,1,2 days 02:08:07,5,2
