,@@case_id_column,case:LoanGoal@Boat,case:LoanGoal@Business goal,case:LoanGoal@Car,case:LoanGoal@Caravan / Camper,case:LoanGoal@Debt restructuring,case:LoanGoal@Existing loan takeover,case:LoanGoal@Extra spending limit,case:LoanGoal@Home improvement,case:LoanGoal@Motorcycle,case:LoanGoal@Not speficied,"case:LoanGoal@Other, see explanation",case:LoanGoal@Remaining debt home,case:LoanGoal@Tax payments,case:LoanGoal@Unknown,case:ApplicationType@Limit raise,case:ApplicationType@New credit,case:RequestedAmount,@@caseDuration,@@num_occurrence_O_Create Offer,Throughput Time,cluster_id,days
2425,Application_26621383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,661871.635999918,1,7 days 15:51:12,14,7
2531,Application_1994587458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45000.0,1792328.4179999828,1,20 days 17:52:08,14,20
2691,Application_668740891,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,840330.5280001163,1,9 days 17:25:31,14,9
3171,Application_379536869,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7500.0,918126.4169998169,1,10 days 15:02:06,14,10
3208,Application_1339159850,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20000.0,1457816.648000002,3,16 days 20:56:57,14,16
3309,Application_1632064878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30000.0,960032.4100000858,1,11 days 02:40:32,14,11
3895,Application_311692591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,1034685.861000061,1,11 days 23:24:46,14,11
3912,Application_550345437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,2809836.583999872,1,32 days 12:30:37,14,32
4182,Application_955677765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50000.0,2640399.745000124,1,30 days 13:26:40,14,30
4363,Application_1801266094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7000.0,539211.5039999485,2,6 days 05:46:52,14,6
4757,Application_53815478,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,2647080.3970000744,1,30 days 15:18:00,14,30
4868,Application_938227559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,5524497.269999981,1,63 days 22:34:57,14,63
4981,Application_1138098319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30000.0,948031.7769999504,1,10 days 23:20:32,14,10
5566,Application_602590634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2655257.527000189,1,30 days 17:34:18,14,30
5732,Application_1785229252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42775.0,665610.2709999084,1,7 days 16:53:30,14,7
5951,Application_1186064010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50000.0,4960364.355000019,1,57 days 09:52:44,14,57
6118,Application_1074323894,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,1449328.3280000687,1,16 days 18:35:28,14,16
6129,Application_1434524340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20000.0,2879835.870000124,1,33 days 07:57:16,14,33
6188,Application_1485013059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20000.0,454626.9620001316,1,5 days 06:17:07,14,5
6258,Application_1941200011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6000.0,856225.0320000648,2,9 days 21:50:25,14,9
6517,Application_1737530400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31000.0,2658435.2739999294,1,30 days 18:27:15,14,30
6672,Application_1302697494,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20000.0,995021.2829999924,1,11 days 12:23:41,14,11
6720,Application_2109333411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,763275.6429998875,1,8 days 20:01:16,14,8
6751,Application_1404643497,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,854247.6760001183,1,9 days 21:17:28,14,9
6782,Application_308078821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,2069971.5299999714,2,23 days 22:59:32,14,23
6862,Application_868521109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50000.0,2717834.7750000954,2,31 days 10:57:15,14,31
7268,Application_73255471,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25500.0,328671.8970000744,1,3 days 19:17:52,14,3
7401,Application_608898266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17500.0,2804259.217999935,1,32 days 10:57:39,14,32
7475,Application_1911537483,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,2812991.018999815,1,32 days 13:23:11,14,32
7486,Application_577740264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12000.0,2807585.919000149,1,32 days 11:53:06,14,32
7499,Application_1194733316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,2708680.0750000477,1,31 days 08:24:40,14,31
7534,Application_1838525925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,3089499.987999916,1,35 days 18:11:40,14,35
7576,Application_537644015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50000.0,2804123.14199996,1,32 days 10:55:23,14,32
7918,Application_405796909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30000.0,754923.2840001583,1,8 days 17:42:03,14,8
8146,Application_1684299903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18000.0,3486764.4499998093,2,40 days 08:32:44,14,40
8496,Application_236778269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,2662237.4379999638,1,30 days 19:30:37,14,30
8703,Application_1033339366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,2714096.8710000515,1,31 days 09:54:57,14,31
8759,Application_1628132021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,1290918.1229999065,1,14 days 22:35:18,14,14
8821,Application_1170269813,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8000.0,2622009.401000023,1,30 days 08:20:09,14,30
8839,Application_1801013120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,2611714.825999975,1,30 days 05:28:35,14,30
8886,Application_948963691,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9500.0,2323992.211999893,3,26 days 21:33:12,14,26
8990,Application_798447704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2167214.9309999943,1,25 days 02:00:15,14,25
9283,Application_1180308925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,696787.6530001163,2,8 days 01:33:08,14,8
9479,Application_540215973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,1777831.101999998,1,20 days 13:50:31,14,20
9499,Application_1506182020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,2410313.4049999714,1,27 days 21:31:53,14,27
9709,Application_1659132262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50000.0,4422767.648000002,2,51 days 04:32:48,14,51
9820,Application_1855557331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,835435.4169998169,1,9 days 16:03:55,14,9
9915,Application_2074334980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,1089799.382000208,1,12 days 14:43:19,14,12
10087,Application_1973931501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5500.0,1065856.3040001392,1,12 days 08:04:16,14,12
10241,Application_754387801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,789884.5460000038,1,9 days 03:24:45,14,9
10431,Application_1501706962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,1205092.2449998856,2,13 days 22:44:52,14,13
10457,Application_1169258361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39500.0,2797118.503000021,4,32 days 08:58:39,14,32
10992,Application_50891785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2936512.461000204,1,33 days 23:41:52,14,33
11057,Application_1985400245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16000.0,2633703.832000017,1,30 days 11:35:04,14,30
11389,Application_1057234686,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42500.0,1880362.9630000591,4,21 days 18:19:23,14,21
11642,Application_648443266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30000.0,1439193.0980000496,2,16 days 15:46:33,14,16
11971,Application_1573414954,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6000.0,2797418.501000166,2,32 days 09:03:39,14,32
11977,Application_1540484245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,626683.8299999237,1,7 days 06:04:44,14,7
12193,Application_1768766967,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,1042947.4949998856,2,12 days 01:42:27,14,12
12238,Application_1538329787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6500.0,1214130.009000063,1,14 days 01:15:30,14,14
12365,Application_130613042,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,2829716.9670000076,1,32 days 18:01:57,14,32
12390,Application_483018339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,679501.6290001869,1,7 days 20:45:02,14,7
12556,Application_461381832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60000.0,1299651.0490000248,1,15 days 01:00:51,14,15
12700,Application_744109126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35000.0,1825662.4120001793,2,21 days 03:07:42,14,21
12791,Application_1469640525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,3102556.5700001717,2,35 days 21:49:17,14,35
12881,Application_1143118993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30000.0,2086180.4110000134,3,24 days 03:29:40,14,24
12954,Application_992166900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25000.0,573147.4030001163,1,6 days 15:12:27,14,6
13046,Application_1663257357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,197949.6549999714,1,2 days 06:59:10,14,2
13509,Application_2065998592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2653540.9200000763,1,30 days 17:05:41,14,30
13632,Application_1486456838,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30000.0,2382180.928999901,1,27 days 13:43:01,14,27
13722,Application_1485514255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,975054.8069999218,1,11 days 06:50:55,14,11
13765,Application_666734599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60000.0,746275.1630001068,1,8 days 15:17:55,14,8
13785,Application_1462366860,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40000.0,2501456.896999836,2,28 days 22:50:57,14,28
14047,Application_1093757217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,2038763.7690000534,3,23 days 14:19:24,14,23
14248,Application_1903287729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75000.0,2311036.743999958,1,26 days 17:57:17,14,26
14392,Application_1263610495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,3078989.315000057,1,35 days 15:16:29,14,35
14578,Application_1750357412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,960380.5850000381,2,11 days 02:46:21,14,11
14900,Application_294694772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30000.0,1363005.2149999142,1,15 days 18:36:45,14,15
14967,Application_1557204332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17000.0,2979201.620000124,1,34 days 11:33:22,14,34
15286,Application_308757746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27000.0,927302.3270001411,1,10 days 17:35:02,14,10
15300,Application_441860911,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,2012446.9700000286,2,23 days 07:00:47,14,23
15417,Application_1839529029,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7000.0,2729003.226999998,1,31 days 14:03:23,14,31
15438,Application_748214036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12500.0,591120.8020000458,1,6 days 20:12:01,14,6
15500,Application_1310092467,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75000.0,1388740.8880000114,2,16 days 01:45:41,14,16
15895,Application_81830869,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30000.0,1010066.371999979,1,11 days 16:34:26,14,11
15998,Application_907233746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11000.0,430894.2089998722,1,4 days 23:41:34,14,4
16086,Application_831089373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,1285376.2960000038,1,14 days 21:02:56,14,14
16170,Application_281385235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,578727.5629999638,1,6 days 16:45:28,14,6
16247,Application_1704050255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41000.0,2382169.131000042,2,27 days 13:42:49,14,27
16467,Application_697223870,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30000.0,2936604.414999962,1,33 days 23:43:24,14,33
16531,Application_1909128913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,1539649.905999899,1,17 days 19:40:50,14,17
16539,Application_1796660585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26000.0,2201276.4869999886,1,25 days 11:27:56,14,25
16800,Application_927716121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60000.0,1301044.1610000134,1,15 days 01:24:04,14,15
16820,Application_1750694082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22500.0,756057.7100000381,1,8 days 18:00:58,14,8
16900,Application_1390887753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17750.0,4677508.756000042,1,54 days 03:18:29,14,54
16918,Application_1547939785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7500.0,2662311.8079998493,1,30 days 19:31:52,14,30
16944,Application_1043286395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,2654071.3299999237,1,30 days 17:14:31,14,30
17070,Application_1160543702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65000.0,4986347.042000055,2,57 days 17:05:47,14,57
17127,Application_342552261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17500.0,4351875.7509999275,2,50 days 08:51:16,14,50
17155,Application_215134358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60000.0,1310920.6229999065,1,15 days 04:08:41,14,15
17183,Application_1771246428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,1802730.5580000877,3,20 days 20:45:31,14,20
17236,Application_580925078,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40000.0,2863226.263999939,1,33 days 03:20:26,14,33
17300,Application_1883491797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22500.0,1018646.1380000114,2,11 days 18:57:26,14,11
17610,Application_1932486604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,2845873.917999983,2,32 days 22:31:14,14,32
17665,Application_273273946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,1820243.7400000095,1,21 days 01:37:24,14,21
17859,Application_2077594957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35000.0,2668140.0579998493,1,30 days 21:09:00,14,30
18039,Application_95943907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,940318.3069999218,1,10 days 21:11:58,14,10
18199,Application_2016738357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13300.0,1828710.973999977,2,21 days 03:58:31,14,21
18470,Application_675332373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,2651648.5050001144,1,30 days 16:34:09,14,30
18477,Application_1281312480,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,2733605.2150001526,1,31 days 15:20:05,14,31
18626,Application_338533270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20000.0,1099913.1649999619,1,12 days 17:31:53,14,12
18644,Application_2040475559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12000.0,2924365.8090000153,1,33 days 20:19:26,14,33
18759,Application_1593413384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52500.0,2839399.802000046,1,32 days 20:43:20,14,32
18819,Application_2116887441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20000.0,1206299.0809998512,1,13 days 23:04:59,14,13
18835,Application_182297894,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,2809911.7860000134,1,32 days 12:31:52,14,32
18938,Application_2122927060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60000.0,754898.9820001125,1,8 days 17:41:39,14,8
19156,Application_861062246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,1618069.8630001545,1,18 days 17:27:50,14,18
19219,Application_1233589617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,2999734.9360001087,1,34 days 17:15:35,14,34
19421,Application_179625523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7000.0,1363784.2559998035,1,15 days 18:49:44,14,15
19495,Application_1052472769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40000.0,1423442.4839999676,1,16 days 11:24:02,14,16
19571,Application_763197226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60000.0,1361089.1040000916,3,15 days 18:04:49,14,15
20093,Application_1552793568,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,2652750.1579999924,1,30 days 16:52:30,14,30
20106,Application_1072307361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7000.0,245264.63800001144,1,2 days 20:07:45,14,2
20347,Application_2055211561,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1105535.9040000439,1,12 days 19:05:36,14,12
20413,Application_1772823996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,740267.4360001087,1,8 days 13:37:47,14,8
20427,Application_824725999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,1074278.03399992,1,12 days 10:24:38,14,12
20647,Application_1009728487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75000.0,1799875.2550001144,1,20 days 19:57:55,14,20
20677,Application_303445099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14500.0,872494.6640000343,1,10 days 02:21:35,14,10
20705,Application_1049614618,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,1534000.001000166,2,17 days 18:06:40,14,17
20773,Application_356411886,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21500.0,993810.3940000534,1,11 days 12:03:30,14,11
20907,Application_1608584092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20000.0,2744395.6029999256,2,31 days 18:19:56,14,31
21026,Application_1250809613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7500.0,825534.3170001507,1,9 days 13:18:54,14,9
21063,Application_1850931354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,687825.8079998493,1,7 days 23:03:46,14,7
21081,Application_2064654850,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35000.0,1369907.4309999943,1,15 days 20:31:47,14,15
21197,Application_1390864472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30000.0,949864.7509999275,1,10 days 23:51:05,14,10
21236,Application_2005060264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75000.0,1249669.0020000935,1,14 days 11:07:49,14,14
21263,Application_2136464858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75000.0,1225666.73300004,2,14 days 04:27:47,14,14
21327,Application_1200551534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75000.0,2731543.308999777,1,31 days 14:45:43,14,31
21483,Application_548080985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32000.0,1212268.1640000343,1,14 days 00:44:28,14,14
21645,Application_1255297178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,2661607.273000002,2,30 days 19:20:07,14,30
21677,Application_687684055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19000.0,845699.4400000572,1,9 days 18:54:59,14,9
21795,Application_2138121259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20000.0,761264.100000143,2,8 days 19:27:44,14,8
21832,Application_319585293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,1285130.0769999027,1,14 days 20:58:50,14,14
21900,Application_2104801019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,2846544.3880000114,1,32 days 22:42:24,14,32
21929,Application_1860323632,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50000.0,1015187.7239999771,2,11 days 17:59:48,14,11
22073,Application_520418807,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,2720878.519999981,2,31 days 11:47:59,14,31
22432,Application_146413236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6500.0,1099434.990999937,1,12 days 17:23:55,14,12
22496,Application_327054906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20000.0,2758949.4049999714,2,31 days 22:22:29,14,31
22552,Application_1140438880,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,2739448.595999956,1,31 days 16:57:29,14,31
22576,Application_906001961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,499830.2919998169,1,5 days 18:50:30,14,5
22588,Application_1919142070,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,1361353.6440000534,1,15 days 18:09:14,14,15
22604,Application_311195415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,595547.8480000496,1,6 days 21:25:48,14,6
22727,Application_2118970714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47500.0,2173219.9379999638,3,25 days 03:40:20,14,25
22768,Application_1288901902,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,2660935.1650002003,1,30 days 19:08:55,14,30
22917,Application_1110003824,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5500.0,4650696.275000095,1,53 days 19:51:36,14,53
23016,Application_455525330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40000.0,2652298.643999815,1,30 days 16:44:59,14,30
23060,Application_672288298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16000.0,932986.3160002232,2,10 days 19:09:46,14,10
23076,Application_1705892464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,1175887.9030001163,1,13 days 14:38:08,14,13
23088,Application_1357274410,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,2617829.9450001717,2,30 days 07:10:30,14,30
23180,Application_1045189910,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50000.0,2284703.1569998264,1,26 days 10:38:23,14,26
23786,Application_2026841022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,2488425.896000147,1,28 days 19:13:46,14,28
23850,Application_1758628504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62000.0,3250218.06799984,2,37 days 14:50:18,14,37
24606,Application_532956567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13000.0,2655970.004999876,1,30 days 17:46:10,14,30
24700,Application_1903689163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42000.0,1720551.6109998226,1,19 days 21:55:52,14,19
24872,Application_1302175045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35000.0,1122754.1039998531,1,12 days 23:52:34,14,12
25525,Application_892427793,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21000.0,2969936.9880001545,1,34 days 08:58:57,14,34
25641,Application_823313933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7000.0,2678366.4419999123,1,30 days 23:59:26,14,30
25884,Application_365485542,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19500.0,2722479.0390000343,2,31 days 12:14:39,14,31
26018,Application_187611464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,672594.7179999352,1,7 days 18:49:55,14,7
26145,Application_2081068908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30000.0,952222.8410000801,2,11 days 00:30:23,14,11
26296,Application_1023037940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,1968824.6549999714,1,22 days 18:53:45,14,22
26369,Application_139724030,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,1199250.1259999275,1,13 days 21:07:30,14,13
26660,Application_1155915722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32000.0,1879632.7969999313,3,21 days 18:07:13,14,21
26789,Application_1124023030,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,1175050.8040001392,2,13 days 14:24:11,14,13
26847,Application_863868107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27500.0,1535618.0320000648,1,17 days 18:33:38,14,17
