,@@case_id_column,case:LoanGoal@Boat,case:LoanGoal@Business goal,case:LoanGoal@Car,case:LoanGoal@Caravan / Camper,case:LoanGoal@Debt restructuring,case:LoanGoal@Existing loan takeover,case:LoanGoal@Extra spending limit,case:LoanGoal@Home improvement,case:LoanGoal@Motorcycle,case:LoanGoal@Not speficied,"case:LoanGoal@Other, see explanation",case:LoanGoal@Remaining debt home,case:LoanGoal@Tax payments,case:LoanGoal@Unknown,case:ApplicationType@Limit raise,case:ApplicationType@New credit,case:RequestedAmount,@@caseDuration,@@num_occurrence_O_Create Offer,Throughput Time,cluster_id,days
283,Application_2006366791,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17700.0,4114768.7969999313,5,47 days 14:59:29,21,47
314,Application_111956933,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,4964323.559999943,5,57 days 10:58:44,21,57
318,Application_929235447,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,4963074.05700016,4,57 days 10:37:54,21,57
351,Application_1498056352,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,26500.0,4651304.720999956,5,53 days 20:01:45,21,53
354,Application_2092350091,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9000.0,4648024.59800005,3,53 days 19:07:05,21,53
375,Application_1417516413,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,4635855.356999874,2,53 days 15:44:15,21,53
379,Application_879749975,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7000.0,2061273.8090000153,2,23 days 20:34:34,21,23
381,Application_2103337476,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16000.0,4025891.786999941,2,46 days 14:18:12,21,46
390,Application_22095206,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,4368826.75,4,50 days 13:33:47,21,50
400,Application_1282765506,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6500.0,1085972.7950000763,2,12 days 13:39:33,21,12
439,Application_1476922534,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6000.0,6485449.325000048,4,75 days 01:30:49,21,75
456,Application_2033211562,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6000.0,1274687.7720000744,2,14 days 18:04:48,21,14
474,Application_1072003198,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,1003370.4889998436,2,11 days 14:42:50,21,11
491,Application_1277569989,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19000.0,4524494.194000006,3,52 days 08:48:14,21,52
512,Application_1235595897,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7000.0,3187328.3169999123,2,36 days 21:22:08,21,36
538,Application_1185170675,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,4466640.562000036,2,51 days 16:44:01,21,51
542,Application_1351256522,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17000.0,4463898.568000078,2,51 days 15:58:19,21,51
556,Application_1989400270,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,4449283.35800004,2,51 days 11:54:43,21,51
566,Application_1121433929,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,1121470.524999857,2,12 days 23:31:11,21,12
578,Application_1830688036,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18000.0,780034.9670000076,2,9 days 00:40:35,21,9
579,Application_189085643,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,1108551.269999981,2,12 days 19:55:51,21,12
581,Application_684696906,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,4385108.8789999485,2,50 days 18:05:09,21,50
584,Application_413286327,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,3785003.5529999733,2,43 days 19:23:24,21,43
600,Application_1297886565,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14000.0,4363251.299999952,2,50 days 12:00:51,21,50
601,Application_868416280,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,3756852.4519999027,2,43 days 11:34:12,21,43
619,Application_770159792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,2836311.8450000286,2,32 days 19:51:52,21,32
629,Application_2142068408,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12500.0,4295526.744000196,3,49 days 17:12:07,21,49
640,Application_600841731,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16500.0,1016705.746999979,2,11 days 18:25:06,21,11
641,Application_1231200933,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6000.0,4275215.855000019,2,49 days 11:33:36,21,49
646,Application_758356402,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,3690882.4129998684,2,42 days 17:14:42,21,42
647,Application_189453653,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,3664663.663000107,2,42 days 09:57:44,21,42
673,Application_1978903514,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,1044590.5899999142,2,12 days 02:09:51,21,12
732,Application_827969862,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6500.0,3089781.094000101,4,35 days 18:16:21,21,35
741,Application_1112798958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,907362.0080001354,2,10 days 12:02:42,21,10
746,Application_1279993072,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,1264667.1369998455,2,14 days 15:17:47,21,14
754,Application_1082798467,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13000.0,4183041.2589998245,2,48 days 09:57:21,21,48
757,Application_1482153042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8000.0,665624.4010000229,2,7 days 16:53:44,21,7
760,Application_46744147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8000.0,4176635.934999943,2,48 days 08:10:36,21,48
795,Application_1332804972,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7500.0,4120105.5939998627,2,47 days 16:28:26,21,47
806,Application_704665572,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,828937.7730000019,4,9 days 14:15:38,21,9
821,Application_1588116542,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14000.0,4103770.401000023,2,47 days 11:56:10,21,47
822,Application_2034439290,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7500.0,592942.0150001049,3,6 days 20:42:22,21,6
835,Application_226472859,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6000.0,4096752.375,2,47 days 09:59:12,21,47
838,Application_65819479,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,2024366.7209999561,2,23 days 10:19:27,21,23
840,Application_1292292855,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13500.0,1181451.5490000248,2,13 days 16:10:52,21,13
841,Application_2064431358,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6000.0,4083941.8139998913,2,47 days 06:25:42,21,47
861,Application_1257947863,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,696656.5350000858,2,8 days 01:30:57,21,8
867,Application_433449483,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,5942412.960999966,2,68 days 18:40:13,21,68
873,Application_1610515534,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8000.0,4036942.571000099,3,46 days 17:22:23,21,46
879,Application_947660940,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6000.0,1968657.364000082,2,22 days 18:50:57,21,22
886,Application_1558527814,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,4030897.8169999123,2,46 days 15:41:38,21,46
891,Application_723119311,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9000.0,4027581.422999859,2,46 days 14:46:21,21,46
900,Application_312676830,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,3415471.9549999237,2,39 days 12:44:32,21,39
908,Application_1542922978,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16000.0,4007287.845999956,2,46 days 09:08:08,21,46
914,Application_239979140,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,4003253.7249999046,2,46 days 08:00:54,21,46
918,Application_408574797,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8000.0,3967320.5470001698,3,45 days 22:02:01,21,45
926,Application_751814569,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,3962111.348999977,3,45 days 20:35:11,21,45
927,Application_94412737,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6000.0,1722786.541999817,4,19 days 22:33:07,21,19
940,Application_1552817671,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9000.0,4209667.578999996,4,48 days 17:21:08,21,48
954,Application_874740404,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9000.0,327748.83500003815,2,3 days 19:02:29,21,3
959,Application_37717349,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,4199468.654999971,4,48 days 14:31:09,21,48
960,Application_353865638,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,663270.0160000324,2,7 days 16:14:30,21,7
966,Application_1191639983,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7000.0,579024.3239998817,2,6 days 16:50:24,21,6
973,Application_1444519141,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7500.0,648714.3150000572,2,7 days 12:11:54,21,7
974,Application_1794275041,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,4191258.135999918,4,48 days 12:14:18,21,48
976,Application_936809026,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6000.0,3327200.1560001373,2,38 days 12:13:20,21,38
978,Application_1421234379,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14000.0,578188.246999979,3,6 days 16:36:28,21,6
995,Application_1251733219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6000.0,3883829.759000063,3,44 days 22:50:30,21,44
1011,Application_104463316,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8000.0,3872311.9329998493,2,44 days 19:38:32,21,44
1012,Application_607556337,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8500.0,4485059.976000071,4,51 days 21:51:00,21,51
1036,Application_32948449,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,4299507.143000126,3,49 days 18:18:27,21,49
1040,Application_479102695,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,3855263.347999811,2,44 days 14:54:23,21,44
1043,Application_1622901437,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7500.0,3250312.598999977,2,37 days 14:51:53,21,37
1047,Application_1012714056,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25700.0,1529513.4070000648,4,17 days 16:51:53,21,17
1051,Application_220799111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,1610614.3020000458,2,18 days 15:23:34,21,18
1055,Application_140339738,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11000.0,3834154.6950001717,2,44 days 09:02:35,21,44
1065,Application_789888813,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20000.0,3194926.3359999657,2,36 days 23:28:46,21,36
1085,Application_1366775062,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13000.0,861738.0,2,9 days 23:22:18,21,9
1086,Application_483996302,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8200.0,3776308.8789999485,2,43 days 16:58:29,21,43
1093,Application_727195809,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,1387309.3059999943,2,16 days 01:21:49,21,16
1097,Application_1793665913,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,3767510.7970001698,2,43 days 14:31:51,21,43
1107,Application_2014483796,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6500.0,3758198.286999941,2,43 days 11:56:38,21,43
1116,Application_1002485344,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16000.0,8240356.866999865,2,95 days 08:59:17,21,95
1119,Application_802195798,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,3708258.8619999886,3,42 days 22:04:19,21,42
1130,Application_248714087,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18000.0,3697177.2769999504,3,42 days 18:59:37,21,42
1139,Application_872830008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7000.0,1296399.4570000172,2,15 days 00:06:39,21,15
1147,Application_861489057,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,757336.1410000324,2,8 days 18:22:16,21,8
1155,Application_1340833880,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,2730942.6229999065,2,31 days 14:35:43,21,31
1168,Application_1703059556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,3622731.546000004,2,41 days 22:18:52,21,41
1178,Application_638926349,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6500.0,3015337.9389998913,2,34 days 21:35:38,21,34
1187,Application_1404826562,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13000.0,3886855.059999943,3,44 days 23:40:55,21,44
1194,Application_831186652,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,1576886.5820000172,3,18 days 06:01:27,21,18
1198,Application_1905063150,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1464435.3589999676,3,16 days 22:47:15,21,16
1201,Application_1203113229,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,2064666.1380000114,6,23 days 21:31:06,21,23
1210,Application_477108792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18000.0,3611341.6749999523,2,41 days 19:09:02,21,41
1212,Application_901692229,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,3200074.9700000286,2,37 days 00:54:35,21,37
1233,Application_1409118214,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,679423.1579999924,2,7 days 20:43:43,21,7
1234,Application_2104262208,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11000.0,1029237.2440001965,2,11 days 21:53:57,21,11
1235,Application_1029819018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3604366.8800001144,4,41 days 17:12:47,21,41
1240,Application_323151268,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,3601679.8050000668,2,41 days 16:28:00,21,41
1256,Application_1447778468,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,1447209.148000002,2,16 days 18:00:09,21,16
1257,Application_1393839820,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,3589058.789999962,2,41 days 12:57:39,21,41
1258,Application_1582681407,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20000.0,1368207.8029999733,2,15 days 20:03:28,21,15
1261,Application_1254852969,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,1178384.5190000534,2,13 days 15:19:45,21,13
1268,Application_2146802304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,2034724.4390001297,3,23 days 13:12:04,21,23
1271,Application_741259943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12000.0,2975372.154000044,3,34 days 10:29:32,21,34
1278,Application_316271248,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,1303902.46600008,2,15 days 02:11:42,21,15
1286,Application_787459470,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,3535825.773000002,2,40 days 22:10:26,21,40
1287,Application_1391786666,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13000.0,2674844.663000107,4,30 days 23:00:45,21,30
1292,Application_669939238,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20000.0,3627290.3370001316,6,41 days 23:34:50,21,41
1307,Application_2142123728,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7000.0,1299906.3250000477,3,15 days 01:05:06,21,15
1309,Application_469179428,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,3518165.940000057,2,40 days 17:16:06,21,40
1318,Application_449283910,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6500.0,1281144.6039998531,2,14 days 19:52:25,21,14
1336,Application_1765498554,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,3499670.14199996,2,40 days 12:07:50,21,40
1354,Application_2121014576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,1441104.9240000248,4,16 days 16:18:25,21,16
1356,Application_1174109909,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,2561910.9700000286,2,29 days 15:38:31,21,29
1360,Application_471764571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,3457016.458000183,3,40 days 00:16:56,21,40
1365,Application_1908330917,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22400.0,3450897.06799984,2,39 days 22:34:57,21,39
1366,Application_713863600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,599102.6809999943,2,6 days 22:25:03,21,6
1376,Application_259543267,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,3442981.421000004,2,39 days 20:23:01,21,39
1383,Application_1028636694,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,3437301.693000078,2,39 days 18:48:22,21,39
1387,Application_169347982,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7000.0,2835018.1070001125,2,32 days 19:30:18,21,32
1390,Application_1893449548,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6700.0,1303313.1909999847,4,15 days 02:01:53,21,15
1391,Application_858669578,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,3459346.0999999046,4,40 days 00:55:46,21,40
1392,Application_1174593044,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,1993713.6640000343,4,23 days 01:48:34,21,23
1409,Application_1281121201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20000.0,2241361.96600008,6,25 days 22:36:02,21,25
1412,Application_272003201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,3683531.5840001106,8,42 days 15:12:12,21,42
1424,Application_1578519766,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,1364977.3429999352,2,15 days 19:09:37,21,15
1433,Application_927318943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20000.0,1084549.6780002117,2,12 days 13:15:50,21,12
1434,Application_2002661262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17000.0,1259704.1829998493,2,14 days 13:55:04,21,14
1439,Application_1879621755,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6000.0,2826076.472000122,4,32 days 17:01:16,21,32
1441,Application_1785280378,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8500.0,3399388.7189998627,3,39 days 08:16:29,21,39
1444,Application_491256589,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,2861781.481999874,2,33 days 02:56:21,21,33
1449,Application_237090301,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6000.0,1236192.2920000553,2,14 days 07:23:12,21,14
1480,Application_1703977531,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,1195451.2209999561,2,13 days 20:04:11,21,13
1485,Application_716813627,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,3341416.0859999657,2,38 days 16:10:16,21,38
1494,Application_781837969,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,3333675.370999813,2,38 days 14:01:15,21,38
1501,Application_754442079,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,1800390.916999817,2,20 days 20:06:31,21,20
1504,Application_1035248618,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,912420.8150000572,2,10 days 13:27:01,21,10
1511,Application_1504566293,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16000.0,2233909.582000017,3,25 days 20:31:50,21,25
1515,Application_218621102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11000.0,737624.1019999981,2,8 days 12:53:44,21,8
1517,Application_1380269741,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15500.0,664629.3280000687,2,7 days 16:37:09,21,7
1525,Application_1288073304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14000.0,3277542.0889999866,2,37 days 22:25:42,21,37
1530,Application_2110565193,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16000.0,1468325.9300000668,2,16 days 23:52:06,21,16
1541,Application_1305062269,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12500.0,1046201.4630000591,2,12 days 02:36:41,21,12
1548,Application_659438407,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,2922335.115999937,4,33 days 19:45:35,21,33
1553,Application_1312247440,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,2671047.3349997997,2,30 days 21:57:27,21,30
1554,Application_268737670,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8000.0,3264723.6980001926,2,37 days 18:52:04,21,37
1568,Application_528715174,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16000.0,2996139.2670001984,2,34 days 16:15:39,21,34
1569,Application_1241872851,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6500.0,929792.9599997997,2,10 days 18:16:33,21,10
1583,Application_457372717,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12500.0,2903435.8169999123,5,33 days 14:30:36,21,33
1586,Application_1258267186,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23500.0,1426897.618999958,2,16 days 12:21:38,21,16
1597,Application_1949380764,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13000.0,947743.5829999447,2,10 days 23:15:44,21,10
