,@@case_id_column,case:LoanGoal@Boat,case:LoanGoal@Business goal,case:LoanGoal@Car,case:LoanGoal@Caravan / Camper,case:LoanGoal@Debt restructuring,case:LoanGoal@Existing loan takeover,case:LoanGoal@Extra spending limit,case:LoanGoal@Home improvement,case:LoanGoal@Motorcycle,case:LoanGoal@Not speficied,"case:LoanGoal@Other, see explanation",case:LoanGoal@Remaining debt home,case:LoanGoal@Tax payments,case:LoanGoal@Unknown,case:ApplicationType@Limit raise,case:ApplicationType@New credit,case:RequestedAmount,@@caseDuration,@@num_occurrence_O_Create Offer,Throughput Time
782,Application_1049151850,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14000.0,3188933.464999914,1,36 days 21:48:53
851,Application_1751378977,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,1382211.7339999676,1,15 days 23:56:52
863,Application_2097609434,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25000.0,674800.1019999981,1,7 days 19:26:40
917,Application_1461629716,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16000.0,2671981.347999811,1,30 days 22:13:01
919,Application_1400868306,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25000.0,692479.5289998055,1,8 days 00:21:20
994,Application_1534280400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,1219850.753000021,1,14 days 02:50:51
999,Application_754937126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27000.0,958997.0610001087,1,11 days 02:23:17
1167,Application_1069329258,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12500.0,280202.9739999771,1,3 days 05:50:03
1170,Application_680429795,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12500.0,276122.2039999962,1,3 days 04:42:02
1173,Application_1812218858,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16000.0,1207492.0479998589,1,13 days 23:24:52
1174,Application_1077268062,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30000.0,1208916.9579999447,1,13 days 23:48:37
1182,Application_785425443,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,775275.8180000782,1,8 days 23:21:16
1186,Application_680267904,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17000.0,274434.5070002079,1,3 days 04:13:55
1195,Application_1340887420,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,1831432.40899992,1,21 days 04:43:52
1200,Application_2134473273,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25000.0,2752189.711999893,1,31 days 20:29:50
1223,Application_724616987,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25000.0,259401.7879998684,1,3 days 00:03:22
1249,Application_517892162,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,939118.5940001011,1,10 days 20:51:59
1310,Application_1981395789,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22000.0,680459.5490000248,1,7 days 21:01:00
1345,Application_1540334142,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17500.0,2804599.722999811,1,32 days 11:03:20
1361,Application_683212067,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11500.0,691539.6879999638,1,8 days 00:05:40
1382,Application_2085485752,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,1304539.4219999313,1,15 days 02:22:19
1467,Application_1322519399,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,1027715.3380000591,1,11 days 21:28:35
1524,Application_1073120423,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,606536.8359999657,1,7 days 00:28:57
1528,Application_597031362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15500.0,2757182.870999813,1,31 days 21:53:03
1614,Application_1393640447,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,780560.2909998894,1,9 days 00:49:20
1687,Application_290376432,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,1996498.9249999523,1,23 days 02:34:59
1689,Application_669688203,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12500.0,33014.33599996567,1,0 days 09:10:14
1694,Application_1242051884,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,362550.2539999485,1,4 days 04:42:30
1696,Application_593154546,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25000.0,695451.381000042,1,8 days 01:10:51
1790,Application_1359909977,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25000.0,610907.0859999657,1,7 days 01:41:47
1828,Application_1708781666,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,36000.0,687441.010999918,1,7 days 22:57:21
1871,Application_1022701559,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30000.0,1148061.5290000439,1,13 days 06:54:22
1937,Application_1137139708,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,595989.3860001564,1,6 days 21:33:09
1956,Application_1948365328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,1768773.138999939,1,20 days 11:19:33
1969,Application_1399808918,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30000.0,1216757.9110000134,1,14 days 01:59:18
1971,Application_957513157,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26500.0,693509.3270001411,1,8 days 00:38:29
2009,Application_230697386,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,34000.0,1543291.9809999466,1,17 days 20:41:32
2057,Application_1857968763,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,2927646.757000208,1,33 days 21:14:07
2095,Application_1434353417,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27000.0,1438276.1289999485,1,16 days 15:31:16
2117,Application_1081666766,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,38000.0,1084676.5539999008,1,12 days 13:17:57
2118,Application_1662697397,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32500.0,1119950.2029998302,1,12 days 23:05:50
2120,Application_669230329,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18500.0,1138099.8110001087,1,13 days 04:08:20
2208,Application_417974324,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,45500.0,884385.1519999504,1,10 days 05:39:45
2212,Application_330129376,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,631417.5940001011,1,7 days 07:23:38
2215,Application_1627988814,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25000.0,373033.51699995995,1,4 days 07:37:14
2238,Application_217222116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16000.0,695475.5420000553,1,8 days 01:11:16
2410,Application_676203891,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30000.0,1285067.1059999466,1,14 days 20:57:47
2411,Application_1749885929,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,2817292.663000107,1,32 days 14:34:53
2600,Application_769120467,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,1606584.0329999924,1,18 days 14:16:24
2609,Application_1360282779,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18000.0,1178235.6300001144,1,13 days 15:17:16
2733,Application_901751997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25000.0,1118473.7419998646,1,12 days 22:41:14
2825,Application_1189177241,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14000.0,781045.7599999905,1,9 days 00:57:26
2854,Application_450352828,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,791143.8949999809,1,9 days 03:45:44
2855,Application_1003634925,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,2597305.6719999313,1,30 days 01:28:26
2912,Application_985631534,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18000.0,2718884.637000084,1,31 days 11:14:45
2913,Application_1165374687,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25000.0,851478.7799999714,1,9 days 20:31:19
2930,Application_385817969,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30000.0,2845988.211999893,1,32 days 22:33:08
2955,Application_1414513594,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22500.0,2744011.5340001583,1,31 days 18:13:32
3068,Application_1786863017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26500.0,1608916.9380002022,1,18 days 14:55:17
3117,Application_427859499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13000.0,2263179.8389999866,1,26 days 04:39:40
3134,Application_116589495,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,45000.0,2753406.5400002003,1,31 days 20:50:07
3457,Application_1952185582,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17750.0,714318.8039999008,1,8 days 06:25:19
3518,Application_117186667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,23000.0,671511.5770001411,1,7 days 18:31:52
3580,Application_2083089702,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12500.0,763225.6599998474,1,8 days 20:00:26
3668,Application_599921713,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,1281918.2350001335,1,14 days 20:05:18
3847,Application_1717565535,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,50000.0,856617.1909999847,1,9 days 21:56:57
3945,Application_1678512911,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,43000.0,2084894.3619999886,1,24 days 03:08:14
3949,Application_1252671922,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17000.0,189410.55800008774,1,2 days 04:36:51
3950,Application_883394706,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,2669302.435000181,1,30 days 21:28:22
3971,Application_689174769,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16000.0,3608819.1689999104,1,41 days 18:26:59
3974,Application_1095753414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,40000.0,1386344.7419998646,1,16 days 01:05:45
4064,Application_1154552424,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,2661981.2569999695,1,30 days 19:26:21
4099,Application_500032780,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12500.0,579656.0829999447,1,6 days 17:00:56
4105,Application_217044343,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22000.0,2409653.0550000668,1,27 days 21:20:53
4187,Application_1690371833,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,579653.5559999943,1,6 days 17:00:54
4386,Application_1069564389,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25000.0,160966.92300009727,1,1 days 20:42:47
4481,Application_1834592320,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12000.0,776717.5190000534,1,8 days 23:45:18
4484,Application_26040025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,1409157.4359998703,1,16 days 07:25:57
4565,Application_2030298659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12500.0,1280590.1570000648,1,14 days 19:43:10
4582,Application_13487593,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,935185.6809999943,1,10 days 19:46:26
4630,Application_390294184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26000.0,786404.5380001068,1,9 days 02:26:45
4651,Application_1686468039,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,1130357.8220000267,1,13 days 01:59:18
4692,Application_336998136,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,55000.0,1172604.868999958,1,13 days 13:43:25
4711,Application_92918427,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16500.0,693230.6109998226,1,8 days 00:33:51
4717,Application_2022478392,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,37500.0,1219584.873999834,1,14 days 02:46:25
4752,Application_1587099173,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,40000.0,1293105.253000021,1,14 days 23:11:45
4754,Application_1624828578,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28500.0,688018.6679999828,1,7 days 23:06:59
4818,Application_1360228584,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,940935.4440000057,1,10 days 21:22:15
4956,Application_1353289841,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17000.0,1434550.4190001488,1,16 days 14:29:10
4974,Application_415342459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27500.0,1383277.3169999123,1,16 days 00:14:37
5090,Application_1014199128,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,50000.0,2770001.2569999695,1,32 days 01:26:41
5111,Application_1994539018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30000.0,2744206.2339999676,1,31 days 18:16:46
5166,Application_708091569,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,75000.0,732051.7430000305,1,8 days 11:20:52
5254,Application_1585699297,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,1085038.5889999866,1,12 days 13:23:59
5260,Application_916744124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,31500.0,156525.05800008774,1,1 days 19:28:45
5394,Application_1789438034,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16000.0,20053.323999881744,1,0 days 05:34:13
5412,Application_816309757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14000.0,947238.0120000839,1,10 days 23:07:18
5463,Application_1077855459,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,35000.0,1742851.6809999943,1,20 days 04:07:32
5563,Application_1969766745,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22000.0,1708724.138999939,1,19 days 18:38:44
5588,Application_1705547444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25000.0,755869.6300001144,1,8 days 17:57:50
5675,Application_983471579,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,42500.0,770629.5239999294,1,8 days 22:03:50
5677,Application_1509239804,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,40000.0,1287169.7840001583,1,14 days 21:32:50
5793,Application_786482604,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,35000.0,1377088.976999998,1,15 days 22:31:29
5822,Application_1966741359,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30000.0,1179951.6679999828,1,13 days 15:45:52
5880,Application_1860117960,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30000.0,695017.5859999657,1,8 days 01:03:38
5914,Application_1186807560,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,50000.0,1893035.4859998226,1,21 days 21:50:35
6026,Application_487063221,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,1104351.3099999428,1,12 days 18:45:51
6028,Application_978882619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,1619891.2879998684,1,18 days 17:58:11
6056,Application_1418958962,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,35000.0,1132478.9729998112,1,13 days 02:34:39
6057,Application_1579125914,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30000.0,523326.9819998741,1,6 days 01:22:07
6245,Application_673274032,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25000.0,1214816.8210000992,1,14 days 01:26:57
6359,Application_160947143,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13000.0,3783891.773000002,1,43 days 19:04:52
6390,Application_848666574,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,1454112.8289999962,1,16 days 19:55:13
6392,Application_1570134383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,854546.4030001163,1,9 days 21:22:26
6407,Application_1809407232,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29000.0,1188282.9839999676,1,13 days 18:04:43
6474,Application_1167976606,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16000.0,759847.6919999123,1,8 days 19:04:08
6567,Application_966548766,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,45000.0,951026.2929999828,1,11 days 00:10:26
6573,Application_1147387259,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25000.0,603752.268999815,1,6 days 23:42:32
6647,Application_201165843,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,24000.0,932456.9900000095,1,10 days 19:00:57
6719,Application_1034706502,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18000.0,845173.1979999542,1,9 days 18:46:13
6721,Application_1397344963,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13500.0,2832678.140000105,1,32 days 18:51:18
6723,Application_128674946,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25000.0,1461601.5920000076,1,16 days 22:00:02
6775,Application_333902513,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22000.0,792495.0290000439,1,9 days 04:08:15
6788,Application_1472411377,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,2669695.171000004,1,30 days 21:34:55
6848,Application_268840189,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22500.0,762144.8589999676,1,8 days 19:42:25
6876,Application_1694785563,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,1148623.0039999485,1,13 days 07:03:43
6903,Application_845991684,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17000.0,780455.2410001755,1,9 days 00:47:35
6945,Application_977351057,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,510024.93400001526,1,5 days 21:40:25
6947,Application_372072024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17000.0,1616645.1959998608,1,18 days 17:04:05
6954,Application_513602305,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,1620106.1659998894,1,18 days 18:01:46
7008,Application_929687551,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30000.0,3171849.2369999886,1,36 days 17:04:09
7103,Application_1754136234,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,852384.646999836,1,9 days 20:46:25
7111,Application_11164910,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,599989.4379999638,1,6 days 22:39:49
7227,Application_1456703915,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,35000.0,712105.0569999218,1,8 days 05:48:25
7231,Application_564206168,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16000.0,2754034.987999916,1,31 days 21:00:35
7265,Application_1905690146,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,47000.0,1626253.632999897,1,18 days 19:44:14
7353,Application_1181904610,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,50000.0,2746098.678999901,1,31 days 18:48:19
7505,Application_1446933219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,1052124.0529999733,1,12 days 04:15:24
7528,Application_1614121017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13000.0,604087.6610000134,1,6 days 23:48:08
7547,Application_1791786801,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25000.0,667723.3519999981,1,7 days 17:28:43
7678,Application_1563155816,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25000.0,368111.1749999523,1,4 days 06:15:11
7687,Application_63129972,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21000.0,1744575.5639998913,1,20 days 04:36:16
7705,Application_714483408,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21000.0,500093.7460000515,1,5 days 18:54:54
7774,Application_1166110528,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17000.0,877352.4649999142,1,10 days 03:42:32
7922,Application_334862587,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30000.0,2720142.279000044,1,31 days 11:35:42
7962,Application_1438792986,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,2671280.8250000477,1,30 days 22:01:21
8124,Application_511639736,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25000.0,878420.4360001087,1,10 days 04:00:20
8149,Application_273067198,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25000.0,1468646.111000061,1,16 days 23:57:26
8260,Application_1925656530,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,1396250.4579999447,1,16 days 03:50:50
8275,Application_1990094966,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30000.0,881553.9670000076,1,10 days 04:52:34
8314,Application_1913477338,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17000.0,860996.0050001144,1,9 days 23:09:56
8358,Application_1626445025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,35000.0,846688.9560000896,1,9 days 19:11:29
8646,Application_87408313,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30000.0,1201449.7380001545,1,13 days 21:44:10
8647,Application_1129714601,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,957974.8499999046,1,11 days 02:06:15
8673,Application_410871979,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12000.0,855363.9509999752,1,9 days 21:36:04
8695,Application_1034551117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,912952.2359998226,1,10 days 13:35:52
8783,Application_431890971,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,1574530.638999939,1,18 days 05:22:11
8793,Application_993569427,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19000.0,937086.237000227,1,10 days 20:18:06
8803,Application_1499829071,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14000.0,2627314.628000021,1,30 days 09:48:35
8852,Application_876437950,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,751815.3350000381,1,8 days 16:50:15
8991,Application_730582873,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26000.0,1039699.8920001984,1,12 days 00:48:20
9016,Application_693133202,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,2661672.8220000267,1,30 days 19:21:13
9022,Application_877661589,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,50000.0,2660358.006000042,1,30 days 18:59:18
9035,Application_1252245787,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,38500.0,2655033.53399992,1,30 days 17:30:34
9059,Application_1773261462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,486721.0879998207,1,5 days 15:12:01
9133,Application_524545559,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,2657701.3260002136,1,30 days 18:15:01
9205,Application_1280272907,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12000.0,925146.6330001354,1,10 days 16:59:07
9301,Application_1448351804,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,35000.0,856725.4809999466,1,9 days 21:58:45
9354,Application_798705302,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,44000.0,852810.9330000877,1,9 days 20:53:31
9401,Application_1612566646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,42500.0,2668714.955999851,1,30 days 21:18:35
9456,Application_813462982,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11600.0,2640971.1319999695,1,30 days 13:36:11
9466,Application_1824277404,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,70000.0,842676.2100000381,1,9 days 18:04:36
9521,Application_1320728876,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,50000.0,1620290.35800004,1,18 days 18:04:50
9626,Application_129913687,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25000.0,2660074.3630001545,1,30 days 18:54:34
9654,Application_1622174875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19500.0,945817.4319999218,1,10 days 22:43:37
