,@@case_id_column,case:LoanGoal@Boat,case:LoanGoal@Business goal,case:LoanGoal@Car,case:LoanGoal@Caravan / Camper,case:LoanGoal@Debt restructuring,case:LoanGoal@Existing loan takeover,case:LoanGoal@Extra spending limit,case:LoanGoal@Home improvement,case:LoanGoal@Motorcycle,case:LoanGoal@Not speficied,"case:LoanGoal@Other, see explanation",case:LoanGoal@Remaining debt home,case:LoanGoal@Tax payments,case:LoanGoal@Unknown,case:ApplicationType@Limit raise,case:ApplicationType@New credit,case:RequestedAmount,@@caseDuration,@@num_occurrence_O_Create Offer,Throughput Time
376,Application_1649139732,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2648874.7799999714,1,30 days 15:47:55
378,Application_341998174,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2646847.898000002,1,30 days 15:14:08
397,Application_1771304108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,731704.5750000477,1,8 days 11:15:05
427,Application_2139889803,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1656102.5179998875,1,19 days 04:01:43
432,Application_919767326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2761880.8059999943,1,31 days 23:11:21
436,Application_402170266,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2659675.128000021,1,30 days 18:47:55
438,Application_1296151288,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1302412.2790000439,1,15 days 01:46:52
463,Application_1060570579,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2645854.447999954,1,30 days 14:57:34
465,Application_669100042,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,604683.0039999485,1,6 days 23:58:03
539,Application_1812038441,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,417146.36199998856,1,4 days 19:52:26
670,Application_882030529,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2608291.717999935,1,30 days 04:31:32
690,Application_1370564184,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,950094.115999937,1,10 days 23:54:54
696,Application_1560596102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2658109.2879998684,1,30 days 18:21:49
787,Application_1353914944,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,844630.4100000858,1,9 days 18:37:10
854,Application_1467707739,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,766768.1539998055,1,8 days 20:59:28
869,Application_393296211,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,771179.8459999561,1,8 days 22:13:00
876,Application_1333957806,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1016895.8699998856,1,11 days 18:28:16
931,Application_1705432175,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,677214.8109998703,1,7 days 20:06:55
944,Application_1488592654,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,3616567.995000124,1,41 days 20:36:08
952,Application_1732998095,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,662414.9790000916,1,7 days 16:00:15
955,Application_1569845993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1113368.9729998112,1,12 days 21:16:09
967,Application_1691541069,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,652349.8759999275,1,7 days 13:12:30
975,Application_54116737,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1091697.1960000992,1,12 days 15:14:57
1038,Application_952744464,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2148192.4450001717,1,24 days 20:43:12
1066,Application_1961881671,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1057476.2259998322,1,12 days 05:44:36
1067,Application_69300339,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,882468.2300000191,1,10 days 05:07:48
1172,Application_1720509792,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1475765.263999939,1,17 days 01:56:05
1188,Application_1779939197,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1471295.2230000496,1,17 days 00:41:35
1190,Application_1565253423,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,19758.828000068665,1,0 days 05:29:19
1217,Application_1011124726,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,349512.40700006485,1,4 days 01:05:12
1230,Application_971306755,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2655444.1440000534,1,30 days 17:37:24
1242,Application_1763558826,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,316709.9129998684,1,3 days 15:58:30
1270,Application_1824540654,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,579133.4800000191,1,6 days 16:52:13
1316,Application_1661283911,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,697051.7520000935,1,8 days 01:37:32
1327,Application_685579923,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,580940.6940000057,1,6 days 17:22:21
1335,Application_1384829335,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,495441.0239999294,1,5 days 17:37:21
1371,Application_1191408306,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,529923.7619998455,1,6 days 03:12:04
1454,Application_1010573951,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,523169.9170000553,1,6 days 01:19:30
1466,Application_1858588614,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,677930.759000063,1,7 days 20:18:51
1472,Application_553178685,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,329219.17199993134,1,3 days 19:26:59
1478,Application_773469136,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1300224.3380000591,1,15 days 01:10:24
1522,Application_717059171,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,452157.3759999275,1,5 days 05:35:57
1603,Application_115289906,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1476403.0520000458,1,17 days 02:06:43
1697,Application_248922690,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,104046.4240000248,1,1 days 04:54:06
1718,Application_1425749164,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,858565.1899998188,1,9 days 22:29:25
1735,Application_1016541821,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1557846.126000166,1,18 days 00:44:06
1852,Application_914362775,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,659413.7820000648,1,7 days 15:10:14
1890,Application_1452159527,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2668032.085000038,1,30 days 21:07:12
1912,Application_55766939,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,434522.9440000057,1,5 days 00:42:03
1913,Application_1582198848,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,171979.04399991035,1,1 days 23:46:19
1915,Application_1916570871,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2656304.3340001106,1,30 days 17:51:44
1916,Application_324324662,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2655858.3359999657,1,30 days 17:44:18
2004,Application_1192470411,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,81219.59100008011,1,0 days 22:33:40
2023,Application_699087761,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1280037.4370000362,1,14 days 19:33:57
2073,Application_1410679121,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2056720.1740000248,1,23 days 19:18:40
2275,Application_1899152263,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2655553.1830000877,1,30 days 17:39:13
2285,Application_2026515638,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1964860.0529999733,1,22 days 17:47:40
2307,Application_1660734224,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,832543.1559998989,1,9 days 15:15:43
2388,Application_1235982975,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,755032.0510001183,1,8 days 17:43:52
2399,Application_1744369256,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2651886.8030002117,1,30 days 16:38:07
2401,Application_2136722402,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1884100.5350000858,1,21 days 19:21:41
2468,Application_1286403075,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2665467.946000099,1,30 days 20:24:28
2481,Application_1343799374,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1144501.370000124,1,13 days 05:55:01
2494,Application_342427545,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1801699.5850000381,1,20 days 20:28:20
2498,Application_230180428,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1617722.609000206,1,18 days 17:22:03
2508,Application_1207389715,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1617321.003000021,1,18 days 17:15:21
2522,Application_1280175565,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,999944.6979999542,1,11 days 13:45:45
2553,Application_1600450105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2672064.631000042,1,30 days 22:14:25
2575,Application_428914747,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1559851.648000002,1,18 days 01:17:32
2586,Application_356937764,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1894030.7339999676,1,21 days 22:07:11
2630,Application_1912815189,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1130321.518999815,1,13 days 01:58:42
2651,Application_983797173,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1042107.0650000572,1,12 days 01:28:27
2655,Application_2008643460,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,518072.0480000973,1,5 days 23:54:32
2670,Application_490645246,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,947344.125,1,10 days 23:09:04
2859,Application_481853358,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,770585.7630000114,1,8 days 22:03:06
2867,Application_522532156,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1183527.1560001373,1,13 days 16:45:27
2872,Application_1625212778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,692340.634000063,1,8 days 00:19:01
2887,Application_526087821,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,256772.7389998436,1,2 days 23:19:33
2896,Application_820873162,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1172779.3090000153,1,13 days 13:46:19
2900,Application_2126923970,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1541509.8130002022,1,17 days 20:11:50
2931,Application_735592901,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1126537.5810000896,1,13 days 00:55:38
2935,Application_547763286,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1229939.121999979,1,14 days 05:38:59
2936,Application_327979815,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1113459.4210000038,1,12 days 21:17:39
2937,Application_1538031590,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1115975.3369998932,1,12 days 21:59:35
2999,Application_1471849782,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2637380.121999979,1,30 days 12:36:20
3022,Application_1294868910,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1291248.5179998875,1,14 days 22:40:49
3027,Application_1313000546,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,4066734.631000042,1,47 days 01:38:55
3059,Application_1243011234,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1105876.4119999409,1,12 days 19:11:16
3078,Application_824524096,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1084902.4559998512,1,12 days 13:21:42
3086,Application_829027028,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2634981.1919999123,1,30 days 11:56:21
3102,Application_364836850,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,946690.8380000591,1,10 days 22:58:11
3116,Application_1193470902,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1218858.276000023,1,14 days 02:34:18
3220,Application_983226435,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1467959.2170000076,1,16 days 23:45:59
3341,Application_593542788,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,598714.2839999199,1,6 days 22:18:34
3383,Application_321858848,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2655808.23300004,1,30 days 17:43:28
3390,Application_492438718,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1289514.9049999714,1,14 days 22:11:55
3391,Application_1476271894,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2654110.154000044,1,30 days 17:15:10
3392,Application_1693011010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,947849.3479998112,1,10 days 23:17:29
3399,Application_1861072460,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2652632.6970000267,1,30 days 16:50:33
3404,Application_914243583,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,671273.6430001259,1,7 days 18:27:54
3419,Application_1481270192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2645425.390000105,1,30 days 14:50:25
3424,Application_1096979043,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,673882.1740000248,1,7 days 19:11:22
3468,Application_2083218603,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2421262.248999834,1,28 days 00:34:22
3492,Application_2039211506,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,754012.7700002193,1,8 days 17:26:53
3495,Application_393314116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,764499.8039999008,1,8 days 20:21:40
3496,Application_839583307,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,180487.1289999485,1,2 days 02:08:07
3550,Application_262031538,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,15346.600999832153,1,0 days 04:15:47
3559,Application_2096766083,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,5792.684000015259,1,0 days 01:36:33
3568,Application_1572784952,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,793187.9110000134,1,9 days 04:19:48
3596,Application_718775406,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2651088.134000063,1,30 days 16:24:48
3647,Application_1213921385,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1663817.355000019,1,19 days 06:10:17
3653,Application_1134425443,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,540852.9769999981,1,6 days 06:14:13
3654,Application_59993999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2848233.634000063,1,32 days 23:10:34
3663,Application_1105262339,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2835462.236000061,1,32 days 19:37:42
3752,Application_1007929195,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1133355.4519999027,1,13 days 02:49:15
3754,Application_801793652,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,863649.368999958,1,9 days 23:54:09
3756,Application_2093919067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,858379.736000061,1,9 days 22:26:20
3813,Application_1275707976,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,941149.2290000916,1,10 days 21:25:49
3815,Application_669312344,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2669409.5640001297,1,30 days 21:30:10
3838,Application_202211717,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,925394.8209998608,1,10 days 17:03:15
3955,Application_959625391,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2664660.882999897,1,30 days 20:11:01
3972,Application_205944769,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2421139.17599988,1,28 days 00:32:19
3985,Application_6428383,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2489500.7249999046,1,28 days 19:31:41
3988,Application_1763917951,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2648575.1289999485,1,30 days 15:42:55
4044,Application_2071261969,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,526545.259000063,1,6 days 02:15:45
4058,Application_2055899498,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,261309.4019999504,1,3 days 00:35:09
4063,Application_1377777625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2405692.4689998627,1,27 days 20:14:52
4065,Application_946870406,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2661666.8249998093,1,30 days 19:21:07
4075,Application_1406258811,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2654198.8370001316,1,30 days 17:16:39
4078,Application_1084562941,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,693228.1710000038,1,8 days 00:33:48
4083,Application_1554939217,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2651486.723999977,1,30 days 16:31:27
4107,Application_1214397266,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1254453.3899998665,1,14 days 12:27:33
4108,Application_82959424,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1109890.753000021,1,12 days 20:18:11
4125,Application_423735507,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2675186.703999996,1,30 days 23:06:27
4166,Application_39654774,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1097668.7060000896,1,12 days 16:54:29
4177,Application_798498969,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2644763.924000025,1,30 days 14:39:24
4214,Application_979490401,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1576655.7339999676,1,18 days 05:57:36
4243,Application_1896896134,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1621422.9329998493,1,18 days 18:23:43
4313,Application_1170396109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,97761.31699991226,1,1 days 03:09:21
4326,Application_972332974,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,507048.66100001335,1,5 days 20:50:49
4355,Application_647260861,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2628626.725999832,1,30 days 10:10:27
4380,Application_1364104467,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2059435.0140001774,1,23 days 20:03:55
4383,Application_2141829754,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,967060.5399999619,1,11 days 04:37:41
4477,Application_1048973398,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,857422.0269999504,1,9 days 22:10:22
4509,Application_1285076752,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1893507.3099999428,1,21 days 21:58:27
4526,Application_657789125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2654913.1799998283,1,30 days 17:28:33
4538,Application_1172598403,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2652863.342999935,1,30 days 16:54:23
4553,Application_678159212,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,152921.51999998093,1,1 days 18:28:42
4590,Application_674161311,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1535437.6860001087,1,17 days 18:30:38
4622,Application_368875434,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,607058.993999958,1,7 days 00:37:39
4643,Application_2109781640,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2659223.5699999332,1,30 days 18:40:24
4645,Application_1814325221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,707997.8550000191,1,8 days 04:39:58
4664,Application_702426655,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1122786.4220001698,1,12 days 23:53:06
4715,Application_1590274915,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1728825.490999937,1,20 days 00:13:45
4721,Application_748257601,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2666938.600000143,1,30 days 20:48:59
4726,Application_782935304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1135473.5299999714,1,13 days 03:24:34
4731,Application_576568224,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,3276836.9499998093,1,37 days 22:13:57
4733,Application_1739701115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1140137.4430000782,1,13 days 04:42:17
4737,Application_1016282069,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,3112818.563000202,1,36 days 00:40:19
4747,Application_1420656890,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1708929.501000166,1,19 days 18:42:10
4749,Application_994824779,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,691022.120000124,1,7 days 23:57:02
4755,Application_1814448055,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1026592.1319999695,1,11 days 21:09:52
4783,Application_2062869987,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1204300.5889999866,1,13 days 22:31:41
4815,Application_1571626886,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1634689.1689999104,1,18 days 22:04:49
4821,Application_1608151836,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2660214.984999895,1,30 days 18:56:55
4825,Application_281770566,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,165854.28900003433,1,1 days 22:04:14
4833,Application_1723107100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2651282.1459999084,1,30 days 16:28:02
4857,Application_2021815395,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2637305.742000103,1,30 days 12:35:06
4894,Application_555615491,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1554646.4680001736,1,17 days 23:50:46
4895,Application_1252242627,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1488755.1840000153,1,17 days 05:32:35
4919,Application_1339294789,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1190214.5750000477,1,13 days 18:36:55
4933,Application_1167146273,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1190585.6909999847,1,13 days 18:43:06
4975,Application_1568684630,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1038856.9140000343,1,12 days 00:34:17
4977,Application_290657757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,967780.0380001068,1,11 days 04:49:40
5148,Application_91671659,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1269266.1420001984,1,14 days 16:34:26
5164,Application_590235007,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1259182.0439999104,1,14 days 13:46:22
5195,Application_2144451517,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,342691.8710000515,1,3 days 23:11:32
5204,Application_420644115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,523697.4660000801,1,6 days 01:28:17
5217,Application_616644670,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1809741.3070001602,1,20 days 22:42:21
5252,Application_818836958,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2635525.640000105,1,30 days 12:05:26
5255,Application_2023183746,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1084260.9189999104,1,12 days 13:11:01
5263,Application_1658763257,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,502989.1089999676,1,5 days 19:43:09
5310,Application_288856123,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,600.9250001907349,1,0 days 00:10:01
5327,Application_365564661,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1796770.9100000858,1,20 days 19:06:11
5330,Application_139061219,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1796609.1759998798,1,20 days 19:03:29
5342,Application_904073848,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1374199.6779999733,1,15 days 21:43:20
5346,Application_705518904,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1012140.8830001354,1,11 days 17:09:01
5355,Application_1758736880,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,599930.1119999886,1,6 days 22:38:50
