,@@case_id_column,case:LoanGoal@Boat,case:LoanGoal@Business goal,case:LoanGoal@Car,case:LoanGoal@Caravan / Camper,case:LoanGoal@Debt restructuring,case:LoanGoal@Existing loan takeover,case:LoanGoal@Extra spending limit,case:LoanGoal@Home improvement,case:LoanGoal@Motorcycle,case:LoanGoal@Not speficied,"case:LoanGoal@Other, see explanation",case:LoanGoal@Remaining debt home,case:LoanGoal@Tax payments,case:LoanGoal@Unknown,case:ApplicationType@Limit raise,case:ApplicationType@New credit,case:RequestedAmount,@@caseDuration,@@num_occurrence_O_Create Offer,Throughput Time
175,Application_663648942,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,4808900.4990000725,2,55 days 15:48:20
193,Application_1268592022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,1520486.5429999828,2,17 days 14:21:27
195,Application_485131054,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1195455.2829999924,2,13 days 20:04:15
217,Application_418070482,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11000.0,4199996.746999979,2,48 days 14:39:57
236,Application_438518989,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1457893.3830001354,2,16 days 20:58:13
237,Application_788421650,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,5000842.6180000305,2,57 days 21:07:23
241,Application_1259601023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10000.0,706354.9110000134,2,8 days 04:12:35
265,Application_944177310,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10000.0,2741318.0099999905,2,31 days 17:28:38
271,Application_1274070913,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5000.0,2652422.3010001183,2,30 days 16:47:02
277,Application_1172125329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6000.0,847571.4290001392,2,9 days 19:26:11
289,Application_1492351094,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12000.0,1437921.6879999638,2,16 days 15:25:22
295,Application_190984886,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,686145.1849999428,2,7 days 22:35:45
300,Application_804815556,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,1366544.51699996,2,15 days 19:35:45
327,Application_2005183817,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,530921.0369999409,2,6 days 03:28:41
358,Application_1634651522,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7500.0,2949993.396000147,2,34 days 03:26:33
362,Application_1945220465,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,1368390.402999878,2,15 days 20:06:30
363,Application_1764180224,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6000.0,3452911.0160000324,2,39 days 23:08:31
364,Application_1898813636,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5000.0,4641513.489000082,2,53 days 17:18:33
374,Application_443070493,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,4636557.1259999275,2,53 days 15:55:57
396,Application_784275418,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5000.0,4619540.285000086,2,53 days 11:12:20
398,Application_259183799,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,4618762.078999996,2,53 days 10:59:22
403,Application_1905015342,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7500.0,561871.7660000324,2,6 days 12:04:32
405,Application_2072694343,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16000.0,2288977.4670000076,2,26 days 11:49:37
407,Application_1282768200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,1695825.89199996,2,19 days 15:03:46
419,Application_1355798622,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15000.0,4571347.269999981,2,52 days 21:49:07
441,Application_1089454,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2148368.4279999733,2,24 days 20:46:08
443,Application_2032309445,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6000.0,3954408.2019999027,2,45 days 18:26:48
452,Application_1468021532,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,15000.0,932462.9730000496,2,10 days 19:01:03
471,Application_1833979489,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,572238.134000063,2,6 days 14:57:18
490,Application_888479862,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14000.0,1001027.888999939,2,11 days 14:03:48
502,Application_1624036826,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,4487806.354000092,2,51 days 22:36:46
525,Application_1962066192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,3866029.3880000114,2,44 days 17:53:49
535,Application_399746819,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,3544059.163999796,2,41 days 00:27:39
536,Application_529938699,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,4467622.398999929,2,51 days 17:00:22
568,Application_1334307261,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,863583.7690000534,2,9 days 23:53:04
569,Application_515209816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7000.0,1490359.3459999561,2,17 days 05:59:19
575,Application_1966727878,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15000.0,1033280.8470001221,2,11 days 23:01:21
576,Application_1616410992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,4391644.995000124,2,50 days 19:54:05
585,Application_870009989,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,943745.3339998722,2,10 days 22:09:05
586,Application_1955133403,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,3194709.914999962,2,36 days 23:25:10
587,Application_238073987,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7100.0,4381334.536000013,2,50 days 17:02:15
589,Application_1596259876,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5000.0,944272.8210000992,2,10 days 22:17:53
590,Application_92091920,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1120878.7209999561,2,12 days 23:21:19
593,Application_1465521095,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15000.0,767646.0710000992,2,8 days 21:14:06
599,Application_1612474218,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,4364559.340999842,2,50 days 12:22:39
631,Application_847920548,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,4285941.254999876,2,49 days 14:32:21
635,Application_1503421831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10000.0,916349.2809998989,2,10 days 14:32:29
658,Application_117521403,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,877292.2150001526,2,10 days 03:41:32
675,Application_1436780800,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,3011125.5720000267,2,34 days 20:25:26
676,Application_680031808,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,346501.2799999714,2,4 days 00:15:01
688,Application_367497731,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15000.0,3032097.30099988,2,35 days 02:14:57
697,Application_1974173610,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10000.0,953881.615999937,2,11 days 00:58:02
703,Application_10693354,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,3634197.210000038,2,42 days 01:29:57
704,Application_335022722,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,4209445.069000006,2,48 days 17:17:25
705,Application_1409487195,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,4208705.446000099,2,48 days 17:05:05
717,Application_1058390155,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,3596866.431999922,2,41 days 15:07:46
747,Application_903849587,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12974.0,4186749.7649998665,2,48 days 10:59:10
758,Application_1744454993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15000.0,841615.0989999771,2,9 days 17:46:55
761,Application_855041381,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,889459.8860001564,2,10 days 07:04:20
781,Application_877574126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,2422866.07400012,2,28 days 01:01:06
791,Application_489624309,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,1373946.48300004,2,15 days 21:39:06
798,Application_1452087651,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,4119758.60800004,2,47 days 16:22:39
799,Application_961505598,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,751362.3540000916,2,8 days 16:42:42
808,Application_1158965741,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,3861712.5329999924,2,44 days 16:41:53
809,Application_173998060,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10000.0,751743.5419998169,2,8 days 16:49:04
813,Application_241160753,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9500.0,574721.6679999828,2,6 days 15:38:42
814,Application_174120790,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8000.0,4105435.3370001316,2,47 days 12:23:55
858,Application_974860050,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1140898.5750000477,2,13 days 04:54:59
864,Application_107632320,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10000.0,3449764.047999859,2,39 days 22:16:04
888,Application_449790608,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5000.0,4030740.347999811,2,46 days 15:39:00
893,Application_589207492,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10500.0,4025991.0669999123,2,46 days 14:19:51
909,Application_620755403,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,4006803.236000061,2,46 days 09:00:03
921,Application_1116264042,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,3965947.177000046,2,45 days 21:39:07
935,Application_65790749,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,3951788.4129998684,2,45 days 17:43:08
965,Application_1575122096,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,1173900.9190001488,2,13 days 14:05:01
972,Application_1028275195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11300.0,3090766.934999943,2,35 days 18:32:47
1002,Application_350138725,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,2071659.9370000362,2,23 days 23:27:40
1014,Application_541114701,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,955946.2899999619,2,11 days 01:32:26
1029,Application_1195564156,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,3859419.6919999123,2,44 days 16:03:40
1031,Application_1826649266,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,3858553.6890001297,2,44 days 15:49:14
1053,Application_1800077559,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14000.0,1000035.4129998684,2,11 days 13:47:15
1054,Application_1639687553,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2900226.4500000477,2,33 days 13:37:06
1056,Application_623570806,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7500.0,2991344.9239997864,2,34 days 14:55:45
1060,Application_1430471697,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,3795972.262000084,2,43 days 22:26:12
1071,Application_700146618,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15000.0,3789705.832000017,2,43 days 20:41:46
1073,Application_1503474590,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16000.0,773020.4510002136,2,8 days 22:43:40
1074,Application_1709293384,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16000.0,3786872.7170000076,2,43 days 19:54:33
1078,Application_140895599,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6000.0,3784437.911999941,2,43 days 19:13:58
1087,Application_2026697951,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,846624.240999937,2,9 days 19:10:24
1098,Application_711286002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15000.0,3767265.5329999924,2,43 days 14:27:46
1102,Application_277736499,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10000.0,1008669.1040000916,2,11 days 16:11:09
1105,Application_843851724,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6000.0,3762814.8710000515,2,43 days 13:13:35
1118,Application_1844611671,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,5263904.453999996,2,60 days 22:11:44
1122,Application_1487522985,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5000.0,3098749.125,2,35 days 20:45:49
1134,Application_1701145006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,2827588.5179998875,2,32 days 17:26:29
1154,Application_433146125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5000.0,4185302.6590001583,2,48 days 10:35:03
1231,Application_1354753416,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9000.0,1194697.7649998665,2,13 days 19:51:38
1232,Application_1865699548,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8000.0,843860.5690000057,2,9 days 18:24:21
1237,Application_16918887,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,334640.0989999771,2,3 days 20:57:20
1253,Application_479369766,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,13000.0,3591772.597999811,2,41 days 13:42:53
1272,Application_1242409900,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5000.0,3582573.598999977,2,41 days 11:09:34
1274,Application_628530830,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7000.0,3571133.696000099,2,41 days 07:58:54
1277,Application_675223420,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15000.0,3133523.0769999027,2,36 days 06:25:23
1281,Application_2107433255,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,879058.4619998932,2,10 days 04:10:58
1314,Application_663998650,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,3516816.7400000095,2,40 days 16:53:37
1330,Application_1768657632,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,3505032.234999895,2,40 days 13:37:12
1347,Application_1477407703,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9487.0,4711587.736000061,2,54 days 12:46:28
1369,Application_2083125755,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,629456.5539999008,2,7 days 06:50:57
1389,Application_1670011597,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,3434273.586999893,2,39 days 17:57:54
1393,Application_721068860,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5000.0,1888346.259000063,2,21 days 20:32:26
1397,Application_259313307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10000.0,520369.21799993515,2,6 days 00:32:49
1410,Application_857488446,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8200.0,1019687.4619998932,2,11 days 19:14:47
1429,Application_1213442381,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5000.0,1019054.2150001526,2,11 days 19:04:14
1450,Application_1083971641,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9250.0,1205641.0069999695,2,13 days 22:54:01
1456,Application_1065261182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,2754549.669999838,2,31 days 21:09:10
1475,Application_836713736,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,498025.30099987984,2,5 days 18:20:25
1486,Application_2034039470,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,2318430.4760000706,2,26 days 20:00:30
1490,Application_354089896,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8000.0,3339134.450999975,2,38 days 15:32:14
1492,Application_1294812721,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,3335853.394999981,2,38 days 14:37:33
1493,Application_1796224575,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,682159.5130000114,2,7 days 21:29:20
1496,Application_151699612,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6000.0,3332802.7630000114,2,38 days 13:46:43
1500,Application_2020254211,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,3331527.7920000553,2,38 days 13:25:28
1518,Application_80740465,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10000.0,2219502.447999954,2,25 days 16:31:42
1520,Application_1976397876,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15000.0,3287061.2279999256,2,38 days 01:04:21
1544,Application_923895936,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,603268.3439998627,2,6 days 23:34:28
1545,Application_482211839,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8000.0,434421.6210000515,2,5 days 00:40:22
1546,Application_873908407,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,3269345.3940000534,2,37 days 20:09:05
1547,Application_907055851,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2663274.4900000095,2,30 days 19:47:54
1555,Application_452736501,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2661754.480000019,2,30 days 19:22:34
1564,Application_880260699,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,350919.8949999809,2,4 days 01:28:40
1570,Application_1978688435,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2648970.0220000744,2,30 days 15:49:30
1576,Application_945315562,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8000.0,1014547.3209998608,2,11 days 17:49:07
1596,Application_495851449,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9000.0,3182322.0580000877,2,36 days 19:58:42
1627,Application_15283814,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10000.0,1360404.6900000572,2,15 days 17:53:25
1650,Application_407168399,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15000.0,2660552.8540000916,2,30 days 19:02:33
1657,Application_2130181334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6000.0,857431.2880001068,2,9 days 22:10:31
1663,Application_1231253515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,3069958.174000025,2,35 days 12:45:58
1670,Application_778872859,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,3060544.5620000362,2,35 days 10:09:05
1673,Application_1331684871,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16000.0,2451955.34100008,2,28 days 09:05:55
1674,Application_1717778705,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6500.0,781520.6289999485,2,9 days 01:05:21
1699,Application_1786368292,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6000.0,431666.3970000744,2,4 days 23:54:26
1712,Application_1896635826,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,2403144.9609999657,2,27 days 19:32:25
1725,Application_1433194798,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,3001518.4310002327,2,34 days 17:45:18
1726,Application_2144399616,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,679458.5570001602,2,7 days 20:44:19
1730,Application_1533067965,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12500.0,2999621.6029999256,2,34 days 17:13:42
1733,Application_159971235,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,777686.8929998875,2,9 days 00:01:27
1757,Application_970060650,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15000.0,1172918.2810001373,2,13 days 13:48:38
1759,Application_173674899,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8250.0,769073.9430000782,2,8 days 21:37:54
1760,Application_514953619,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6000.0,2382499.995000124,2,27 days 13:48:20
1769,Application_1107406431,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8300.0,1530847.2249999046,2,17 days 17:14:07
1787,Application_1414579741,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,13000.0,136585.4739999771,2,1 days 13:56:25
1795,Application_831338763,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2325573.2279999256,2,26 days 21:59:33
1796,Application_944467305,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10000.0,1125867.3380000591,2,13 days 00:44:27
1816,Application_30719814,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,525671.6720001698,2,6 days 02:01:12
1824,Application_525880617,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7000.0,861497.9170000553,2,9 days 23:18:18
1826,Application_402680717,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,1815673.7260000706,2,21 days 00:21:14
1840,Application_507916546,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,14000.0,750067.0240001678,2,8 days 16:21:07
1843,Application_200111985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16000.0,838468.2889997959,2,9 days 16:54:28
1848,Application_1916112762,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6000.0,1687175.368999958,2,19 days 12:39:35
1863,Application_525355352,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11000.0,732354.9040000439,2,8 days 11:25:55
1868,Application_92231513,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5000.0,474895.01300001144,2,5 days 11:54:55
1876,Application_445923303,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,1140093.9300000668,2,13 days 04:41:34
1884,Application_1852652595,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15000.0,2842800.6229999065,2,32 days 21:40:01
1895,Application_1429961433,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,1387779.643000126,2,16 days 01:29:40
1896,Application_1960683241,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15000.0,2835595.345999956,2,32 days 19:39:55
1899,Application_713264253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16000.0,780929.2680001259,2,9 days 00:55:29
1904,Application_127507880,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6788.0,2832142.174000025,2,32 days 18:42:22
1905,Application_1072131214,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15000.0,1021562.5209999084,2,11 days 19:46:03
1909,Application_2141543573,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,1203530.146999836,2,13 days 22:18:50
1924,Application_1637539366,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2247965.652999878,2,26 days 00:26:06
1938,Application_2020359539,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15000.0,596781.7009999752,2,6 days 21:46:22
1946,Application_641879278,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14000.0,2808698.9249999523,2,32 days 12:11:39
1972,Application_321255448,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,716241.3179998398,2,8 days 06:57:21
1974,Application_3338385,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,600085.8940000534,2,6 days 22:41:26
1976,Application_146842933,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10000.0,711334.4960000515,2,8 days 05:35:34
1986,Application_32258287,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15500.0,614760.240999937,2,7 days 02:46:00
1994,Application_1094028679,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6700.0,2141891.5670001507,2,24 days 18:58:12
