,@@case_id_column,case:LoanGoal@Boat,case:LoanGoal@Business goal,case:LoanGoal@Car,case:LoanGoal@Caravan / Camper,case:LoanGoal@Debt restructuring,case:LoanGoal@Existing loan takeover,case:LoanGoal@Extra spending limit,case:LoanGoal@Home improvement,case:LoanGoal@Motorcycle,case:LoanGoal@Not speficied,"case:LoanGoal@Other, see explanation",case:LoanGoal@Remaining debt home,case:LoanGoal@Tax payments,case:LoanGoal@Unknown,case:ApplicationType@Limit raise,case:ApplicationType@New credit,case:RequestedAmount,@@caseDuration,@@num_occurrence_O_Create Offer,Throughput Time
7759,Application_1542335027,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,2611299.214999914,2,30 days 05:21:39
7765,Application_1037877882,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,1901000.6649999619,2,22 days 00:03:21
7846,Application_593488117,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19500.0,569522.0450000763,2,6 days 14:12:02
8097,Application_24862267,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,3341449.592999935,2,38 days 16:10:50
8333,Application_815220875,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,3185178.4449999332,2,36 days 20:46:18
8576,Application_579746230,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,1727101.8710000515,2,19 days 23:45:02
8726,Application_486250138,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,2163742.274000168,2,25 days 01:02:22
8844,Application_1838736165,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8000.0,2384383.816000223,2,27 days 14:19:44
9006,Application_1242496593,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,4231455.034999847,2,48 days 23:24:15
9117,Application_1878673010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,23000.0,2938697.878000021,2,34 days 00:18:18
9434,Application_1512298797,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,690977.9509999752,2,7 days 23:56:18
9710,Application_1261480447,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20000.0,3243683.14199996,2,37 days 13:01:23
9797,Application_1023449033,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7200.0,2679727.589999914,2,31 days 00:22:08
9834,Application_1823252929,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,4238389.870000124,2,49 days 01:19:50
9845,Application_345336220,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12000.0,2434248.01699996,2,28 days 04:10:48
9922,Application_1596977845,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,24000.0,1747438.6770000458,2,20 days 05:23:59
10313,Application_1475131206,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20000.0,2952911.5289998055,2,34 days 04:15:12
10355,Application_806535408,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12500.0,6292937.428999901,2,72 days 20:02:17
10447,Application_1696190710,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22500.0,3468765.946000099,2,40 days 03:32:46
10835,Application_1290192129,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20000.0,518119.7950000763,2,5 days 23:55:20
11209,Application_948519321,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5000.0,324734.1779999733,2,3 days 18:12:14
11388,Application_1893271094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,1608796.5020000935,2,18 days 14:53:17
11425,Application_1477876849,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11000.0,3478400.5699999332,2,40 days 06:13:21
11507,Application_1056033042,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,4880474.657000065,2,56 days 11:41:15
11845,Application_2110074966,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6000.0,1528889.1659998894,2,17 days 16:41:29
11961,Application_850472645,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,24000.0,1706160.3429999352,2,19 days 17:56:00
12568,Application_1220254934,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12500.0,869066.8179998398,2,10 days 01:24:27
12861,Application_432465785,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,1795812.003000021,2,20 days 18:50:12
13292,Application_105476077,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,3686813.519999981,2,42 days 16:06:54
13329,Application_1153198699,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,4386900.765000105,2,50 days 18:35:01
13334,Application_1200830514,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,2891079.6070001125,2,33 days 11:04:40
13945,Application_533139929,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21000.0,2052748.862999916,2,23 days 18:12:29
14019,Application_565138093,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22500.0,2311214.921000004,2,26 days 18:00:15
14090,Application_370939747,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13000.0,12606849.878999949,2,145 days 21:54:10
14717,Application_664218071,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20000.0,3268861.89199996,2,37 days 20:01:02
14987,Application_1468073805,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,1303089.0629999638,2,15 days 01:58:09
15414,Application_168649007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,1202512.600000143,2,13 days 22:01:53
15533,Application_87933994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12000.0,2903128.714999914,2,33 days 14:25:29
16079,Application_2100496549,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5000.0,2838441.598999977,2,32 days 20:27:22
16319,Application_1535842055,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12500.0,2827350.803999901,2,32 days 17:22:31
17187,Application_1936192427,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16613.0,2911169.98300004,2,33 days 16:39:30
17819,Application_640814394,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,4807535.748000145,2,55 days 15:25:36
18155,Application_2017428088,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,1700366.723999977,2,19 days 16:19:27
18684,Application_1462145417,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,3381946.1349999905,2,39 days 03:25:46
18689,Application_1015673643,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,785217.1530001163,2,9 days 02:06:57
19525,Application_594800690,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12000.0,4153690.398000002,2,48 days 01:48:10
19805,Application_1897182857,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16500.0,2360072.330000162,2,27 days 07:34:32
20493,Application_1732543782,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13000.0,7767856.020999908,2,89 days 21:44:16
20899,Application_1789989985,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,17000.0,1198734.003000021,2,13 days 20:58:54
21015,Application_1844825696,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20000.0,2809735.3239998817,2,32 days 12:28:55
21215,Application_1716564024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20000.0,2725146.1259999275,2,31 days 12:59:06
22388,Application_413990914,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,2939960.3139998913,2,34 days 00:39:20
22726,Application_1155624509,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,5481128.655999899,2,63 days 10:32:09
22861,Application_1245828926,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,23000.0,2053010.1630001068,2,23 days 18:16:50
22891,Application_1134126556,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,1994566.2400000095,2,23 days 02:02:46
23227,Application_2030869901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,24000.0,2849206.9329998493,2,32 days 23:26:47
23302,Application_1164875967,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18000.0,378479.9230000973,2,4 days 09:08:00
23755,Application_165594970,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,5115250.47300005,2,59 days 04:54:10
23863,Application_541146763,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,4766753.981000185,2,55 days 04:05:54
24120,Application_334306771,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,1557139.605000019,2,18 days 00:32:20
24532,Application_1746821543,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12000.0,155842.2760000229,2,1 days 19:17:22
24772,Application_650870312,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,24000.0,1062053.6890001297,2,12 days 07:00:54
25557,Application_1970703703,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20000.0,2828027.3669998646,2,32 days 17:33:47
25865,Application_920967125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,759484.2890000343,2,8 days 18:58:04
25924,Application_5904996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7000.0,2668550.572999954,2,30 days 21:15:51
25973,Application_510096383,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21000.0,3528029.595999956,2,40 days 20:00:30
26147,Application_749860099,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,3451272.105000019,2,39 days 22:41:12
26187,Application_491192717,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,850175.4650001526,2,9 days 20:09:35
26460,Application_1417750933,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12000.0,1342005.0239999294,2,15 days 12:46:45
26492,Application_1151036554,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6000.0,1820747.1620001793,2,21 days 01:45:47
26515,Application_1970894093,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5000.0,76974.86699986458,2,0 days 21:22:55
26713,Application_647105703,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5000.0,7438528.3740000725,2,86 days 02:15:28
26753,Application_667310369,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,17000.0,2145257.5540001392,2,24 days 19:54:18
26893,Application_1311723179,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,1114367.8139998913,2,12 days 21:32:48
27376,Application_933620779,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,1666812.111000061,2,19 days 07:00:12
27398,Application_313951333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,17500.0,1632928.4459998608,2,18 days 21:35:28
27947,Application_1910954034,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9000.0,3057924.414999962,2,35 days 09:25:24
27968,Application_320656653,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,2671378.473999977,2,30 days 22:02:58
28281,Application_2055289424,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15500.0,2657711.519999981,2,30 days 18:15:12
28743,Application_959242917,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20000.0,4748699.217000008,2,54 days 23:04:59
28764,Application_1022411160,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6000.0,1616300.0440001488,2,18 days 16:58:20
28900,Application_90070020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12000.0,920048.6240000725,2,10 days 15:34:09
29146,Application_1947537850,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,1578072.9259998798,2,18 days 06:21:13
30187,Application_432545630,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12000.0,1287261.2660000324,2,14 days 21:34:21
30221,Application_1848065299,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5000.0,2718910.6640000343,2,31 days 11:15:11
30413,Application_1399403690,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12500.0,988956.1650002003,2,11 days 10:42:36
30628,Application_1056924498,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,2641503.2249999046,2,30 days 13:45:03
30940,Application_674990050,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13000.0,937055.6660001278,2,10 days 20:17:36
31072,Application_712864514,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22600.0,169377.50999999046,2,1 days 23:02:58
31348,Application_437726617,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,608045.756000042,2,7 days 00:54:06
31450,Application_1131485787,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,17000.0,2129376.9000000954,2,24 days 15:29:37
