,@@case_id_column,case:LoanGoal@Boat,case:LoanGoal@Business goal,case:LoanGoal@Car,case:LoanGoal@Caravan / Camper,case:LoanGoal@Debt restructuring,case:LoanGoal@Existing loan takeover,case:LoanGoal@Extra spending limit,case:LoanGoal@Home improvement,case:LoanGoal@Motorcycle,case:LoanGoal@Not speficied,"case:LoanGoal@Other, see explanation",case:LoanGoal@Remaining debt home,case:LoanGoal@Tax payments,case:LoanGoal@Unknown,case:ApplicationType@Limit raise,case:ApplicationType@New credit,case:RequestedAmount,@@caseDuration,@@num_occurrence_O_Create Offer,Throughput Time
100,Application_1870161219,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,27400.0,4897840.231999874,1,56 days 16:30:40
102,Application_1339153511,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12000.0,1348205.652999878,1,15 days 14:30:06
107,Application_93597308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,50000.0,1598546.112000227,1,18 days 12:02:26
110,Application_2105878744,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,1842013.851999998,1,21 days 07:40:14
115,Application_167944225,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8000.0,622232.4620001316,1,7 days 04:50:32
123,Application_854524772,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1550698.3839998245,1,17 days 22:44:58
130,Application_24648067,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,948752.3440001011,1,10 days 23:32:32
140,Application_395903076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16000.0,773859.2090001106,1,8 days 22:57:39
142,Application_1101997724,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10000.0,1496587.3420000076,1,17 days 07:43:07
144,Application_525275343,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,43000.0,784395.0400002003,1,9 days 01:53:15
145,Application_106973225,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,30000.0,2749320.993999958,1,31 days 19:42:01
146,Application_1315608886,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,1485612.9760000706,1,17 days 04:40:13
150,Application_1754943309,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,179068.27800011635,1,2 days 01:44:28
154,Application_1004303396,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,2160753.2249999046,1,25 days 00:12:33
159,Application_1546754076,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,1466846.5620000362,1,16 days 23:27:27
166,Application_60181210,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20000.0,1271007.5709998608,1,14 days 17:03:28
179,Application_1413308979,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6000.0,597740.9349999428,1,6 days 22:02:21
181,Application_212010049,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18500.0,838839.9589998722,1,9 days 17:00:40
182,Application_1946680177,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25000.0,1961407.3450000286,1,22 days 16:50:07
184,Application_1138826038,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,1189163.117000103,1,13 days 18:19:23
186,Application_1998350808,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,21800.0,2816279.760999918,1,32 days 14:18:00
187,Application_1301009504,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,35000.0,2727913.4009997845,1,31 days 13:45:13
188,Application_547462088,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20000.0,2727483.297999859,1,31 days 13:38:03
189,Application_223366470,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,2558652.5080001354,1,29 days 14:44:13
192,Application_421364849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,32000.0,1263967.7100000381,1,14 days 15:06:08
197,Application_1723028098,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25000.0,1797412.1530001163,1,20 days 19:16:52
200,Application_1310063638,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8000.0,594131.5920000076,1,6 days 21:02:12
202,Application_1141114991,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15000.0,1966163.5469999313,1,22 days 18:09:24
204,Application_1016816804,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5000.0,1539488.9930000305,1,17 days 19:38:09
208,Application_567907480,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25000.0,1516302.2769999504,1,17 days 13:11:42
209,Application_748088065,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,2395517.5149998665,1,27 days 17:25:18
210,Application_572814439,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25000.0,2128401.827000141,1,24 days 15:13:22
211,Application_256650628,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,2115278.126999855,1,24 days 11:34:38
214,Application_360475310,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8000.0,844734.2049999237,1,9 days 18:38:54
216,Application_1643165806,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15000.0,4200709.266000032,1,48 days 14:51:49
218,Application_1248349972,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5000.0,2725981.9779999256,1,31 days 13:13:02
219,Application_923963777,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,914230.0580000877,1,10 days 13:57:10
220,Application_1746133767,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20000.0,737598.1800000668,1,8 days 12:53:18
223,Application_416441220,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7500.0,2798379.9279999733,1,32 days 09:19:40
227,Application_153538723,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,4332301.884000063,1,50 days 03:25:02
231,Application_854409161,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,2671954.0349998474,1,30 days 22:12:34
234,Application_236257423,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10000.0,2756935.0480000973,1,31 days 21:48:55
235,Application_1892186837,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5000.0,279468.27800011635,1,3 days 05:37:48
239,Application_664267418,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10000.0,1290287.9409999847,1,14 days 22:24:48
244,Application_193978070,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,35000.0,868696.2329998016,1,10 days 01:18:16
247,Application_1101248362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7800.0,3619295.251000166,1,41 days 21:21:35
251,Application_1494501575,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,35000.0,1451149.5469999313,1,16 days 19:05:50
253,Application_297421946,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7000.0,1450186.589000225,1,16 days 18:49:47
259,Application_1702060008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20000.0,756787.371999979,1,8 days 18:13:07
260,Application_2059945768,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,30000.0,1447582.7249999046,1,16 days 18:06:23
262,Application_409724822,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,38500.0,2742289.274999857,1,31 days 17:44:49
264,Application_1807951250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,22000.0,843275.6050000191,1,9 days 18:14:36
266,Application_1277100580,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7000.0,695018.9500000477,1,8 days 01:03:39
267,Application_1943199357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50000.0,692242.5520000458,1,8 days 00:17:23
269,Application_1911804233,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20000.0,2825970.2159998417,1,32 days 16:59:30
270,Application_1195396325,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15000.0,693818.0269999504,1,8 days 00:43:38
278,Application_1931792282,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7000.0,189377.26999998093,1,2 days 04:36:17
280,Application_243636886,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7500.0,3167429.181999922,1,36 days 15:50:29
281,Application_1838732360,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,2647917.169000149,1,30 days 15:31:57
282,Application_125495187,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,1350880.0450000763,1,15 days 15:14:40
284,Application_1930449097,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20000.0,2645808.6309998035,1,30 days 14:56:49
290,Application_675506291,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,24000.0,1196113.9480001926,1,13 days 20:15:14
292,Application_1251541081,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15000.0,260583.43200016022,1,3 days 00:23:03
297,Application_1179942266,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,50000.0,742489.6840000153,1,8 days 14:14:50
298,Application_1807570830,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14000.0,2039325.3069999218,1,23 days 14:28:45
301,Application_1669670154,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5000.0,746135.3129999638,1,8 days 15:15:35
303,Application_989064530,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12500.0,1781138.5899999142,1,20 days 14:45:39
305,Application_1174199914,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6000.0,1254974.8289999962,1,14 days 12:36:15
307,Application_1226577675,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10000.0,744632.8849999905,1,8 days 14:50:33
309,Application_373612346,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,1426349.1029999256,1,16 days 12:12:29
311,Application_1247929652,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,30000.0,1421893.3180000782,1,16 days 10:58:13
313,Application_829714042,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,499050.1809999943,1,5 days 18:37:30
315,Application_1922956945,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7500.0,2804098.911999941,1,32 days 10:54:59
316,Application_1562741414,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,1258136.6670000553,1,14 days 13:28:57
321,Application_74089970,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15000.0,155983.11800003052,1,1 days 19:19:43
325,Application_493812399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45000.0,1244474.0280001163,1,14 days 09:41:14
326,Application_144264435,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6500.0,643219.1730000973,1,7 days 10:40:19
330,Application_1052983039,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,1377885.5650000572,1,15 days 22:44:46
333,Application_1537110918,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,795794.4359998703,1,9 days 05:03:14
337,Application_1326688469,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,35000.0,2757161.1319999695,1,31 days 21:52:41
343,Application_1747572025,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12500.0,1034426.5230000019,1,11 days 23:20:27
344,Application_1302654957,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37500.0,2753439.1809999943,1,31 days 20:50:39
346,Application_1930715945,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,35000.0,2839763.890000105,1,32 days 20:49:24
357,Application_1204730406,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,758261.611000061,1,8 days 18:37:42
359,Application_1470184564,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5000.0,1728606.4189999104,1,20 days 00:10:06
360,Application_1944285638,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7000.0,782855.3499999046,1,9 days 01:27:35
361,Application_836161395,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,2594803.1319999695,1,30 days 00:46:43
373,Application_1553446113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5000.0,2909257.73300004,1,33 days 16:07:38
380,Application_59959307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,23000.0,2489978.1180000305,1,28 days 19:39:38
385,Application_1091101077,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,50000.0,2726675.765000105,1,31 days 13:24:36
388,Application_1271512732,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5000.0,2723468.279000044,1,31 days 12:31:08
389,Application_1502516207,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1006307.2130000591,1,11 days 15:31:47
391,Application_1631137033,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20000.0,2235371.5299999714,1,25 days 20:56:12
394,Application_1724196691,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,2633662.905999899,1,30 days 11:34:23
395,Application_1139007530,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15000.0,2220202.0810000896,1,25 days 16:43:22
399,Application_2081147987,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20000.0,1595924.643000126,1,18 days 11:18:45
409,Application_2065677935,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,50000.0,1759558.097000122,1,20 days 08:45:58
411,Application_1719274647,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,18000.0,960066.2770001888,1,11 days 02:41:06
412,Application_1863611182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,30000.0,2760685.6909999847,1,31 days 22:51:26
414,Application_1292397670,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26000.0,1643437.5880000591,1,19 days 00:30:38
416,Application_335096189,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5000.0,1289561.6679999828,1,14 days 22:12:42
418,Application_524429786,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,3628841.8779997826,1,42 days 00:00:42
421,Application_1077411737,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,1143431.353000164,1,13 days 05:37:11
425,Application_543915014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,35000.0,1286384.1259999275,1,14 days 21:19:44
431,Application_5240566,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,35000.0,1044818.0999999046,1,12 days 02:13:38
433,Application_123754331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,530830.0210001469,1,6 days 03:27:10
434,Application_1368129455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14000.0,947061.5690000057,1,10 days 23:04:22
435,Application_2063334713,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7000.0,2408924.553999901,1,27 days 21:08:45
437,Application_339079436,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10000.0,605964.6869997978,1,7 days 00:19:25
440,Application_2144860637,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,619141.4210000038,1,7 days 03:59:01
442,Application_1938300690,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,45000.0,936773.0190000534,1,10 days 20:12:53
444,Application_385432676,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,6991027.407000065,1,80 days 21:57:07
448,Application_769217696,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,29000.0,1271349.0620000362,1,14 days 17:09:09
451,Application_1562990453,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,1548997.7389998436,1,17 days 22:16:38
453,Application_1152306667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10000.0,2148944.7780001163,1,24 days 20:55:45
454,Application_584603030,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,23000.0,2241721.268000126,1,25 days 22:42:01
455,Application_1903580067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,1101777.2039999962,1,12 days 18:02:57
460,Application_346329864,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,3693246.0390000343,1,42 days 17:54:06
462,Application_1436618564,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15500.0,354853.05499982834,1,4 days 02:34:13
469,Application_768179563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,37000.0,2643270.365999937,1,30 days 14:14:30
472,Application_1386615618,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,50000.0,431959.8789999485,1,4 days 23:59:20
473,Application_224343695,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10000.0,1257612.2790000439,1,14 days 13:20:12
477,Application_1708364219,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,1184363.359999895,1,13 days 16:59:23
480,Application_953392572,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,35000.0,2123951.2170000076,1,24 days 13:59:11
482,Application_7078377,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,658117.0069999695,1,7 days 14:48:37
484,Application_570561205,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7500.0,1248432.644999981,1,14 days 10:47:13
487,Application_662386389,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6000.0,302808.49399995804,1,3 days 12:06:48
489,Application_1238272674,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8000.0,1615146.5380001068,1,18 days 16:39:07
494,Application_1740302556,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,50000.0,2787505.065000057,1,32 days 06:18:25
496,Application_505823301,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,2119600.678999901,1,24 days 12:46:41
497,Application_1688279534,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7000.0,1081796.8099999428,1,12 days 12:29:57
503,Application_1662197696,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,866965.4319999218,1,10 days 00:49:25
504,Application_1548782450,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26400.0,3883467.2569999695,1,44 days 22:44:27
515,Application_597160934,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12500.0,3978013.0709998608,1,46 days 01:00:13
516,Application_1976912656,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,30000.0,2663102.921000004,1,30 days 19:45:03
517,Application_296295477,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,32000.0,4477642.876000166,1,51 days 19:47:23
528,Application_131619654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,1110846.5980000496,1,12 days 20:34:07
529,Application_314744124,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,30000.0,1112339.771999836,1,12 days 20:59:00
534,Application_83876660,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19500.0,3965775.5739998817,1,45 days 21:36:16
544,Application_128641394,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,35000.0,495180.80199980736,1,5 days 17:33:01
545,Application_1210637698,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,40000.0,248410.8940000534,1,2 days 21:00:11
550,Application_1427678905,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10000.0,1182313.7999999523,1,13 days 16:25:14
554,Application_1930081074,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5000.0,1167821.791999817,1,13 days 12:23:42
555,Application_426911073,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,938981.5720000267,1,10 days 20:49:42
557,Application_501818365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,30000.0,3843626.2410001755,1,44 days 11:40:26
560,Application_275430191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16000.0,1153473.4100000858,1,13 days 08:24:33
562,Application_1697094390,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,1524959.3129999638,1,17 days 15:35:59
570,Application_519973903,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25000.0,867764.9240000248,1,10 days 01:02:45
582,Application_714015178,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7500.0,4556978.92599988,1,52 days 17:49:39
583,Application_1021758905,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20000.0,775435.5520000458,1,8 days 23:23:56
588,Application_1106513315,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5900.0,1968020.3429999352,1,22 days 18:40:20
591,Application_587745142,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25000.0,1094711.1150000095,1,12 days 16:05:11
597,Application_1162039868,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15000.0,2989300.3310000896,1,34 days 14:21:40
604,Application_524679066,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,37000.0,1089657.1930000782,1,12 days 14:40:57
607,Application_1885772834,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25000.0,1950977.893999815,1,22 days 13:56:18
608,Application_1545993826,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12000.0,1598797.6760001183,1,18 days 12:06:38
612,Application_1884385405,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,450731.88899993896,1,5 days 05:12:12
614,Application_1261348817,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,2928214.09100008,1,33 days 21:23:34
615,Application_1602626150,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20000.0,2755020.1070001125,1,31 days 21:17:00
616,Application_526545505,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25000.0,874864.748000145,1,10 days 03:01:05
620,Application_260580298,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15000.0,768839.8949999809,1,8 days 21:34:00
622,Application_947906225,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,50000.0,703397.3930001259,1,8 days 03:23:17
623,Application_425655583,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25000.0,2741394.8729999065,1,31 days 17:29:55
624,Application_262728725,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5000.0,1902778.3399999142,1,22 days 00:32:58
625,Application_47949347,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,692022.4910001755,1,8 days 00:13:42
627,Application_915426843,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15000.0,2735376.2739999294,1,31 days 15:49:36
632,Application_1305526250,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25000.0,1279400.1950001717,1,14 days 19:23:20
636,Application_1684474347,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,2985658.1889998913,1,34 days 13:20:58
637,Application_1591415690,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6000.0,1614512.4970002174,1,18 days 16:28:32
638,Application_233600750,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,2723195.132999897,1,31 days 12:26:35
643,Application_532859959,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5000.0,4704282.76699996,1,54 days 10:44:43
645,Application_913859491,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,23000.0,2716649.3680000305,1,31 days 10:37:29
