,@@case_id_column,case:LoanGoal@Boat,case:LoanGoal@Business goal,case:LoanGoal@Car,case:LoanGoal@Caravan / Camper,case:LoanGoal@Debt restructuring,case:LoanGoal@Existing loan takeover,case:LoanGoal@Extra spending limit,case:LoanGoal@Home improvement,case:LoanGoal@Motorcycle,case:LoanGoal@Not speficied,"case:LoanGoal@Other, see explanation",case:LoanGoal@Remaining debt home,case:LoanGoal@Tax payments,case:LoanGoal@Unknown,case:ApplicationType@Limit raise,case:ApplicationType@New credit,case:RequestedAmount,@@caseDuration,@@num_occurrence_O_Create Offer,Throughput Time
1788,Application_985568475,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7500.0,899949.9409999847,5,10 days 09:59:10
1821,Application_1689244854,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10000.0,1989208.3499999046,4,23 days 00:33:28
1825,Application_228788134,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9500.0,4132123.921000004,5,47 days 19:48:44
1834,Application_1331645730,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6000.0,2909639.0769999027,6,33 days 16:13:59
1836,Application_1465503170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5600.0,2296876.6950001717,4,26 days 14:01:17
1838,Application_1453565909,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5000.0,1439163.492000103,5,16 days 15:46:03
2008,Application_203309822,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,156934.6510000229,4,1 days 19:35:35
2097,Application_1179291038,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6500.0,1620737.4240000248,4,18 days 18:12:17
2699,Application_252468172,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12500.0,4124121.6689999104,7,47 days 17:35:22
3374,Application_1618107300,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,691353.9420001507,4,8 days 00:02:34
3720,Application_755792508,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,1529442.7070000172,4,17 days 16:50:43
3814,Application_352411555,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,2678546.231000185,6,31 days 00:02:26
4274,Application_604352948,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7500.0,2710624.0769999027,4,31 days 08:57:04
4742,Application_1291896185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12000.0,2998453.3699998856,5,34 days 16:54:13
4972,Application_830713008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,3812525.161999941,5,44 days 03:02:05
5156,Application_1198737809,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,584087.1420001984,8,6 days 18:14:47
5265,Application_395262977,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7500.0,2561458.123999834,4,29 days 15:30:58
5348,Application_551163218,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7500.0,1775446.753000021,5,20 days 13:10:47
5420,Application_1894510820,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12000.0,5854722.849999905,4,67 days 18:18:43
5487,Application_864497913,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10000.0,2424348.8200001717,4,28 days 01:25:49
5817,Application_542947971,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5000.0,1270722.239000082,4,14 days 16:58:42
5872,Application_671928783,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,3457278.01699996,4,40 days 00:21:18
6525,Application_2101886140,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,4929536.655999899,4,57 days 01:18:57
7448,Application_253625285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13000.0,1642511.8789999485,4,19 days 00:15:12
7626,Application_1818234276,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,611898.3980000019,4,7 days 01:58:18
7747,Application_2114646933,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,1602238.746999979,4,18 days 13:03:59
7807,Application_976319704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12000.0,1465850.1199998856,4,16 days 23:10:50
7878,Application_1327462338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1375395.2520000935,4,15 days 22:03:15
8078,Application_851981397,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10000.0,1642864.0099999905,5,19 days 00:21:04
8185,Application_663509716,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,369284.48300004005,4,4 days 06:34:44
8248,Application_1952344243,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,3077318.8699998856,8,35 days 14:48:39
8297,Application_1810349479,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,3011188.779000044,5,34 days 20:26:29
8419,Application_1200551817,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7000.0,1197865.6900000572,4,13 days 20:44:26
8477,Application_834783575,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9000.0,1222898.6840000153,4,14 days 03:41:39
8690,Application_1315128137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,2829876.760999918,4,32 days 18:04:37
8855,Application_1662465317,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5500.0,5051178.678999901,4,58 days 11:06:19
8984,Application_1228722182,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,3541474.703999996,4,40 days 23:44:35
9159,Application_312317308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7500.0,5121611.023000002,4,59 days 06:40:11
9195,Application_1003257895,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,4155062.036999941,5,48 days 02:11:02
9471,Application_897614192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1181835.2049999237,4,13 days 16:17:15
9688,Application_2009636245,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,4451321.98300004,4,51 days 12:28:42
9860,Application_1770043698,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,2667079.279000044,5,30 days 20:51:19
9879,Application_1908308402,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,4177236.9820001125,4,48 days 08:20:37
9887,Application_1009342776,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1097462.526000023,7,12 days 16:51:03
10089,Application_244721799,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,3450131.9790000916,4,39 days 22:22:12
10104,Application_150041336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12600.0,3629260.80099988,4,42 days 00:07:41
10412,Application_99940018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1630686.3880000114,5,18 days 20:58:06
10483,Application_180279723,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,4687975.50999999,5,54 days 06:12:56
10498,Application_1025923370,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,13000.0,1721025.1560001373,4,19 days 22:03:45
10564,Application_1931704378,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,1029960.3930001259,4,11 days 22:06:00
10708,Application_408317779,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8000.0,7839613.055999994,6,90 days 17:40:13
10715,Application_1447740687,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8000.0,234974.66199994087,4,2 days 17:16:15
10779,Application_1852038532,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1874025.7789998055,4,21 days 16:33:46
10856,Application_1727576743,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12500.0,4325042.037999868,6,50 days 01:24:02
10999,Application_776408003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,864373.9029998779,4,10 days 00:06:14
11144,Application_1177365973,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,368727.66400003433,4,4 days 06:25:28
11219,Application_2099297268,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,764374.1979999542,4,8 days 20:19:34
11309,Application_410507849,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12500.0,2501255.620000124,6,28 days 22:47:36
11336,Application_1061861527,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,1392332.9170000553,5,16 days 02:45:33
11478,Application_661066921,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7500.0,2304683.4230000973,4,26 days 16:11:23
11541,Application_657061169,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5000.0,4908071.434000015,4,56 days 19:21:11
11584,Application_459762686,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1610419.4600000381,4,18 days 15:20:19
11982,Application_411921452,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10000.0,3797660.424000025,4,43 days 22:54:20
11988,Application_101604435,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10000.0,2425639.068000078,4,28 days 01:47:19
12093,Application_1609742208,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,975238.9319999218,4,11 days 06:53:59
12120,Application_564819308,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,3628499.0329999924,4,41 days 23:54:59
12310,Application_688185359,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1387530.3020000458,4,16 days 01:25:30
12422,Application_284027138,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2151564.359999895,4,24 days 21:39:24
12609,Application_1529719459,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11000.0,2560392.8740000725,4,29 days 15:13:13
12760,Application_217687957,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,5837061.403000116,4,67 days 13:24:21
13237,Application_2117204668,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10000.0,2445919.5699999332,4,28 days 07:25:20
13451,Application_524649644,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13000.0,4378942.434999943,5,50 days 16:22:22
13594,Application_2072884912,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6000.0,1571023.0050001144,4,18 days 04:23:43
13757,Application_1210979709,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7500.0,3325871.123999834,4,38 days 11:51:11
13808,Application_1364593416,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,4826333.509000063,6,55 days 20:38:54
13824,Application_1431899834,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5000.0,6807103.637000084,4,78 days 18:51:44
14148,Application_1711544690,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10000.0,566418.884000063,4,6 days 13:20:19
14150,Application_635402835,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5000.0,4536773.476000071,4,52 days 12:12:53
14276,Application_2038216942,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1178788.0799999237,4,13 days 15:26:28
14318,Application_1955908645,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12500.0,5185626.821000099,4,60 days 00:27:07
14337,Application_205578680,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10000.0,2922038.052000046,4,33 days 19:40:38
14425,Application_11293173,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7000.0,2236499.7260000706,5,25 days 21:15:00
14488,Application_748196042,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,1689591.148000002,4,19 days 13:19:51
14546,Application_489028753,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6000.0,1005524.7039999962,4,11 days 15:18:45
14549,Application_1971509295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6000.0,1342645.4000000954,4,15 days 12:57:25
14566,Application_532411192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13000.0,3812003.0480000973,4,44 days 02:53:23
14593,Application_1025650501,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6000.0,2841899.4299998283,4,32 days 21:24:59
14881,Application_617510232,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10000.0,1369634.6330001354,4,15 days 20:27:15
15242,Application_1710591980,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10000.0,6971457.236000061,4,80 days 16:30:57
15513,Application_56885089,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11000.0,3544793.123000145,5,41 days 00:39:53
15833,Application_512470668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5500.0,1832542.9249999523,4,21 days 05:02:23
15965,Application_451950621,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,8643892.424000025,4,100 days 01:04:52
16335,Application_45194543,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,4227983.7569999695,9,48 days 22:26:24
16603,Application_256471538,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12000.0,5082808.005999804,5,58 days 19:53:28
17668,Application_1641037816,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,4928800.22300005,4,57 days 01:06:40
17774,Application_732000832,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,702615.5010001659,4,8 days 03:10:16
17803,Application_1866869887,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12000.0,2991670.231000185,4,34 days 15:01:10
18178,Application_947085123,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12000.0,2849138.7739999294,5,32 days 23:25:39
18214,Application_126130156,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6000.0,1889362.8819999695,4,21 days 20:49:23
18430,Application_1200520255,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,2835927.8239998817,4,32 days 19:45:28
18953,Application_381535196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6000.0,2904785.1089999676,4,33 days 14:53:05
19248,Application_1223409818,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2118850.8050000668,5,24 days 12:34:11
19331,Application_1722688700,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,3964025.9030001163,4,45 days 21:07:06
19405,Application_774833086,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12500.0,2919120.3869998455,4,33 days 18:52:00
19740,Application_412469024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7000.0,2400410.628000021,7,27 days 18:46:51
20140,Application_1341454810,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13000.0,745650.3819999695,4,8 days 15:07:30
20377,Application_818988550,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,1372012.7030000687,4,15 days 21:06:53
20496,Application_2058348157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7000.0,2156389.6719999313,4,24 days 22:59:50
20610,Application_2066286284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11500.0,4473753.625,4,51 days 18:42:34
20824,Application_533082803,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1902217.7109999657,4,22 days 00:23:38
20949,Application_894324950,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1984618.0570001602,4,22 days 23:16:58
21527,Application_1552997986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6000.0,1216292.6549999714,4,14 days 01:51:33
21999,Application_1432738029,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8500.0,3270303.598999977,7,37 days 20:25:04
22235,Application_268099517,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12000.0,1573151.1429998875,4,18 days 04:59:11
22250,Application_1002961837,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9000.0,3633383.470999956,4,42 days 01:16:23
22302,Application_318566185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2158945.6629998684,5,24 days 23:42:26
22601,Application_145404952,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7500.0,2802677.3359999657,4,32 days 10:31:17
22981,Application_1112791540,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,4655243.41899991,5,53 days 21:07:23
23116,Application_1867093856,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,3126907.3849999905,9,36 days 04:35:07
23241,Application_241032573,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,2424089.172999859,4,28 days 01:21:29
23412,Application_1205575527,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,2059267.1210000515,5,23 days 20:01:07
23840,Application_1802283850,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,4015147.4440000057,4,46 days 11:19:07
24032,Application_1252781397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6000.0,2736940.6949999332,4,31 days 16:15:41
24387,Application_1111029132,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1802085.7100000381,4,20 days 20:34:46
24967,Application_1781105308,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,350426.7190001011,4,4 days 01:20:27
25026,Application_1600253482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10000.0,345471.3259999752,4,3 days 23:57:51
25051,Application_1859765717,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,591314.3540000916,4,6 days 20:15:14
25239,Application_1634751250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9000.0,3121580.1749999523,4,36 days 03:06:20
25265,Application_137438189,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1278775.7879998684,4,14 days 19:12:56
25979,Application_755180147,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,2302126.6059999466,4,26 days 15:28:47
26220,Application_483074478,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,2007726.0809998512,4,23 days 05:42:06
26229,Application_1048834285,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,3011144.4990000725,5,34 days 20:25:44
26418,Application_637222323,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,1978866.3940000534,4,22 days 21:41:06
26531,Application_1446200189,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,1792672.026000023,4,20 days 17:57:52
26534,Application_655052891,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7000.0,7924492.901000023,5,91 days 17:14:53
26656,Application_596305914,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12000.0,2646173.9670000076,4,30 days 15:02:54
26862,Application_1061764162,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11000.0,4210137.559999943,4,48 days 17:28:58
27087,Application_2057354751,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2397267.8400001526,6,27 days 17:54:28
27578,Application_1275545255,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5000.0,6196207.497999907,4,71 days 17:10:07
27939,Application_2025810393,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,666342.0750000477,4,7 days 17:05:42
27962,Application_1980172661,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,3016916.431999922,4,34 days 22:01:56
28020,Application_423354116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2648086.3819999695,10,30 days 15:34:46
28292,Application_1388237664,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6200.0,2651654.8230001926,4,30 days 16:34:15
28388,Application_1338594891,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2565204.5950000286,6,29 days 16:33:25
28639,Application_768808611,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2937485.5370001793,5,33 days 23:58:06
28802,Application_27578277,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5000.0,5601009.236000061,4,64 days 19:50:09
28842,Application_491922375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12000.0,1296848.3230001926,4,15 days 00:14:08
29010,Application_812506944,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,2574871.0519998074,4,29 days 19:14:31
29357,Application_1223590063,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5000.0,874918.3440001011,4,10 days 03:01:58
29776,Application_1721513096,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5000.0,3733996.648000002,4,43 days 05:13:17
30110,Application_904451412,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12800.0,823653.7890000343,4,9 days 12:47:34
30137,Application_593935959,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,3921152.93200016,4,45 days 09:12:33
30609,Application_1440003038,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12500.0,2735677.762000084,4,31 days 15:54:38
30777,Application_637658579,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10000.0,3554846.649999857,4,41 days 03:27:27
30979,Application_1273397750,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10000.0,2652993.2329998016,5,30 days 16:56:33
31251,Application_160163429,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10000.0,2224189.776000023,4,25 days 17:49:50
31355,Application_2144895256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,2844072.2999999523,4,32 days 22:01:12
31472,Application_2105628468,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12500.0,833180.8350000381,4,9 days 15:26:21
