,@@case_id_column,case:LoanGoal@Boat,case:LoanGoal@Business goal,case:LoanGoal@Car,case:LoanGoal@Caravan / Camper,case:LoanGoal@Debt restructuring,case:LoanGoal@Existing loan takeover,case:LoanGoal@Extra spending limit,case:LoanGoal@Home improvement,case:LoanGoal@Motorcycle,case:LoanGoal@Not speficied,"case:LoanGoal@Other, see explanation",case:LoanGoal@Remaining debt home,case:LoanGoal@Tax payments,case:LoanGoal@Unknown,case:ApplicationType@Limit raise,case:ApplicationType@New credit,case:RequestedAmount,@@caseDuration,@@num_occurrence_O_Create Offer,Throughput Time
13053,Application_561657860,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13000.0,844989.0069999695,1,9 days 18:43:09
13055,Application_751573840,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13000.0,843985.6949999332,1,9 days 18:26:26
13120,Application_1904170506,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,774596.7000000477,1,8 days 23:09:57
13209,Application_1965726299,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12000.0,6009156.593000174,1,69 days 13:12:37
13581,Application_1754017432,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11000.0,2932747.9689998627,1,33 days 22:39:08
13997,Application_1935169394,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,1372092.0609998703,1,15 days 21:08:12
14132,Application_897079224,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12500.0,1296215.4719998837,1,15 days 00:03:35
14311,Application_1202930912,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12000.0,2690821.830000162,1,31 days 03:27:02
14652,Application_1054727336,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,1526607.6599998474,1,17 days 16:03:28
15067,Application_908886534,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,3079872.697999954,1,35 days 15:31:13
15135,Application_1814010387,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,364582.739000082,1,4 days 05:16:23
15197,Application_1866718658,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,4433833.879000187,1,51 days 07:37:14
15490,Application_1456724153,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6000.0,4142134.026000023,1,47 days 22:35:34
15499,Application_1622355877,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9300.0,2490401.7249999046,1,28 days 19:46:42
15589,Application_2059033536,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,3648027.6890001297,1,42 days 05:20:28
15634,Application_1890831730,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5500.0,2741798.9469997883,1,31 days 17:36:39
15649,Application_367098983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12500.0,511765.21399998665,1,5 days 22:09:25
16300,Application_466162313,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13000.0,698365.5920000076,1,8 days 01:59:26
16504,Application_1722346069,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7500.0,4928410.950000048,1,57 days 01:00:11
17273,Application_52082296,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,2146810.8880000114,1,24 days 20:20:11
17344,Application_2064960637,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,900889.254999876,1,10 days 10:14:49
17378,Application_1546197205,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14300.0,2069766.901000023,1,23 days 22:56:07
17737,Application_1820208307,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,3558163.9340000153,1,41 days 04:22:44
17746,Application_157859682,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,1555908.4019999504,1,18 days 00:11:48
17985,Application_1582759922,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,2913549.8139998913,1,33 days 17:19:10
18269,Application_1292127349,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6000.0,1086874.4499998093,1,12 days 13:54:34
18355,Application_1752858852,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,3684377.976999998,1,42 days 15:26:18
18524,Application_170185739,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12500.0,1167968.371999979,1,13 days 12:26:08
18870,Application_1964627306,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12000.0,693950.4079999924,1,8 days 00:45:50
18901,Application_480749845,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,843258.6410000324,1,9 days 18:14:19
19065,Application_333637605,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5000.0,2714560.2369999886,1,31 days 10:02:40
19104,Application_1107931407,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,2257367.2270002365,1,26 days 03:02:47
19540,Application_2126672400,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8500.0,2330941.217999935,1,26 days 23:29:01
19562,Application_130761111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,8006933.777000189,1,92 days 16:08:54
19649,Application_488063987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11500.0,1110857.3600001335,1,12 days 20:34:17
19664,Application_498927525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7500.0,2471503.1700000763,1,28 days 14:31:43
19708,Application_1454051089,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8000.0,345797.74799990654,1,4 days 00:03:18
19734,Application_860647055,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9400.0,2846688.0810000896,1,32 days 22:44:48
19917,Application_725980834,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,2588178.036999941,1,29 days 22:56:18
20571,Application_1446938915,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12000.0,1715839.1629998684,1,19 days 20:37:19
20612,Application_1258970243,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,2240613.314999819,1,25 days 22:23:33
20775,Application_907734141,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,4910957.774000168,1,56 days 20:09:18
20778,Application_1423408779,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,2116148.086999893,1,24 days 11:49:08
21630,Application_1538915578,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,1221894.14199996,1,14 days 03:24:54
22231,Application_1581333752,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,3007729.5580000877,1,34 days 19:28:50
22433,Application_354927185,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,2906902.672999859,1,33 days 15:28:23
22574,Application_1663969744,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,2648435.398000002,1,30 days 15:40:35
22616,Application_1020606169,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,1588842.746999979,1,18 days 09:20:43
23022,Application_308361144,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5000.0,1040925.6510000229,1,12 days 01:08:46
23029,Application_1777308389,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5000.0,1198008.8020000458,1,13 days 20:46:49
23143,Application_1303359620,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,2305022.2000000477,1,26 days 16:17:02
23218,Application_1388065031,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,2667572.663000107,1,30 days 20:59:33
23247,Application_1146722050,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,2232514.273000002,1,25 days 20:08:34
23428,Application_1462290099,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,2661349.021000147,1,30 days 19:15:49
23709,Application_1230677091,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11000.0,1767910.2660000324,1,20 days 11:05:10
23768,Application_299068395,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,2664843.6399998665,1,30 days 20:14:04
23897,Application_1715884262,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,1121025.1210000515,1,12 days 23:23:45
24033,Application_44899860,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13000.0,4310035.1070001125,1,49 days 21:13:55
24055,Application_1609910072,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,1528329.0920000076,1,17 days 16:32:09
24092,Application_1076592180,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9100.0,3290973.1199998856,1,38 days 02:09:33
24421,Application_2146296643,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9000.0,4977992.117000103,1,57 days 14:46:32
24483,Application_1405620680,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,537071.6589999199,1,6 days 05:11:12
24557,Application_661982228,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,2763502.6240000725,1,31 days 23:38:23
24626,Application_1046690197,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5000.0,1625352.2079999447,1,18 days 19:29:12
24957,Application_298744583,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,2850807.006000042,1,32 days 23:53:27
25442,Application_858789639,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13000.0,2935232.203999996,1,33 days 23:20:32
25471,Application_58375214,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,2663770.6380000114,1,30 days 19:56:11
25553,Application_396978498,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,761320.8529999256,1,8 days 19:28:41
25959,Application_1594317140,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,438722.7879998684,1,5 days 01:52:03
26068,Application_1925894693,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8500.0,3004328.167999983,1,34 days 18:32:08
26295,Application_1850714835,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14000.0,3691025.5039999485,1,42 days 17:17:06
26426,Application_665637236,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,3362013.035000086,1,38 days 21:53:33
26571,Application_1891033664,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,1971966.257999897,1,22 days 19:46:06
26626,Application_1304365916,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7500.0,3694659.2309999466,1,42 days 18:17:39
26703,Application_1945476643,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13000.0,3054204.921000004,1,35 days 08:23:25
26742,Application_9293304,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11500.0,1818521.9340000153,1,21 days 01:08:42
26928,Application_130653490,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12500.0,2834296.6319999695,1,32 days 19:18:17
26965,Application_1159647718,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15500.0,735160.3980000019,1,8 days 12:12:40
26997,Application_1407490115,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13000.0,2827859.469000101,1,32 days 17:30:59
27101,Application_772221126,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,1356412.4219999313,1,15 days 16:46:52
27184,Application_1332567294,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7500.0,4484505.98300004,1,51 days 21:41:46
27274,Application_542586744,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,7272950.434000015,1,84 days 04:15:50
27344,Application_959028510,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13000.0,1864876.9850001335,1,21 days 14:01:17
27438,Application_309853327,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8250.0,432649.7799999714,1,5 days 00:10:50
27500,Application_1892752886,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5000.0,2916770.469000101,1,33 days 18:12:50
27559,Application_153662314,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,951026.3059999943,1,11 days 00:10:26
27797,Application_1147719014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,1386998.8989999294,1,16 days 01:16:39
27846,Application_1033509575,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12500.0,4224023.355000019,1,48 days 21:20:23
27883,Application_797417927,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10900.0,4418103.610999823,1,51 days 03:15:04
27892,Application_573128940,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,780181.629999876,1,9 days 00:43:02
28262,Application_1574960885,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5000.0,860158.9519999027,1,9 days 22:55:59
28860,Application_2094731703,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11500.0,1215575.6909999847,1,14 days 01:39:36
29031,Application_26668050,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10250.0,1431810.0820000172,1,16 days 13:43:30
29052,Application_232649243,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8300.0,176354.0870001316,1,2 days 00:59:14
29123,Application_138690674,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5000.0,2723624.315000057,1,31 days 12:33:44
29294,Application_557767583,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,2424812.078999996,1,28 days 01:33:32
29540,Application_1159445220,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8250.0,2461683.0069999695,1,28 days 11:48:03
29765,Application_1685418490,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7500.0,2416781.5549998283,1,27 days 23:19:42
29811,Application_1562532315,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8000.0,1633910.5900001526,1,18 days 21:51:51
29831,Application_109019861,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5400.0,1192108.3299999237,1,13 days 19:08:28
29897,Application_751071872,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13200.0,2909316.661999941,1,33 days 16:08:37
29914,Application_780296156,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,2649891.743999958,1,30 days 16:04:52
30032,Application_431307591,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,3107964.2200000286,1,35 days 23:19:24
30392,Application_1176335358,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,2643529.512000084,1,30 days 14:18:50
30521,Application_1346722124,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,3121583.515999794,1,36 days 03:06:24
30671,Application_1765839113,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,2671150.736000061,1,30 days 21:59:11
30678,Application_281817768,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8300.0,2952496.6790001392,1,34 days 04:08:17
30687,Application_928850755,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,273636.39599990845,1,3 days 04:00:36
30814,Application_1322965783,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,1019508.0720000267,1,11 days 19:11:48
31335,Application_210311121,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,1702439.748999834,1,19 days 16:54:00
