,@@case_id_column,case:LoanGoal@Boat,case:LoanGoal@Business goal,case:LoanGoal@Car,case:LoanGoal@Caravan / Camper,case:LoanGoal@Debt restructuring,case:LoanGoal@Existing loan takeover,case:LoanGoal@Extra spending limit,case:LoanGoal@Home improvement,case:LoanGoal@Motorcycle,case:LoanGoal@Not speficied,"case:LoanGoal@Other, see explanation",case:LoanGoal@Remaining debt home,case:LoanGoal@Tax payments,case:LoanGoal@Unknown,case:ApplicationType@Limit raise,case:ApplicationType@New credit,case:RequestedAmount,@@caseDuration,@@num_occurrence_O_Create Offer,Throughput Time
341,Application_664361440,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,36000.0,2755984.6700000763,1,31 days 21:33:05
345,Application_2120232738,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,4662303.040999889,1,53 days 23:05:03
350,Application_1699815319,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,707586.242000103,1,8 days 04:33:06
356,Application_297491355,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,677179.0050001144,1,7 days 20:06:19
366,Application_365416480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,2740373.1950001717,1,31 days 17:12:53
383,Application_750571787,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8000.0,675987.9129998684,1,7 days 19:46:28
384,Application_1513129576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,589693.8389999866,1,6 days 19:48:14
392,Application_1142700916,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21000.0,2806312.5390000343,1,32 days 11:31:53
393,Application_2078253178,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,45000.0,575587.263999939,1,6 days 15:53:07
401,Application_259143826,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,1107732.9469997883,1,12 days 19:42:13
402,Application_1462703151,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,656126.7400000095,1,7 days 14:15:27
404,Application_1841789315,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,1246917.246999979,1,14 days 10:21:57
408,Application_1848603655,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6300.0,2789548.3650000095,1,32 days 06:52:28
415,Application_2081911804,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,2845239.0069999695,1,32 days 22:20:39
417,Application_111540759,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,525911.4880001545,1,6 days 02:05:11
457,Application_838952120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12500.0,602884.8270001411,1,6 days 23:28:05
458,Application_243155734,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,500910.71399998665,1,5 days 19:08:31
464,Application_344339957,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,1274758.6729998589,1,14 days 18:05:59
466,Application_1832254057,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,50000.0,670486.6210000515,1,7 days 18:14:47
467,Application_1719978147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8000.0,1262723.90899992,1,14 days 14:45:24
468,Application_637491144,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7500.0,1296846.3159999847,1,15 days 00:14:06
470,Application_316292435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,1872070.398000002,1,21 days 16:01:10
483,Application_1191743894,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,934528.2829999924,1,10 days 19:35:28
485,Application_1221068482,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,1852542.621999979,1,21 days 10:35:43
486,Application_1004293292,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14000.0,927973.9089999199,1,10 days 17:46:14
488,Application_119348284,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7000.0,2299933.6980001926,1,26 days 14:52:14
492,Application_408645375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,909298.8989999294,1,10 days 12:34:59
493,Application_1955246402,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20000.0,1169306.2939999104,1,13 days 12:48:26
495,Application_122336824,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24000.0,483349.2049999237,1,5 days 14:15:49
507,Application_124239405,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16500.0,1558457.0929999352,1,18 days 00:54:17
511,Application_855486492,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,522894.8339998722,1,6 days 01:14:55
514,Application_1814433442,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6000.0,1113566.4579999447,1,12 days 21:19:26
520,Application_1029986710,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7000.0,1107714.8139998913,1,12 days 19:41:55
532,Application_718267424,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,609694.8539998531,1,7 days 01:21:35
533,Application_1739261375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,924947.6349999905,1,10 days 16:55:48
546,Application_1973046230,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20300.0,1030268.4150002003,1,11 days 22:11:08
547,Application_629724157,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16000.0,3002358.5699999332,1,34 days 17:59:19
548,Application_1257233322,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,845873.993999958,1,9 days 18:57:54
551,Application_2143427516,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,591985.5429999828,1,6 days 20:26:26
552,Application_633186442,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27450.0,596290.4639999866,1,6 days 21:38:10
553,Application_1425009896,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,2062678.4230000973,1,23 days 20:57:58
558,Application_1963292434,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17500.0,1159829.76699996,1,13 days 10:10:30
559,Application_1015357327,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8000.0,1169538.109999895,1,13 days 12:52:18
561,Application_381680406,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13000.0,1095952.1760001183,1,12 days 16:25:52
564,Application_1299976284,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,33904.05999994278,1,0 days 09:25:04
567,Application_559113386,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,1115813.8020000458,1,12 days 21:56:54
574,Application_1518753356,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,1387746.5509998798,1,16 days 01:29:07
580,Application_389951798,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,439009.93400001526,1,5 days 01:56:50
594,Application_1038917262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18000.0,1534425.2100000381,1,17 days 18:13:45
595,Application_237339437,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,930224.3759999275,1,10 days 18:23:44
596,Application_1793939874,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,3163850.618999958,1,36 days 14:50:51
602,Application_673709405,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,2635347.4409999847,1,30 days 12:02:27
605,Application_1733714116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7500.0,1071408.484999895,1,12 days 09:36:48
611,Application_1134992016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6000.0,864146.7890000343,1,10 days 00:02:27
613,Application_1959715736,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,766834.6719999313,1,8 days 21:00:35
617,Application_1260145017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,2179744.8269999027,1,25 days 05:29:05
618,Application_905902853,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,711230.2109999657,1,8 days 05:33:50
621,Application_1378152317,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,685818.7940001488,1,7 days 22:30:19
626,Application_1609703275,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5500.0,664765.5629999638,1,7 days 16:39:26
630,Application_1778663922,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5500.0,927357.8489999771,1,10 days 17:35:58
633,Application_1562279625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10500.0,1000387.6420001984,1,11 days 13:53:08
634,Application_1549089757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8000.0,744085.9839999676,1,8 days 14:41:26
639,Application_481210204,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,323236.49399995804,1,3 days 17:47:16
642,Application_2080474499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27500.0,2804034.8800001144,1,32 days 10:53:55
644,Application_1137970429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5500.0,417750.83899998665,1,4 days 20:02:31
671,Application_1777551382,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8000.0,2666645.9309999943,1,30 days 20:44:06
695,Application_1800788442,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,609286.0939998627,1,7 days 01:14:46
698,Application_1220146067,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18000.0,681188.5920000076,1,7 days 21:13:09
700,Application_1453762207,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9500.0,928008.3619999886,1,10 days 17:46:48
706,Application_1096968149,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,1885046.6729998589,1,21 days 19:37:27
712,Application_789808316,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9000.0,923317.6440000534,1,10 days 16:28:38
715,Application_645282036,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,842161.3740000725,1,9 days 17:56:01
736,Application_1301488246,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,916032.5309998989,1,10 days 14:27:13
742,Application_34891841,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22600.0,916191.2550001144,1,10 days 14:29:51
750,Application_2013806316,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,821431.2739999294,1,9 days 12:10:31
753,Application_295481661,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,2123843.5540001392,1,24 days 13:57:24
756,Application_1351535871,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7500.0,2713675.723999977,1,31 days 09:47:56
768,Application_417231992,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,287314.97100019455,1,3 days 07:48:35
774,Application_744719104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,792432.7200000286,1,9 days 04:07:13
776,Application_1220810898,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,1223178.1010000706,1,14 days 03:46:18
778,Application_213029581,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,699438.8830001354,1,8 days 02:17:19
779,Application_1280841912,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6000.0,596187.0610001087,1,6 days 21:36:27
789,Application_217630695,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,784411.4929997921,1,9 days 01:53:31
790,Application_1425008735,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,593378.6879999638,1,6 days 20:49:39
803,Application_1685403223,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7000.0,1205998.9019999504,1,13 days 22:59:59
818,Application_820867760,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16000.0,3193930.404000044,1,36 days 23:12:10
832,Application_1132809491,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8500.0,2648577.614000082,1,30 days 15:42:58
836,Application_985915578,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,2038573.2550001144,1,23 days 14:16:13
839,Application_967923535,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,2706363.237999916,1,31 days 07:46:03
847,Application_201625919,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,1818378.0539999008,1,21 days 01:06:18
855,Application_288955533,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,1985654.9710001945,1,22 days 23:34:15
856,Application_1609863098,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,3190906.2129998207,1,36 days 22:21:46
859,Application_655711151,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12500.0,1207273.3340001106,1,13 days 23:21:13
870,Application_35262179,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6000.0,674957.8169999123,1,7 days 19:29:18
871,Application_1885478669,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,1277987.769999981,1,14 days 18:59:48
890,Application_37288045,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,1695213.2599999905,1,19 days 14:53:33
892,Application_1519229956,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6000.0,744683.6649999619,1,8 days 14:51:24
895,Application_2056535850,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,40000.0,1713553.504000187,1,19 days 19:59:14
896,Application_1875938883,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,1266795.4269998074,1,14 days 15:53:15
898,Application_90442094,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,1023646.2479999065,1,11 days 20:20:46
901,Application_93779745,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12500.0,571750.1259999275,1,6 days 14:49:10
902,Application_895063581,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,1252394.121999979,1,14 days 11:53:14
903,Application_1977901141,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30000.0,1700391.21600008,1,19 days 16:19:51
905,Application_240079306,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6000.0,1077576.9049999714,1,12 days 11:19:37
915,Application_1778791004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,1157642.9000000954,1,13 days 09:34:03
928,Application_1059131551,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,598985.5780000687,1,6 days 22:23:06
929,Application_268576214,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,1140618.0820000172,1,13 days 04:50:18
930,Application_1873297327,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30000.0,698420.4659998417,1,8 days 02:00:20
933,Application_1088837371,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,50000.0,676095.4110000134,1,7 days 19:48:15
936,Application_634399947,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,512528.97099995613,1,5 days 22:22:09
945,Application_1522035466,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,2652684.072999954,1,30 days 16:51:24
949,Application_110813962,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,580713.3959999084,1,6 days 17:18:33
950,Application_1086310567,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,946008.9060001373,1,10 days 22:46:49
951,Application_2132446560,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,2649337.538000107,1,30 days 15:55:38
953,Application_107664347,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,2734823.5669999123,1,31 days 15:40:24
961,Application_1409353979,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27200.0,1100499.0780000687,1,12 days 17:41:39
963,Application_1777521893,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8000.0,1109302.8929998875,1,12 days 20:08:23
964,Application_688388804,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7500.0,671269.378000021,1,7 days 18:27:49
969,Application_875834446,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5500.0,510714.79299998283,1,5 days 21:51:55
971,Application_378343059,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,658942.2490000725,1,7 days 15:02:22
979,Application_710744547,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14000.0,398645.08200001717,1,4 days 14:44:05
980,Application_1713826686,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,1256866.2309999466,1,14 days 13:07:46
982,Application_1033672339,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18000.0,920311.5379998684,1,10 days 15:38:32
988,Application_37157949,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,2711159.2430000305,1,31 days 09:05:59
1000,Application_1591209374,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,968679.759000063,1,11 days 05:04:40
1016,Application_1980450039,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29000.0,2916075.2709999084,1,33 days 18:01:15
1020,Application_1813174327,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20000.0,1195977.6890001297,1,13 days 20:12:58
1034,Application_1049543561,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7500.0,2647285.48300004,1,30 days 15:21:25
1035,Application_1881425780,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8500.0,595039.4070000648,1,6 days 21:17:19
1037,Application_248235615,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,1180308.8069999218,1,13 days 15:51:49
1052,Application_1565167497,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,934321.9230000973,1,10 days 19:32:02
1061,Application_2016133951,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6500.0,776698.2980000973,1,8 days 23:44:58
1069,Application_1428995636,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5500.0,532754.0050001144,1,6 days 03:59:14
1077,Application_642567542,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,949932.3310000896,1,10 days 23:52:12
1081,Application_279835618,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7500.0,509737.6710000038,1,5 days 21:35:38
1084,Application_112699480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,873261.1480000019,1,10 days 02:34:21
1088,Application_1012727008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8000.0,860557.4639999866,1,9 days 23:02:37
1090,Application_701717242,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7500.0,2821888.825999975,1,32 days 15:51:29
1094,Application_300912987,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,1709859.259000063,1,19 days 18:57:39
1095,Application_1193728293,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,1116306.3180000782,1,12 days 22:05:06
1101,Application_1975387772,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,770936.867000103,1,8 days 22:08:57
1103,Application_804771729,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,761932.6510000229,1,8 days 19:38:53
1104,Application_758316908,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7500.0,767309.9800000191,1,8 days 21:08:30
1109,Application_1341760659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9500.0,935002.1559998989,1,10 days 19:43:22
1112,Application_1689648120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,923007.8929998875,1,10 days 16:23:28
1121,Application_150460419,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8000.0,695746.4789998531,1,8 days 01:15:46
1123,Application_1148109575,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16000.0,2752112.3570001125,1,31 days 20:28:32
1128,Application_142048246,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6500.0,854572.8629999161,1,9 days 21:22:53
1140,Application_1620828737,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,837639.8710000515,1,9 days 16:40:40
1144,Application_1861587055,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,327881.00199985504,1,3 days 19:04:41
