,@@case_id_column,case:LoanGoal@Boat,case:LoanGoal@Business goal,case:LoanGoal@Car,case:LoanGoal@Caravan / Camper,case:LoanGoal@Debt restructuring,case:LoanGoal@Existing loan takeover,case:LoanGoal@Extra spending limit,case:LoanGoal@Home improvement,case:LoanGoal@Motorcycle,case:LoanGoal@Not speficied,"case:LoanGoal@Other, see explanation",case:LoanGoal@Remaining debt home,case:LoanGoal@Tax payments,case:LoanGoal@Unknown,case:ApplicationType@Limit raise,case:ApplicationType@New credit,case:RequestedAmount,@@caseDuration,@@num_occurrence_O_Create Offer,Throughput Time
6427,Application_510716211,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,50000.0,4090097.4900000095,2,47 days 08:08:17
6547,Application_955832121,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,30000.0,2493152.4869999886,2,28 days 20:32:32
6571,Application_684070621,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,37000.0,2416506.661999941,2,27 days 23:15:07
6835,Application_2077514757,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25000.0,4213778.436000109,2,48 days 18:29:38
7336,Application_186544966,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,70000.0,1469520.635999918,2,17 days 00:12:01
8126,Application_1632670316,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,40000.0,2876604.60800004,2,33 days 07:03:25
8452,Application_621848056,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,27500.0,5931029.338999987,2,68 days 15:30:29
8537,Application_641412341,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,30000.0,3581672.713000059,2,41 days 10:54:33
8817,Application_1730987479,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,65000.0,6985340.900000095,2,80 days 20:22:21
9566,Application_1649995897,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25000.0,4663738.31400013,2,53 days 23:28:58
9675,Application_1402256535,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,37000.0,912087.7699999809,2,10 days 13:21:28
9723,Application_774441889,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25000.0,5882661.002000093,2,68 days 02:04:21
9856,Application_964352700,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,35000.0,4192260.3699998856,2,48 days 12:31:00
10304,Application_1664698134,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,35000.0,1390215.2460000515,2,16 days 02:10:15
10541,Application_1554928307,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,40000.0,1643540.1520001888,2,19 days 00:32:20
10800,Application_2137284046,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25000.0,2950337.853999853,2,34 days 03:32:18
11019,Application_1589730904,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,30000.0,2911077.1949999332,2,33 days 16:37:57
11028,Application_418469024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,29000.0,2741400.9839999676,2,31 days 17:30:01
11178,Application_1459681375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,30000.0,5163331.8680000305,2,59 days 18:15:32
12042,Application_1812263997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,37500.0,2817533.56799984,2,32 days 14:38:54
12259,Application_127251227,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,48500.0,1188995.8899998665,2,13 days 18:16:36
12509,Application_2001975078,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,45000.0,915161.1630001068,2,10 days 14:12:41
12610,Application_518506652,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,27000.0,3525652.936999798,2,40 days 19:20:53
12636,Application_362425705,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,45000.0,3602823.2410001755,2,41 days 16:47:03
12646,Application_303168428,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,30000.0,1866767.2769999504,2,21 days 14:32:47
13404,Application_534901252,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,63000.0,2565146.009000063,2,29 days 16:32:26
13490,Application_989679044,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,38000.0,3355433.114000082,2,38 days 20:03:53
14601,Application_208829283,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,28500.0,3186356.536999941,2,36 days 21:05:57
14835,Application_1931815562,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26500.0,2807426.592999935,2,32 days 11:50:27
15136,Application_1127559708,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25000.0,3700562.5579998493,2,42 days 19:56:03
15151,Application_534176474,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25000.0,2909914.0920000076,2,33 days 16:18:34
15716,Application_1241622935,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25000.0,1556762.5759999752,2,18 days 00:26:03
16361,Application_1993690110,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,30000.0,3629852.4719998837,2,42 days 00:17:32
16379,Application_371936902,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,35000.0,4665351.151000023,2,53 days 23:55:51
16405,Application_1623885032,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,43275.0,3531276.246999979,2,40 days 20:54:36
16562,Application_1174430873,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25000.0,1392678.4179999828,2,16 days 02:51:18
16773,Application_1070282875,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25000.0,224343.3220000267,2,2 days 14:19:03
17642,Application_1451926446,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,45000.0,862900.868999958,2,9 days 23:41:41
18310,Application_1740309505,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,50000.0,5010736.218999863,2,57 days 23:52:16
18351,Application_794538372,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,40700.0,3799339.3650000095,2,43 days 23:22:19
18789,Application_368734251,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,30000.0,6140706.141000032,2,71 days 01:45:06
19618,Application_941235036,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,34000.0,3126612.6640000343,2,36 days 04:30:13
19835,Application_108955082,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,40000.0,2333148.405999899,2,27 days 00:05:48
19993,Application_1228547579,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,35000.0,3512551.702000141,2,40 days 15:42:32
20388,Application_1615607717,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,35000.0,2723769.035000086,2,31 days 12:36:09
20480,Application_1584063031,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,60000.0,5520375.805999994,2,63 days 21:26:16
20768,Application_395040008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,30000.0,3444432.5690000057,2,39 days 20:47:13
21086,Application_848681411,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,38000.0,2423142.243999958,2,28 days 01:05:42
21128,Application_1747808414,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,30000.0,1184804.1759998798,2,13 days 17:06:44
21231,Application_739325744,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,75000.0,12059583.041999817,2,139 days 13:53:03
21385,Application_193771164,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,70000.0,3357868.976999998,2,38 days 20:44:29
21872,Application_278046816,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,27000.0,2671957.1809999943,2,30 days 22:12:37
22054,Application_2022118906,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,34500.0,4470000.296000004,2,51 days 17:40:00
22522,Application_1011711759,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,33500.0,2835930.2589998245,2,32 days 19:45:30
22851,Application_532424186,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,30000.0,2825980.9279999733,2,32 days 16:59:41
23907,Application_1924382044,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,27000.0,1970369.3010001183,2,22 days 19:19:29
24224,Application_452728375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,50000.0,4140168.1779999733,2,47 days 22:02:48
24458,Application_496111899,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,30000.0,4400636.203999996,2,50 days 22:23:56
24568,Application_1917257899,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,30000.0,2671255.121999979,2,30 days 22:00:55
24621,Application_2037954458,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,40700.0,5256749.451000214,2,60 days 20:12:29
24646,Application_56691092,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,45000.0,3613840.967999935,2,41 days 19:50:41
25272,Application_1722936368,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,31500.0,3528517.1700000763,2,40 days 20:08:37
25507,Application_354974392,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,31000.0,3278476.2619998455,2,37 days 22:41:16
25837,Application_349515920,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,30000.0,2938962.5220000744,2,34 days 00:22:43
25899,Application_226209957,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,29900.0,664110.0940001011,2,7 days 16:28:30
26063,Application_21634890,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,59000.0,2320419.7799999714,2,26 days 20:33:40
26259,Application_1437497198,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25000.0,947364.2189998627,2,10 days 23:09:24
26346,Application_1857513367,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,35000.0,3011360.276000023,2,34 days 20:29:20
26493,Application_1529844219,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,40000.0,2952560.9930000305,2,34 days 04:09:21
26715,Application_1791361744,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,28000.0,2672941.184999943,2,30 days 22:29:01
26933,Application_2084407394,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25000.0,2657309.2430000305,2,30 days 18:08:29
27052,Application_2058314938,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,34000.0,3096821.8710000515,2,35 days 20:13:42
27698,Application_1024176807,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25000.0,1383106.901000023,2,16 days 00:11:47
27813,Application_1885923563,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,35000.0,1705959.8759999275,2,19 days 17:52:40
28040,Application_346800107,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,35000.0,1083902.1319999695,2,12 days 13:05:02
28592,Application_794921244,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25500.0,664787.0830001831,2,7 days 16:39:47
28797,Application_1495588845,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,35000.0,1547966.5649998188,2,17 days 21:59:27
28869,Application_1103004057,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,36500.0,2052242.1860001087,2,23 days 18:04:02
29364,Application_1716488937,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,27000.0,1623159.6300001144,2,18 days 18:52:40
29508,Application_455023384,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,45000.0,1439574.868999958,2,16 days 15:52:55
29690,Application_1752993054,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,30000.0,1736082.2200000286,2,20 days 02:14:42
30429,Application_1170192930,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,40000.0,4064263.17599988,2,47 days 00:57:43
30699,Application_52615781,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,27500.0,2654296.3450000286,2,30 days 17:18:16
30810,Application_904462466,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25000.0,747962.0520000458,2,8 days 15:46:02
31377,Application_28309282,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26600.0,2465450.588000059,2,28 days 12:50:51
