,@@case_id_column,case:LoanGoal@Boat,case:LoanGoal@Business goal,case:LoanGoal@Car,case:LoanGoal@Caravan / Camper,case:LoanGoal@Debt restructuring,case:LoanGoal@Existing loan takeover,case:LoanGoal@Extra spending limit,case:LoanGoal@Home improvement,case:LoanGoal@Motorcycle,case:LoanGoal@Not speficied,"case:LoanGoal@Other, see explanation",case:LoanGoal@Remaining debt home,case:LoanGoal@Tax payments,case:LoanGoal@Unknown,case:ApplicationType@Limit raise,case:ApplicationType@New credit,case:RequestedAmount,@@caseDuration,@@num_occurrence_O_Create Offer,Throughput Time,cluster_id,days
802,Application_1327252496,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,2394471.0099999905,1,27 days 17:07:51,19,27
816,Application_1104832087,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16000.0,2394225.4290001392,2,27 days 17:03:45,34,27
817,Application_182125093,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25000.0,660043.1679999828,1,7 days 15:20:43,20,7
820,Application_327901907,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,28000.0,4535802.926999807,2,52 days 11:56:43,35,52
833,Application_909589414,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,4099312.1940000057,3,47 days 10:41:52,39,47
947,Application_1764491475,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,2737867.654000044,1,31 days 16:31:08,19,31
957,Application_2127502880,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,3336277.842999935,5,38 days 14:44:38,40,38
1026,Application_282633375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25000.0,857162.7170000076,2,9 days 22:06:03,35,9
1046,Application_950298399,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,1629742.114000082,1,18 days 20:42:22,19,18
1083,Application_1670143620,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25000.0,2657406.8910000324,1,30 days 18:10:07,20,30
1099,Application_1027094271,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20000.0,4372913.505000114,1,50 days 14:41:54,20,50
1209,Application_1054650915,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,3719833.536999941,1,43 days 01:17:14,19,43
1275,Application_1270994656,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,3058645.4180002213,2,35 days 09:37:25,34,35
1341,Application_398524446,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20000.0,2893514.8510000706,2,33 days 11:45:15,34,33
1378,Application_1184633896,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20000.0,2749538.0739998817,2,31 days 19:45:38,34,31
1394,Application_1610536940,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22000.0,1209142.0829999447,3,13 days 23:52:22,42,13
1400,Application_931374942,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,33000.0,4309149.815999985,3,49 days 20:59:10,42,49
1430,Application_323872264,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20000.0,7160031.921999931,4,82 days 20:53:52,43,82
1431,Application_1426045114,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25000.0,2889754.0559999943,1,33 days 10:42:34,20,33
1440,Application_1056392515,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,3419191.4590001106,3,39 days 13:46:31,42,39
1523,Application_778384326,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,30700.0,2683567.114000082,1,31 days 01:26:07,20,31
1551,Application_2057487388,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25000.0,2666614.8920001984,2,30 days 20:43:35,35,30
1573,Application_449945337,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,2224403.26699996,2,25 days 17:53:23,34,25
1702,Application_1426077033,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10000.0,700219.3389999866,1,8 days 02:30:19,5,8
1745,Application_2037628374,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18000.0,11550194.319999933,7,133 days 16:23:14,43,133
1763,Application_559666212,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,34200.0,3690702.405999899,3,42 days 17:11:42,42,42
1772,Application_1253132147,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25000.0,6099699.827000141,4,70 days 14:21:40,43,70
1791,Application_1574427605,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,45000.0,4151315.5529999733,1,48 days 01:08:36,20,48
1817,Application_1105059330,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,3032336.6909999847,4,35 days 02:18:57,43,35
1886,Application_766272624,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,2238311.1640000343,2,25 days 21:45:11,34,25
1900,Application_1631035581,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12000.0,4063143.7780001163,2,47 days 00:39:04,34,47
1922,Application_579574094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,30000.0,2927217.8650000095,2,33 days 21:06:58,35,33
1963,Application_734415924,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,40000.0,2920594.957000017,1,33 days 19:16:35,20,33
1988,Application_1573659532,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22000.0,1636146.0850000381,2,18 days 22:29:06,34,18
2054,Application_1884073003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,3368789.867000103,2,38 days 23:46:30,34,38
2083,Application_1736511903,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,48000.0,2912985.788000107,2,33 days 17:09:46,35,33
2093,Application_1584263540,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18000.0,2045031.3959999084,1,23 days 16:03:51,20,23
2094,Application_1908395112,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,32500.0,2907155.580999851,1,33 days 15:32:36,20,33
2103,Application_1399193504,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22500.0,2644692.940000057,1,30 days 14:38:13,20,30
2223,Application_2087805134,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12750.0,2757411.2969999313,1,31 days 21:56:51,19,31
2227,Application_854720537,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,50000.0,4421029.64199996,1,51 days 04:03:50,20,51
2254,Application_653284827,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,36000.0,1559998.166999817,1,18 days 01:19:58,20,18
2265,Application_1803060707,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16000.0,2071571.7400000095,1,23 days 23:26:12,20,23
2337,Application_453418974,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,908578.0360000134,2,10 days 12:22:58,34,10
2341,Application_376488292,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,31200.0,2648775.4279999733,1,30 days 15:46:15,20,30
2436,Application_2081029751,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,1350849.1929998398,1,15 days 15:14:09,19,15
2448,Application_438333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,45000.0,7426968.929000139,3,85 days 23:02:49,42,85
2507,Application_1309347097,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,39000.0,1962601.2879998684,1,22 days 17:10:01,20,22
2599,Application_1152436075,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,27500.0,2636811.788000107,1,30 days 12:26:52,20,30
2602,Application_789012855,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8000.0,1513754.5629999638,1,17 days 12:29:15,19,17
2643,Application_610725851,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20000.0,2106867.7780001163,1,24 days 09:14:28,20,24
2846,Application_1435894906,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8800.0,783876.5779998302,1,9 days 01:44:37,19,9
2861,Application_1782825495,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,17500.0,1213885.006000042,2,14 days 01:11:25,34,14
2964,Application_8728751,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,1207278.6059999466,1,13 days 23:21:19,19,13
2971,Application_545562925,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,35000.0,2737975.4839999676,1,31 days 16:32:55,20,31
3109,Application_858872748,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19200.0,93828.34599995613,1,1 days 02:03:48,20,1
3168,Application_1530527378,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,30000.0,1694267.2810001373,1,19 days 14:37:47,5,19
3206,Application_169871716,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,17000.0,1474623.7869999409,1,17 days 01:37:04,20,17
3210,Application_1542513431,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,23000.0,1454038.634000063,2,16 days 19:53:59,34,16
3218,Application_1499063234,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,28000.0,1559530.8300001621,1,18 days 01:12:11,20,18
3249,Application_1197811323,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6000.0,2722455.4379999638,1,31 days 12:14:15,19,31
3487,Application_481247774,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,4758310.256000042,3,55 days 01:45:10,42,55
3488,Application_517407368,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6000.0,761925.896999836,1,8 days 19:38:46,19,8
3523,Application_1277679234,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,3605089.3389999866,3,41 days 17:24:49,42,41
3534,Application_893306042,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,20000.0,2805093.896999836,1,32 days 11:11:34,5,32
3548,Application_1821081059,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20000.0,2844008.6410000324,1,32 days 22:00:09,20,32
3622,Application_130323435,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21000.0,3150892.0269999504,3,36 days 11:14:52,42,36
3660,Application_380595039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,37500.0,2837562.345999956,1,32 days 20:12:42,20,32
3716,Application_1770725801,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,36000.0,2901857.3420000076,3,33 days 14:04:17,42,33
3720,Application_755792508,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,1529442.7070000172,4,17 days 16:50:43,40,17
3732,Application_879812556,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13000.0,1553358.5799999237,1,17 days 23:29:19,19,17
3759,Application_1700533919,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,35000.0,1814324.888999939,1,20 days 23:58:45,20,20
3802,Application_725209798,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,30000.0,1438447.4329998493,1,16 days 15:34:07,20,16
3900,Application_1964107547,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,17000.0,5242322.888999939,3,60 days 16:12:03,42,60
3937,Application_1068503675,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,50000.0,2594107.609999895,1,30 days 00:35:08,6,30
3973,Application_960261707,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,45000.0,951063.9739999771,1,11 days 00:11:04,20,11
4003,Application_60280457,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,17500.0,945187.0549998283,1,10 days 22:33:07,20,10
4010,Application_953130593,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21000.0,2481150.315000057,2,28 days 17:12:30,34,28
4018,Application_53888887,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20000.0,7176.308000087738,1,0 days 01:59:36,20,0
4035,Application_2091563347,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,42500.0,2713841.0420000553,1,31 days 09:50:41,20,31
4036,Application_1891765084,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6000.0,1503543.223999977,1,17 days 09:39:03,19,17
4100,Application_70131987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,33000.0,489367.78600001335,2,5 days 15:56:08,35,5
4130,Application_1664730949,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,4352176.710999966,2,50 days 08:56:17,34,50
4133,Application_1651605355,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,4421003.055000067,1,51 days 04:03:23,19,51
4171,Application_537874178,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,25000.0,2648961.0900001526,1,30 days 15:49:21,5,30
4185,Application_474433009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22000.0,1167310.774999857,1,13 days 12:15:11,20,13
4189,Application_1235720923,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,25000.0,998957.756000042,1,11 days 13:29:18,5,11
4233,Application_1337021961,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22000.0,1013582.98300004,1,11 days 17:33:03,20,11
4245,Application_252090251,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5000.0,690235.3059999943,1,7 days 23:43:55,19,7
4293,Application_832565896,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,2161811.367000103,1,25 days 00:30:11,19,25
4294,Application_1907729053,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20000.0,2963379.382999897,3,34 days 07:09:39,42,34
4304,Application_250213551,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,40500.0,4507597.190999985,1,52 days 04:06:37,20,52
4307,Application_135948797,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,24000.0,5170301.273999929,2,59 days 20:11:41,34,59
4330,Application_1264855362,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,35000.0,2139656.9470000267,1,24 days 18:20:57,20,24
4338,Application_808763753,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20000.0,2904928.780999899,1,33 days 14:55:29,20,33
4381,Application_1174506184,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,23000.0,2660593.580999851,1,30 days 19:03:14,20,30
4427,Application_1527486669,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6000.0,1032059.743999958,1,11 days 22:41:00,19,11
4433,Application_1714815700,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,35000.0,2684058.0629999638,3,31 days 01:34:18,42,31
4513,Application_1753935724,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,40000.0,183854.40000009537,1,2 days 03:04:14,20,2
4614,Application_2037345411,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22600.0,792988.3339998722,2,9 days 04:16:28,34,9
4620,Application_1251437059,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25000.0,627919.0859999657,1,7 days 06:25:19,20,7
4707,Application_646892363,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,23000.0,1762947.760999918,2,20 days 09:42:28,34,20
4766,Application_788425278,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,23000.0,3277392.6089999676,1,37 days 22:23:13,20,37
4770,Application_234076589,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,30000.0,1289202.083000183,1,14 days 22:06:42,20,14
4775,Application_1571949695,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,40000.0,2726982.030999899,1,31 days 13:29:42,20,31
4791,Application_2129754208,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,1867265.9369997978,2,21 days 14:41:06,34,21
4798,Application_1050826511,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,40000.0,3057138.35800004,2,35 days 09:12:18,35,35
4799,Application_956351471,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,36500.0,6529233.704999924,2,75 days 13:40:34,35,75
4827,Application_1490945837,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25000.0,2658044.098999977,1,30 days 18:20:44,20,30
4864,Application_501172822,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,24000.0,2398035.597000122,3,27 days 18:07:16,42,27
4880,Application_409993555,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,38500.0,648830.8229999542,1,7 days 12:13:51,20,7
4973,Application_843829625,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12500.0,2671725.5580000877,1,30 days 22:08:46,19,30
4978,Application_1383229974,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,1046633.4389998913,1,12 days 02:43:53,19,12
5015,Application_1124752980,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15500.0,2801236.833000183,1,32 days 10:07:17,19,32
5071,Application_1213485507,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,2714005.216999769,1,31 days 09:53:25,19,31
5076,Application_1055127008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,35000.0,1006471.006000042,1,11 days 15:34:31,20,11
5082,Application_81995350,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10500.0,3822274.3940000534,1,44 days 05:44:34,19,44
5143,Application_1128601253,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,36700.0,4488774.406999826,1,51 days 22:52:54,20,51
5156,Application_1198737809,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,584087.1420001984,8,6 days 18:14:47,40,6
5215,Application_2041952814,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,28230.0,5071355.052999973,1,58 days 16:42:35,20,58
5267,Application_557764012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,45500.0,3158867.592999935,2,36 days 13:27:48,35,36
5306,Application_1777765923,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5000.0,1108309.2769999504,3,12 days 19:51:49,39,12
5318,Application_433489433,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19000.0,2739333.030999899,2,31 days 16:55:33,34,31
5336,Application_171346951,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6000.0,1267225.0569999218,1,14 days 16:00:25,19,14
5360,Application_1287576684,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,495153.9319999218,1,5 days 17:32:34,19,5
5387,Application_287333972,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,1207336.9539999962,1,13 days 23:22:17,19,13
5472,Application_1741497784,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21000.0,1648843.1579999924,1,19 days 02:00:43,20,19
5479,Application_1524292990,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19000.0,1036004.6440000534,1,11 days 23:46:45,20,11
5511,Application_871683731,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22000.0,2903022.4930000305,1,33 days 14:23:42,20,33
5534,Application_547216985,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12750.0,1085199.4369997978,1,12 days 13:26:39,19,12
5568,Application_221581677,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,25000.0,938461.5460000038,1,10 days 20:41:02,5,10
5603,Application_2032298723,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,30000.0,1080683.8650000095,1,12 days 12:11:24,20,12
5682,Application_732138920,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,1298641.086000204,1,15 days 00:44:01,19,15
5738,Application_2055631011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12000.0,853627.3389999866,2,9 days 21:07:07,34,9
5776,Application_1147075597,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13000.0,4933998.871999979,1,57 days 02:33:19,19,57
5811,Application_630639256,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16000.0,3252511.5709998608,1,37 days 15:28:32,20,37
5863,Application_200844854,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,50000.0,2232.558000087738,1,0 days 00:37:13,20,0
5882,Application_88487526,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,24000.0,3174653.916999817,2,36 days 17:50:54,34,36
5892,Application_1475271790,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,3782114.2060000896,1,43 days 18:35:14,19,43
5903,Application_168568352,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,23000.0,5849128.578000069,1,67 days 16:45:29,20,67
5943,Application_184358220,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,27000.0,1338670.1830000877,1,15 days 11:51:10,20,15
6042,Application_356722191,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,39500.0,3627031.5250000954,2,41 days 23:30:32,35,41
6158,Application_634174877,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10000.0,2142900.0269999504,1,24 days 19:15:00,19,24
6168,Application_825859186,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,65000.0,361654.5559999943,2,4 days 04:27:35,35,4
6177,Application_252305629,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20000.0,4011774.214999914,2,46 days 10:22:54,34,46
6213,Application_1144223005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18000.0,2722388.268999815,1,31 days 12:13:08,20,31
6296,Application_659115405,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7500.0,3274051.1739997864,2,37 days 21:27:31,34,37
6297,Application_1589882995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20000.0,937838.8699998856,2,10 days 20:30:39,34,10
6298,Application_1948340352,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18000.0,2730407.8890001774,2,31 days 14:26:48,34,31
6331,Application_1194177206,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13000.0,1429809.763999939,2,16 days 13:10:10,34,16
6386,Application_1540321754,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,40000.0,2731767.4960000515,2,31 days 14:49:27,35,31
6427,Application_510716211,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,50000.0,4090097.4900000095,2,47 days 08:08:17,35,47
6441,Application_1345147006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22000.0,1368854.629000187,2,15 days 20:14:15,34,15
6460,Application_912331348,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12700.0,2648686.239000082,1,30 days 15:44:46,19,30
6470,Application_1984682064,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13000.0,2560764.4700000286,1,29 days 15:19:24,19,29
6510,Application_506131561,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,27000.0,2499118.565000057,1,28 days 22:11:59,20,28
6514,Application_566975169,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,2495134.277999878,2,28 days 21:05:34,34,28
6529,Application_1305811960,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20000.0,1285250.5360000134,1,14 days 21:00:51,20,14
6536,Application_478108820,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,35000.0,10346149.892000198,3,119 days 17:55:50,42,119
6541,Application_67125590,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15000.0,659268.3150000572,1,7 days 15:07:48,19,7
