,@@case_id_column,case:LoanGoal@Boat,case:LoanGoal@Business goal,case:LoanGoal@Car,case:LoanGoal@Caravan / Camper,case:LoanGoal@Debt restructuring,case:LoanGoal@Existing loan takeover,case:LoanGoal@Extra spending limit,case:LoanGoal@Home improvement,case:LoanGoal@Motorcycle,case:LoanGoal@Not speficied,"case:LoanGoal@Other, see explanation",case:LoanGoal@Remaining debt home,case:LoanGoal@Tax payments,case:LoanGoal@Unknown,case:ApplicationType@Limit raise,case:ApplicationType@New credit,case:RequestedAmount,@@caseDuration,@@num_occurrence_O_Create Offer,Throughput Time,cluster_id,days
238,Application_1447851462,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,23000.0,1292556.6940000057,1,14 days 23:02:37,5,14
251,Application_1494501575,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,35000.0,1451149.5469999313,1,16 days 19:05:50,16,16
253,Application_297421946,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7000.0,1450186.589000225,1,16 days 18:49:47,16,16
262,Application_409724822,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,38500.0,2742289.274999857,1,31 days 17:44:49,16,31
266,Application_1277100580,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7000.0,695018.9500000477,1,8 days 01:03:39,16,8
278,Application_1931792282,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7000.0,189377.26999998093,1,2 days 04:36:17,16,2
284,Application_1930449097,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20000.0,2645808.6309998035,1,30 days 14:56:49,16,30
289,Application_1492351094,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12000.0,1437921.6879999638,2,16 days 15:25:22,28,16
295,Application_190984886,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,686145.1849999428,2,7 days 22:35:45,28,7
298,Application_1807570830,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14000.0,2039325.3069999218,1,23 days 14:28:45,16,23
300,Application_804815556,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,1366544.51699996,2,15 days 19:35:45,28,15
305,Application_1174199914,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6000.0,1254974.8289999962,1,14 days 12:36:15,16,14
309,Application_373612346,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,1426349.1029999256,1,16 days 12:12:29,16,16
311,Application_1247929652,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,30000.0,1421893.3180000782,1,16 days 10:58:13,16,16
313,Application_829714042,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,499050.1809999943,1,5 days 18:37:30,16,5
316,Application_1562741414,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,1258136.6670000553,1,14 days 13:28:57,16,14
330,Application_1052983039,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,1377885.5650000572,1,15 days 22:44:46,16,15
333,Application_1537110918,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,795794.4359998703,1,9 days 05:03:14,16,9
336,Application_2039499576,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,40000.0,1041895.3949999809,1,12 days 01:24:55,6,12
339,Application_466958327,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25000.0,704532.6019999981,1,8 days 03:42:13,5,8
346,Application_1930715945,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,35000.0,2839763.890000105,1,32 days 20:49:24,16,32
349,Application_1295329022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12500.0,3563231.259000063,8,41 days 05:47:11,40,41
357,Application_1204730406,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,758261.611000061,1,8 days 18:37:42,16,8
358,Application_1634651522,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7500.0,2949993.396000147,2,34 days 03:26:33,28,34
361,Application_836161395,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,2594803.1319999695,1,30 days 00:46:43,16,30
362,Application_1945220465,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,1368390.402999878,2,15 days 20:06:30,28,15
368,Application_1403474196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25000.0,1972504.9809999466,1,22 days 19:55:05,5,22
371,Application_242156921,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,50000.0,1361383.3220000267,1,15 days 18:09:43,6,15
385,Application_1091101077,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,50000.0,2726675.765000105,1,31 days 13:24:36,16,31
394,Application_1724196691,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,2633662.905999899,1,30 days 11:34:23,16,30
398,Application_259183799,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,4618762.078999996,2,53 days 10:59:22,28,53
399,Application_2081147987,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20000.0,1595924.643000126,1,18 days 11:18:45,16,18
403,Application_1905015342,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7500.0,561871.7660000324,2,6 days 12:04:32,28,6
405,Application_2072694343,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16000.0,2288977.4670000076,2,26 days 11:49:37,28,26
407,Application_1282768200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,1695825.89199996,2,19 days 15:03:46,28,19
409,Application_2065677935,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,50000.0,1759558.097000122,1,20 days 08:45:58,16,20
412,Application_1863611182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,30000.0,2760685.6909999847,1,31 days 22:51:26,16,31
413,Application_1600150028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20000.0,3379284.832000017,2,39 days 02:41:25,29,39
418,Application_524429786,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,3628841.8779997826,1,42 days 00:00:42,16,42
421,Application_1077411737,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,1143431.353000164,1,13 days 05:37:11,16,13
423,Application_854178970,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20000.0,3963163.1109998226,2,45 days 20:52:43,29,45
425,Application_543915014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,35000.0,1286384.1259999275,1,14 days 21:19:44,16,14
426,Application_1940130892,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,50000.0,1310634.6059999466,2,15 days 04:03:55,29,15
430,Application_220286199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15000.0,518164.9279999733,1,5 days 23:56:05,5,5
434,Application_1368129455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14000.0,947061.5690000057,1,10 days 23:04:22,16,10
442,Application_1938300690,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,45000.0,936773.0190000534,1,10 days 20:12:53,16,10
443,Application_2032309445,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6000.0,3954408.2019999027,2,45 days 18:26:48,28,45
444,Application_385432676,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,6991027.407000065,1,80 days 21:57:07,16,80
447,Application_1692006952,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,29000.0,951391.2339999676,1,11 days 00:16:31,5,11
448,Application_769217696,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,29000.0,1271349.0620000362,1,14 days 17:09:09,16,14
449,Application_994471234,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,611466.3480000496,1,7 days 01:51:06,5,7
451,Application_1562990453,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,1548997.7389998436,1,17 days 22:16:38,16,17
455,Application_1903580067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,1101777.2039999962,1,12 days 18:02:57,16,12
460,Application_346329864,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,3693246.0390000343,1,42 days 17:54:06,16,42
461,Application_1779355171,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1291496.481999874,1,14 days 22:44:56,5,14
469,Application_768179563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,37000.0,2643270.365999937,1,30 days 14:14:30,16,30
472,Application_1386615618,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,50000.0,431959.8789999485,1,4 days 23:59:20,16,4
477,Application_1708364219,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,1184363.359999895,1,13 days 16:59:23,16,13
481,Application_1616900126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,37500.0,1086574.9719998837,2,12 days 13:49:35,29,12
482,Application_7078377,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,658117.0069999695,1,7 days 14:48:37,16,7
484,Application_570561205,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7500.0,1248432.644999981,1,14 days 10:47:13,16,14
494,Application_1740302556,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,50000.0,2787505.065000057,1,32 days 06:18:25,16,32
496,Application_505823301,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,2119600.678999901,1,24 days 12:46:41,16,24
502,Application_1624036826,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,4487806.354000092,2,51 days 22:36:46,28,51
503,Application_1662197696,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,866965.4319999218,1,10 days 00:49:25,16,10
506,Application_234080274,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20000.0,2874450.828999996,2,33 days 06:27:31,29,33
509,Application_2040345264,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,42500.0,1199727.4189999104,1,13 days 21:15:27,6,13
516,Application_1976912656,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,30000.0,2663102.921000004,1,30 days 19:45:03,16,30
519,Application_275531167,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,4473363.553999901,3,51 days 18:36:04,42,51
530,Application_1434477082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,20000.0,2835416.700999975,2,32 days 19:36:57,29,32
535,Application_399746819,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,3544059.163999796,2,41 days 00:27:39,28,41
537,Application_822422484,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,25000.0,858935.0059998035,1,9 days 22:35:35,5,9
543,Application_2071622465,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8000.0,2414440.9249999523,3,27 days 22:40:41,39,27
545,Application_1210637698,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,40000.0,248410.8940000534,1,2 days 21:00:11,16,2
555,Application_426911073,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,938981.5720000267,1,10 days 20:49:42,16,10
568,Application_1334307261,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,863583.7690000534,2,9 days 23:53:04,28,9
570,Application_519973903,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25000.0,867764.9240000248,1,10 days 01:02:45,16,10
576,Application_1616410992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,4391644.995000124,2,50 days 19:54:05,28,50
586,Application_1955133403,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,3194709.914999962,2,36 days 23:25:10,28,36
590,Application_92091920,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1120878.7209999561,2,12 days 23:21:19,28,12
591,Application_587745142,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25000.0,1094711.1150000095,1,12 days 16:05:11,16,12
593,Application_1465521095,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15000.0,767646.0710000992,2,8 days 21:14:06,28,8
603,Application_1260340497,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25000.0,2889314.674000025,2,33 days 10:35:15,29,33
606,Application_257274630,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,50000.0,1347170.7750000954,2,15 days 14:12:51,29,15
608,Application_1545993826,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12000.0,1598797.6760001183,1,18 days 12:06:38,16,18
609,Application_296383634,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,35000.0,3468790.219000101,2,40 days 03:33:10,29,40
612,Application_1884385405,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,450731.88899993896,1,5 days 05:12:12,16,5
614,Application_1261348817,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,2928214.09100008,1,33 days 21:23:34,16,33
623,Application_425655583,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25000.0,2741394.8729999065,1,31 days 17:29:55,16,31
631,Application_847920548,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,4285941.254999876,2,49 days 14:32:21,28,49
632,Application_1305526250,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25000.0,1279400.1950001717,1,14 days 19:23:20,16,14
636,Application_1684474347,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,2985658.1889998913,1,34 days 13:20:58,16,34
637,Application_1591415690,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6000.0,1614512.4970002174,1,18 days 16:28:32,16,18
638,Application_233600750,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,2723195.132999897,1,31 days 12:26:35,16,31
645,Application_913859491,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,23000.0,2716649.3680000305,1,31 days 10:37:29,16,31
649,Application_343777769,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,1231899.594000101,1,14 days 06:11:40,16,14
651,Application_2027498551,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,621071.7070000172,1,7 days 04:31:12,16,7
652,Application_1837644768,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,50000.0,2760033.9500000477,1,31 days 22:40:34,6,31
653,Application_828524494,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25000.0,3969017.174000025,2,45 days 22:30:17,29,45
657,Application_636486028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,944478.6710000038,1,10 days 22:21:19,16,10
658,Application_117521403,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,877292.2150001526,2,10 days 03:41:32,28,10
659,Application_1701710358,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,611302.2869999409,1,7 days 01:48:22,16,7
661,Application_1508092841,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15000.0,685484.236000061,1,7 days 22:24:44,5,7
662,Application_282373685,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,14000.0,2843231.875,1,32 days 21:47:12,5,32
664,Application_800564582,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25000.0,1551223.4900000095,1,17 days 22:53:43,16,17
668,Application_1829687885,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,19000.0,1222264.14199996,1,14 days 03:31:04,5,14
677,Application_322142576,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,2751780.5760002136,1,31 days 20:23:01,16,31
680,Application_709001855,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20000.0,2425931.1360001564,2,28 days 01:52:11,29,28
686,Application_249658126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,19500.0,2772234.4440000057,2,32 days 02:03:54,29,32
687,Application_970143308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12500.0,1303172.6119999886,1,15 days 01:59:33,5,15
692,Application_1760683579,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,778183.5009999275,1,9 days 00:09:44,16,9
701,Application_1158729550,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000.0,1801312.6800000668,3,20 days 20:21:53,42,20
705,Application_1409487195,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,4208705.446000099,2,48 days 17:05:05,28,48
710,Application_1408374544,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25000.0,2651805.8830001354,1,30 days 16:36:46,16,30
711,Application_158313942,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,2650697.73300004,1,30 days 16:18:18,16,30
713,Application_329002079,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,602202.7269999981,1,6 days 23:16:43,16,6
717,Application_1058390155,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10000.0,3596866.431999922,2,41 days 15:07:46,28,41
725,Application_2125025540,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,2728300.332000017,1,31 days 13:51:40,16,31
726,Application_904085822,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,24000.0,931049.1779999733,1,10 days 18:37:29,5,10
733,Application_1207038345,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,50000.0,2729009.387000084,1,31 days 14:03:29,6,31
740,Application_1111090727,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,2720290.5529999733,1,31 days 11:38:11,16,31
748,Application_1084718608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8000.0,3585526.1889998913,4,41 days 11:58:46,40,41
749,Application_105711594,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,3585115.4670000076,5,41 days 11:51:55,40,41
761,Application_855041381,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,889459.8860001564,2,10 days 07:04:20,28,10
