,@@case_id_column,case:LoanGoal@Boat,case:LoanGoal@Business goal,case:LoanGoal@Car,case:LoanGoal@Caravan / Camper,case:LoanGoal@Debt restructuring,case:LoanGoal@Existing loan takeover,case:LoanGoal@Extra spending limit,case:LoanGoal@Home improvement,case:LoanGoal@Motorcycle,case:LoanGoal@Not speficied,"case:LoanGoal@Other, see explanation",case:LoanGoal@Remaining debt home,case:LoanGoal@Tax payments,case:LoanGoal@Unknown,case:ApplicationType@Limit raise,case:ApplicationType@New credit,case:RequestedAmount,@@caseDuration,@@num_occurrence_O_Create Offer,Throughput Time,cluster_id,days
810,Application_329803525,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8500.0,2639893.021999836,1,30 days 13:18:13,16,30
819,Application_1115559180,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,35000.0,2807859.3619999886,2,32 days 11:57:39,29,32
825,Application_197857824,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,32500.0,3501029.799000025,1,40 days 12:30:30,16,40
826,Application_1644702343,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13000.0,1109558.8149998188,1,12 days 20:12:39,16,12
830,Application_2086832446,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14000.0,1190150.5429999828,1,13 days 18:35:51,16,13
834,Application_483929208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7000.0,838689.1240000725,1,9 days 16:58:09,16,9
842,Application_1730592826,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20000.0,2013639.6440000534,1,23 days 07:20:40,16,23
844,Application_1015245209,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17100.0,1056080.4069998264,1,12 days 05:21:20,16,12
846,Application_299646442,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,42000.0,627339.9809999466,5,7 days 06:15:40,43,7
850,Application_1231427778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25000.0,5025878.822999954,2,58 days 04:04:39,29,58
860,Application_2104180007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15000.0,624261.0630002022,1,7 days 05:24:21,16,7
862,Application_1465506786,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,32000.0,1289232.6690001488,1,14 days 22:07:13,16,14
864,Application_107632320,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10000.0,3449764.047999859,2,39 days 22:16:04,28,39
865,Application_819930551,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26500.0,3787735.3029999733,2,43 days 20:08:55,29,43
868,Application_117590654,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25000.0,1648729.53399992,1,19 days 01:58:50,16,19
877,Application_702401717,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16750.0,4035190.9309999943,2,46 days 16:53:11,29,46
883,Application_2088193617,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15000.0,1879513.777999878,4,21 days 18:05:14,43,21
894,Application_374263140,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,30000.0,756251.5650000572,2,8 days 18:04:12,29,8
899,Application_1762026731,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15000.0,763821.2000000477,1,8 days 20:10:21,16,8
906,Application_1542850991,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6250.0,566629.7000000477,1,6 days 13:23:50,16,6
909,Application_620755403,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,4006803.236000061,2,46 days 09:00:03,28,46
913,Application_1321130007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,45000.0,3403753.1530001163,3,39 days 09:29:13,42,39
916,Application_1441584020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,35000.0,393921.6169998646,2,4 days 13:25:22,29,4
925,Application_1014760259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5300.0,1547578.8230001926,1,17 days 21:52:59,16,17
934,Application_1879718776,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6589.0,4212990.964999914,4,48 days 18:16:31,40,48
939,Application_621611593,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25500.0,2654592.387000084,1,30 days 17:23:12,16,30
962,Application_1550105314,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20000.0,1099597.6349999905,1,12 days 17:26:38,16,12
981,Application_1498877057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16000.0,2718396.364000082,1,31 days 11:06:36,16,31
985,Application_877570141,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,27500.0,1074380.8210000992,1,12 days 10:26:21,16,12
989,Application_2001432089,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15000.0,1597013.519999981,1,18 days 11:36:54,16,18
990,Application_1948430603,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6000.0,1075395.3699998856,1,12 days 10:43:15,16,12
1003,Application_1388535332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17500.0,1041517.1190001965,1,12 days 01:18:37,16,12
1015,Application_1761650363,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20000.0,2658568.6259999275,1,30 days 18:29:29,16,30
1017,Application_1399527891,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7000.0,3866111.1259999275,5,44 days 17:55:11,40,44
1019,Application_765916186,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15000.0,1725530.109999895,1,19 days 23:18:50,16,19
1024,Application_1364058057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,23500.0,4480426.964999914,1,51 days 20:33:47,16,51
1025,Application_610614421,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,1809858.1460001469,3,20 days 22:44:18,39,20
1032,Application_1203647789,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10000.0,1041219.9749999046,1,12 days 01:13:40,16,12
1033,Application_1122657249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20000.0,1038697.7120001316,3,12 days 00:31:38,42,12
1045,Application_1487601558,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10000.0,943928.7400000095,1,10 days 22:12:09,16,10
1053,Application_1800077559,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14000.0,1000035.4129998684,2,11 days 13:47:15,28,11
1056,Application_623570806,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7500.0,2991344.9239997864,2,34 days 14:55:45,28,34
1057,Application_1572207328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,23500.0,2013894.5820000172,1,23 days 07:24:55,16,23
1060,Application_1430471697,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5000.0,3795972.262000084,2,43 days 22:26:12,28,43
1064,Application_1598894275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18000.0,1738568.1599998474,1,20 days 02:56:08,5,20
1071,Application_700146618,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15000.0,3789705.832000017,2,43 days 20:41:46,28,43
1074,Application_1709293384,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16000.0,3786872.7170000076,2,43 days 19:54:33,28,43
1076,Application_440220247,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10000.0,3785756.2030000687,3,43 days 19:35:56,39,43
1078,Application_140895599,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6000.0,3784437.911999941,2,43 days 19:13:58,28,43
1079,Application_789526868,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12500.0,2918300.8050000668,1,33 days 18:38:21,16,33
1092,Application_56170283,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24000.0,520788.106000185,1,6 days 00:39:48,16,6
