,@@case_id_column,case:LoanGoal@Boat,case:LoanGoal@Business goal,case:LoanGoal@Car,case:LoanGoal@Caravan / Camper,case:LoanGoal@Debt restructuring,case:LoanGoal@Existing loan takeover,case:LoanGoal@Extra spending limit,case:LoanGoal@Home improvement,case:LoanGoal@Motorcycle,case:LoanGoal@Not speficied,"case:LoanGoal@Other, see explanation",case:LoanGoal@Remaining debt home,case:LoanGoal@Tax payments,case:LoanGoal@Unknown,case:ApplicationType@Limit raise,case:ApplicationType@New credit,case:RequestedAmount,@@caseDuration,@@num_occurrence_O_Create Offer,Throughput Time,cluster_id,days
236,Application_438518989,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1457893.3830001354,2,16 days 20:58:13,28,16
274,Application_866541745,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,4982959.61500001,4,57 days 16:09:20,40,57
327,Application_2005183817,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,530921.0369999409,2,6 days 03:28:41,28,6
328,Application_606090913,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2675031.8849999905,1,30 days 23:03:52,22,30
335,Application_162342266,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,4055641.638999939,1,46 days 22:34:02,22,46
340,Application_232465255,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,703185.8369998932,1,8 days 03:19:46,11,8
342,Application_1508103415,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1661136.333000183,1,19 days 05:25:36,22,19
348,Application_807098596,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,693112.3269999027,1,8 days 00:31:52,22,8
355,Application_1979284304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,508236.129999876,1,5 days 21:10:36,11,5
370,Application_1014301064,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1276274.5329999924,1,14 days 18:31:15,22,14
374,Application_443070493,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,4636557.1259999275,2,53 days 15:55:57,28,53
376,Application_1649139732,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2648874.7799999714,1,30 days 15:47:55,22,30
378,Application_341998174,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2646847.898000002,1,30 days 15:14:08,22,30
397,Application_1771304108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,731704.5750000477,1,8 days 11:15:05,22,8
427,Application_2139889803,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1656102.5179998875,1,19 days 04:01:43,22,19
432,Application_919767326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2761880.8059999943,1,31 days 23:11:21,22,31
436,Application_402170266,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2659675.128000021,1,30 days 18:47:55,22,30
438,Application_1296151288,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1302412.2790000439,1,15 days 01:46:52,22,15
441,Application_1089454,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2148368.4279999733,2,24 days 20:46:08,28,24
450,Application_1902262189,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,19000.0,1880145.3009998798,1,21 days 18:15:45,23,21
452,Application_1468021532,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,15000.0,932462.9730000496,2,10 days 19:01:03,28,10
463,Application_1060570579,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2645854.447999954,1,30 days 14:57:34,22,30
465,Application_669100042,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,604683.0039999485,1,6 days 23:58:03,22,6
471,Application_1833979489,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,572238.134000063,2,6 days 14:57:18,28,6
475,Application_368633868,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10000.0,1197836.2880001068,1,13 days 20:43:56,23,13
478,Application_1506426720,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,488651.96700000763,1,5 days 15:44:12,11,5
498,Application_1848036697,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,250000.0,1228803.2660000324,1,14 days 05:20:03,23,14
499,Application_1786874274,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,25207.335000038147,1,0 days 07:00:07,11,0
513,Application_244579239,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,942769.126999855,1,10 days 21:52:49,11,10
525,Application_1962066192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,3866029.3880000114,2,44 days 17:53:49,28,44
527,Application_83337214,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,40000.0,1807253.84100008,1,20 days 22:00:54,12,20
536,Application_529938699,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,4467622.398999929,2,51 days 17:00:22,28,51
539,Application_1812038441,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,417146.36199998856,1,4 days 19:52:26,22,4
541,Application_891389450,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30000.0,2226515.1879999638,1,25 days 18:28:35,12,25
650,Application_693445967,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,2083124.1879999638,1,24 days 02:38:44,11,24
655,Application_1563935994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,20000.0,1215928.3499999046,1,14 days 01:45:28,23,14
670,Application_882030529,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2608291.717999935,1,30 days 04:31:32,22,30
674,Application_19385579,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,2175717.019999981,1,25 days 04:21:57,11,25
675,Application_1436780800,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,3011125.5720000267,2,34 days 20:25:26,28,34
676,Application_680031808,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,346501.2799999714,2,4 days 00:15:01,28,4
690,Application_1370564184,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,950094.115999937,1,10 days 23:54:54,22,10
696,Application_1560596102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2658109.2879998684,1,30 days 18:21:49,22,30
745,Application_687077392,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,2632206.353000164,1,30 days 11:10:06,11,30
787,Application_1353914944,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,844630.4100000858,1,9 days 18:37:10,22,9
797,Application_123987545,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2932529.6289999485,3,33 days 22:35:30,39,33
801,Application_902019603,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,4115423.5639998913,3,47 days 15:10:24,39,47
854,Application_1467707739,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,766768.1539998055,1,8 days 20:59:28,22,8
858,Application_974860050,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1140898.5750000477,2,13 days 04:54:59,28,13
866,Application_638536744,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,698526.5659999847,1,8 days 02:02:07,11,8
869,Application_393296211,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,771179.8459999561,1,8 days 22:13:00,22,8
872,Application_323048075,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,75450.51600003242,1,0 days 20:57:31,11,0
876,Application_1333957806,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1016895.8699998856,1,11 days 18:28:16,22,11
887,Application_627487146,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,521297.9049999714,1,6 days 00:48:18,11,6
931,Application_1705432175,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,677214.8109998703,1,7 days 20:06:55,22,7
944,Application_1488592654,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,3616567.995000124,1,41 days 20:36:08,22,41
952,Application_1732998095,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,662414.9790000916,1,7 days 16:00:15,22,7
955,Application_1569845993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1113368.9729998112,1,12 days 21:16:09,22,12
967,Application_1691541069,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,652349.8759999275,1,7 days 13:12:30,22,7
975,Application_54116737,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1091697.1960000992,1,12 days 15:14:57,22,12
993,Application_1148948732,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,1753950.6549999714,1,20 days 07:12:31,11,20
996,Application_1825891896,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,526650.350000143,1,6 days 02:17:30,11,6
1014,Application_541114701,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,955946.2899999619,2,11 days 01:32:26,28,11
1029,Application_1195564156,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,3859419.6919999123,2,44 days 16:03:40,28,44
1038,Application_952744464,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2148192.4450001717,1,24 days 20:43:12,22,24
1054,Application_1639687553,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2900226.4500000477,2,33 days 13:37:06,28,33
1066,Application_1961881671,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1057476.2259998322,1,12 days 05:44:36,22,12
1067,Application_69300339,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,882468.2300000191,1,10 days 05:07:48,22,10
1068,Application_1004943461,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9000.0,784277.6750001907,1,9 days 01:51:18,12,9
1172,Application_1720509792,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1475765.263999939,1,17 days 01:56:05,22,17
1188,Application_1779939197,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1471295.2230000496,1,17 days 00:41:35,22,17
1190,Application_1565253423,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,19758.828000068665,1,0 days 05:29:19,22,0
1191,Application_95863982,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,2754467.2219998837,1,31 days 21:07:47,11,31
1196,Application_420100939,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,3962847.8059999943,4,45 days 20:47:28,40,45
1216,Application_581353147,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,1463848.1870000362,1,16 days 22:37:28,11,16
1217,Application_1011124726,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,349512.40700006485,1,4 days 01:05:12,22,4
1230,Application_971306755,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2655444.1440000534,1,30 days 17:37:24,22,30
1232,Application_1865699548,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8000.0,843860.5690000057,2,9 days 18:24:21,28,9
1237,Application_16918887,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,334640.0989999771,2,3 days 20:57:20,28,3
1242,Application_1763558826,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,316709.9129998684,1,3 days 15:58:30,22,3
1270,Application_1824540654,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,579133.4800000191,1,6 days 16:52:13,22,6
1280,Application_1232820241,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,1224323.5620000362,1,14 days 04:05:24,11,14
1281,Application_2107433255,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,879058.4619998932,2,10 days 04:10:58,28,10
1299,Application_1662717048,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,707213.1720001698,3,8 days 04:26:53,39,8
1311,Application_1660587788,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,850975.1950001717,1,9 days 20:22:55,11,9
1314,Application_663998650,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,3516816.7400000095,2,40 days 16:53:37,28,40
1316,Application_1661283911,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,697051.7520000935,1,8 days 01:37:32,22,8
1327,Application_685579923,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,580940.6940000057,1,6 days 17:22:21,22,6
1328,Application_387378692,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,1705418.3240001202,1,19 days 17:43:38,11,19
1335,Application_1384829335,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,495441.0239999294,1,5 days 17:37:21,22,5
1371,Application_1191408306,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,529923.7619998455,1,6 days 03:12:04,22,6
1384,Application_1370354556,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10000.0,1821920.5979998112,1,21 days 02:05:21,23,21
1415,Application_791250493,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13000.0,1028812.9220001698,3,11 days 21:46:53,39,11
1417,Application_1655935522,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,773605.0789999962,3,8 days 22:53:25,39,8
1429,Application_1213442381,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5000.0,1019054.2150001526,2,11 days 19:04:14,28,11
1452,Application_742871702,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,7810.25,1,0 days 02:10:10,11,0
1454,Application_1010573951,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,523169.9170000553,1,6 days 01:19:30,22,6
1466,Application_1858588614,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,677930.759000063,1,7 days 20:18:51,22,7
1471,Application_1033307487,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,1633623.3280000687,1,18 days 21:47:03,11,18
1472,Application_553178685,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,329219.17199993134,1,3 days 19:26:59,22,3
1478,Application_773469136,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1300224.3380000591,1,15 days 01:10:24,22,15
1486,Application_2034039470,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,2318430.4760000706,2,26 days 20:00:30,28,26
1502,Application_75345119,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,63748.63499999046,1,0 days 17:42:29,11,0
1509,Application_1358464831,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,2719891.068000078,1,31 days 11:31:31,11,31
1522,Application_717059171,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,452157.3759999275,1,5 days 05:35:57,22,5
1544,Application_923895936,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,603268.3439998627,2,6 days 23:34:28,28,6
1546,Application_873908407,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,3269345.3940000534,2,37 days 20:09:05,28,37
1547,Application_907055851,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2663274.4900000095,2,30 days 19:47:54,28,30
1555,Application_452736501,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2661754.480000019,2,30 days 19:22:34,28,30
1558,Application_996369948,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,1020413.248000145,1,11 days 19:26:53,11,11
1564,Application_880260699,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,350919.8949999809,2,4 days 01:28:40,28,4
1567,Application_912018460,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,25000.0,3269172.796000004,1,37 days 20:06:13,12,37
1570,Application_1978688435,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2648970.0220000744,2,30 days 15:49:30,28,30
1601,Application_1404994331,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,766654.5889999866,1,8 days 20:57:35,11,8
1603,Application_115289906,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1476403.0520000458,1,17 days 02:06:43,22,17
1697,Application_248922690,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,104046.4240000248,1,1 days 04:54:06,22,1
1706,Application_912474149,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,25000.0,357065.30500006676,3,4 days 03:11:05,42,4
1718,Application_1425749164,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,858565.1899998188,1,9 days 22:29:25,22,9
1720,Application_366844104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,768342.25,4,8 days 21:25:42,40,8
1721,Application_322174930,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,847290.98300004,1,9 days 19:21:31,11,9
1727,Application_1902119268,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,50000.0,1463636.112999916,2,16 days 22:33:56,29,16
1733,Application_159971235,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,777686.8929998875,2,9 days 00:01:27,28,9
1735,Application_1016541821,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1557846.126000166,1,18 days 00:44:06,22,18
1750,Application_546890434,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,840053.9800000191,1,9 days 17:20:54,11,9
1754,Application_1242034192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,925163.268999815,4,10 days 16:59:23,40,10
1795,Application_831338763,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2325573.2279999256,2,26 days 21:59:33,28,26
1804,Application_1395988794,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,4160281.904000044,3,48 days 03:38:02,39,48
1840,Application_507916546,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,14000.0,750067.0240001678,2,8 days 16:21:07,28,8
1852,Application_914362775,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,659413.7820000648,1,7 days 15:10:14,22,7
1890,Application_1452159527,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2668032.085000038,1,30 days 21:07:12,22,30
1906,Application_132859811,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,426653.59600019455,1,4 days 22:30:54,11,4
1912,Application_55766939,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,434522.9440000057,1,5 days 00:42:03,22,5
1913,Application_1582198848,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,171979.04399991035,1,1 days 23:46:19,22,1
1915,Application_1916570871,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2656304.3340001106,1,30 days 17:51:44,22,30
1916,Application_324324662,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2655858.3359999657,1,30 days 17:44:18,22,30
1924,Application_1637539366,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2247965.652999878,2,26 days 00:26:06,28,26
1926,Application_1519896529,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,1116388.4709999561,1,12 days 22:06:28,11,12
2004,Application_1192470411,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,81219.59100008011,1,0 days 22:33:40,22,0
2008,Application_203309822,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,156934.6510000229,4,1 days 19:35:35,40,1
2023,Application_699087761,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1280037.4370000362,1,14 days 19:33:57,22,14
2056,Application_798560603,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,15000.0,1117625.236000061,1,12 days 22:27:05,23,12
2073,Application_1410679121,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2056720.1740000248,1,23 days 19:18:40,22,23
2079,Application_1775408381,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1215629.9730000496,2,14 days 01:40:30,28,14
2089,Application_551059309,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,942555.7109999657,1,10 days 21:49:16,11,10
2098,Application_250211561,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,1547376.5320000648,1,17 days 21:49:37,11,17
2221,Application_1362954287,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,30000.0,885219.7799999714,1,10 days 05:53:40,12,10
2225,Application_1928319348,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1804427.2829999924,2,20 days 21:13:47,28,20
2228,Application_224264081,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7000.0,3016183.8040001392,1,34 days 21:49:44,12,34
2262,Application_1512250378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2660724.7769999504,2,30 days 19:05:25,28,30
2275,Application_1899152263,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2655553.1830000877,1,30 days 17:39:13,22,30
2282,Application_996504543,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,3095526.3940000534,1,35 days 19:52:06,11,35
2285,Application_2026515638,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1964860.0529999733,1,22 days 17:47:40,22,22
2305,Application_1618264715,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,590650.6659998894,1,6 days 20:04:11,11,6
2307,Application_1660734224,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,832543.1559998989,1,9 days 15:15:43,22,9
2309,Application_531311601,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,19000.0,3595908.65899992,1,41 days 14:51:49,23,41
2357,Application_1288118876,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,27000.0,1754763.981999874,1,20 days 07:26:04,23,20
2361,Application_528436480,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,2759362.9700000286,2,31 days 22:29:23,28,31
2388,Application_1235982975,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,755032.0510001183,1,8 days 17:43:52,22,8
2391,Application_454790694,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1903837.5499999523,2,22 days 00:50:38,28,22
2399,Application_1744369256,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2651886.8030002117,1,30 days 16:38:07,22,30
2401,Application_2136722402,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1884100.5350000858,1,21 days 19:21:41,22,21
2409,Application_891145200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,155839.44799995422,1,1 days 19:17:19,11,1
2463,Application_1480315001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,2665956.8329999447,2,30 days 20:32:37,28,30
2468,Application_1286403075,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2665467.946000099,1,30 days 20:24:28,22,30
2481,Application_1343799374,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1144501.370000124,1,13 days 05:55:01,22,13
2494,Application_342427545,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1801699.5850000381,1,20 days 20:28:20,22,20
2498,Application_230180428,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1617722.609000206,1,18 days 17:22:03,22,18
2499,Application_942188311,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,13000.0,1990188.0620000362,1,23 days 00:49:48,23,23
2501,Application_657721677,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2650168.82400012,2,30 days 16:09:29,28,30
2508,Application_1207389715,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1617321.003000021,1,18 days 17:15:21,22,18
2514,Application_99213678,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,1117850.1689999104,1,12 days 22:30:50,11,12
2522,Application_1280175565,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,999944.6979999542,1,11 days 13:45:45,22,11
2552,Application_1991350312,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,622680.8849999905,2,7 days 04:58:01,28,7
2553,Application_1600450105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,2672064.631000042,1,30 days 22:14:25,22,30
2554,Application_703326167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1064382.5599999428,2,12 days 07:39:43,28,12
2575,Application_428914747,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1559851.648000002,1,18 days 01:17:32,22,18
2586,Application_356937764,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1894030.7339999676,1,21 days 22:07:11,22,21
2630,Application_1912815189,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1130321.518999815,1,13 days 01:58:42,22,13
