,@@case_id_column,case:LoanGoal@Boat,case:LoanGoal@Business goal,case:LoanGoal@Car,case:LoanGoal@Caravan / Camper,case:LoanGoal@Debt restructuring,case:LoanGoal@Existing loan takeover,case:LoanGoal@Extra spending limit,case:LoanGoal@Home improvement,case:LoanGoal@Motorcycle,case:LoanGoal@Not speficied,"case:LoanGoal@Other, see explanation",case:LoanGoal@Remaining debt home,case:LoanGoal@Tax payments,case:LoanGoal@Unknown,case:ApplicationType@Limit raise,case:ApplicationType@New credit,case:RequestedAmount,@@caseDuration,@@num_occurrence_O_Create Offer,Throughput Time,cluster_id,days
56,Application_1898882436,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,927135.8529999256,1,10 days 17:32:16,17,10
58,Application_1603124379,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13000.0,840154.4379999638,2,9 days 17:22:34,32,9
62,Application_901793095,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,1019553.7720000744,1,11 days 19:12:34,17,11
63,Application_340403559,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17000.0,4964091.222000122,2,57 days 10:54:51,32,57
64,Application_1825104006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,4963270.542000055,5,57 days 10:41:11,48,57
67,Application_1535675187,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8500.0,1101343.611000061,1,12 days 17:55:44,17,12
68,Application_1767756144,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,1064101.226999998,2,12 days 07:35:01,32,12
69,Application_1405679737,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,6857425.33100009,1,79 days 08:50:25,17,79
74,Application_505474597,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6750.0,883609.1679999828,3,10 days 05:26:49,46,10
76,Application_1624825294,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,3188578.703999996,1,36 days 21:42:59,17,36
78,Application_987262285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6000.0,772385.2109999657,1,8 days 22:33:05,17,8
83,Application_2062932311,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,861680.7379999161,1,9 days 23:21:21,17,9
84,Application_430902047,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,1898478.0299999714,1,21 days 23:21:18,17,21
90,Application_2068443797,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13500.0,4882331.434000015,2,56 days 12:12:11,32,56
94,Application_807916303,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12000.0,5166925.821000099,2,59 days 19:15:26,32,59
95,Application_283012951,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,1250446.7999999523,1,14 days 11:20:47,17,14
96,Application_1876456626,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10750.0,1010854.7630000114,3,11 days 16:47:35,47,11
98,Application_813133375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33800.0,843223.9460000992,3,9 days 18:13:44,47,9
99,Application_268676496,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5500.0,929926.8029999733,4,10 days 18:18:47,48,10
101,Application_1723779444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,4873902.852999926,2,56 days 09:51:43,31,56
104,Application_2002564265,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,245364.09999990463,1,2 days 20:09:24,17,2
112,Application_675073178,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24000.0,1294476.498000145,1,14 days 23:34:36,17,14
113,Application_952532843,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9000.0,4833252.092000008,2,55 days 22:34:12,31,55
117,Application_1696031128,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20000.0,623912.0780000687,1,7 days 05:18:32,9,7
127,Application_299986859,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30000.0,705183.1650002003,1,8 days 03:53:03,9,8
134,Application_1290239114,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,780315.6519999504,1,9 days 00:45:16,17,9
136,Application_1471099537,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10000.0,688690.7179999352,2,7 days 23:18:11,31,7
137,Application_37839400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25000.0,2604957.3420000076,1,30 days 03:35:57,9,30
138,Application_1128910355,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4662934.809999943,2,53 days 23:15:35,31,53
151,Application_323012882,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8000.0,615633.2249999046,1,7 days 03:00:33,17,7
152,Application_347136910,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,941777.760999918,1,10 days 21:36:18,17,10
155,Application_1096831814,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11800.0,356639.09700012207,2,4 days 03:03:59,32,4
157,Application_709929024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,693835.7679998875,2,8 days 00:43:56,31,8
158,Application_347787380,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26000.0,3707063.3639998436,2,42 days 21:44:23,32,42
160,Application_1365381023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,4815085.6100001335,2,55 days 17:31:26,31,55
169,Application_220402598,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18000.0,2737554.8619999886,1,31 days 16:25:55,9,31
173,Application_864903752,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16000.0,753534.859000206,2,8 days 17:18:55,32,8
178,Application_1953406738,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,4806436.864000082,2,55 days 15:07:17,31,55
185,Application_369105792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,143770.47600007057,1,1 days 15:56:10,17,1
190,Application_1130151790,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27000.0,2639498.0269999504,1,30 days 13:11:38,9,30
198,Application_1946236735,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16000.0,1284625.0370001793,1,14 days 20:50:25,17,14
206,Application_1854801140,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8750.0,4794227.294999838,4,55 days 11:43:47,48,55
207,Application_2078020265,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,752671.6619999409,2,8 days 17:04:32,31,8
215,Application_19324985,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8000.0,682386.509000063,1,7 days 21:33:07,17,7
224,Application_1975617123,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17500.0,926711.4719998837,2,10 days 17:25:11,32,10
225,Application_726777197,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,2796276.2079999447,1,32 days 08:44:36,17,32
229,Application_923808413,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20000.0,718538.7960000038,1,8 days 07:35:39,17,8
232,Application_346636726,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,716375.3280000687,2,8 days 06:59:35,32,8
240,Application_2118101879,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12000.0,529914.0629999638,1,6 days 03:11:54,9,6
242,Application_969058358,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,1906837.3480000496,1,22 days 01:40:37,17,22
243,Application_29490720,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25500.0,1294599.1180000305,1,14 days 23:36:39,9,14
245,Application_1916415976,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5500.0,856352.4819998741,1,9 days 21:52:32,17,9
246,Application_1267839101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,1731508.6029999256,1,20 days 00:58:29,17,20
249,Application_1484851617,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7500.0,2662803.7759997845,2,30 days 19:40:04,31,30
252,Application_1675166178,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,1312539.9349999428,1,15 days 04:35:40,17,15
254,Application_920229339,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,28000.0,2948869.9560000896,1,34 days 03:07:50,17,34
256,Application_722397148,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14500.0,1218717.8299999237,4,14 days 02:31:58,48,14
258,Application_1868808301,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,769400.1399998665,2,8 days 21:43:20,31,8
263,Application_788960916,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,45000.0,2741942.5889999866,1,31 days 17:39:03,17,31
268,Application_1462709587,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11000.0,609776.9650001526,1,7 days 01:22:57,17,7
276,Application_948906324,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,669842.2300000191,1,7 days 18:04:02,17,7
279,Application_275338795,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7500.0,521332.6650002003,1,6 days 00:48:53,17,6
283,Application_2006366791,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17700.0,4114768.7969999313,5,47 days 14:59:29,48,47
285,Application_1640008006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,766400.7849998474,1,8 days 20:53:21,17,8
286,Application_1281827491,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6000.0,1438371.9670000076,1,16 days 15:32:52,17,16
287,Application_1854554571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,1270359.1630001068,1,14 days 16:52:39,17,14
288,Application_13372270,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,1099181.1679999828,1,12 days 17:19:41,17,12
293,Application_1853222107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19763.0,1188227.0250000954,1,13 days 18:03:47,17,13
296,Application_911291915,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25000.0,2727718.80099988,1,31 days 13:41:59,9,31
306,Application_1891076145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,847807.4579999447,1,9 days 19:30:07,17,9
308,Application_987213908,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,1432184.384000063,1,16 days 13:49:44,17,16
314,Application_111956933,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,4964323.559999943,5,57 days 10:58:44,48,57
318,Application_929235447,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,4963074.05700016,4,57 days 10:37:54,48,57
319,Application_2012524282,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,673561.757999897,1,7 days 19:06:02,17,7
320,Application_874857207,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12000.0,2801947.461999893,1,32 days 10:19:07,17,32
322,Application_1291947335,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,1181481.6180000305,1,13 days 16:11:22,17,13
323,Application_1559270931,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6000.0,820675.4779999256,1,9 days 11:57:55,17,9
324,Application_2003843374,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7250.0,1431670.777999878,1,16 days 13:41:11,17,16
329,Application_1377264777,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6000.0,699880.8710000515,1,8 days 02:24:41,17,8
332,Application_1426271838,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,35000.0,803304.9040000439,1,9 days 07:08:25,9,9
341,Application_664361440,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,36000.0,2755984.6700000763,1,31 days 21:33:05,17,31
345,Application_2120232738,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,4662303.040999889,1,53 days 23:05:03,17,53
350,Application_1699815319,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,707586.242000103,1,8 days 04:33:06,17,8
351,Application_1498056352,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,26500.0,4651304.720999956,5,53 days 20:01:45,48,53
354,Application_2092350091,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9000.0,4648024.59800005,3,53 days 19:07:05,47,53
356,Application_297491355,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,677179.0050001144,1,7 days 20:06:19,17,7
366,Application_365416480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,2740373.1950001717,1,31 days 17:12:53,17,31
367,Application_1312956122,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12000.0,758882.7869999409,2,8 days 18:48:03,32,8
375,Application_1417516413,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,4635855.356999874,2,53 days 15:44:15,31,53
377,Application_289811958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15000.0,1290798.76699996,1,14 days 22:33:19,9,14
379,Application_879749975,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7000.0,2061273.8090000153,2,23 days 20:34:34,31,23
381,Application_2103337476,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16000.0,4025891.786999941,2,46 days 14:18:12,32,46
382,Application_1833362956,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1716884.2260000706,2,19 days 20:54:44,31,19
383,Application_750571787,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8000.0,675987.9129998684,1,7 days 19:46:28,17,7
384,Application_1513129576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,589693.8389999866,1,6 days 19:48:14,17,6
387,Application_1853330214,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30000.0,763314.3940000534,1,8 days 20:01:54,9,8
390,Application_22095206,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,4368826.75,4,50 days 13:33:47,48,50
392,Application_1142700916,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21000.0,2806312.5390000343,1,32 days 11:31:53,17,32
393,Application_2078253178,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,45000.0,575587.263999939,1,6 days 15:53:07,17,6
400,Application_1282765506,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6500.0,1085972.7950000763,2,12 days 13:39:33,31,12
401,Application_259143826,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,1107732.9469997883,1,12 days 19:42:13,17,12
402,Application_1462703151,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,656126.7400000095,1,7 days 14:15:27,17,7
404,Application_1841789315,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,1246917.246999979,1,14 days 10:21:57,17,14
408,Application_1848603655,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6300.0,2789548.3650000095,1,32 days 06:52:28,17,32
415,Application_2081911804,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,2845239.0069999695,1,32 days 22:20:39,17,32
417,Application_111540759,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,525911.4880001545,1,6 days 02:05:11,17,6
424,Application_1507218840,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16000.0,1307299.7559998035,2,15 days 03:08:20,32,15
428,Application_918578724,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21000.0,700484.1989998817,2,8 days 02:34:44,32,8
429,Application_843590096,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10000.0,522391.11899995804,1,6 days 01:06:31,8,6
439,Application_1476922534,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6000.0,6485449.325000048,4,75 days 01:30:49,48,75
446,Application_1274270315,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16500.0,1535823.3370001316,1,17 days 18:37:03,9,17
456,Application_2033211562,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6000.0,1274687.7720000744,2,14 days 18:04:48,31,14
457,Application_838952120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12500.0,602884.8270001411,1,6 days 23:28:05,17,6
458,Application_243155734,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,500910.71399998665,1,5 days 19:08:31,17,5
464,Application_344339957,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,1274758.6729998589,1,14 days 18:05:59,17,14
466,Application_1832254057,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,50000.0,670486.6210000515,1,7 days 18:14:47,17,7
467,Application_1719978147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8000.0,1262723.90899992,1,14 days 14:45:24,17,14
468,Application_637491144,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7500.0,1296846.3159999847,1,15 days 00:14:06,17,15
470,Application_316292435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,1872070.398000002,1,21 days 16:01:10,17,21
474,Application_1072003198,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,1003370.4889998436,2,11 days 14:42:50,32,11
483,Application_1191743894,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,934528.2829999924,1,10 days 19:35:28,17,10
485,Application_1221068482,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,1852542.621999979,1,21 days 10:35:43,17,21
486,Application_1004293292,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14000.0,927973.9089999199,1,10 days 17:46:14,17,10
488,Application_119348284,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7000.0,2299933.6980001926,1,26 days 14:52:14,17,26
491,Application_1277569989,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19000.0,4524494.194000006,3,52 days 08:48:14,47,52
492,Application_408645375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,909298.8989999294,1,10 days 12:34:59,17,10
493,Application_1955246402,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20000.0,1169306.2939999104,1,13 days 12:48:26,17,13
495,Application_122336824,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24000.0,483349.2049999237,1,5 days 14:15:49,17,5
507,Application_124239405,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16500.0,1558457.0929999352,1,18 days 00:54:17,17,18
511,Application_855486492,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,522894.8339998722,1,6 days 01:14:55,17,6
512,Application_1235595897,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7000.0,3187328.3169999123,2,36 days 21:22:08,31,36
514,Application_1814433442,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6000.0,1113566.4579999447,1,12 days 21:19:26,17,12
520,Application_1029986710,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7000.0,1107714.8139998913,1,12 days 19:41:55,17,12
524,Application_1164977817,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12500.0,870837.0329999924,1,10 days 01:53:57,9,10
532,Application_718267424,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,609694.8539998531,1,7 days 01:21:35,17,7
533,Application_1739261375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,924947.6349999905,1,10 days 16:55:48,17,10
538,Application_1185170675,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,4466640.562000036,2,51 days 16:44:01,31,51
542,Application_1351256522,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17000.0,4463898.568000078,2,51 days 15:58:19,32,51
546,Application_1973046230,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20300.0,1030268.4150002003,1,11 days 22:11:08,17,11
547,Application_629724157,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16000.0,3002358.5699999332,1,34 days 17:59:19,17,34
548,Application_1257233322,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,845873.993999958,1,9 days 18:57:54,17,9
551,Application_2143427516,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,591985.5429999828,1,6 days 20:26:26,17,6
552,Application_633186442,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27450.0,596290.4639999866,1,6 days 21:38:10,17,6
553,Application_1425009896,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,2062678.4230000973,1,23 days 20:57:58,17,23
556,Application_1989400270,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,4449283.35800004,2,51 days 11:54:43,31,51
558,Application_1963292434,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17500.0,1159829.76699996,1,13 days 10:10:30,17,13
559,Application_1015357327,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8000.0,1169538.109999895,1,13 days 12:52:18,17,13
561,Application_381680406,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13000.0,1095952.1760001183,1,12 days 16:25:52,17,12
564,Application_1299976284,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,33904.05999994278,1,0 days 09:25:04,17,0
566,Application_1121433929,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,1121470.524999857,2,12 days 23:31:11,31,12
567,Application_559113386,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,1115813.8020000458,1,12 days 21:56:54,17,12
574,Application_1518753356,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,1387746.5509998798,1,16 days 01:29:07,17,16
577,Application_909739848,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,513450.239000082,1,5 days 22:37:30,8,5
578,Application_1830688036,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18000.0,780034.9670000076,2,9 days 00:40:35,32,9
579,Application_189085643,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,1108551.269999981,2,12 days 19:55:51,32,12
580,Application_389951798,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,439009.93400001526,1,5 days 01:56:50,17,5
581,Application_684696906,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,4385108.8789999485,2,50 days 18:05:09,32,50
584,Application_413286327,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,3785003.5529999733,2,43 days 19:23:24,32,43
594,Application_1038917262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18000.0,1534425.2100000381,1,17 days 18:13:45,17,17
595,Application_237339437,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25000.0,930224.3759999275,1,10 days 18:23:44,17,10
596,Application_1793939874,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5000.0,3163850.618999958,1,36 days 14:50:51,17,36
600,Application_1297886565,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14000.0,4363251.299999952,2,50 days 12:00:51,32,50
601,Application_868416280,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,3756852.4519999027,2,43 days 11:34:12,31,43
602,Application_673709405,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15000.0,2635347.4409999847,1,30 days 12:02:27,17,30
605,Application_1733714116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7500.0,1071408.484999895,1,12 days 09:36:48,17,12
611,Application_1134992016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6000.0,864146.7890000343,1,10 days 00:02:27,17,10
613,Application_1959715736,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10000.0,766834.6719999313,1,8 days 21:00:35,17,8
