,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:article,event:totalPaymentAmount,event:points,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Throughput Time,Surprisingness,Effectiveness
1653,A12593,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,15987600.0,0,1,0,1,0,1,0,0,1,1,0,185 days 01:00:00,448276.60849879135,6728900207950.756
1668,A12614,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,17802000.0,0,1,0,1,0,1,0,0,1,1,0,206 days 01:00:00,448276.60849879135,6728900207950.756
1730,A12714,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,13914000.0,0,1,0,1,0,1,0,0,1,1,0,161 days 01:00:00,448276.60849879135,6728900207950.756
1789,A12824,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,13222800.0,0,1,0,1,0,1,0,0,1,1,0,153 days 01:00:00,448276.60849879135,6728900207950.756
1806,A12846,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,15642000.0,0,1,0,1,0,1,0,0,1,1,0,181 days 01:00:00,448276.60849879135,6728900207950.756
1811,A12866,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,14864400.0,0,1,0,1,0,1,0,0,1,1,0,172 days 01:00:00,448276.60849879135,6728900207950.756
1966,A13159,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,13741200.0,0,1,0,1,0,1,0,0,1,1,0,159 days 01:00:00,448276.60849879135,6728900207950.756
2067,A13344,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,14432400.0,0,1,0,1,0,1,0,0,1,1,0,167 days 01:00:00,448276.60849879135,6728900207950.756
2068,A13348,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,9331200.0,0,1,0,1,0,1,0,0,1,1,0,108 days 00:00:00,448276.60849879135,6728900207950.756
2088,A13382,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,23500800.0,0,1,0,1,0,1,0,0,1,1,0,272 days 00:00:00,448276.60849879135,6728900207950.756
2172,A13515,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,12099600.0,0,1,0,1,0,1,0,0,1,1,0,140 days 01:00:00,448276.60849879135,6728900207950.756
2179,A13531,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,14605200.0,0,1,0,1,0,1,0,0,1,1,0,169 days 01:00:00,448276.60849879135,6728900207950.756
2191,A13554,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,12445200.0,0,1,0,1,0,1,0,0,1,1,0,144 days 01:00:00,448276.60849879135,6728900207950.756
2211,A13601,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,12099600.0,0,1,0,1,0,1,0,0,1,1,0,140 days 01:00:00,448276.60849879135,6728900207950.756
2293,A13728,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,11667600.0,0,1,0,1,0,1,0,0,1,1,0,135 days 01:00:00,448276.60849879135,6728900207950.756
2319,A13777,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,15901200.0,0,1,0,1,0,1,0,0,1,1,0,184 days 01:00:00,448276.60849879135,6728900207950.756
2408,A13911,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,7,0.0,0,74.0,14950800.0,0,1,0,1,0,1,0,0,1,1,0,173 days 01:00:00,448276.60849879135,6728900207950.756
2642,A14298,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,17024400.0,0,1,0,1,0,1,0,0,1,1,0,197 days 01:00:00,448276.60849879135,6728900207950.756
2651,A14314,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,11494800.0,0,1,0,1,0,1,0,0,1,1,0,133 days 01:00:00,448276.60849879135,6728900207950.756
2723,A14432,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,12877200.0,0,1,0,1,0,1,0,0,1,1,0,149 days 01:00:00,448276.60849879135,6728900207950.756
2845,A14654,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,17971200.0,0,1,0,1,0,1,0,0,1,1,0,208 days 00:00:00,448276.60849879135,6728900207950.756
3065,A15030,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,20739600.0,0,1,0,1,0,1,0,0,1,1,0,240 days 01:00:00,448276.60849879135,6728900207950.756
3219,A15282,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,14173200.0,0,1,0,1,0,1,0,0,1,1,0,164 days 01:00:00,448276.60849879135,6728900207950.756
3273,A15369,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,16938000.0,0,1,0,1,0,1,0,0,1,1,0,196 days 01:00:00,448276.60849879135,6728900207950.756
3328,A15466,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,14605200.0,0,1,0,1,0,1,0,0,1,1,0,169 days 01:00:00,448276.60849879135,6728900207950.756
3346,A15493,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,11667600.0,0,1,0,1,0,1,0,0,1,1,0,135 days 01:00:00,448276.60849879135,6728900207950.756
3354,A15501,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,12445200.0,0,1,0,1,0,1,0,0,1,1,0,144 days 01:00:00,448276.60849879135,6728900207950.756
3609,A15963,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,14778000.0,0,1,0,1,0,1,0,0,1,1,0,171 days 01:00:00,448276.60849879135,6728900207950.756
3736,A16149,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,13737600.0,0,1,0,1,0,1,0,0,1,1,0,159 days 00:00:00,448276.60849879135,6728900207950.756
3859,A16333,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,7,0.0,0,74.0,13741200.0,0,1,0,1,0,1,0,0,1,1,0,159 days 01:00:00,448276.60849879135,6728900207950.756
3898,A16395,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,13914000.0,0,1,0,1,0,1,0,0,1,1,0,161 days 01:00:00,448276.60849879135,6728900207950.756
3910,A16427,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,11149200.0,0,1,0,1,0,1,0,0,1,1,0,129 days 01:00:00,448276.60849879135,6728900207950.756
3992,A16568,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,13568400.0,0,1,0,1,0,1,0,0,1,1,0,157 days 01:00:00,448276.60849879135,6728900207950.756
4235,A17014,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,15987600.0,0,1,0,1,0,1,0,0,1,1,0,185 days 01:00:00,448276.60849879135,6728900207950.756
4461,A17360,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,16592400.0,0,1,0,1,0,1,0,0,1,1,0,192 days 01:00:00,448276.60849879135,6728900207950.756
4499,A17416,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,7,0.0,0,74.0,17802000.0,0,1,0,1,0,1,0,0,1,1,0,206 days 01:00:00,448276.60849879135,6728900207950.756
4525,A17457,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,7,0.0,0,74.0,18406800.0,0,1,0,1,0,1,0,0,1,1,0,213 days 01:00:00,448276.60849879135,6728900207950.756
4731,A17829,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,7,0.0,0,74.0,21772800.0,0,1,0,1,0,1,0,0,1,1,0,252 days 00:00:00,448276.60849879135,6728900207950.756
4761,A17885,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,7,0.0,0,74.0,17715600.0,0,1,0,1,0,1,0,0,1,1,0,205 days 01:00:00,448276.60849879135,6728900207950.756
4817,A17991,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,14000400.0,0,1,0,1,0,1,0,0,1,1,0,162 days 01:00:00,448276.60849879135,6728900207950.756
4957,A18232,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,21254400.0,0,1,0,1,0,1,0,0,1,1,0,246 days 00:00:00,448276.60849879135,6728900207950.756
5031,A18367,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,17974800.0,0,1,0,1,0,1,0,0,1,1,0,208 days 01:00:00,448276.60849879135,6728900207950.756
5162,A18576,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,7,0.0,0,74.0,20307600.0,0,1,0,1,0,1,0,0,1,1,0,235 days 01:00:00,448276.60849879135,6728900207950.756
5250,A18726,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,18316800.0,0,1,0,1,0,1,0,0,1,1,0,212 days 00:00:00,448276.60849879135,6728900207950.756
5287,A18790,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,19785600.0,0,1,0,1,0,1,0,0,1,1,0,229 days 00:00:00,448276.60849879135,6728900207950.756
5381,A18934,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,18838800.0,0,1,0,1,0,1,0,0,1,1,0,218 days 01:00:00,448276.60849879135,6728900207950.756
5529,A19163,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,18835200.0,0,1,0,1,0,1,0,0,1,1,0,218 days 00:00:00,448276.60849879135,6728900207950.756
5612,A19294,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,19267200.0,0,1,0,1,0,1,0,0,1,1,0,223 days 00:00:00,448276.60849879135,6728900207950.756
5637,A19336,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,16074000.0,0,1,0,1,0,1,0,0,1,1,0,186 days 01:00:00,448276.60849879135,6728900207950.756
5836,A19721,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,23587200.0,0,1,0,1,0,1,0,0,1,1,0,273 days 00:00:00,448276.60849879135,6728900207950.756
5924,A19861,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,21340800.0,0,1,0,1,0,1,0,0,1,1,0,247 days 00:00:00,448276.60849879135,6728900207950.756
5981,A19952,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,17197200.0,0,1,0,1,0,1,0,0,1,1,0,199 days 01:00:00,448276.60849879135,6728900207950.756
6012,A20005,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,19872000.0,0,1,0,1,0,1,0,0,1,1,0,230 days 00:00:00,448276.60849879135,6728900207950.756
6329,A20488,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,20649600.0,0,1,0,1,0,1,0,0,1,1,0,239 days 00:00:00,448276.60849879135,6728900207950.756
6368,A20555,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,21427200.0,0,1,0,1,0,1,0,0,1,1,0,248 days 00:00:00,448276.60849879135,6728900207950.756
6372,A20564,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,18493200.0,0,1,0,1,0,1,0,0,1,1,0,214 days 01:00:00,448276.60849879135,6728900207950.756
6402,A20609,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,18662400.0,0,1,0,1,0,1,0,0,1,1,0,216 days 00:00:00,448276.60849879135,6728900207950.756
6519,A20814,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,20476800.0,0,1,0,1,0,1,0,0,1,1,0,237 days 00:00:00,448276.60849879135,6728900207950.756
6685,A21097,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,18316800.0,0,1,0,1,0,1,0,0,1,1,0,212 days 00:00:00,448276.60849879135,6728900207950.756
6952,A21536,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,7,0.0,0,74.0,22118400.0,0,1,0,1,0,1,0,0,1,1,0,256 days 00:00:00,448276.60849879135,6728900207950.756
7001,A21602,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,7,0.0,0,74.0,18838800.0,0,1,0,1,0,1,0,0,1,1,0,218 days 01:00:00,448276.60849879135,6728900207950.756
7505,A22502,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,16329600.0,0,1,0,1,0,1,0,0,1,1,0,189 days 00:00:00,448276.60849879135,6728900207950.756
7945,A23235,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,12178800.0,0,1,0,1,0,1,0,0,1,1,0,140 days 23:00:00,448276.60849879135,6728900207950.756
8004,A23326,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,15807600.0,0,1,0,1,0,1,0,0,1,1,0,182 days 23:00:00,448276.60849879135,6728900207950.756
8050,A23412,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,26089200.0,0,1,0,1,0,1,0,0,1,1,0,301 days 23:00:00,448276.60849879135,6728900207950.756
8119,A23553,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,14688000.0,0,1,0,1,0,1,0,0,1,1,0,170 days 00:00:00,448276.60849879135,6728900207950.756
8177,A23639,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,17971200.0,0,1,0,1,0,1,0,0,1,1,0,208 days 00:00:00,448276.60849879135,6728900207950.756
8481,A24148,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,11746800.0,0,1,0,1,0,1,0,0,1,1,0,135 days 23:00:00,448276.60849879135,6728900207950.756
8512,A24192,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,20905200.0,0,1,0,1,0,1,0,0,1,1,0,241 days 23:00:00,448276.60849879135,6728900207950.756
8593,A24333,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,14598000.0,0,1,0,1,0,1,0,0,1,1,0,168 days 23:00:00,448276.60849879135,6728900207950.756
8633,A24387,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,157,0.0,0,74.0,21596400.0,0,1,1,1,1,1,1,0,1,1,0,249 days 23:00:00,448276.60849879135,6728900207950.756
8716,A24521,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,14511600.0,0,1,0,1,0,1,0,0,1,1,0,167 days 23:00:00,448276.60849879135,6728900207950.756
8850,A24768,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,11142000.0,0,1,0,1,0,1,0,0,1,1,0,128 days 23:00:00,448276.60849879135,6728900207950.756
8868,A24798,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,9154800.0,0,1,0,1,0,1,0,0,1,1,0,105 days 23:00:00,448276.60849879135,6728900207950.756
9143,A25263,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,11228400.0,0,1,0,1,0,1,0,0,1,1,0,129 days 23:00:00,448276.60849879135,6728900207950.756
9162,A25295,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,10623600.0,0,1,0,1,0,1,0,0,1,1,0,122 days 23:00:00,448276.60849879135,6728900207950.756
9242,A25432,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,13136400.0,0,1,0,1,0,1,0,0,1,1,0,152 days 01:00:00,448276.60849879135,6728900207950.756
9313,A25535,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,15033600.0,0,1,0,1,0,1,0,0,1,1,0,174 days 00:00:00,448276.60849879135,6728900207950.756
9359,A25624,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,24105600.0,0,1,0,1,0,1,0,0,1,1,0,279 days 00:00:00,448276.60849879135,6728900207950.756
9470,A25805,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,13388400.0,0,1,0,1,0,1,0,0,1,1,0,154 days 23:00:00,448276.60849879135,6728900207950.756
9586,A26007,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,10018800.0,0,1,0,1,0,1,0,0,1,1,0,115 days 23:00:00,448276.60849879135,6728900207950.756
9619,A26048,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,16326000.0,0,1,0,1,0,1,0,0,1,1,0,188 days 23:00:00,448276.60849879135,6728900207950.756
9635,A26077,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,20473200.0,0,1,0,1,0,1,0,0,1,1,0,236 days 23:00:00,448276.60849879135,6728900207950.756
9636,A26078,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,14511600.0,0,1,0,1,0,1,0,0,1,1,0,167 days 23:00:00,448276.60849879135,6728900207950.756
9766,A26290,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,11142000.0,0,1,0,1,0,1,0,0,1,1,0,128 days 23:00:00,448276.60849879135,6728900207950.756
9899,A26508,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,22633200.0,0,1,0,1,0,1,0,0,1,1,0,261 days 23:00:00,448276.60849879135,6728900207950.756
9910,A26524,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,12524400.0,0,1,0,1,0,1,0,0,1,1,0,144 days 23:00:00,448276.60849879135,6728900207950.756
10114,A26850,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,22809600.0,0,1,0,1,0,1,0,0,1,1,0,264 days 00:00:00,448276.60849879135,6728900207950.756
10152,A26915,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,14605200.0,0,1,0,1,0,1,0,0,1,1,0,169 days 01:00:00,448276.60849879135,6728900207950.756
10453,A27401,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,13050000.0,0,1,0,1,0,1,0,0,1,1,0,151 days 01:00:00,448276.60849879135,6728900207950.756
10772,A27946,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,14342400.0,0,1,0,1,0,1,0,0,1,1,0,166 days 00:00:00,448276.60849879135,6728900207950.756
10789,A27972,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,14770800.0,0,1,0,1,0,1,0,0,1,1,0,170 days 23:00:00,448276.60849879135,6728900207950.756
10801,A27987,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,14598000.0,0,1,0,1,0,1,0,0,1,1,0,168 days 23:00:00,448276.60849879135,6728900207950.756
10823,A28018,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,13478400.0,0,1,0,1,0,1,0,0,1,1,0,156 days 00:00:00,448276.60849879135,6728900207950.756
10848,A28067,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,14342400.0,0,1,0,1,0,1,0,0,1,1,0,166 days 00:00:00,448276.60849879135,6728900207950.756
10873,A28105,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,11660400.0,0,1,0,1,0,1,0,0,1,1,0,134 days 23:00:00,448276.60849879135,6728900207950.756
11014,A28315,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,25228800.0,0,1,0,1,0,1,0,0,1,1,0,292 days 00:00:00,448276.60849879135,6728900207950.756
11177,A28610,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,20653200.0,0,1,0,1,0,1,0,0,1,1,0,239 days 01:00:00,448276.60849879135,6728900207950.756
11596,A29367,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,11404800.0,0,1,0,1,0,1,0,0,1,1,0,132 days 00:00:00,448276.60849879135,6728900207950.756
11787,A29646,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,11145600.0,0,1,0,1,0,1,0,0,1,1,0,129 days 00:00:00,448276.60849879135,6728900207950.756
12053,A30170,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,74.0,13741200.0,0,1,0,1,0,1,0,0,1,1,0,159 days 01:00:00,448276.60849879135,6728900207950.756
