,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:article,event:totalPaymentAmount,event:points,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Throughput Time
834,A1128,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10458000.0,0,0,0,0,0,0,0,0,1,0,0,121 days 01:00:00
931,A1143,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10458000.0,0,0,0,0,0,0,0,0,1,0,0,121 days 01:00:00
1022,A1156,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10458000.0,0,0,0,0,0,0,0,0,1,0,0,121 days 01:00:00
1101,A1167,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10371600.0,0,0,0,0,0,0,0,0,1,0,0,120 days 01:00:00
1156,A1175,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10371600.0,0,0,0,0,0,0,0,0,1,0,0,120 days 01:00:00
1190,A1181,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10198800.0,0,0,0,0,0,0,0,0,1,0,0,118 days 01:00:00
1207,A1184,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10198800.0,0,0,0,0,0,0,0,0,1,0,0,118 days 01:00:00
1212,A1185,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10112400.0,0,0,0,0,0,0,0,0,1,0,0,117 days 01:00:00
1297,A1198,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10112400.0,0,0,0,0,0,0,0,0,1,0,0,117 days 01:00:00
1312,A1200,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10112400.0,0,0,0,0,0,0,0,0,1,0,0,117 days 01:00:00
1359,A1208,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,11062800.0,0,0,0,0,0,0,0,0,1,0,0,128 days 01:00:00
1386,A1212,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,11062800.0,0,0,0,0,0,0,0,0,1,0,0,128 days 01:00:00
1430,A1219,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10890000.0,0,0,0,0,0,0,0,0,1,0,0,126 days 01:00:00
1664,A1261,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10458000.0,0,0,0,0,0,0,0,0,1,0,0,121 days 01:00:00
1676,A1263,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10458000.0,0,0,0,0,0,0,0,0,1,0,0,121 days 01:00:00
1682,A1264,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10458000.0,0,0,0,0,0,0,0,0,1,0,0,121 days 01:00:00
1701,A1267,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10371600.0,0,0,0,0,0,0,0,0,1,0,0,120 days 01:00:00
1785,A1282,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10285200.0,0,0,0,0,0,0,0,0,1,0,0,119 days 01:00:00
1878,A1298,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10112400.0,0,0,0,0,0,0,0,0,1,0,0,117 days 01:00:00
1883,A1299,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10026000.0,0,0,0,0,0,0,0,0,1,0,0,116 days 01:00:00
1963,A1312,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10803600.0,0,0,0,0,0,0,0,0,1,0,0,125 days 01:00:00
1964,A1314,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10803600.0,0,0,0,0,0,0,0,0,1,0,0,125 days 01:00:00
1972,A1317,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10803600.0,0,0,0,0,0,0,0,0,1,0,0,125 days 01:00:00
1978,A1318,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10717200.0,0,0,0,0,0,0,0,0,1,0,0,124 days 01:00:00
1991,A1320,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10717200.0,0,0,0,0,0,0,0,0,1,0,0,124 days 01:00:00
2002,A1322,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10717200.0,0,0,0,0,0,0,0,0,1,0,0,124 days 01:00:00
2006,A1323,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10717200.0,0,0,0,0,0,0,0,0,1,0,0,124 days 01:00:00
2064,A1334,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,20217600.0,0,0,0,0,0,0,0,0,1,0,0,234 days 00:00:00
2070,A1335,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10544400.0,0,0,0,0,0,0,0,0,1,0,0,122 days 01:00:00
2144,A1346,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10544400.0,0,0,0,0,0,0,0,0,1,0,0,122 days 01:00:00
2159,A1349,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10544400.0,0,0,0,0,0,0,0,0,1,0,0,122 days 01:00:00
2190,A1355,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10458000.0,0,0,0,0,0,0,0,0,1,0,0,121 days 01:00:00
2199,A1357,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10458000.0,0,0,0,0,0,0,0,0,1,0,0,121 days 01:00:00
2367,A1386,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10112400.0,0,0,0,0,0,0,0,0,1,0,0,117 days 01:00:00
2427,A1394,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10112400.0,0,0,0,0,0,0,0,0,1,0,0,117 days 01:00:00
2448,A1398,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10026000.0,0,0,0,0,0,0,0,0,1,0,0,116 days 01:00:00
2464,A14,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,11408400.0,0,0,0,0,0,0,0,0,1,0,0,132 days 01:00:00
2557,A1416,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,9939600.0,0,0,0,0,0,0,0,0,1,0,0,115 days 01:00:00
2594,A1422,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,19526400.0,0,0,0,0,0,0,0,0,1,0,0,226 days 00:00:00
2683,A1437,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,9853200.0,0,0,0,0,0,0,0,0,1,0,0,114 days 01:00:00
2694,A1439,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,9680400.0,0,0,0,0,0,0,0,0,1,0,0,112 days 01:00:00
2825,A1462,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,11149200.0,0,0,0,0,0,0,0,0,1,0,0,129 days 01:00:00
2841,A1465,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,11149200.0,0,0,0,0,0,0,0,0,1,0,0,129 days 01:00:00
2961,A1485,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10976400.0,0,0,0,0,0,0,0,0,1,0,0,127 days 01:00:00
2968,A1486,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10976400.0,0,0,0,0,0,0,0,0,1,0,0,127 days 01:00:00
2993,A1489,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10890000.0,0,0,0,0,0,0,0,0,1,0,0,126 days 01:00:00
3009,A1492,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,20476800.0,0,0,0,0,0,0,0,0,1,0,0,237 days 00:00:00
3029,A1496,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10803600.0,0,0,0,0,0,0,0,0,1,0,0,125 days 01:00:00
3089,A1507,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10544400.0,0,0,0,0,0,0,0,0,1,0,0,122 days 01:00:00
3160,A1519,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10544400.0,0,0,0,0,0,0,0,0,1,0,0,122 days 01:00:00
3226,A1529,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10458000.0,0,0,0,0,0,0,0,0,1,0,0,121 days 01:00:00
3246,A1532,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10458000.0,0,0,0,0,0,0,0,0,1,0,0,121 days 01:00:00
3252,A1533,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,20131200.0,0,0,0,0,0,0,0,0,1,0,0,233 days 00:00:00
3415,A156,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,20822400.0,0,0,0,0,0,0,0,0,1,0,0,241 days 00:00:00
3538,A1583,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10717200.0,0,0,0,0,0,0,0,0,1,0,0,124 days 01:00:00
3543,A1584,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10717200.0,0,0,0,0,0,0,0,0,1,0,0,124 days 01:00:00
3594,A1594,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10544400.0,0,0,0,0,0,0,0,0,1,0,0,122 days 01:00:00
3625,A1599,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10544400.0,0,0,0,0,0,0,0,0,1,0,0,122 days 01:00:00
3698,A1609,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10458000.0,0,0,0,0,0,0,0,0,1,0,0,121 days 01:00:00
3797,A1624,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10458000.0,0,0,0,0,0,0,0,0,1,0,0,121 days 01:00:00
3820,A1628,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10458000.0,0,0,0,0,0,0,0,0,1,0,0,121 days 01:00:00
3833,A163,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,11062800.0,0,0,0,0,0,0,0,0,1,0,0,128 days 01:00:00
4051,A1667,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,11149200.0,0,0,0,0,0,0,0,0,1,0,0,129 days 01:00:00
4112,A1680,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10976400.0,0,0,0,0,0,0,0,0,1,0,0,127 days 01:00:00
4181,A1692,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10890000.0,0,0,0,0,0,0,0,0,1,0,0,126 days 01:00:00
4233,A1701,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10630800.0,0,0,0,0,0,0,0,0,1,0,0,123 days 01:00:00
4261,A1705,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10630800.0,0,0,0,0,0,0,0,0,1,0,0,123 days 01:00:00
4307,A1712,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10630800.0,0,0,0,0,0,0,0,0,1,0,0,123 days 01:00:00
4338,A1717,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10458000.0,0,0,0,0,0,0,0,0,1,0,0,121 days 01:00:00
4384,A1724,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10458000.0,0,0,0,0,0,0,0,0,1,0,0,121 days 01:00:00
4435,A1732,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10198800.0,0,0,0,0,0,0,0,0,1,0,0,118 days 01:00:00
4724,A1781,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,11062800.0,0,0,0,0,0,0,0,0,1,0,0,128 days 01:00:00
4888,A1812,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10803600.0,0,0,0,0,0,0,0,0,1,0,0,125 days 01:00:00
4994,A1830,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10458000.0,0,0,0,0,0,0,0,0,1,0,0,121 days 01:00:00
4999,A1831,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10458000.0,0,0,0,0,0,0,0,0,1,0,0,121 days 01:00:00
5019,A1834,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10458000.0,0,0,0,0,0,0,0,0,1,0,0,121 days 01:00:00
5097,A1847,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,20044800.0,0,0,0,0,0,0,0,0,1,0,0,232 days 00:00:00
5127,A1851,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10976400.0,0,0,0,0,0,0,0,0,1,0,0,127 days 01:00:00
5189,A1862,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10976400.0,0,0,0,0,0,0,0,0,1,0,0,127 days 01:00:00
5233,A1870,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10890000.0,0,0,0,0,0,0,0,0,1,0,0,126 days 01:00:00
5268,A1876,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,20476800.0,0,0,0,0,0,0,0,0,1,0,0,237 days 00:00:00
5286,A1879,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10717200.0,0,0,0,0,0,0,0,0,1,0,0,124 days 01:00:00
5302,A1882,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10630800.0,0,0,0,0,0,0,0,0,1,0,0,123 days 01:00:00
5356,A1890,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10630800.0,0,0,0,0,0,0,0,0,1,0,0,123 days 01:00:00
5362,A1891,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10630800.0,0,0,0,0,0,0,0,0,1,0,0,123 days 01:00:00
5372,A1892,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10630800.0,0,0,0,0,0,0,0,0,1,0,0,123 days 01:00:00
5491,A191,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10976400.0,0,0,0,0,0,0,0,0,1,0,0,127 days 01:00:00
5552,A192,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10976400.0,0,0,0,0,0,0,0,0,1,0,0,127 days 01:00:00
5623,A1931,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10458000.0,0,0,0,0,0,0,0,0,1,0,0,121 days 01:00:00
5655,A1937,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10285200.0,0,0,0,0,0,0,0,0,1,0,0,119 days 01:00:00
5673,A1941,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10285200.0,0,0,0,0,0,0,0,0,1,0,0,119 days 01:00:00
5727,A1954,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10198800.0,0,0,0,0,0,0,0,0,1,0,0,118 days 01:00:00
5830,A1971,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10026000.0,0,0,0,0,0,0,0,0,1,0,0,116 days 01:00:00
5849,A1974,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10026000.0,0,0,0,0,0,0,0,0,1,0,0,116 days 01:00:00
5878,A1978,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10026000.0,0,0,0,0,0,0,0,0,1,0,0,116 days 01:00:00
5888,A1980,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,9939600.0,0,0,0,0,0,0,0,0,1,0,0,115 days 01:00:00
5907,A1983,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,9939600.0,0,0,0,0,0,0,0,0,1,0,0,115 days 01:00:00
6006,A2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,11581200.0,0,0,0,0,0,0,0,0,1,0,0,134 days 01:00:00
6008,A2000,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,9766800.0,0,0,0,0,0,0,0,0,1,0,0,113 days 01:00:00
6197,A203,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,11667600.0,0,0,0,0,0,0,0,0,1,0,0,135 days 01:00:00
6215,A2032,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10371600.0,0,0,0,0,0,0,0,0,1,0,0,120 days 01:00:00
6224,A2033,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10371600.0,0,0,0,0,0,0,0,0,1,0,0,120 days 01:00:00
6254,A2038,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10285200.0,0,0,0,0,0,0,0,0,1,0,0,119 days 01:00:00
6261,A2039,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10285200.0,0,0,0,0,0,0,0,0,1,0,0,119 days 01:00:00
6352,A2053,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,9162000.0,0,0,0,0,0,0,0,0,1,0,0,106 days 01:00:00
6385,A2058,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,9162000.0,0,0,0,0,0,0,0,0,1,0,0,106 days 01:00:00
6436,A2067,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,8989200.0,0,0,0,0,0,0,0,0,1,0,0,104 days 01:00:00
6501,A2079,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,9334800.0,0,0,0,0,0,0,0,0,1,0,0,108 days 01:00:00
6592,A2094,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,9162000.0,0,0,0,0,0,0,0,0,1,0,0,106 days 01:00:00
6929,A215,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,11667600.0,0,0,0,0,0,0,0,0,1,0,0,135 days 01:00:00
6947,A2153,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,10026000.0,0,0,0,0,0,0,0,0,1,0,0,116 days 01:00:00
7071,A217,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,11581200.0,0,0,0,0,0,0,0,0,1,0,0,134 days 01:00:00
7085,A2172,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,9939600.0,0,0,0,0,0,0,0,0,1,0,0,115 days 01:00:00
7130,A218,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,11581200.0,0,0,0,0,0,0,0,0,1,0,0,134 days 01:00:00
7135,A2181,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,9766800.0,0,0,0,0,0,0,0,0,1,0,0,113 days 01:00:00
7317,A2215,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,9334800.0,0,0,0,0,0,0,0,0,1,0,0,108 days 01:00:00
7365,A2225,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,9248400.0,0,0,0,0,0,0,0,0,1,0,0,107 days 01:00:00
7527,A2254,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,9766800.0,0,0,0,0,0,0,0,0,1,0,0,113 days 01:00:00
7550,A2258,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,9766800.0,0,0,0,0,0,0,0,0,1,0,0,113 days 01:00:00
7559,A2259,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,9594000.0,0,0,0,0,0,0,0,0,1,0,0,111 days 01:00:00
7578,A2262,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,9594000.0,0,0,0,0,0,0,0,0,1,0,0,111 days 01:00:00
7627,A227,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,11235600.0,0,0,0,0,0,0,0,0,1,0,0,130 days 01:00:00
7628,A2270,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,9507600.0,0,0,0,0,0,0,0,0,1,0,0,110 days 01:00:00
7727,A2287,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,9421200.0,0,0,0,0,0,0,0,0,1,0,0,109 days 01:00:00
7750,A2291,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,9421200.0,0,0,0,0,0,0,0,0,1,0,0,109 days 01:00:00
7806,A230,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,11235600.0,0,0,0,0,0,0,0,0,1,0,0,130 days 01:00:00
7932,A2321,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,19353600.0,0,0,0,0,0,0,0,0,1,0,0,224 days 00:00:00
7966,A2327,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,9766800.0,0,0,0,0,0,0,0,0,1,0,0,113 days 01:00:00
7970,A2328,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,9766800.0,0,0,0,0,0,0,0,0,1,0,0,113 days 01:00:00
7976,A2329,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,9766800.0,0,0,0,0,0,0,0,0,1,0,0,113 days 01:00:00
7983,A2330,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,9766800.0,0,0,0,0,0,0,0,0,1,0,0,113 days 01:00:00
7999,A2332,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,9680400.0,0,0,0,0,0,0,0,0,1,0,0,112 days 01:00:00
8029,A2338,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,9680400.0,0,0,0,0,0,0,0,0,1,0,0,112 days 01:00:00
8053,A2342,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,9680400.0,0,0,0,0,0,0,0,0,1,0,0,112 days 01:00:00
8066,A2344,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,19267200.0,0,0,0,0,0,0,0,0,1,0,0,223 days 00:00:00
8116,A2354,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,9507600.0,0,0,0,0,0,0,0,0,1,0,0,110 days 01:00:00
8148,A236,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,11235600.0,0,0,0,0,0,0,0,0,1,0,0,130 days 01:00:00
8149,A2360,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,9421200.0,0,0,0,0,0,0,0,0,1,0,0,109 days 01:00:00
8200,A2369,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,157,0.0,0,35.0,9421200.0,0,0,0,0,0,0,0,0,1,0,0,109 days 01:00:00
