,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:article,event:totalPaymentAmount,event:points,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Throughput Time
23918,C11127,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,136,0.0,0,250.38,64022400.0,0,0,0,1,0,1,0,0,1,1,0,741 days 00:00:00
23926,C11146,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,72,0.0,0,125.19,32400000.0,0,0,0,1,0,1,0,0,1,1,0,375 days 00:00:00
23943,C11218,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,250.38,63244800.0,0,0,0,1,0,1,0,0,1,1,0,732 days 00:00:00
23964,C11369,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,0,125.19,62812800.0,0,0,0,1,0,1,0,0,1,1,0,727 days 00:00:00
23966,C11379,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,125.19,61430400.0,0,0,0,1,0,1,0,0,1,1,0,711 days 00:00:00
23980,C11443,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,0,125.19,62812800.0,0,0,0,1,0,1,0,0,1,1,0,727 days 00:00:00
23987,C11478,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,72,0.0,0,125.19,59702400.0,0,0,0,1,0,1,0,0,1,1,0,691 days 00:00:00
24001,C11559,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,250.38,46137600.0,0,0,0,1,0,1,0,0,1,1,0,534 days 00:00:00
24007,C11588,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,0,125.19,60393600.0,0,0,0,1,0,1,0,0,1,1,0,699 days 00:00:00
24012,C11605,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,145,0.0,0,131.0,71542800.0,0,0,0,1,0,1,0,0,1,1,0,828 days 01:00:00
24063,C11820,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,158,0.0,0,125.19,56937600.0,0,0,0,1,0,1,0,0,1,1,0,659 days 00:00:00
24064,C11821,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,158,0.0,0,125.19,56937600.0,0,0,0,1,0,1,0,0,1,1,0,659 days 00:00:00
24096,C11942,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,149,0.0,0,125.19,51753600.0,0,0,0,1,0,1,0,0,1,1,0,599 days 00:00:00
24108,C12027,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,7,0.0,0,125.19,56592000.0,0,1,1,1,1,1,1,0,1,1,0,655 days 00:00:00
24131,C12100,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,250.38,52444800.0,0,0,0,1,0,1,0,0,1,1,0,607 days 00:00:00
24149,C12171,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,41,0.0,0,125.19,46656000.0,0,0,0,1,0,1,0,0,1,1,0,540 days 00:00:00
24150,C12173,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,250.38,43282800.0,0,0,0,1,0,1,0,0,1,1,0,500 days 23:00:00
24159,C12190,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,0,125.19,52099200.0,0,0,0,1,0,1,0,0,1,1,0,603 days 00:00:00
24171,C12240,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,250.38,51321600.0,0,0,0,1,0,1,0,0,1,1,0,594 days 00:00:00
24174,C12248,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,250.38,53740800.0,0,0,0,1,0,1,0,0,1,1,0,622 days 00:00:00
24175,C12250,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,250.38,53395200.0,0,0,0,1,0,1,0,0,1,1,0,618 days 00:00:00
24199,C12357,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,158,0.0,0,125.19,50803200.0,0,1,1,1,1,1,1,0,1,1,0,588 days 00:00:00
24201,C12366,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,0,125.19,53568000.0,0,0,0,1,0,1,0,0,1,1,0,620 days 00:00:00
24206,C12397,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,145,0.0,0,125.19,53395200.0,0,0,0,1,0,1,0,0,1,1,0,618 days 00:00:00
24208,C12405,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,250.38,51408000.0,0,0,0,1,0,1,0,0,1,1,0,595 days 00:00:00
24217,C12426,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,250.38,50284800.0,0,0,0,1,0,1,0,0,1,1,0,582 days 00:00:00
24223,C12449,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,250.38,51840000.0,0,0,0,1,0,1,0,0,1,1,0,600 days 00:00:00
24245,C12534,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,250.38,51148800.0,0,0,0,1,0,1,0,0,1,1,0,592 days 00:00:00
24254,C12568,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,0,125.19,50284800.0,0,0,0,1,0,1,0,0,1,1,0,582 days 00:00:00
24256,C12578,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,0,125.19,50889600.0,0,0,0,1,0,1,0,0,1,1,0,589 days 00:00:00
24259,C12587,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,250.38,49766400.0,0,0,0,1,0,1,0,0,1,1,0,576 days 00:00:00
24262,C12594,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,250.38,48384000.0,0,0,0,1,0,1,0,0,1,1,0,560 days 00:00:00
24264,C12600,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,250.38,48384000.0,0,0,0,1,0,1,0,0,1,1,0,560 days 00:00:00
24271,C12617,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,250.38,48988800.0,0,0,0,1,0,1,0,0,1,1,0,567 days 00:00:00
24285,C12670,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,41,0.0,0,125.19,46137600.0,0,0,0,1,0,1,0,0,1,1,0,534 days 00:00:00
24293,C12718,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,250.38,49248000.0,0,0,0,1,0,1,0,0,1,1,0,570 days 00:00:00
24300,C12733,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,145,0.0,0,125.19,44492400.0,0,0,0,1,0,1,0,0,1,1,0,514 days 23:00:00
24302,C12740,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,41,0.0,0,125.19,48556800.0,0,0,0,1,0,1,0,0,1,1,0,562 days 00:00:00
24303,C12741,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,250.38,48470400.0,0,0,0,1,0,1,0,0,1,1,0,561 days 00:00:00
24304,C12742,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,0,125.19,47865600.0,0,0,0,1,0,1,0,0,1,1,0,554 days 00:00:00
24307,C12747,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,143,0.0,0,250.38,136083600.0,0,0,0,1,0,1,0,0,1,1,1,1575 days 01:00:00
24308,C12748,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,0,125.19,136083600.0,0,0,0,1,0,1,0,0,1,1,1,1575 days 01:00:00
24336,C12840,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,250.38,64108800.0,0,0,0,1,0,1,0,0,1,1,0,742 days 00:00:00
24339,C12846,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,191,0.0,0,125.19,42505200.0,0,0,0,1,0,1,0,0,1,1,0,491 days 23:00:00
24342,C12859,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,250.38,47952000.0,0,0,0,1,0,1,0,0,1,1,0,555 days 00:00:00
24345,C12871,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,145,0.0,0,125.19,65923200.0,0,0,0,1,0,1,0,0,1,1,0,763 days 00:00:00
24347,C12880,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,143,0.0,0,131.2,14857200.0,0,1,0,1,0,1,0,0,1,1,0,171 days 23:00:00
24353,C12896,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,80,0.0,0,250.38,46310400.0,0,0,0,1,0,1,0,0,1,1,0,536 days 00:00:00
24359,C12910,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,146,0.0,0,131.2,32400000.0,0,0,0,1,0,1,0,0,1,1,0,375 days 00:00:00
24363,C12919,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,145,0.0,0,131.2,35593200.0,0,0,0,1,0,1,0,0,1,1,0,411 days 23:00:00
24382,C12972,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,0,131.2,36543600.0,0,0,0,1,0,1,0,0,1,1,0,422 days 23:00:00
24406,C13055,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,20,0.0,0,131.2,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00
24418,C13082,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,0,131.2,51584400.0,0,0,0,1,0,1,0,0,1,1,0,597 days 01:00:00
24437,C13132,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,122,0.0,0,131.2,50202000.0,0,0,0,1,0,1,0,0,1,1,0,581 days 01:00:00
24447,C13157,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,145,0.0,0,131.2,53485200.0,0,0,0,1,0,1,0,0,1,1,0,619 days 01:00:00
24453,C13172,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,145,0.0,0,131.0,43117200.0,0,0,0,1,0,1,0,0,1,1,0,499 days 01:00:00
24458,C13193,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,146,0.0,0,131.2,47955600.0,0,0,0,1,0,1,0,0,1,1,0,555 days 01:00:00
24521,C13329,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,41,0.0,0,131.2,52189200.0,0,0,0,1,0,1,0,0,1,1,0,604 days 01:00:00
24536,C13365,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,145,0.0,0,131.2,64195200.0,0,0,0,1,0,1,0,0,1,1,0,743 days 00:00:00
24589,C13506,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,80,0.0,0,131.2,7862400.0,0,0,0,0,0,0,0,0,1,0,0,91 days 00:00:00
24599,C13525,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,169,0.0,0,131.2,41475600.0,0,0,0,1,0,1,0,0,1,1,0,480 days 01:00:00
24620,C13564,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,41,0.0,0,131.2,44499600.0,0,0,0,1,0,1,0,0,1,1,0,515 days 01:00:00
24647,C13617,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,7,0.0,0,131.2,50115600.0,0,0,0,1,0,1,0,0,1,1,0,580 days 01:00:00
24649,C13620,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,41,0.0,0,131.2,48042000.0,0,0,0,1,0,1,0,0,1,1,0,556 days 01:00:00
24678,C13669,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,41,0.0,0,131.2,47610000.0,0,0,0,1,0,1,0,0,1,1,0,551 days 01:00:00
24715,C13747,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,20,0.0,0,131.2,9417600.0,0,0,0,0,0,0,0,0,1,0,0,109 days 00:00:00
24736,C13818,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,41,0.0,0,131.2,40698000.0,0,0,0,1,0,1,0,0,1,1,0,471 days 01:00:00
24741,C13831,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,141,0.0,0,131.0,63590400.0,0,0,0,1,0,1,0,0,1,1,0,736 days 00:00:00
24752,C13857,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,145,0.0,0,131.2,45363600.0,0,0,0,1,0,1,0,0,1,1,0,525 days 01:00:00
24757,C13866,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,41,0.0,0,131.2,47005200.0,0,0,0,1,0,1,0,0,1,1,0,544 days 01:00:00
24803,C13972,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,80,0.0,0,131.2,7779600.0,0,0,0,0,0,0,0,0,1,0,0,90 days 01:00:00
24804,C13973,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,145,0.0,0,131.2,39834000.0,0,0,0,1,0,1,0,0,1,1,0,461 days 01:00:00
24810,C13987,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,145,0.0,0,131.2,46573200.0,0,0,0,1,0,1,0,0,1,1,0,539 days 01:00:00
24818,C14004,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,41,0.0,0,131.2,44154000.0,0,0,0,1,0,1,0,0,1,1,0,511 days 01:00:00
24842,C14072,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,41,0.0,0,131.2,143427600.0,0,0,0,1,0,1,0,0,1,1,0,1660 days 01:00:00
24846,C14084,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,41,0.0,0,131.2,44672400.0,0,0,0,1,0,1,0,0,1,1,0,517 days 01:00:00
24851,C14097,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,115,0.0,0,130.0,32227200.0,0,0,0,1,0,1,0,0,1,1,0,373 days 00:00:00
24859,C14112,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,100,0.0,0,131.2,45018000.0,0,0,0,1,0,1,0,0,1,1,0,521 days 01:00:00
24860,C14118,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,41,0.0,0,131.2,43635600.0,0,0,0,1,0,1,0,0,1,1,0,505 days 01:00:00
24862,C14134,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,41,0.0,0,131.2,43635600.0,0,0,0,1,0,1,0,0,1,1,0,505 days 01:00:00
24863,C14136,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,41,0.0,0,131.2,43549200.0,0,0,0,1,0,1,0,0,1,1,0,504 days 01:00:00
24870,C14146,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,180,0.0,0,78.72,41994000.0,0,0,0,1,0,1,0,0,1,1,0,486 days 01:00:00
24871,C14148,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,41,0.0,0,131.2,39747600.0,0,0,0,1,0,1,0,0,1,1,0,460 days 01:00:00
24874,C14152,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,41,0.0,0,131.2,43549200.0,0,0,0,1,0,1,0,0,1,1,0,504 days 01:00:00
24880,C14161,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,131.0,113878800.0,0,0,0,1,0,1,0,0,1,1,0,1318 days 01:00:00
24895,C14199,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,41,0.0,0,131.2,42598800.0,0,0,0,1,0,1,0,0,1,1,0,493 days 01:00:00
24928,C14293,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,0,131.2,39402000.0,0,0,0,1,0,1,0,0,1,1,0,456 days 01:00:00
24931,C14300,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,41,0.0,0,131.2,33091200.0,0,0,0,1,0,1,0,0,1,1,0,383 days 00:00:00
24934,C14303,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,7,0.0,0,131.0,52794000.0,0,0,0,1,0,1,0,0,1,1,0,611 days 01:00:00
24941,C14337,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,145,0.0,0,131.2,42598800.0,0,0,0,1,0,1,0,0,1,1,0,493 days 01:00:00
24942,C14338,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,131.2,40525200.0,0,0,0,1,0,1,0,0,1,1,0,469 days 01:00:00
24943,C14341,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,145,0.0,0,131.2,40266000.0,0,0,0,1,0,1,0,0,1,1,0,466 days 01:00:00
24946,C14344,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,145,0.0,0,131.2,40179600.0,0,0,0,1,0,1,0,0,1,1,0,465 days 01:00:00
24951,C14364,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,20,0.0,0,131.2,1382400.0,0,0,0,0,0,0,0,0,1,0,0,16 days 00:00:00
24959,C14383,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,145,0.0,0,131.0,61862400.0,0,0,0,1,0,1,0,0,1,1,0,716 days 00:00:00
24970,C14418,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,20,0.0,0,131.2,10198800.0,0,1,0,0,0,0,0,0,1,1,0,118 days 01:00:00
24972,C14420,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,145,0.0,0,131.0,48733200.0,0,0,0,1,0,1,0,0,1,1,0,564 days 01:00:00
25002,C14474,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,145,0.0,0,131.0,25920000.0,0,0,0,1,0,1,0,0,1,1,0,300 days 00:00:00
25007,C14483,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,145,0.0,0,131.0,52016400.0,0,0,0,1,0,1,0,0,1,1,0,602 days 01:00:00
25016,C14498,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,72,0.0,0,131.0,24710400.0,0,0,0,1,0,1,0,0,1,1,0,286 days 00:00:00
25023,C14515,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,145,0.0,0,131.0,114570000.0,0,0,0,1,0,1,0,0,1,1,0,1326 days 01:00:00
25039,C14550,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,145,0.0,0,131.0,113965200.0,0,0,0,1,0,1,0,0,1,1,0,1319 days 01:00:00
25040,C14553,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,143,0.0,0,131.0,46227600.0,0,0,0,1,0,1,0,0,1,1,0,535 days 01:00:00
