,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:article,event:totalPaymentAmount,event:points,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Throughput Time
564,A10867,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,32.0,0,22.0,428400.0,0,0,0,0,0,0,0,0,1,0,0,4 days 23:00:00
711,A11094,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
712,A11096,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00
761,A11168,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
762,A11169,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
772,A11185,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,432000.0,0,0,0,0,0,0,0,0,1,0,0,5 days 00:00:00
776,A11194,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,518400.0,0,0,0,0,0,0,0,0,1,0,0,6 days 00:00:00
854,A11309,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,172800.0,0,0,0,0,0,0,0,0,1,0,0,2 days 00:00:00
859,A11319,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
959,A11469,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,518400.0,0,0,0,0,0,0,0,0,1,0,0,6 days 00:00:00
1051,A11605,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,1987200.0,0,0,0,0,0,0,0,0,1,0,0,23 days 00:00:00
1060,A11617,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,172800.0,0,0,0,0,0,0,0,0,1,0,0,2 days 00:00:00
1081,A11642,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,172800.0,0,0,0,0,0,0,0,0,1,0,0,2 days 00:00:00
1129,A11712,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00
1131,A11715,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,432000.0,0,0,0,0,0,0,0,0,1,0,0,5 days 00:00:00
1136,A11721,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,28.0,0,22.0,604800.0,0,0,0,0,0,0,0,0,1,0,0,7 days 00:00:00
1149,A11741,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00
1159,A11753,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,1728000.0,0,0,0,0,0,0,0,0,1,0,0,20 days 00:00:00
1189,A11808,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,2505600.0,0,0,0,0,0,0,0,0,1,0,0,29 days 00:00:00
1191,A11810,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,259200.0,0,0,0,0,0,0,0,0,1,0,0,3 days 00:00:00
1206,A11839,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,3542400.0,0,0,0,0,0,0,0,0,1,0,0,41 days 00:00:00
1209,A11842,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,432000.0,0,0,0,0,0,0,0,0,1,0,0,5 days 00:00:00
1228,A11871,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,777600.0,0,0,0,0,0,0,0,0,1,0,0,9 days 00:00:00
1237,A11887,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00
1238,A11888,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00
1304,A11990,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
1356,A12076,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,518400.0,0,0,0,0,0,0,0,0,1,0,0,6 days 00:00:00
1369,A12099,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
1460,A12238,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,172800.0,0,0,0,0,0,0,0,0,1,0,0,2 days 00:00:00
1468,A12254,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,432000.0,0,0,0,0,0,0,0,0,1,0,0,5 days 00:00:00
1497,A12300,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
1624,A12532,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00
1667,A12612,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
1705,A12677,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00
1763,A12764,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,7,35.0,0,22.0,7257600.0,0,0,0,0,0,0,0,0,1,1,0,84 days 00:00:00
1766,A12769,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,3628800.0,0,0,0,0,0,0,0,0,1,0,0,42 days 00:00:00
1790,A12825,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,5443200.0,0,0,0,0,0,0,0,0,1,0,0,63 days 00:00:00
1879,A12981,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
1932,A13063,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
1988,A13195,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,259200.0,0,0,0,0,0,0,0,0,1,0,0,3 days 00:00:00
1994,A13203,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,432000.0,0,0,0,0,0,0,0,0,1,0,0,5 days 00:00:00
2218,A13610,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,1900800.0,0,0,0,0,0,0,0,0,1,0,0,22 days 00:00:00
2240,A13642,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,36.0,0,22.0,518400.0,0,0,0,0,0,0,0,0,1,0,0,6 days 00:00:00
2478,A14018,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,3456000.0,0,0,0,0,0,0,0,0,1,0,0,40 days 00:00:00
2543,A14133,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,8384400.0,0,0,0,0,0,0,0,0,1,0,0,97 days 01:00:00
2545,A14138,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00
2610,A14246,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00
2703,A14406,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,172800.0,0,0,0,0,0,0,0,0,1,0,0,2 days 00:00:00
2727,A14452,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,259200.0,0,0,0,0,0,0,0,0,1,0,0,3 days 00:00:00
2795,A14566,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,432000.0,0,0,0,0,0,0,0,0,1,0,0,5 days 00:00:00
2855,A14671,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00
2856,A14672,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
2882,A14721,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
2916,A14781,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,864000.0,0,0,0,0,0,0,0,0,1,0,0,10 days 00:00:00
2926,A14792,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,1296000.0,0,0,0,0,0,0,0,0,1,0,0,15 days 00:00:00
2992,A14889,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00
3032,A14967,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,259200.0,0,0,0,0,0,0,0,0,1,0,0,3 days 00:00:00
3124,A15134,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00
3362,A15514,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
3402,A15582,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
3442,A15658,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,777600.0,0,0,0,0,0,0,0,0,1,0,0,9 days 00:00:00
3453,A15679,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
3464,A15696,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,1123200.0,0,0,0,0,0,0,0,0,1,0,0,13 days 00:00:00
3476,A15729,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,259200.0,0,0,0,0,0,0,0,0,1,0,0,3 days 00:00:00
3539,A15831,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,518400.0,0,0,0,0,0,0,0,0,1,0,0,6 days 00:00:00
3572,A15900,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00
3577,A15910,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,691200.0,0,0,0,0,0,0,0,0,1,0,0,8 days 00:00:00
3611,A15968,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,2073600.0,0,0,0,0,0,0,0,0,1,0,0,24 days 00:00:00
3614,A15973,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
3643,A16009,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,864000.0,0,0,0,0,0,0,0,0,1,0,0,10 days 00:00:00
3715,A16118,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
3749,A16171,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
3867,A16349,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,604800.0,0,0,0,0,0,0,0,0,1,0,0,7 days 00:00:00
3895,A16390,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,172800.0,0,0,0,0,0,0,0,0,1,0,0,2 days 00:00:00
3901,A16398,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,3628800.0,0,0,0,0,0,0,0,0,1,0,0,42 days 00:00:00
3914,A16430,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00
3961,A16509,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00
3962,A16511,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,172800.0,0,0,0,0,0,0,0,0,1,0,0,2 days 00:00:00
3980,A16546,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,1987200.0,0,0,0,0,0,0,0,0,1,0,0,23 days 00:00:00
3998,A16576,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00
4091,A16753,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00
4103,A16779,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,777600.0,0,0,0,0,0,0,0,0,1,0,0,9 days 00:00:00
4160,A16887,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,172800.0,0,0,0,0,0,0,0,0,1,0,0,2 days 00:00:00
4275,A17071,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,259200.0,0,0,0,0,0,0,0,0,1,0,0,3 days 00:00:00
4276,A17072,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,432000.0,0,0,0,0,0,0,0,0,1,0,0,5 days 00:00:00
4329,A17153,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00
4335,A17163,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,172800.0,0,0,0,0,0,0,0,0,1,0,0,2 days 00:00:00
4515,A17441,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00
4526,A17462,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,864000.0,0,0,0,0,0,0,0,0,1,0,0,10 days 00:00:00
4700,A17770,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,691200.0,0,0,0,0,0,0,0,0,1,0,0,8 days 00:00:00
4716,A17793,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00
4717,A17796,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,2505600.0,0,0,0,0,0,0,0,0,1,0,0,29 days 00:00:00
4840,A18029,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00
4872,A18089,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,518400.0,0,0,0,0,0,0,0,0,1,0,0,6 days 00:00:00
5046,A18400,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,259200.0,0,0,0,0,0,0,0,0,1,0,0,3 days 00:00:00
5121,A18504,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,1731600.0,0,0,0,0,0,0,0,0,1,0,0,20 days 01:00:00
5134,A18517,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,10364400.0,0,0,0,0,0,0,0,0,1,0,0,119 days 23:00:00
5205,A18646,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00
5312,A18833,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,259200.0,0,0,0,0,0,0,0,0,1,0,0,3 days 00:00:00
5316,A18839,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00
5415,A18979,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,13395600.0,0,0,0,0,0,0,0,0,1,0,0,155 days 01:00:00
5423,A19002,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,172800.0,0,0,0,0,0,0,0,0,1,0,0,2 days 00:00:00
5441,A19031,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,259200.0,0,0,0,0,0,0,0,0,1,0,0,3 days 00:00:00
5715,A19515,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,950400.0,0,0,0,0,0,0,0,0,1,0,0,11 days 00:00:00
5920,A19852,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00
6080,A20118,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,1036800.0,0,0,0,0,0,0,0,0,1,0,0,12 days 00:00:00
6081,A20119,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00
6106,A20160,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,1036800.0,0,0,0,0,0,0,0,0,1,0,0,12 days 00:00:00
6173,A20261,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00
6236,A20351,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,432000.0,0,0,0,0,0,0,0,0,1,0,0,5 days 00:00:00
6237,A20352,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,604800.0,0,0,0,0,0,0,0,0,1,0,0,7 days 00:00:00
6369,A20557,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00
6634,A21016,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,691200.0,0,0,0,0,0,0,0,0,1,0,0,8 days 00:00:00
6676,A21086,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
6695,A21116,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,2332800.0,0,0,0,0,0,0,0,0,1,0,0,27 days 00:00:00
6725,A21170,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,7,35.5,0,22.0,6825600.0,0,0,0,0,0,0,0,0,1,1,0,79 days 00:00:00
6742,A21199,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,4924800.0,0,0,0,0,0,0,0,0,1,0,0,57 days 00:00:00
6847,A21358,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00
6884,A21428,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,432000.0,0,0,0,0,0,0,0,0,1,0,0,5 days 00:00:00
7121,A21782,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,2592000.0,0,0,0,0,0,0,0,0,1,0,0,30 days 00:00:00
7137,A21814,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,259200.0,0,0,0,0,0,0,0,0,1,0,0,3 days 00:00:00
7164,A21854,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
7232,A21988,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,604800.0,0,0,0,0,0,0,0,0,1,0,0,7 days 00:00:00
7329,A22170,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,7,35.0,0,22.0,11754000.0,0,0,0,0,0,0,0,0,1,1,0,136 days 01:00:00
7338,A22210,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,1814400.0,0,0,0,0,0,0,0,0,1,0,0,21 days 00:00:00
7339,A22211,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,1814400.0,0,0,0,0,0,0,0,0,1,0,0,21 days 00:00:00
7366,A22250,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,2941200.0,0,0,0,0,0,0,0,0,1,0,0,34 days 01:00:00
7367,A22251,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00
7444,A22382,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,2764800.0,0,0,0,0,0,0,0,0,1,0,0,32 days 00:00:00
7484,A22461,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,2595600.0,0,0,0,0,0,0,0,0,1,0,0,30 days 01:00:00
7488,A22472,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,7779600.0,0,0,0,0,0,0,0,0,1,0,0,90 days 01:00:00
7614,A22677,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00
7625,A22697,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,2336400.0,0,0,0,0,0,0,0,0,1,0,0,27 days 01:00:00
7651,A22742,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,1731600.0,0,0,0,0,0,0,0,0,1,0,0,20 days 01:00:00
7668,A22769,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,22.0,0,22.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
