,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:article,event:totalPaymentAmount,event:points,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Throughput Time,Surprisingness,Effectiveness
25882,C17162,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,180,40.95,0,40.95,40179600.0,0,0,0,1,0,1,0,0,1,1,0,465 days 01:00:00,494883.0348141441,30979671462.361553
25913,C17262,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,180,40.95,0,40.95,42944400.0,0,0,0,1,0,1,0,0,1,1,0,497 days 01:00:00,494883.0348141441,30979671462.361553
26041,C17675,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,180,51.95,0,40.95,62985600.0,0,0,0,1,0,1,0,0,1,1,0,729 days 00:00:00,494883.0348141441,30979671462.361553
26202,C18137,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,180,71.5,0,71.5,47178000.0,0,0,0,1,0,1,0,0,1,1,0,546 days 01:00:00,494883.0348141441,30979671462.361553
26366,C18532,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,180,71.5,0,71.5,50893200.0,0,0,0,1,0,1,0,0,1,1,0,589 days 01:00:00,494883.0348141441,30979671462.361553
26393,C18610,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,180,71.5,0,71.5,66614400.0,0,0,0,1,0,1,0,0,1,1,0,771 days 00:00:00,494883.0348141441,30979671462.361553
26514,C18910,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,180,71.5,0,71.5,66009600.0,0,0,0,1,0,1,0,0,1,1,0,764 days 00:00:00,494883.0348141441,30979671462.361553
26544,C18996,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,172,68.0,5,137.5,81648000.0,1,0,0,1,0,1,0,0,1,1,0,945 days 00:00:00,494883.0348141441,30979671462.361553
26545,C19001,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,180,74.0,0,74.0,65577600.0,0,0,0,1,0,1,0,0,1,1,0,759 days 00:00:00,494883.0348141441,30979671462.361553
27134,C20547,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,180,38.0,0,77.5,57546000.0,0,0,0,1,0,1,0,0,1,1,1,666 days 01:00:00,494883.0348141441,30979671462.361553
27275,C20943,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,180,77.5,0,77.5,61084800.0,0,0,0,1,0,1,0,0,1,1,0,707 days 00:00:00,494883.0348141441,30979671462.361553
27311,C21023,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,172,74.0,5,149.5,84758400.0,1,0,0,1,0,1,0,0,1,1,0,981 days 00:00:00,494883.0348141441,30979671462.361553
27339,C21102,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,180,77.5,0,77.5,65577600.0,0,0,0,1,0,1,0,0,1,1,0,759 days 00:00:00,494883.0348141441,30979671462.361553
27359,C21159,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,180,77.5,0,77.5,58752000.0,0,0,0,1,0,1,0,0,1,1,0,680 days 00:00:00,494883.0348141441,30979671462.361553
27387,C21246,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,180,77.5,0,77.5,51836400.0,0,0,0,1,0,1,0,0,1,1,0,599 days 23:00:00,494883.0348141441,30979671462.361553
27715,C22050,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,172,76.0,5,153.0,60566400.0,1,0,0,1,0,1,0,0,1,1,0,701 days 00:00:00,494883.0348141441,30979671462.361553
27808,C22295,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,180,47.0,0,47.0,43632000.0,0,0,0,1,0,1,0,0,1,1,0,505 days 00:00:00,494883.0348141441,30979671462.361553
29062,N101887,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,158,82.0,2,143.0,85104000.0,1,0,0,1,0,1,0,0,1,1,0,985 days 00:00:00,494883.0348141441,30979671462.361553
30859,N23166,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,158,62.59,0,125.19,63504000.0,1,0,0,1,0,1,0,0,1,1,0,735 days 00:00:00,494883.0348141441,30979671462.361553
32200,N25306,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,158,37.75,0,62.59,62899200.0,1,0,0,1,0,1,0,0,1,1,0,728 days 00:00:00,494883.0348141441,30979671462.361553
32356,N25520,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,158,62.49,0,125.19,61516800.0,1,0,0,1,0,1,0,0,1,1,0,712 days 00:00:00,494883.0348141441,30979671462.361553
32897,N26309,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,158,7.08,0,62.59,55814400.0,2,0,0,1,0,1,0,0,1,1,0,646 days 00:00:00,494883.0348141441,30979671462.361553
34445,N28837,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,158,43.18,0,62.59,47692800.0,1,0,0,1,0,1,0,0,1,1,0,552 days 00:00:00,494883.0348141441,30979671462.361553
35341,N30259,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,158,38.01,0,62.59,45270000.0,1,0,0,1,0,1,0,0,1,1,0,523 days 23:00:00,494883.0348141441,30979671462.361553
45294,N46610,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,158,43.6,0,68.77,61862400.0,1,0,0,1,0,1,0,0,1,1,0,716 days 00:00:00,494883.0348141441,30979671462.361553
52896,N62083,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,79.77,0,68.77,42685200.0,0,0,0,1,0,1,0,0,1,1,0,494 days 01:00:00,494883.0348141441,30979671462.361553
55972,N68184,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,85.37,0,68.77,63849600.0,0,0,0,1,0,1,0,0,1,1,0,739 days 00:00:00,494883.0348141441,30979671462.361553
56803,N69972,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,158,86.0,0,71.5,50281200.0,0,1,1,1,1,1,1,0,1,1,1,581 days 23:00:00,494883.0348141441,30979671462.361553
62972,N82486,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,82.0,0,143.0,46573200.0,1,0,0,1,0,1,0,0,1,1,0,539 days 01:00:00,494883.0348141441,30979671462.361553
63063,N82636,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,85.75,0,71.5,44845200.0,0,0,0,1,0,1,0,0,1,1,0,519 days 01:00:00,494883.0348141441,30979671462.361553
69887,N95555,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,82.5,0,71.5,48733200.0,0,0,0,1,0,1,0,0,1,1,0,564 days 01:00:00,494883.0348141441,30979671462.361553
75077,S100040,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,82.5,0,71.5,43462800.0,0,0,0,1,0,1,0,0,1,1,0,503 days 01:00:00,494883.0348141441,30979671462.361553
75096,S100101,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,79.77,0,68.77,47948400.0,0,0,0,1,0,1,0,0,1,1,0,554 days 23:00:00,494883.0348141441,30979671462.361553
75109,S100126,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,79.77,0,68.77,44924400.0,0,0,0,1,0,1,0,0,1,1,0,519 days 23:00:00,494883.0348141441,30979671462.361553
75162,S100295,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,82.5,0,71.5,47437200.0,0,0,0,1,0,1,0,0,1,1,0,549 days 01:00:00,494883.0348141441,30979671462.361553
75185,S100339,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,85.75,0,71.5,54950400.0,0,0,0,1,0,1,0,0,1,1,0,636 days 00:00:00,494883.0348141441,30979671462.361553
75237,S100523,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,50.2,0,68.77,44406000.0,1,0,0,1,0,1,0,0,1,1,0,513 days 23:00:00,494883.0348141441,30979671462.361553
75289,S100698,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,85.75,0,71.5,53226000.0,0,0,0,1,0,1,0,0,1,1,0,616 days 01:00:00,494883.0348141441,30979671462.361553
75434,S101150,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,158,46.0,0,71.5,63331200.0,1,0,0,1,0,1,0,0,1,1,0,733 days 00:00:00,494883.0348141441,30979671462.361553
75451,S101191,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,82.5,0,71.5,44845200.0,0,0,0,1,0,1,0,0,1,1,0,519 days 01:00:00,494883.0348141441,30979671462.361553
75468,S101233,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,82.5,0,71.5,53658000.0,0,0,0,1,0,1,0,0,1,1,0,621 days 01:00:00,494883.0348141441,30979671462.361553
75470,S101235,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,158,46.0,0,71.5,60310800.0,1,0,0,1,0,1,0,0,1,1,0,698 days 01:00:00,494883.0348141441,30979671462.361553
75471,S101236,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,82.5,0,71.5,53830800.0,0,0,0,1,0,1,0,0,1,1,0,623 days 01:00:00,494883.0348141441,30979671462.361553
75479,S101247,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,85.75,0,71.5,51757200.0,0,0,0,1,0,1,0,0,1,1,0,599 days 01:00:00,494883.0348141441,30979671462.361553
75600,S101592,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,158,71.0,2,143.0,49856400.0,1,0,0,1,0,1,0,0,1,1,0,577 days 01:00:00,494883.0348141441,30979671462.361553
75602,S101595,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,82.5,0,71.5,44067600.0,0,0,0,1,0,1,0,0,1,1,0,510 days 01:00:00,494883.0348141441,30979671462.361553
75641,S101661,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,82.5,0,71.5,50194800.0,1,0,0,1,0,1,0,0,1,1,0,580 days 23:00:00,494883.0348141441,30979671462.361553
75677,S101743,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,85.75,0,71.5,52102800.0,0,0,0,1,0,1,0,0,1,1,0,603 days 01:00:00,494883.0348141441,30979671462.361553
75692,S101790,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,85.75,0,71.5,53917200.0,0,0,0,1,0,1,0,0,1,1,0,624 days 01:00:00,494883.0348141441,30979671462.361553
75786,S102090,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,158,82.0,0,143.0,57718800.0,1,0,0,1,0,1,0,0,1,1,0,668 days 01:00:00,494883.0348141441,30979671462.361553
75797,S102128,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,158,71.0,0,143.0,55818000.0,1,0,0,1,0,1,0,0,1,1,0,646 days 01:00:00,494883.0348141441,30979671462.361553
75807,S102148,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,85.75,0,71.5,48733200.0,0,0,0,1,0,1,0,0,1,1,0,564 days 01:00:00,494883.0348141441,30979671462.361553
75849,S102283,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,158,46.0,0,71.5,48819600.0,1,0,0,1,0,1,0,0,1,1,0,565 days 01:00:00,494883.0348141441,30979671462.361553
75867,S102326,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,82.5,0,71.5,50720400.0,0,0,0,1,0,1,0,0,1,1,0,587 days 01:00:00,494883.0348141441,30979671462.361553
75884,S102402,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,158,71.0,0,143.0,56682000.0,1,0,0,1,0,1,0,0,1,1,0,656 days 01:00:00,494883.0348141441,30979671462.361553
75983,S102673,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,82.5,0,71.5,49942800.0,0,0,0,1,0,1,0,0,1,1,0,578 days 01:00:00,494883.0348141441,30979671462.361553
76158,S103346,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,85.75,0,71.5,41734800.0,0,0,0,1,0,1,0,0,1,1,0,483 days 01:00:00,494883.0348141441,30979671462.361553
76229,S103593,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,85.25,0,143.0,40608000.0,1,0,0,1,0,1,0,0,1,1,0,470 days 00:00:00,494883.0348141441,30979671462.361553
76288,S103731,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,158,46.0,0,71.5,49510800.0,1,0,0,1,0,1,0,0,1,1,0,573 days 01:00:00,494883.0348141441,30979671462.361553
76292,S103743,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,82.5,0,71.5,43376400.0,0,0,0,1,0,1,0,0,1,1,0,502 days 01:00:00,494883.0348141441,30979671462.361553
76325,S103896,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,85.75,0,71.5,39830400.0,1,0,0,1,0,1,0,0,1,1,0,461 days 00:00:00,494883.0348141441,30979671462.361553
76408,S104147,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,82.5,0,71.5,41216400.0,0,0,0,1,0,1,0,0,1,1,0,477 days 01:00:00,494883.0348141441,30979671462.361553
76517,S104468,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,85.75,0,71.5,44672400.0,0,0,0,1,0,1,0,0,1,1,0,517 days 01:00:00,494883.0348141441,30979671462.361553
76559,S104573,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,82.5,0,71.5,67305600.0,0,0,0,1,0,1,0,0,1,1,0,779 days 00:00:00,494883.0348141441,30979671462.361553
76577,S104616,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,85.75,0,71.5,46832400.0,0,0,0,1,0,1,0,0,1,1,0,542 days 01:00:00,494883.0348141441,30979671462.361553
76615,S104712,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,85.25,0,143.0,40521600.0,1,0,0,1,0,1,0,0,1,1,0,469 days 00:00:00,494883.0348141441,30979671462.361553
76737,S104916,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,82.5,0,71.5,43462800.0,0,0,0,1,0,1,0,0,1,1,0,503 days 01:00:00,494883.0348141441,30979671462.361553
76802,S105027,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,158,85.75,0,71.5,41562000.0,0,0,0,1,0,1,0,0,1,1,0,481 days 01:00:00,494883.0348141441,30979671462.361553
77011,S105444,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,158,71.0,0,143.0,43462800.0,1,0,0,1,0,1,0,0,1,1,0,503 days 01:00:00,494883.0348141441,30979671462.361553
77097,S105606,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,85.75,0,71.5,42512400.0,1,0,0,1,0,1,0,0,1,1,0,492 days 01:00:00,494883.0348141441,30979671462.361553
77127,S105656,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,158,46.0,0,71.5,49510800.0,1,0,0,1,0,1,0,0,1,1,0,573 days 01:00:00,494883.0348141441,30979671462.361553
77211,S105819,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,85.75,0,71.5,41907600.0,0,0,0,1,0,1,0,0,1,1,0,485 days 01:00:00,494883.0348141441,30979671462.361553
77257,S105887,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,158,82.0,0,143.0,49597200.0,0,0,0,1,0,1,0,0,1,1,1,574 days 01:00:00,494883.0348141441,30979671462.361553
77338,S106066,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,85.75,0,71.5,39834000.0,1,0,0,1,0,1,0,0,1,1,0,461 days 01:00:00,494883.0348141441,30979671462.361553
77342,S106071,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,85.75,0,71.5,43117200.0,0,0,0,1,0,1,0,0,1,1,0,499 days 01:00:00,494883.0348141441,30979671462.361553
77349,S106084,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,85.75,0,71.5,42166800.0,0,0,0,1,0,1,0,0,1,1,0,488 days 01:00:00,494883.0348141441,30979671462.361553
77397,S106216,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,54.85,0,71.5,41216400.0,1,0,0,1,0,1,0,0,1,1,0,477 days 01:00:00,494883.0348141441,30979671462.361553
77445,S106295,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,158,35.0,0,71.5,47955600.0,1,0,0,1,0,1,0,0,1,1,0,555 days 01:00:00,494883.0348141441,30979671462.361553
77538,S106555,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,85.75,0,71.5,42598800.0,0,0,0,1,0,1,0,0,1,1,0,493 days 01:00:00,494883.0348141441,30979671462.361553
77561,S106586,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,85.75,0,71.5,42166800.0,0,0,0,1,0,1,0,0,1,1,0,488 days 01:00:00,494883.0348141441,30979671462.361553
77575,S106607,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,158,82.0,2,143.0,48819600.0,1,0,0,1,0,1,0,0,1,1,0,565 days 01:00:00,494883.0348141441,30979671462.361553
77696,S106862,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,158,82.0,0,143.0,106182000.0,1,0,0,1,0,1,0,0,1,1,0,1228 days 23:00:00,494883.0348141441,30979671462.361553
77788,S107069,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,85.75,0,71.5,40093200.0,0,0,0,1,0,1,0,0,1,1,0,464 days 01:00:00,494883.0348141441,30979671462.361553
77791,S107075,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,85.75,0,71.5,41475600.0,0,0,0,1,0,1,0,0,1,1,0,480 days 01:00:00,494883.0348141441,30979671462.361553
77808,S107104,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,82.5,0,71.5,82515600.0,0,0,0,1,0,1,0,0,1,1,0,955 days 01:00:00,494883.0348141441,30979671462.361553
77823,S107161,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,181,53.5,0,42.5,41475600.0,0,0,0,1,0,1,0,0,1,1,0,480 days 01:00:00,494883.0348141441,30979671462.361553
77885,S107339,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,82.5,0,71.5,44845200.0,0,0,0,1,0,1,0,0,1,1,0,519 days 01:00:00,494883.0348141441,30979671462.361553
77899,S107373,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,158,46.0,0,71.5,46918800.0,1,0,0,1,0,1,0,0,1,1,0,543 days 01:00:00,494883.0348141441,30979671462.361553
77918,S107414,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,82.5,0,71.5,60912000.0,0,0,0,1,0,1,0,0,1,1,0,705 days 00:00:00,494883.0348141441,30979671462.361553
77972,S107522,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,85.25,0,143.0,45529200.0,1,0,0,1,0,1,0,0,1,1,0,526 days 23:00:00,494883.0348141441,30979671462.361553
77986,S107550,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,82.5,0,71.5,76813200.0,1,0,0,1,0,1,0,0,1,1,0,889 days 01:00:00,494883.0348141441,30979671462.361553
77993,S107567,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,85.75,0,71.5,40611600.0,0,0,0,1,0,1,0,0,1,1,0,470 days 01:00:00,494883.0348141441,30979671462.361553
77998,S107574,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,158,49.25,0,71.5,104367600.0,1,0,0,1,0,1,0,0,1,1,0,1207 days 23:00:00,494883.0348141441,30979671462.361553
78042,S107650,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,158,35.0,0,71.5,45795600.0,1,0,0,1,0,1,0,0,1,1,0,530 days 01:00:00,494883.0348141441,30979671462.361553
78044,S107654,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,85.75,0,71.5,41043600.0,0,0,0,1,0,1,0,0,1,1,0,475 days 01:00:00,494883.0348141441,30979671462.361553
78050,S107672,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,85.75,0,71.5,91580400.0,0,0,0,1,0,1,0,0,1,1,0,1059 days 23:00:00,494883.0348141441,30979671462.361553
78144,S107869,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,158,82.0,0,143.0,42426000.0,1,0,0,1,0,1,0,0,1,1,0,491 days 01:00:00,494883.0348141441,30979671462.361553
78211,S108018,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,82.5,0,71.5,61603200.0,0,0,0,1,0,1,0,0,1,1,0,713 days 00:00:00,494883.0348141441,30979671462.361553
78212,S108019,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,85.75,0,71.5,64195200.0,0,0,0,1,0,1,0,0,1,1,0,743 days 00:00:00,494883.0348141441,30979671462.361553
78227,S108046,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,49.25,0,71.5,98323200.0,1,0,0,1,0,1,0,0,1,1,0,1138 days 00:00:00,494883.0348141441,30979671462.361553
78229,S108049,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,82.5,0,71.5,45442800.0,0,0,0,1,0,1,0,0,1,1,0,525 days 23:00:00,494883.0348141441,30979671462.361553
78379,S108416,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,82.5,0,71.5,91753200.0,0,0,0,1,0,1,0,0,1,1,0,1061 days 23:00:00,494883.0348141441,30979671462.361553
78385,S108422,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,85.75,0,71.5,46047600.0,1,0,0,1,0,1,0,0,1,1,0,532 days 23:00:00,494883.0348141441,30979671462.361553
78389,S108428,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,85.75,0,71.5,46998000.0,0,0,0,1,0,1,0,0,1,1,0,543 days 23:00:00,494883.0348141441,30979671462.361553
78390,S108429,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,82.5,0,71.5,44492400.0,1,0,0,1,0,1,0,0,1,1,0,514 days 23:00:00,494883.0348141441,30979671462.361553
