,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:article,event:totalPaymentAmount,event:points,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Throughput Time
24168,C12237,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,172,62.6,0,62.59,25747200.0,1,0,0,1,0,1,0,0,1,1,0,298 days 00:00:00
24170,C12239,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,180,38.01,0,62.59,51321600.0,1,0,0,1,0,1,0,0,1,1,0,594 days 00:00:00
24211,C12418,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,171,38.01,0,62.59,17024400.0,0,0,0,1,0,1,0,0,1,1,0,197 days 01:00:00
24230,C12466,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,171,31.3,0,62.59,51148800.0,1,0,0,1,0,1,0,0,1,1,0,592 days 00:00:00
24244,C12530,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,74.01,0,125.19,15555600.0,1,0,0,1,0,1,0,0,1,1,0,180 days 01:00:00
24248,C12547,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,171,69.31,0,62.59,23673600.0,1,0,0,1,0,1,0,0,1,1,0,274 days 00:00:00
24270,C12610,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,172,62.6,0,62.59,14691600.0,1,0,0,1,0,1,0,0,1,1,0,170 days 01:00:00
24299,C12731,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,169,74.47,0,125.19,22806000.0,1,0,0,1,0,1,0,0,1,1,0,263 days 23:00:00
24332,C12831,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,180,31.3,0,62.59,5270400.0,0,0,0,1,0,1,0,0,1,1,0,61 days 00:00:00
24333,C12833,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,170,69.31,0,62.59,27820800.0,1,0,0,1,0,1,0,0,1,1,0,322 days 00:00:00
24367,C12923,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,180,32.8,0,65.6,5266800.0,0,0,0,1,0,1,0,0,1,1,0,60 days 23:00:00
24394,C13002,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,171,32.8,0,65.6,5180400.0,0,0,0,1,0,1,0,0,1,1,0,59 days 23:00:00
24412,C13068,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,180,32.8,0,65.6,53312400.0,1,0,0,1,0,1,0,0,1,1,0,617 days 01:00:00
24413,C13069,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,180,32.8,0,65.6,5184000.0,0,0,0,1,0,1,0,0,1,1,0,60 days 00:00:00
24417,C13078,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,171,32.8,0,65.6,5356800.0,0,0,0,1,0,1,0,0,1,1,0,62 days 00:00:00
24420,C13088,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,171,32.8,0,65.6,5184000.0,0,0,0,1,0,1,0,0,1,1,0,60 days 00:00:00
24424,C13103,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,180,52.78,0,39.36,15465600.0,0,0,0,1,0,1,0,0,1,1,0,179 days 00:00:00
24441,C13138,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,172,72.31,0,65.6,31795200.0,1,0,0,1,0,1,0,0,1,1,0,368 days 00:00:00
24442,C13145,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,180,39.51,0,65.6,16848000.0,0,0,0,1,0,1,0,0,1,1,0,195 days 00:00:00
24450,C13164,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,172,32.8,0,65.6,5270400.0,0,0,0,1,0,1,0,0,1,1,0,61 days 00:00:00
24466,C13205,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,172,32.8,0,65.6,5270400.0,0,0,0,1,0,1,0,0,1,1,0,61 days 00:00:00
24469,C13210,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,172,33.05,0,65.6,52621200.0,1,0,0,1,0,1,0,0,1,1,0,609 days 01:00:00
24470,C13212,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,171,32.8,0,65.6,5356800.0,0,0,0,1,0,1,0,0,1,1,0,62 days 00:00:00
24478,C13227,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,171,32.8,0,65.6,5184000.0,0,0,0,1,0,1,0,0,1,1,0,60 days 00:00:00
24484,C13242,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,170,32.8,0,65.6,5360400.0,0,0,0,1,0,1,0,0,1,1,0,62 days 01:00:00
24487,C13251,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,65.6,0,131.2,5443200.0,0,0,0,1,0,1,0,0,1,1,0,63 days 00:00:00
24493,C13269,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,180,19.68,0,39.36,5184000.0,0,0,0,1,0,1,0,0,1,1,0,60 days 00:00:00
24503,C13298,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,171,32.8,0,65.6,5270400.0,0,0,0,1,0,1,0,0,1,1,0,61 days 00:00:00
24507,C13304,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,158,65.6,0,65.6,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
24526,C13342,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,180,65.6,0,65.6,14605200.0,0,0,0,1,0,1,0,0,1,1,0,169 days 01:00:00
24544,C13385,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,172,32.8,0,65.6,5443200.0,0,0,0,1,0,1,0,0,1,1,0,63 days 00:00:00
24548,C13396,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,171,65.6,0,65.6,7516800.0,0,0,0,1,0,1,0,0,1,1,0,87 days 00:00:00
24549,C13398,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,171,32.8,0,65.6,5270400.0,0,0,0,1,0,1,0,0,1,1,0,61 days 00:00:00
24552,C13403,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,171,32.8,0,65.6,5184000.0,0,0,0,1,0,1,0,0,1,1,0,60 days 00:00:00
24555,C13410,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,172,65.6,0,65.6,7344000.0,0,0,0,1,0,1,0,0,1,1,0,85 days 00:00:00
24557,C13416,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,172,32.8,0,65.6,5184000.0,0,0,0,1,0,1,0,0,1,1,0,60 days 00:00:00
24561,C13429,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,172,44.68,0,65.6,22986000.0,1,0,0,1,0,1,0,0,1,1,0,266 days 01:00:00
24578,C13476,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,172,65.6,0,65.6,14173200.0,0,0,0,1,0,1,0,0,1,1,0,164 days 01:00:00
24602,C13529,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,172,65.6,0,65.6,5529600.0,0,0,0,1,0,1,0,0,1,1,0,64 days 00:00:00
24611,C13545,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,171,32.8,0,65.6,5184000.0,0,0,0,1,0,1,0,0,1,1,0,60 days 00:00:00
24615,C13554,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,180,32.8,0,65.6,5356800.0,0,0,0,1,0,1,0,0,1,1,0,62 days 00:00:00
24617,C13557,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,171,32.8,0,65.6,5443200.0,0,0,0,1,0,1,0,0,1,1,0,63 days 00:00:00
24621,C13566,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,191,65.0,0,131.0,5353200.0,0,0,0,1,0,1,0,0,1,1,0,61 days 23:00:00
24622,C13567,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,180,32.0,0,65.5,5353200.0,0,0,0,1,0,1,0,0,1,1,0,61 days 23:00:00
24623,C13569,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,171,32.8,0,65.6,5184000.0,0,0,0,1,0,1,0,0,1,1,0,60 days 00:00:00
24625,C13574,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,171,32.8,0,65.6,5356800.0,0,0,0,1,0,1,0,0,1,1,0,62 days 00:00:00
24634,C13587,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,172,32.8,0,65.6,5356800.0,0,0,0,1,0,1,0,0,1,1,0,62 days 00:00:00
24638,C13593,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,180,32.8,0,65.6,5270400.0,0,0,0,1,0,1,0,0,1,1,0,61 days 00:00:00
24656,C13634,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,180,19.68,0,39.36,5360400.0,0,0,0,1,0,1,0,0,1,1,0,62 days 01:00:00
24663,C13644,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,158,65.6,0,131.2,46659600.0,1,0,0,1,0,1,0,0,1,1,0,540 days 01:00:00
24665,C13648,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,172,32.85,0,65.6,5184000.0,0,0,0,1,0,1,0,0,1,1,0,60 days 00:00:00
24668,C13653,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,180,19.68,0,39.36,5184000.0,0,0,0,1,0,1,0,0,1,1,0,60 days 00:00:00
24672,C13658,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,180,32.8,0,65.6,5270400.0,0,0,0,1,0,1,0,0,1,1,0,61 days 00:00:00
24675,C13662,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,172,33.05,0,65.6,5270400.0,0,0,0,1,0,1,0,0,1,1,0,61 days 00:00:00
24676,C13666,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,172,32.8,0,65.6,5356800.0,0,0,0,1,0,1,0,0,1,1,0,62 days 00:00:00
24681,C13676,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,172,32.8,0,65.6,6393600.0,0,0,0,1,0,1,0,0,1,1,0,74 days 00:00:00
24695,C13700,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,171,65.6,0,65.6,5875200.0,0,0,0,1,0,1,0,0,1,1,0,68 days 00:00:00
24700,C13716,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,171,32.82,0,65.6,5356800.0,0,0,0,1,0,1,0,0,1,1,0,62 days 00:00:00
24720,C13768,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,172,65.6,0,65.6,5706000.0,0,0,0,1,0,1,0,0,1,1,0,66 days 01:00:00
24723,C13773,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,180,32.8,0,65.6,5187600.0,0,0,0,1,0,1,0,0,1,1,0,60 days 01:00:00
24724,C13776,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,170,65.6,0,65.6,6912000.0,0,0,0,1,0,1,0,0,1,1,0,80 days 00:00:00
24728,C13792,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,171,72.31,0,65.6,17107200.0,1,0,0,1,0,1,0,0,1,1,0,198 days 00:00:00
24738,C13822,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,171,65.6,0,65.6,15030000.0,1,0,0,1,0,1,0,0,1,1,0,173 days 23:00:00
24747,C13845,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,171,32.8,0,65.6,5184000.0,0,0,0,1,0,1,0,0,1,1,0,60 days 00:00:00
24775,C13913,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,172,65.6,0,65.6,28252800.0,1,0,0,1,0,1,0,0,1,1,0,327 days 00:00:00
24778,C13919,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,180,39.36,0,39.36,13395600.0,1,0,0,1,0,1,0,0,1,1,0,155 days 01:00:00
24780,C13924,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,180,39.36,0,39.36,9594000.0,0,0,0,1,0,1,0,0,1,1,0,111 days 01:00:00
24790,C13942,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,180,19.68,0,39.36,42426000.0,1,0,0,1,0,1,0,0,1,1,0,491 days 01:00:00
24797,C13958,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,172,39.51,0,65.6,43030800.0,1,0,0,1,0,1,0,0,1,1,0,498 days 01:00:00
24805,C13975,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,65.6,0,131.2,31536000.0,0,0,0,1,0,1,0,0,1,1,0,365 days 00:00:00
24806,C13977,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,158,65.6,0,65.6,259200.0,0,0,0,0,0,0,0,0,1,0,0,3 days 00:00:00
24811,C13988,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,171,32.8,0,65.6,5356800.0,0,0,0,1,0,1,0,0,1,1,0,62 days 00:00:00
24820,C14009,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,171,32.8,0,65.6,5187600.0,0,0,0,1,0,1,0,0,1,1,0,60 days 01:00:00
24839,C14068,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,171,32.8,0,65.6,5184000.0,0,0,0,1,0,1,0,0,1,1,0,60 days 00:00:00
24850,C14090,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,172,32.8,0,65.6,5360400.0,0,0,0,1,0,1,0,0,1,1,0,62 days 01:00:00
24856,C14105,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,180,32.0,0,65.5,5180400.0,0,0,0,1,0,1,0,0,1,1,0,59 days 23:00:00
24901,C14220,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,180,19.68,0,39.36,5360400.0,0,0,0,1,0,1,0,0,1,1,0,62 days 01:00:00
24904,C14227,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,180,72.31,0,65.6,22809600.0,1,0,0,1,0,1,0,0,1,1,0,264 days 00:00:00
24916,C14260,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,171,32.8,0,65.6,40093200.0,1,0,0,1,0,1,0,0,1,1,0,464 days 01:00:00
24939,C14322,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,170,32.8,0,65.6,5187600.0,0,0,0,1,0,1,0,0,1,1,0,60 days 01:00:00
24962,C14392,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,172,32.8,0,65.6,65145600.0,1,0,0,1,0,1,0,0,1,1,0,754 days 00:00:00
24963,C14395,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,172,52.32,0,65.5,60652800.0,1,0,0,1,0,1,0,0,1,1,0,702 days 00:00:00
24964,C14396,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,172,80.66,0,65.5,51404400.0,1,0,0,1,0,1,0,0,1,1,0,594 days 23:00:00
24974,C14422,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,180,78.77,0,68.77,19522800.0,1,0,0,1,0,1,0,0,1,1,0,225 days 23:00:00
24980,C14433,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,172,32.8,0,65.6,5356800.0,0,0,0,1,0,1,0,0,1,1,0,62 days 00:00:00
24997,C14461,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,171,32.0,0,65.5,44499600.0,1,0,0,1,0,1,0,0,1,1,0,515 days 01:00:00
25000,C14470,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,158,75.0,0,65.0,6390000.0,0,0,0,0,0,0,0,0,1,1,0,73 days 23:00:00
25024,C14518,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,180,65.5,0,65.5,7866000.0,0,0,0,1,0,1,0,0,1,1,0,91 days 01:00:00
25025,C14519,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,65.0,0,131.0,5360400.0,0,0,0,1,0,1,0,0,1,1,0,62 days 01:00:00
25043,C14559,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,180,65.5,0,65.5,9334800.0,1,0,0,1,0,1,0,0,1,1,0,108 days 01:00:00
25047,C14565,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,189,65.0,0,131.0,27129600.0,0,0,0,1,0,1,0,0,1,1,1,314 days 00:00:00
25061,C14592,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,172,68.77,0,68.77,11228400.0,0,0,0,1,0,1,0,0,1,1,0,129 days 23:00:00
25069,C14609,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,158,65.0,0,65.0,1123200.0,0,0,0,0,0,0,0,0,1,0,0,13 days 00:00:00
25080,C14654,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,171,65.5,0,65.5,8211600.0,0,0,0,1,0,1,0,0,1,1,0,95 days 01:00:00
25083,C14661,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,171,32.0,0,65.5,5184000.0,0,0,0,1,0,1,0,0,1,1,0,60 days 00:00:00
25084,C14663,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,171,65.5,0,65.5,44067600.0,1,0,0,1,0,1,0,0,1,1,0,510 days 01:00:00
25088,C14678,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,171,42.0,0,65.5,48906000.0,1,0,0,1,0,1,0,0,1,1,0,566 days 01:00:00
25098,C14693,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,158,65.0,0,65.0,1209600.0,0,0,0,0,0,0,0,0,1,0,0,14 days 00:00:00
25099,C14695,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,172,32.0,0,65.5,5270400.0,0,0,0,1,0,1,0,0,1,1,0,61 days 00:00:00
25104,C14713,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,180,32.0,0,65.5,5356800.0,0,0,0,1,0,1,0,0,1,1,0,62 days 00:00:00
25108,C14720,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,180,39.0,0,39.0,21171600.0,1,0,0,1,0,1,0,0,1,1,0,245 days 01:00:00
25110,C14722,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,172,32.0,0,65.5,5356800.0,0,0,0,1,0,1,0,0,1,1,0,62 days 00:00:00
25131,C14774,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,180,39.0,0,39.0,6912000.0,0,0,0,1,0,1,0,0,1,1,0,80 days 00:00:00
25136,C14781,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,180,19.0,0,39.0,5270400.0,0,0,0,1,0,1,0,0,1,1,0,61 days 00:00:00
25156,C14820,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,180,29.0,0,39.0,52448400.0,1,0,0,1,0,1,0,0,1,1,0,607 days 01:00:00
25177,C14884,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,180,32.0,0,65.5,5184000.0,0,0,0,1,0,1,0,0,1,1,0,60 days 00:00:00
25197,C14931,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,170,75.5,0,65.5,22986000.0,1,0,0,1,0,1,0,0,1,1,0,266 days 01:00:00
25206,C14945,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,172,32.0,0,65.5,5187600.0,0,0,0,1,0,1,0,0,1,1,0,60 days 01:00:00
25217,C14966,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,172,65.5,0,65.5,8294400.0,0,0,0,1,0,1,0,0,1,1,0,96 days 00:00:00
25237,C14999,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,180,32.0,0,65.5,46659600.0,1,0,0,1,0,1,0,0,1,1,0,540 days 01:00:00
25238,C15000,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,172,32.0,0,65.5,5184000.0,0,0,0,1,0,1,0,0,1,1,0,60 days 00:00:00
25261,C15048,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,172,68.25,0,68.25,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
25262,C15049,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,172,68.25,0,68.25,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00
25266,C15063,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,170,68.77,0,68.77,29808000.0,1,0,0,1,0,1,0,0,1,1,0,345 days 00:00:00
25268,C15066,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,170,68.25,0,137.55,5356800.0,0,0,0,1,0,1,0,0,1,1,0,62 days 00:00:00
25289,C15100,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,180,33.6,0,68.77,5266800.0,0,0,0,1,0,1,0,0,1,1,0,60 days 23:00:00
25295,C15112,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,173,68.77,0,68.77,7686000.0,0,0,0,1,0,1,0,0,1,1,0,88 days 23:00:00
25350,C15279,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,171,68.25,0,137.55,5446800.0,0,0,0,1,0,1,0,0,1,1,0,63 days 01:00:00
25365,C15330,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,171,68.25,0,137.55,5274000.0,0,0,0,1,0,1,0,0,1,1,0,61 days 01:00:00
25413,C15505,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,180,33.6,0,68.77,37328400.0,1,0,0,1,0,1,0,0,1,1,0,432 days 01:00:00
25443,C15642,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,180,33.6,0,68.77,5184000.0,0,0,0,1,0,1,0,0,1,1,0,60 days 00:00:00
25457,C15691,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,180,63.78,0,68.77,6566400.0,0,0,0,1,0,1,0,0,1,1,0,76 days 00:00:00
25470,C15749,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,158,33.6,0,68.77,31881600.0,0,0,0,1,0,1,0,0,1,1,1,369 days 00:00:00
25473,C15766,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,180,33.6,0,68.77,5184000.0,0,0,0,1,0,1,0,0,1,1,0,60 days 00:00:00
