,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:article,event:totalPaymentAmount,event:points,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Throughput Time
21071,A4781,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,432000.0,0,0,0,0,0,0,0,0,1,0,0,5 days 00:00:00
21073,A4784,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,3200400.0,0,0,0,0,0,0,0,0,1,0,0,37 days 01:00:00
21080,A48,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,7,32.0,0,21.0,14425200.0,0,0,0,0,0,0,0,0,1,1,0,166 days 23:00:00
21082,A4802,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,1036800.0,0,0,0,0,0,0,0,0,1,0,0,12 days 00:00:00
21090,A4837,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,3891600.0,0,0,0,0,0,0,0,0,1,0,0,45 days 01:00:00
21091,A4838,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00
21143,A5028,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
21145,A5034,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,518400.0,0,0,0,0,0,0,0,0,1,0,0,6 days 00:00:00
21147,A5037,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00
21156,A5054,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00
21160,A506,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,2764800.0,0,0,0,0,0,0,0,0,1,0,0,32 days 00:00:00
21182,A5165,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,518400.0,0,0,0,0,0,0,0,0,1,0,0,6 days 00:00:00
21190,A5180,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,7,32.0,0,21.0,11919600.0,0,0,0,0,0,0,0,0,1,1,0,137 days 23:00:00
21205,A5233,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,604800.0,0,0,0,0,0,0,0,0,1,0,0,7 days 00:00:00
21206,A5251,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00
21210,A5262,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,1555200.0,0,0,0,0,0,0,0,0,1,0,0,18 days 00:00:00
21228,A5290,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00
21241,A5308,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,172800.0,0,0,0,0,0,0,0,0,1,0,0,2 days 00:00:00
21267,A5374,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,35.0,0,21.0,432000.0,0,0,0,0,0,0,0,0,1,0,0,5 days 00:00:00
21268,A5375,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00
21269,A5376,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
21302,A5448,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,1036800.0,0,0,0,0,0,0,0,0,1,0,0,12 days 00:00:00
21317,A5467,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,7,32.0,0,21.0,12610800.0,0,0,0,0,0,0,0,0,1,1,0,145 days 23:00:00
21332,A5482,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,7,32.0,0,21.0,11401200.0,0,0,0,0,0,0,0,0,1,1,0,131 days 23:00:00
21381,A5607,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00
21386,A5620,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,1814400.0,0,0,0,0,0,0,0,0,1,0,0,21 days 00:00:00
21411,A5661,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,176400.0,0,0,0,0,0,0,0,0,1,0,0,2 days 01:00:00
21444,A5771,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,1382400.0,0,0,0,0,0,0,0,0,1,0,0,16 days 00:00:00
21450,A5787,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,259200.0,0,0,0,0,0,0,0,0,1,0,0,3 days 00:00:00
21463,A5833,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,172800.0,0,0,0,0,0,0,0,0,1,0,0,2 days 00:00:00
21500,A5893,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,172800.0,0,0,0,0,0,0,0,0,1,0,0,2 days 00:00:00
21504,A5899,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,24.0,0,21.0,172800.0,0,0,0,0,0,0,0,0,1,0,0,2 days 00:00:00
21522,A5920,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,172800.0,0,0,0,0,0,0,0,0,1,0,0,2 days 00:00:00
21544,A5952,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,518400.0,0,0,0,0,0,0,0,0,1,0,0,6 days 00:00:00
21557,A5986,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
21608,A6066,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,432000.0,0,0,0,0,0,0,0,0,1,0,0,5 days 00:00:00
21609,A6068,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,7,32.0,0,21.0,12006000.0,0,0,0,0,0,0,0,0,1,1,0,138 days 23:00:00
21704,A6204,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,7,32.0,0,21.0,13647600.0,0,0,0,0,0,0,0,0,1,1,0,157 days 23:00:00
21743,A6267,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,432000.0,0,0,0,0,0,0,0,0,1,0,0,5 days 00:00:00
21768,A6301,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,2937600.0,0,0,0,0,0,0,0,0,1,0,0,34 days 00:00:00
21790,A6335,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,172800.0,0,0,0,0,0,0,0,0,1,0,0,2 days 00:00:00
21793,A634,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,259200.0,0,0,0,0,0,0,0,0,1,0,0,3 days 00:00:00
21799,A6348,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,432000.0,0,0,0,0,0,0,0,0,1,0,0,5 days 00:00:00
21801,A6352,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,432000.0,0,0,0,0,0,0,0,0,1,0,0,5 days 00:00:00
21802,A6353,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00
21819,A6375,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00
21822,A638,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,432000.0,0,0,0,0,0,0,0,0,1,0,0,5 days 00:00:00
21873,A6507,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,7516800.0,0,0,0,0,0,0,0,0,1,0,0,87 days 00:00:00
21879,A6514,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,7,32.0,0,21.0,11228400.0,0,0,0,0,0,0,0,0,1,1,0,129 days 23:00:00
21931,A659,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,259200.0,0,0,0,0,0,0,0,0,1,0,0,3 days 00:00:00
21956,A662,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,518400.0,0,0,0,0,0,0,0,0,1,0,0,6 days 00:00:00
21980,A6651,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,7,32.0,0,21.0,14166000.0,0,0,0,0,0,0,0,0,1,1,0,163 days 23:00:00
22055,A6751,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,259200.0,0,0,0,0,0,0,0,0,1,0,0,3 days 00:00:00
22138,A6863,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,7,32.0,0,21.0,18140400.0,0,0,0,0,0,0,0,0,1,1,0,209 days 23:00:00
22225,A6987,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,518400.0,0,0,0,0,0,0,0,0,1,0,0,6 days 00:00:00
22226,A6988,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
22241,A7009,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,7,32.0,0,21.0,20473200.0,0,0,0,0,0,0,0,0,1,1,0,236 days 23:00:00
22254,A7026,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,7,32.0,0,21.0,12351600.0,0,0,0,0,0,0,0,0,1,1,0,142 days 23:00:00
22257,A7031,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,691200.0,0,0,0,0,0,0,0,0,1,0,0,8 days 00:00:00
22286,A7068,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,7,32.0,0,21.0,13820400.0,0,0,0,0,0,0,0,0,1,1,0,159 days 23:00:00
22321,A7110,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,7,32.0,0,21.0,15289200.0,0,0,0,0,0,0,0,0,1,1,0,176 days 23:00:00
22358,A7175,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,5360400.0,0,0,0,0,0,0,0,0,1,0,0,62 days 01:00:00
22388,A7221,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00
22417,A7262,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,7,32.0,0,21.0,13388400.0,0,0,0,0,0,0,0,0,1,1,0,154 days 23:00:00
22437,A7299,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,172800.0,0,0,0,0,0,0,0,0,1,0,0,2 days 00:00:00
22459,A7330,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,7,32.0,0,21.0,11142000.0,0,0,0,0,0,0,0,0,1,1,0,128 days 23:00:00
22639,A7705,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,432000.0,0,0,0,0,0,0,0,0,1,0,0,5 days 00:00:00
22747,A7973,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
22796,A8102,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00
22798,A8104,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,5529600.0,0,0,0,0,0,0,0,0,1,0,0,64 days 00:00:00
22994,A852,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,10544400.0,0,0,0,0,0,0,0,0,1,0,0,122 days 01:00:00
23083,A874,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,10890000.0,0,0,0,0,0,0,0,0,1,0,0,126 days 01:00:00
23384,A937,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00
23478,A952,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,7,21.0,0,21.0,10717200.0,1,0,0,0,0,0,0,0,1,0,0,124 days 01:00:00
24284,C126697,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,180,19.95,0,19.95,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
24348,C12884,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,180,19.68,0,19.68,8380800.0,1,0,0,0,0,0,0,0,1,0,0,97 days 00:00:00
24390,C12984,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,180,26.39,0,19.68,2678400.0,0,0,0,0,0,0,0,0,1,1,0,31 days 00:00:00
24392,C12990,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,180,29.0,0,19.0,11228400.0,0,0,0,0,0,0,0,0,1,0,0,129 days 23:00:00
24479,C13229,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,180,19.68,0,19.68,5097600.0,0,0,0,0,0,0,0,0,1,0,0,59 days 00:00:00
24601,C13527,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,180,19.68,0,19.68,777600.0,0,0,0,0,0,0,0,0,1,0,0,9 days 00:00:00
24731,C13800,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,180,19.68,0,19.68,4752000.0,0,0,0,0,0,0,0,0,1,0,0,55 days 00:00:00
24756,C13864,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,180,19.68,0,19.68,1036800.0,0,0,0,0,0,0,0,0,1,0,0,12 days 00:00:00
24913,C14256,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,180,19.68,0,19.68,432000.0,0,0,0,0,0,0,0,0,1,0,0,5 days 00:00:00
25020,C14512,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,180,19.0,0,19.0,1555200.0,0,0,0,0,0,0,0,0,1,0,0,18 days 00:00:00
25145,C14799,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,180,19.0,0,19.0,6048000.0,0,0,0,0,0,0,0,0,1,0,0,70 days 00:00:00
25161,C14836,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,180,19.0,0,19.0,2764800.0,0,0,0,0,0,0,0,0,1,0,0,32 days 00:00:00
25229,C14984,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,180,19.0,0,19.0,864000.0,0,0,0,0,0,0,0,0,1,0,0,10 days 00:00:00
25342,C15241,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,180,19.95,0,19.95,518400.0,0,0,0,0,0,0,0,0,1,0,0,6 days 00:00:00
25353,C15288,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,153,33.6,0,0.0,5274000.0,0,0,0,1,0,1,0,0,1,1,0,61 days 01:00:00
25374,C15355,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,97,19.95,0,19.95,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00
25434,C15589,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,181,19.95,0,19.95,259200.0,0,0,0,0,0,0,0,0,1,0,0,3 days 00:00:00
25484,C15824,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,181,19.95,0,19.95,32054400.0,0,0,0,0,0,0,0,0,1,0,0,371 days 00:00:00
25535,C15975,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,180,19.95,0,19.95,5180400.0,0,0,0,0,0,0,0,0,1,0,0,59 days 23:00:00
25538,C15986,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,180,19.95,0,19.95,1119600.0,0,0,0,0,0,0,0,0,1,0,0,12 days 23:00:00
25556,C16036,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,180,19.0,0,19.0,3196800.0,0,0,0,0,0,0,0,0,1,0,0,37 days 00:00:00
25585,C16139,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,181,19.95,0,19.95,2073600.0,0,0,0,0,0,0,0,0,1,0,0,24 days 00:00:00
25603,C16195,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,180,19.95,0,19.95,432000.0,0,0,0,0,0,0,0,0,1,0,0,5 days 00:00:00
25605,C16203,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,181,19.95,0,19.95,1209600.0,0,0,0,0,0,0,0,0,1,0,0,14 days 00:00:00
25710,C16590,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,180,19.95,0,19.95,604800.0,0,0,0,0,0,0,0,0,1,0,0,7 days 00:00:00
25737,C16682,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,181,19.95,0,19.95,5270400.0,0,0,0,0,0,0,0,0,1,0,0,61 days 00:00:00
25770,C16794,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,180,19.95,0,19.95,604800.0,0,0,0,0,0,0,0,0,1,0,0,7 days 00:00:00
25790,C16861,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,180,33.6,0,0.0,6656400.0,0,0,0,1,0,1,0,0,1,1,0,77 days 01:00:00
26003,C17541,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,180,19.95,0,19.95,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00
26324,C18453,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,180,21.0,0,21.0,4834800.0,0,0,0,0,0,0,0,0,1,0,0,55 days 23:00:00
26438,C18707,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,180,21.0,0,21.0,172800.0,0,0,0,0,0,0,0,0,1,0,0,2 days 00:00:00
26513,C18909,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,180,21.0,0,21.0,691200.0,0,0,0,0,0,0,0,0,1,0,0,8 days 00:00:00
28198,N100166,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
28201,N100171,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,1382400.0,0,0,0,0,0,0,0,0,1,0,0,16 days 00:00:00
28202,N100172,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00
28266,N100316,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,432000.0,0,0,0,0,0,0,0,0,1,0,0,5 days 00:00:00
28285,N100343,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,3456000.0,0,0,0,0,0,0,0,0,1,0,0,40 days 00:00:00
28291,N100349,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,7,21.0,0,21.0,604800.0,0,0,0,0,0,0,0,0,1,0,0,7 days 00:00:00
28299,N100360,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,7,32.0,0,21.0,15123600.0,0,0,0,0,0,0,0,0,1,1,0,175 days 01:00:00
28300,N100362,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,7,35.25,0,21.0,17542800.0,0,0,0,0,0,0,0,0,1,1,0,203 days 01:00:00
