,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:article,event:totalPaymentAmount,event:points,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Throughput Time
280,A10438,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,54864000.0,0,0,0,1,0,1,0,0,1,1,0,635 days 00:00:00
281,A1044,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,42.5,72745200.0,0,0,0,1,0,1,0,0,1,1,0,841 days 23:00:00
282,A10442,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,54259200.0,0,0,0,1,0,1,0,0,1,1,0,628 days 00:00:00
283,A10446,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,53308800.0,0,0,0,1,0,1,0,0,1,1,0,617 days 00:00:00
285,A10448,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,52704000.0,0,0,0,1,0,1,0,0,1,1,0,610 days 00:00:00
288,A10450,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,49420800.0,0,0,0,1,0,1,0,0,1,1,0,572 days 00:00:00
331,A10506,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,64450800.0,0,0,0,1,0,1,0,0,1,1,0,745 days 23:00:00
360,A10552,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,65228400.0,0,0,0,1,0,1,0,0,1,1,0,754 days 23:00:00
361,A10553,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,64882800.0,0,0,0,1,0,1,0,0,1,1,0,750 days 23:00:00
362,A10554,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,64364400.0,0,0,0,1,0,1,0,0,1,1,0,744 days 23:00:00
365,A10558,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,63673200.0,0,0,0,1,0,1,0,0,1,1,0,736 days 23:00:00
366,A10559,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,63673200.0,0,0,0,1,0,1,0,0,1,1,0,736 days 23:00:00
369,A10563,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,63331200.0,0,0,0,1,0,1,0,0,1,1,0,733 days 00:00:00
371,A10565,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,62899200.0,0,0,0,1,0,1,0,0,1,1,0,728 days 00:00:00
372,A10566,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,62467200.0,0,0,0,1,0,1,0,0,1,1,0,723 days 00:00:00
374,A1057,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,83462400.0,0,0,0,1,0,1,0,0,1,1,0,966 days 00:00:00
376,A10571,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,59961600.0,0,0,0,1,0,1,0,0,1,1,0,694 days 00:00:00
378,A10574,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,59616000.0,0,0,0,1,0,1,0,0,1,1,0,690 days 00:00:00
379,A10577,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,59443200.0,0,0,0,1,0,1,0,0,1,1,0,688 days 00:00:00
383,A10585,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,57283200.0,0,0,0,1,0,1,0,0,1,1,0,663 days 00:00:00
386,A10589,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,55987200.0,0,0,0,1,0,1,0,0,1,1,0,648 days 00:00:00
387,A1059,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,83462400.0,0,0,0,1,0,1,0,0,1,1,0,966 days 00:00:00
422,A10657,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,7,0.0,0,44.0,19098000.0,0,1,0,1,0,1,0,0,1,1,0,221 days 01:00:00
423,A10658,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,62726400.0,0,0,0,1,0,1,0,0,1,1,0,726 days 00:00:00
426,A10660,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,62640000.0,0,0,0,1,0,1,0,0,1,1,0,725 days 00:00:00
427,A10661,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,62640000.0,0,0,0,1,0,1,0,0,1,1,0,725 days 00:00:00
431,A10667,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,60998400.0,0,0,0,1,0,1,0,0,1,1,0,706 days 00:00:00
434,A10670,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,59788800.0,0,0,0,1,0,1,0,0,1,1,0,692 days 00:00:00
436,A10672,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,59011200.0,0,0,0,1,0,1,0,0,1,1,0,683 days 00:00:00
437,A10673,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,58924800.0,0,0,0,1,0,1,0,0,1,1,0,682 days 00:00:00
440,A10679,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,56678400.0,0,0,0,1,0,1,0,0,1,1,0,656 days 00:00:00
442,A10681,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,53740800.0,0,0,0,1,0,1,0,0,1,1,0,622 days 00:00:00
443,A10683,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,52876800.0,0,0,0,1,0,1,0,0,1,1,0,612 days 00:00:00
446,A10688,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,48470400.0,0,0,0,1,0,1,0,0,1,1,0,561 days 00:00:00
451,A10693,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,47692800.0,0,0,0,1,0,1,0,0,1,1,0,552 days 00:00:00
453,A10695,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,47347200.0,0,0,0,1,0,1,0,0,1,1,0,548 days 00:00:00
455,A10699,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,45619200.0,0,0,0,1,0,1,0,0,1,1,0,528 days 00:00:00
456,A1070,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,83462400.0,0,0,0,1,0,1,0,0,1,1,0,966 days 00:00:00
492,A10755,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,63932400.0,0,0,0,1,0,1,0,0,1,1,0,739 days 23:00:00
514,A1079,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,83289600.0,0,0,0,1,0,1,0,0,1,1,0,964 days 00:00:00
579,A1089,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,25488000.0,0,1,0,1,0,1,0,0,1,1,0,295 days 00:00:00
599,A1093,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,83116800.0,0,0,0,1,0,1,0,0,1,1,0,962 days 00:00:00
605,A1094,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,83116800.0,0,0,0,1,0,1,0,0,1,1,0,962 days 00:00:00
621,A1096,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,83030400.0,0,0,0,1,0,1,0,0,1,1,0,961 days 00:00:00
649,A11,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,84499200.0,0,0,0,1,0,1,0,0,1,1,0,978 days 00:00:00
657,A1101,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,82944000.0,0,0,0,1,0,1,0,0,1,1,0,960 days 00:00:00
658,A11010,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,61430400.0,0,0,0,1,0,1,0,0,1,1,0,711 days 00:00:00
731,A11122,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,63072000.0,0,0,0,1,0,1,0,0,1,1,0,730 days 00:00:00
740,A1114,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,82944000.0,0,0,0,1,0,1,0,0,1,1,0,960 days 00:00:00
758,A1116,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,82944000.0,0,0,0,1,0,1,0,0,1,1,0,960 days 00:00:00
791,A11210,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,64018800.0,0,0,0,1,0,1,0,0,1,1,0,740 days 23:00:00
860,A1132,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,82857600.0,0,0,0,1,0,1,0,0,1,1,0,959 days 00:00:00
867,A1133,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,82857600.0,0,0,0,1,0,1,0,0,1,1,0,959 days 00:00:00
872,A1134,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,82857600.0,0,0,0,1,0,1,0,0,1,1,0,959 days 00:00:00
891,A1137,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,82857600.0,0,0,0,1,0,1,0,0,1,1,0,959 days 00:00:00
982,A115,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,83980800.0,0,0,0,1,0,1,0,0,1,1,0,972 days 00:00:00
1008,A1154,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,82771200.0,0,0,0,1,0,1,0,0,1,1,0,958 days 00:00:00
1036,A1158,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,82771200.0,0,0,0,1,0,1,0,0,1,1,0,958 days 00:00:00
1066,A11623,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,61603200.0,0,0,0,1,0,1,0,0,1,1,0,713 days 00:00:00
1067,A11624,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,61603200.0,0,0,0,1,0,1,0,0,1,1,0,713 days 00:00:00
1134,A1172,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,82684800.0,0,0,0,1,0,1,0,0,1,1,0,957 days 00:00:00
1170,A1177,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,82684800.0,0,0,0,1,0,1,0,0,1,1,0,957 days 00:00:00
1180,A1179,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,82512000.0,0,0,0,1,0,1,0,0,1,1,0,955 days 00:00:00
1196,A1182,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,82512000.0,0,0,0,1,0,1,0,0,1,1,0,955 days 00:00:00
1227,A11870,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,60566400.0,0,0,0,1,0,1,0,0,1,1,0,701 days 00:00:00
1229,A11875,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,60566400.0,0,0,0,1,0,1,0,0,1,1,0,701 days 00:00:00
1281,A1195,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,82425600.0,0,0,0,1,0,1,0,0,1,1,0,954 days 00:00:00
1293,A1197,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,82425600.0,0,0,0,1,0,1,0,0,1,1,0,954 days 00:00:00
1333,A1204,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,83462400.0,0,0,0,1,0,1,0,0,1,1,0,966 days 00:00:00
1393,A1213,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,83462400.0,0,0,0,1,0,1,0,0,1,1,0,966 days 00:00:00
1409,A12154,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,60048000.0,0,0,0,1,0,1,0,0,1,1,0,695 days 00:00:00
1438,A122,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,19270800.0,0,1,0,1,0,1,0,0,1,1,0,223 days 01:00:00
1455,A1223,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,83203200.0,0,0,0,1,0,1,0,0,1,1,0,963 days 00:00:00
1473,A1226,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,83116800.0,0,0,0,1,0,1,0,0,1,1,0,962 days 00:00:00
1496,A1230,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,83116800.0,0,0,0,1,0,1,0,0,1,1,0,962 days 00:00:00
1500,A1231,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,83116800.0,0,0,0,1,0,1,0,0,1,1,0,962 days 00:00:00
1506,A1232,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,83116800.0,0,0,0,1,0,1,0,0,1,1,0,962 days 00:00:00
1521,A1235,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,83030400.0,0,0,0,1,0,1,0,0,1,1,0,961 days 00:00:00
1537,A1238,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,82944000.0,0,0,0,1,0,1,0,0,1,1,0,960 days 00:00:00
1552,A12409,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,59616000.0,0,0,0,1,0,1,0,0,1,1,0,690 days 00:00:00
1553,A1241,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,82944000.0,0,0,0,1,0,1,0,0,1,1,0,960 days 00:00:00
1643,A12571,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,58320000.0,0,0,0,1,0,1,0,0,1,1,0,675 days 00:00:00
1655,A12599,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,57974400.0,0,0,0,1,0,1,0,0,1,1,0,671 days 00:00:00
1656,A126,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,83894400.0,0,0,0,1,0,1,0,0,1,1,0,971 days 00:00:00
1670,A1262,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,82857600.0,0,0,0,1,0,1,0,0,1,1,0,959 days 00:00:00
1688,A1265,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,82857600.0,0,0,0,1,0,1,0,0,1,1,0,959 days 00:00:00
1706,A1268,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,82684800.0,0,0,0,1,0,1,0,0,1,1,0,957 days 00:00:00
1727,A1271,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,82684800.0,0,0,0,1,0,1,0,0,1,1,0,957 days 00:00:00
1747,A1274,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,82684800.0,0,0,0,1,0,1,0,0,1,1,0,957 days 00:00:00
1764,A12765,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,63244800.0,0,0,0,1,0,1,0,0,1,1,0,732 days 00:00:00
1767,A1277,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,82598400.0,0,0,0,1,0,1,0,0,1,1,0,956 days 00:00:00
1769,A12772,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,56502000.0,0,0,0,1,0,1,0,0,1,1,0,653 days 23:00:00
1770,A1278,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,17974800.0,0,1,0,1,0,1,0,0,1,1,0,208 days 01:00:00
1771,A1279,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,82598400.0,0,0,0,1,0,1,0,0,1,1,0,956 days 00:00:00
1773,A1280,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,169002000.0,0,1,0,1,0,1,0,0,1,1,0,1956 days 01:00:00
1786,A12821,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,57888000.0,0,0,0,1,0,1,0,0,1,1,0,670 days 00:00:00
1794,A1283,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,82598400.0,0,0,0,1,0,1,0,0,1,1,0,956 days 00:00:00
1866,A1296,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,82425600.0,0,0,0,1,0,1,0,0,1,1,0,954 days 00:00:00
1889,A13,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,84499200.0,0,0,0,1,0,1,0,0,1,1,0,978 days 00:00:00
1890,A1300,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,82339200.0,0,0,0,1,0,1,0,0,1,1,0,953 days 00:00:00
1896,A13011,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,58838400.0,0,0,0,1,0,1,0,0,1,1,0,681 days 00:00:00
1920,A13046,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,58406400.0,0,0,0,1,0,1,0,0,1,1,0,676 days 00:00:00
1948,A1309,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,83203200.0,0,0,0,1,0,1,0,0,1,1,0,963 days 00:00:00
1952,A131,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,36115200.0,0,1,0,1,0,1,0,0,1,1,0,418 days 00:00:00
2014,A1324,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,83116800.0,0,0,0,1,0,1,0,0,1,1,0,962 days 00:00:00
2019,A1325,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,82944000.0,0,0,0,1,0,1,0,0,1,1,0,960 days 00:00:00
2045,A133,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,83721600.0,0,0,0,1,0,1,0,0,1,1,0,969 days 00:00:00
2057,A13321,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,56937600.0,0,0,0,1,0,1,0,0,1,1,0,659 days 00:00:00
2065,A13341,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,56505600.0,0,0,0,1,0,1,0,0,1,1,0,654 days 00:00:00
2104,A1340,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,82944000.0,0,0,0,1,0,1,0,0,1,1,0,960 days 00:00:00
2107,A13402,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,58579200.0,0,0,0,1,0,1,0,0,1,1,0,678 days 00:00:00
2108,A13403,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,58320000.0,0,0,0,1,0,1,0,0,1,1,0,675 days 00:00:00
2109,A13404,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,56246400.0,0,0,0,1,0,1,0,0,1,1,0,651 days 00:00:00
2110,A13405,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,55468800.0,0,0,0,1,0,1,0,0,1,1,0,642 days 00:00:00
2111,A13406,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,55468800.0,0,0,0,1,0,1,0,0,1,1,0,642 days 00:00:00
2112,A13408,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,49766400.0,0,0,0,1,0,1,0,0,1,1,0,576 days 00:00:00
2114,A13410,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,49593600.0,0,0,0,1,0,1,0,0,1,1,0,574 days 00:00:00
2116,A13412,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,7,0.0,0,44.0,135824400.0,0,1,0,1,0,1,0,0,1,1,0,1572 days 01:00:00
2117,A13414,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,48816000.0,0,0,0,1,0,1,0,0,1,1,0,565 days 00:00:00
2120,A13417,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,48038400.0,0,0,0,1,0,1,0,0,1,1,0,556 days 00:00:00
2121,A13419,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,47260800.0,0,0,0,1,0,1,0,0,1,1,0,547 days 00:00:00
2122,A1342,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,82944000.0,0,0,0,1,0,1,0,0,1,1,0,960 days 00:00:00
2123,A13421,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,46483200.0,0,0,0,1,0,1,0,0,1,1,0,538 days 00:00:00
2124,A13424,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,44.0,42505200.0,0,0,0,1,0,1,0,0,1,1,0,491 days 23:00:00
