,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:article,event:totalPaymentAmount,event:points,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Throughput Time
3074,A15045,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,94.0,0,74.0,18493200.0,0,1,1,1,1,1,1,0,1,1,0,214 days 01:00:00
3086,A15064,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,157,98.0,0,74.0,26006400.0,0,0,1,1,0,1,1,0,1,1,0,301 days 00:00:00
3092,A15075,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,98.2,0,74.0,38707200.0,0,0,0,1,0,1,0,0,1,1,0,448 days 00:00:00
3158,A15188,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,92.6,0,74.0,39484800.0,0,0,0,1,0,1,0,0,1,1,0,457 days 00:00:00
3312,A15440,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,92.6,0,74.0,39139200.0,0,0,0,1,0,1,0,0,1,1,0,453 days 00:00:00
3553,A15866,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,98.0,0,74.0,17283600.0,0,1,1,1,1,1,1,0,1,1,0,200 days 01:00:00
3850,A16320,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,98.0,0,74.0,23068800.0,0,1,1,1,1,1,1,0,1,1,0,267 days 00:00:00
3882,A16374,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,92.6,0,74.0,41040000.0,0,0,0,1,0,1,0,0,1,1,0,475 days 00:00:00
3973,A16530,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,92.6,0,74.0,26265600.0,1,0,0,1,0,1,0,0,1,1,0,304 days 00:00:00
4100,A16773,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,98.0,0,74.0,20221200.0,0,1,1,1,1,1,1,0,1,1,0,234 days 01:00:00
4366,A17210,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,98.0,0,74.0,41043600.0,0,1,1,1,1,1,1,0,1,1,0,475 days 01:00:00
4523,A17454,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,92.6,0,74.0,39657600.0,0,0,0,1,0,1,0,0,1,1,0,459 days 00:00:00
4672,A17725,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,92.6,0,74.0,38534400.0,0,0,0,1,0,1,0,0,1,1,0,446 days 00:00:00
5143,A18532,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,7,114.0,0,44.0,64627200.0,1,0,0,1,0,1,0,0,1,1,0,748 days 00:00:00
5342,A18881,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,7,98.0,0,74.0,23673600.0,0,1,1,1,1,1,1,0,1,1,0,274 days 00:00:00
5367,A18915,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,92.6,0,74.0,38534400.0,0,0,0,1,0,1,0,0,1,1,0,446 days 00:00:00
5582,A19254,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,98.0,0,74.0,26784000.0,0,1,1,1,1,1,1,0,1,1,0,310 days 00:00:00
6104,A20157,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,98.0,0,74.0,22032000.0,0,1,1,1,1,1,1,0,1,1,0,255 days 00:00:00
6414,A20630,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,92.6,0,74.0,31968000.0,0,0,0,1,0,1,0,0,1,1,0,370 days 00:00:00
6464,A20713,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,92.6,0,74.0,37497600.0,0,0,0,1,0,1,0,0,1,1,0,434 days 00:00:00
6533,A20843,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,94.0,0,74.0,16678800.0,0,1,1,1,1,1,1,0,1,1,0,193 days 01:00:00
6617,A20981,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,92.6,0,74.0,34732800.0,0,0,0,1,0,1,0,0,1,1,0,402 days 00:00:00
7143,A21826,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,98.0,0,74.0,29635200.0,0,1,1,1,1,1,1,0,1,1,0,343 days 00:00:00
7276,A22048,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,7,114.0,0,44.0,66265200.0,1,0,0,1,0,1,0,0,1,1,0,766 days 23:00:00
7454,A22396,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,7,92.0,0,44.0,47091600.0,1,0,0,1,0,1,0,0,1,1,0,545 days 01:00:00
7962,A23262,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,92.6,0,74.0,27907200.0,1,0,0,1,0,1,0,0,1,1,0,323 days 00:00:00
8368,A2396,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,7,92.0,0,71.5,49424400.0,0,1,1,1,1,1,1,0,1,1,0,572 days 01:00:00
8478,A24141,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,157,98.0,0,74.0,28771200.0,1,1,0,1,0,1,1,0,1,1,0,333 days 00:00:00
8652,A24413,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,92.6,0,74.0,44146800.0,0,0,0,1,0,1,0,0,1,1,0,510 days 23:00:00
8950,A24935,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,92.6,0,74.0,55378800.0,0,0,0,1,0,1,0,0,1,1,0,640 days 23:00:00
9331,A25580,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,98.0,0,74.0,19782000.0,0,1,1,1,1,1,1,0,1,1,0,228 days 23:00:00
9384,A25666,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,92.6,0,74.0,20905200.0,1,0,0,1,0,1,0,0,1,1,0,241 days 23:00:00
9485,A25826,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,92.6,0,74.0,43282800.0,0,0,0,1,0,1,0,0,1,1,0,500 days 23:00:00
9626,A26059,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,125.0,0,74.0,27903600.0,2,0,0,1,0,1,0,0,1,1,0,322 days 23:00:00
9955,A26598,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,98.0,0,74.0,47257200.0,0,1,1,1,1,1,1,0,1,1,0,546 days 23:00:00
10118,A26855,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,92.6,0,74.0,20307600.0,1,0,0,1,0,1,0,0,1,1,0,235 days 01:00:00
10142,A26902,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,157,98.0,0,74.0,22899600.0,0,1,1,1,1,1,1,0,1,1,1,265 days 01:00:00
10370,A27269,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,125.5,0,74.0,36547200.0,2,0,0,1,0,1,0,0,1,1,0,423 days 00:00:00
10398,A27320,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,98.0,0,74.0,17629200.0,0,1,1,1,1,1,1,0,1,1,0,204 days 01:00:00
10689,A27804,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,7,114.0,0,44.0,63676800.0,1,0,0,1,0,1,0,0,1,1,0,737 days 00:00:00
10802,A27989,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,92.6,0,74.0,48294000.0,0,0,0,1,0,1,0,0,1,1,0,558 days 23:00:00
10859,A28085,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,92.6,0,74.0,63763200.0,0,0,0,1,0,1,0,0,1,1,0,738 days 00:00:00
10908,A28156,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,92.0,0,74.0,18925200.0,0,1,1,1,1,1,1,0,1,1,0,219 days 01:00:00
11364,A28980,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,7,114.0,0,44.0,58410000.0,1,0,0,1,0,1,0,0,1,1,0,676 days 01:00:00
11672,A29481,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,93.1,0,74.0,24278400.0,1,0,0,1,0,1,0,0,1,1,0,281 days 00:00:00
12496,A31097,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,7,98.0,0,74.0,23241600.0,0,1,1,1,0,1,1,0,1,1,0,269 days 00:00:00
12673,A31455,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,7,115.0,0,44.0,52362000.0,1,0,0,1,0,1,0,0,1,1,0,606 days 01:00:00
12864,A31760,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,92.6,0,74.0,37756800.0,0,0,0,1,0,1,0,0,1,1,0,437 days 00:00:00
12912,A31837,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,98.0,0,74.0,15642000.0,0,1,1,1,1,1,1,0,1,1,0,181 days 01:00:00
13095,A32150,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,125.5,0,74.0,59011200.0,2,0,0,1,0,1,0,0,1,1,0,683 days 00:00:00
13125,A32200,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,98.0,0,74.0,15642000.0,0,1,1,1,1,1,1,0,1,1,0,181 days 01:00:00
13149,A32242,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,98.0,0,74.0,20998800.0,0,1,1,1,1,1,1,0,1,1,0,243 days 01:00:00
13491,A32801,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,7,115.0,0,44.0,49078800.0,1,0,0,1,0,1,0,0,1,1,0,568 days 01:00:00
13561,A32960,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,7,115.0,0,44.0,50547600.0,1,0,0,1,0,1,0,0,1,1,0,585 days 01:00:00
13604,A33031,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,7,93.0,0,44.0,72489600.0,1,0,0,1,0,1,0,0,1,1,0,839 days 00:00:00
13608,A33037,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,7,93.0,0,44.0,71884800.0,1,0,0,1,0,1,0,0,1,1,0,832 days 00:00:00
13905,A33567,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,7,98.0,0,74.0,20912400.0,0,1,1,1,1,1,1,0,1,1,0,242 days 01:00:00
14536,A34664,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,93.1,0,74.0,19530000.0,1,0,0,1,0,1,0,0,1,1,0,226 days 01:00:00
15373,A36129,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,98.0,0,74.0,18054000.0,0,1,1,1,1,1,1,0,1,1,0,208 days 23:00:00
16041,A37341,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,157,98.0,0,74.0,20905200.0,0,0,1,1,0,1,1,0,1,1,0,241 days 23:00:00
16299,A37813,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,103.0,0,77.5,16326000.0,0,0,0,1,0,1,0,0,1,1,0,188 days 23:00:00
16316,A37839,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,96.6,0,77.5,79311600.0,0,0,0,1,0,1,0,0,1,1,0,917 days 23:00:00
16620,A38549,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,96.6,0,77.5,81644400.0,0,0,0,1,0,1,0,0,1,1,0,944 days 23:00:00
17140,A39507,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,96.6,0,77.5,75423600.0,0,0,0,1,0,1,0,0,1,1,0,872 days 23:00:00
17211,A39623,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,96.6,0,77.5,75510000.0,0,0,0,1,0,1,0,0,1,1,0,873 days 23:00:00
18093,A41175,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,102.0,0,77.5,18320400.0,0,1,1,1,1,1,1,0,1,1,0,212 days 01:00:00
18190,A41329,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,102.0,0,77.5,74044800.0,0,1,1,1,1,1,1,0,1,1,0,857 days 00:00:00
19001,A42750,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,91.5,0,77.5,13827600.0,0,0,0,1,0,1,0,0,1,1,0,160 days 01:00:00
19155,A43054,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,103.0,0,77.5,32227200.0,0,0,0,1,0,1,0,0,1,1,0,373 days 00:00:00
19387,A43434,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,102.0,0,77.5,18147600.0,0,1,1,1,1,1,1,0,1,1,0,210 days 01:00:00
19434,A43504,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,7,96.0,0,46.0,66614400.0,1,0,0,1,0,1,0,0,1,1,0,771 days 00:00:00
20052,A44560,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,102.0,0,77.5,60739200.0,0,1,1,1,1,1,1,0,1,1,0,703 days 00:00:00
20280,A44928,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,157,102.0,0,77.5,41562000.0,0,1,1,1,1,1,1,0,1,1,1,481 days 01:00:00
20990,A46764,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,103.0,0,77.5,29462400.0,1,0,0,1,0,1,0,0,1,1,0,341 days 00:00:00
21216,A527,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,92.0,0,71.5,30585600.0,0,1,1,1,1,1,1,0,1,1,0,354 days 00:00:00
22317,A7107,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,92.0,0,71.5,23065200.0,0,1,1,1,1,1,1,0,1,1,0,266 days 23:00:00
22342,A715,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,103.2,0,71.5,28857600.0,1,0,0,1,0,1,0,0,1,1,0,334 days 00:00:00
22967,A8472,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,94.0,0,74.0,20905200.0,0,1,1,1,1,1,1,0,1,1,0,241 days 23:00:00
23065,A8704,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,94.0,0,74.0,27129600.0,0,1,1,1,1,1,1,0,1,1,0,314 days 00:00:00
23446,A9462,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,94.0,0,74.0,24624000.0,0,1,1,1,1,1,1,0,1,1,0,285 days 00:00:00
23522,A9579,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,7,114.0,0,44.0,52009200.0,2,0,0,1,0,1,0,0,1,1,0,601 days 23:00:00
23834,C10606,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,154,92.36,0,68.77,16678800.0,1,0,0,1,0,1,0,0,1,1,0,193 days 01:00:00
24331,C12830,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,125.19,0,250.38,5270400.0,0,0,0,1,0,1,0,0,1,1,0,61 days 00:00:00
26938,C19980,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,7,98.0,0,74.0,9853200.0,0,1,1,1,0,1,1,0,1,1,0,114 days 01:00:00
27009,C20202,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,180,99.0,0,74.0,20041200.0,1,0,0,1,0,1,0,0,1,1,0,231 days 23:00:00
27278,C20948,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,80,100.0,0,312.0,41036400.0,1,0,0,1,0,1,0,0,1,1,0,474 days 23:00:00
27293,C20985,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,80,104.0,0,312.0,59356800.0,1,0,0,1,0,1,0,0,1,1,0,687 days 00:00:00
27294,C20986,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,193,100.0,0,1559.5,55209600.0,2,0,0,1,0,1,0,0,1,1,0,639 days 00:00:00
27806,C22293,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,7,94.5,0,79.5,42422400.0,0,0,0,1,0,1,0,0,1,1,0,491 days 00:00:00
27981,C22968,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,180,94.5,0,79.5,16160400.0,1,0,0,1,0,1,0,0,1,1,0,187 days 01:00:00
27988,C23208,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,7,94.5,0,79.5,17456400.0,1,0,0,1,0,1,0,0,1,1,0,202 days 01:00:00
28037,L2647,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,180,108.5,0,841.0,7340400.0,0,0,0,1,0,1,0,0,1,1,0,84 days 23:00:00
28210,N100184,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,92.0,0,71.5,31017600.0,0,1,1,1,1,1,1,0,1,1,0,359 days 00:00:00
28438,N100622,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,92.0,0,71.5,69379200.0,0,1,1,1,1,1,1,0,1,1,0,803 days 00:00:00
28567,N100867,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,157,92.0,0,71.5,42858000.0,0,1,1,1,0,1,1,0,1,1,0,496 days 01:00:00
28758,N101220,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,92.0,0,71.5,30412800.0,0,1,1,1,1,1,1,0,1,1,0,352 days 00:00:00
28798,N101290,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,92.0,0,71.5,70156800.0,0,1,1,1,1,1,1,0,1,1,0,812 days 00:00:00
28817,N101313,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,92.0,0,71.5,33955200.0,0,1,1,1,1,1,1,0,1,1,0,393 days 00:00:00
28964,N101653,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,7,92.0,0,71.5,31881600.0,0,1,1,1,0,1,1,0,1,1,0,369 days 00:00:00
29061,N101886,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,92.0,0,71.5,39225600.0,0,1,1,1,1,1,1,0,1,1,0,454 days 00:00:00
29215,N102208,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,157,92.0,0,71.5,30326400.0,0,1,0,1,0,1,1,0,1,1,0,351 days 00:00:00
29282,N102328,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,7,98.5,0,71.5,26697600.0,0,0,0,1,0,1,0,0,1,1,1,309 days 00:00:00
29301,N102360,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,92.0,0,71.5,20394000.0,0,0,0,1,0,1,0,0,1,1,0,236 days 01:00:00
29315,N102385,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,7,92.0,0,71.5,26092800.0,0,1,1,1,1,1,1,0,1,1,0,302 days 00:00:00
29592,N102850,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,157,92.0,0,71.5,38448000.0,0,0,1,1,0,1,1,0,1,1,0,445 days 00:00:00
29593,N102852,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,92.0,0,71.5,33609600.0,0,1,1,1,1,1,1,0,1,1,0,389 days 00:00:00
33088,N26614,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,100.35,0,62.59,22035600.0,1,0,0,1,0,1,0,0,1,1,0,255 days 01:00:00
33743,N27697,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,111.76,0,62.59,26006400.0,1,0,0,1,0,1,0,0,1,1,0,301 days 00:00:00
40639,N39144,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,158,109.0,0,65.5,26265600.0,0,1,1,1,1,1,1,0,1,1,0,304 days 00:00:00
41724,N40847,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,122.0,0,65.5,33958800.0,1,1,1,1,1,1,1,0,1,1,0,393 days 01:00:00
43982,N44227,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,7,92.0,0,39.0,38883600.0,1,1,1,1,1,1,1,0,1,1,0,450 days 01:00:00
46676,N49019,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,7,91.9,0,81.9,22899600.0,0,0,0,1,0,1,0,0,1,1,0,265 days 01:00:00
47689,N51314,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,122.37,0,68.77,23328000.0,1,0,0,1,0,1,0,0,1,1,0,270 days 00:00:00
48612,N53903,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,102.17,0,68.77,83466000.0,0,0,0,1,0,1,0,0,1,1,0,966 days 01:00:00
48940,N55184,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,110.4,0,68.77,19270800.0,0,0,0,1,0,1,0,0,1,1,0,223 days 01:00:00
49362,N56219,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,99.77,0,68.77,45536400.0,0,0,0,1,0,1,0,0,1,1,0,527 days 01:00:00
49475,N56399,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,124.37,0,68.77,22726800.0,1,0,0,1,0,1,0,0,1,1,0,263 days 01:00:00
50874,N58699,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,124.37,0,68.77,44845200.0,1,0,0,1,0,1,0,0,1,1,0,519 days 01:00:00
52289,N61094,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,120.54,0,68.77,53481600.0,2,0,0,1,0,1,0,0,1,1,0,619 days 00:00:00
54268,N64532,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,96.57,0,68.77,41130000.0,0,0,0,1,0,1,0,0,1,1,0,476 days 01:00:00
54826,N65934,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,124.37,0,68.77,36896400.0,1,0,0,1,0,1,0,0,1,1,0,427 days 01:00:00
55109,N66464,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,124.37,0,68.77,39834000.0,1,0,0,1,0,1,0,0,1,1,0,461 days 01:00:00
55998,N68220,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,94.8,0,68.77,17622000.0,1,0,0,1,0,1,0,0,1,1,0,203 days 23:00:00
56360,N68894,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,95.0,0,68.77,29289600.0,0,0,0,1,0,1,0,0,1,1,0,339 days 00:00:00
58288,N72890,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,93.7,0,71.5,55987200.0,0,0,0,1,0,1,0,0,1,1,0,648 days 00:00:00
58547,N73452,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,92.0,0,71.5,39312000.0,0,0,0,1,0,1,0,0,1,1,0,455 days 00:00:00
58664,N73792,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,120.75,0,71.5,50202000.0,1,0,0,1,0,1,0,0,1,1,0,581 days 01:00:00
59871,N76935,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,92.0,0,71.5,26179200.0,0,0,0,1,0,1,0,0,1,1,0,303 days 00:00:00
60149,N77357,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,92.0,0,71.5,30499200.0,0,1,1,1,1,1,1,0,1,1,0,353 days 00:00:00
60150,N77358,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,157,92.0,0,71.5,74394000.0,0,1,1,1,1,1,1,0,1,1,0,861 days 01:00:00
60620,N78110,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,92.0,0,71.5,17625600.0,0,0,0,1,0,1,0,0,1,1,0,204 days 00:00:00
