,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:article,event:totalPaymentAmount,event:points,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Throughput Time,Surprisingness,Effectiveness
28029,L2526,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,398.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,543478.8747613626,8166802332611.512
28030,L2533,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,398.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,543478.8747613626,8166802332611.512
28031,L2546,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,398.0,2160000.0,0,0,0,0,0,0,0,0,1,0,0,25 days 00:00:00,543478.8747613626,8166802332611.512
28032,L2550,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,398.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,543478.8747613626,8166802332611.512
28033,L2554,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,398.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,543478.8747613626,8166802332611.512
28034,L2555,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,398.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,543478.8747613626,8166802332611.512
28035,L2573,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,398.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,543478.8747613626,8166802332611.512
28038,L2711,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00,543478.8747613626,8166802332611.512
28042,L2736,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00,543478.8747613626,8166802332611.512
28043,L2740,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00,543478.8747613626,8166802332611.512
28044,L2743,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00,543478.8747613626,8166802332611.512
28045,L2800,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,543478.8747613626,8166802332611.512
28046,L2801,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,543478.8747613626,8166802332611.512
28047,L2802,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,543478.8747613626,8166802332611.512
28048,L2805,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,543478.8747613626,8166802332611.512
28049,L2807,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,180,0.0,0,419.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,543478.8747613626,8166802332611.512
28050,L2809,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,543478.8747613626,8166802332611.512
28051,L2810,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,543478.8747613626,8166802332611.512
28052,L2811,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,543478.8747613626,8166802332611.512
28053,L2812,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,543478.8747613626,8166802332611.512
28054,L2814,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,543478.8747613626,8166802332611.512
28055,L2815,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,543478.8747613626,8166802332611.512
28056,L2816,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,543478.8747613626,8166802332611.512
28057,L2820,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,543478.8747613626,8166802332611.512
28058,L2821,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,543478.8747613626,8166802332611.512
28059,L2823,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,543478.8747613626,8166802332611.512
28060,L2827,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,543478.8747613626,8166802332611.512
28061,L2828,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,543478.8747613626,8166802332611.512
28062,L2829,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,3024000.0,0,0,0,0,0,0,0,0,1,0,0,35 days 00:00:00,543478.8747613626,8166802332611.512
28063,L2830,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,543478.8747613626,8166802332611.512
28064,L2831,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,3024000.0,0,0,0,0,0,0,0,0,1,0,0,35 days 00:00:00,543478.8747613626,8166802332611.512
28065,L2833,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,543478.8747613626,8166802332611.512
28066,L2834,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,543478.8747613626,8166802332611.512
28067,L2835,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,543478.8747613626,8166802332611.512
28068,L2836,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,543478.8747613626,8166802332611.512
28069,L2837,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,543478.8747613626,8166802332611.512
28070,L2838,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,3024000.0,0,0,0,0,0,0,0,0,1,0,0,35 days 00:00:00,543478.8747613626,8166802332611.512
28071,L2839,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,543478.8747613626,8166802332611.512
28072,L2840,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,543478.8747613626,8166802332611.512
28073,L2841,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,543478.8747613626,8166802332611.512
28074,L2842,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,543478.8747613626,8166802332611.512
28075,L2843,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,543478.8747613626,8166802332611.512
28076,L2844,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,543478.8747613626,8166802332611.512
28077,L2889,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00,543478.8747613626,8166802332611.512
28078,L2890,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00,543478.8747613626,8166802332611.512
28079,L2891,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00,543478.8747613626,8166802332611.512
28080,L2892,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00,543478.8747613626,8166802332611.512
28081,L2893,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00,543478.8747613626,8166802332611.512
28082,L2894,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00,543478.8747613626,8166802332611.512
28083,L2895,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00,543478.8747613626,8166802332611.512
28084,L2896,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00,543478.8747613626,8166802332611.512
28085,L2897,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00,543478.8747613626,8166802332611.512
28086,L2898,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00,543478.8747613626,8166802332611.512
28087,L2899,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00,543478.8747613626,8166802332611.512
28088,L2900,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00,543478.8747613626,8166802332611.512
28089,L2901,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00,543478.8747613626,8166802332611.512
28090,L2902,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00,543478.8747613626,8166802332611.512
28091,L2903,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00,543478.8747613626,8166802332611.512
28092,L2904,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00,543478.8747613626,8166802332611.512
28093,L2905,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00,543478.8747613626,8166802332611.512
28094,L2906,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00,543478.8747613626,8166802332611.512
28095,L2907,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00,543478.8747613626,8166802332611.512
28096,L2908,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00,543478.8747613626,8166802332611.512
28097,L2909,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,419.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00,543478.8747613626,8166802332611.512
82267,S117702,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,94,0.0,0,600.0,1209600.0,0,0,0,0,0,0,0,0,1,0,0,14 days 00:00:00,543478.8747613626,8166802332611.512
86589,S126517,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,370.0,3542400.0,0,0,0,0,0,0,0,0,1,0,0,41 days 00:00:00,543478.8747613626,8166802332611.512
93240,S139369,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,180,0.0,0,389.0,691200.0,0,0,0,0,0,0,0,0,1,0,0,8 days 00:00:00,543478.8747613626,8166802332611.512
95574,S143581,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,389.0,691200.0,0,0,0,0,0,0,0,0,1,0,0,8 days 00:00:00,543478.8747613626,8166802332611.512
95577,S143584,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,180,0.0,0,389.0,691200.0,0,0,0,0,0,0,0,0,1,0,0,8 days 00:00:00,543478.8747613626,8166802332611.512
95579,S143586,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,389.0,691200.0,0,0,0,0,0,0,0,0,1,0,0,8 days 00:00:00,543478.8747613626,8166802332611.512
95580,S143587,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,389.0,691200.0,0,0,0,0,0,0,0,0,1,0,0,8 days 00:00:00,543478.8747613626,8166802332611.512
95581,S143588,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,180,0.0,0,389.0,691200.0,0,0,0,0,0,0,0,0,1,0,0,8 days 00:00:00,543478.8747613626,8166802332611.512
95586,S143594,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,389.0,691200.0,0,0,0,0,0,0,0,0,1,0,0,8 days 00:00:00,543478.8747613626,8166802332611.512
103417,S158279,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,389.0,172800.0,0,0,0,0,0,0,0,0,1,0,0,2 days 00:00:00,543478.8747613626,8166802332611.512
103420,S158282,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,389.0,172800.0,0,0,0,0,0,0,0,0,1,0,0,2 days 00:00:00,543478.8747613626,8166802332611.512
103421,S158284,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,389.0,172800.0,0,0,0,0,0,0,0,0,1,0,0,2 days 00:00:00,543478.8747613626,8166802332611.512
103434,S158299,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,193,0.0,0,779.0,2163600.0,0,0,0,0,0,0,0,0,1,0,0,25 days 01:00:00,543478.8747613626,8166802332611.512
104782,S161022,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,180,0.0,0,398.0,3974400.0,0,0,0,0,0,0,0,0,1,0,0,46 days 00:00:00,543478.8747613626,8166802332611.512
113245,S178425,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,94,0.0,0,669.0,3978000.0,0,0,0,0,0,0,0,0,1,0,0,46 days 01:00:00,543478.8747613626,8166802332611.512
113246,S178430,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,94,0.0,0,669.0,3805200.0,0,0,0,0,0,0,0,0,1,0,0,44 days 01:00:00,543478.8747613626,8166802332611.512
113249,S178440,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,94,0.0,0,669.0,1814400.0,0,0,0,0,0,0,0,0,1,0,0,21 days 00:00:00,543478.8747613626,8166802332611.512
113250,S178442,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,94,0.0,0,669.0,1728000.0,0,0,0,0,0,0,0,0,1,0,0,20 days 00:00:00,543478.8747613626,8166802332611.512
116431,S191011,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,94,0.0,0,705.0,950400.0,0,0,0,0,0,0,0,0,1,0,0,11 days 00:00:00,543478.8747613626,8166802332611.512
116432,S191012,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,94,0.0,0,705.0,1555200.0,0,0,0,0,0,0,0,0,1,0,0,18 days 00:00:00,543478.8747613626,8166802332611.512
116433,S191013,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,94,0.0,0,705.0,1468800.0,0,0,0,0,0,0,0,0,1,0,0,17 days 00:00:00,543478.8747613626,8166802332611.512
116434,S191014,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,94,0.0,0,705.0,1468800.0,0,0,0,0,0,0,0,0,1,0,0,17 days 00:00:00,543478.8747613626,8166802332611.512
117607,S39470,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,94,0.0,0,541.8,432000.0,0,0,0,0,0,0,0,0,1,0,0,5 days 00:00:00,543478.8747613626,8166802332611.512
117608,S39471,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,94,0.0,0,541.8,432000.0,0,0,0,0,0,0,0,0,1,0,0,5 days 00:00:00,543478.8747613626,8166802332611.512
144703,V10139,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,142,0.0,0,327.0,3196800.0,0,0,0,0,0,0,0,0,1,0,0,37 days 00:00:00,543478.8747613626,8166802332611.512
144767,V10254,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,142,0.0,0,327.0,3196800.0,0,0,0,0,0,0,0,0,1,0,0,37 days 00:00:00,543478.8747613626,8166802332611.512
149553,V8685,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,142,0.0,0,328.0,2419200.0,0,0,0,0,0,0,0,0,1,0,0,28 days 00:00:00,543478.8747613626,8166802332611.512
