,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:article,event:totalPaymentAmount,event:points,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Throughput Time
13130,A32212,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,158,0.0,0,74.0,17974800.0,0,1,0,1,0,1,0,0,1,1,0,208 days 01:00:00
14419,A34439,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,0,74.0,69465600.0,0,0,0,1,0,1,0,0,1,1,0,804 days 00:00:00
14443,A34484,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,0,74.0,69033600.0,0,0,0,1,0,1,0,0,1,1,0,799 days 00:00:00
14446,A34494,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,0,74.0,68947200.0,0,0,0,1,0,1,0,0,1,1,0,798 days 00:00:00
14750,A35027,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,2,74.0,9594000.0,0,0,0,0,0,0,0,0,1,0,0,111 days 01:00:00
15129,A35676,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,0,74.0,66960000.0,0,0,0,1,0,1,0,0,1,1,0,775 days 00:00:00
21392,A5635,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,0,71.5,74905200.0,0,0,0,1,0,1,0,0,1,1,0,866 days 23:00:00
21553,A5982,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,71.0,11746800.0,0,0,0,0,0,0,0,0,1,0,0,135 days 23:00:00
21635,A6111,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,0,71.5,74732400.0,0,0,0,1,0,1,0,0,1,1,0,864 days 23:00:00
21701,A6201,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,0,71.5,74127600.0,0,0,0,1,0,1,0,0,1,1,0,857 days 23:00:00
23077,A8730,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,0,74.0,67647600.0,0,0,0,1,0,1,0,0,1,1,0,782 days 23:00:00
23770,C10149,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,65.6,7952400.0,0,0,0,0,0,0,0,0,1,0,0,92 days 01:00:00
23783,C10197,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,65.6,40784400.0,0,0,0,1,0,1,0,0,1,1,0,472 days 01:00:00
23812,C10519,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,38962800.0,0,0,0,1,0,1,0,0,1,1,0,450 days 23:00:00
24200,C12364,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,0,65.6,42080400.0,0,0,0,1,0,1,0,0,1,1,0,487 days 01:00:00
24266,C12605,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,171,0.0,0,65.6,34124400.0,0,0,0,1,0,1,0,0,1,1,0,394 days 23:00:00
24267,C12606,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,0,65.6,44067600.0,0,0,0,1,0,1,0,0,1,1,0,510 days 01:00:00
24322,C12815,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,60566400.0,0,0,0,1,0,1,0,0,1,1,0,701 days 00:00:00
24328,C12824,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,36975600.0,0,0,0,1,0,1,0,0,1,1,0,427 days 23:00:00
24330,C12828,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,36975600.0,0,0,0,1,0,1,0,0,1,1,0,427 days 23:00:00
24340,C12855,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,65.6,62812800.0,0,0,0,1,0,1,0,0,1,1,0,727 days 00:00:00
24349,C12887,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,0,65.6,55040400.0,0,0,0,1,0,1,0,0,1,1,0,637 days 01:00:00
24357,C12907,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,0,65.6,33865200.0,0,0,0,1,0,1,0,0,1,1,0,391 days 23:00:00
24358,C12908,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,32486400.0,0,0,0,1,0,1,0,0,1,1,0,376 days 00:00:00
24360,C12912,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,171,0.0,0,65.6,51584400.0,0,0,0,1,0,1,0,0,1,1,0,597 days 01:00:00
24361,C12916,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,65.6,39394800.0,0,0,0,1,0,1,0,0,1,1,0,455 days 23:00:00
24365,C12921,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,65.6,58320000.0,0,0,0,1,0,1,0,0,1,1,0,675 days 00:00:00
24371,C12939,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,65.6,58838400.0,0,0,0,1,0,1,0,0,1,1,0,681 days 00:00:00
24374,C12950,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,33778800.0,0,0,0,1,0,1,0,0,1,1,0,390 days 23:00:00
24375,C12952,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,65.6,33778800.0,0,0,0,1,0,1,0,0,1,1,0,390 days 23:00:00
24376,C12954,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,65.6,33606000.0,0,0,0,1,0,1,0,0,1,1,0,388 days 23:00:00
24377,C12956,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,56422800.0,0,0,0,1,0,1,0,0,1,1,0,653 days 01:00:00
24380,C12967,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,65.6,33174000.0,0,0,0,1,0,1,0,0,1,1,0,383 days 23:00:00
24383,C12974,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,58406400.0,0,0,0,1,0,1,0,0,1,1,0,676 days 00:00:00
24384,C12976,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,57628800.0,0,0,0,1,0,1,0,0,1,1,0,667 days 00:00:00
24386,C12978,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,57628800.0,0,0,0,1,0,1,0,0,1,1,0,667 days 00:00:00
24387,C12981,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,56336400.0,0,0,0,1,0,1,0,0,1,1,0,652 days 01:00:00
24389,C12983,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,65.6,40698000.0,0,0,0,1,0,1,0,0,1,1,0,471 days 01:00:00
24395,C13007,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,65.6,33001200.0,0,0,0,1,0,1,0,0,1,1,0,381 days 23:00:00
24401,C13038,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,65.6,55990800.0,0,0,0,1,0,1,0,0,1,1,0,648 days 01:00:00
24402,C13039,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,65.6,55731600.0,0,0,0,1,0,1,0,0,1,1,0,645 days 01:00:00
24408,C13060,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,65.6,56077200.0,0,0,0,1,0,1,0,0,1,1,0,649 days 01:00:00
24422,C13098,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,55645200.0,0,0,0,1,0,1,0,0,1,1,0,644 days 01:00:00
24423,C13101,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,170,0.0,0,65.6,55645200.0,0,0,0,1,0,1,0,0,1,1,0,644 days 01:00:00
24425,C13104,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,32400000.0,0,0,0,1,0,1,0,0,1,1,0,375 days 00:00:00
24426,C13107,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,65.6,55990800.0,0,0,0,1,0,1,0,0,1,1,0,648 days 01:00:00
24427,C13110,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,53312400.0,0,0,0,1,0,1,0,0,1,1,0,617 days 01:00:00
24428,C13111,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,53312400.0,0,0,0,1,0,1,0,0,1,1,0,617 days 01:00:00
24430,C13114,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,65.6,51670800.0,0,0,0,1,0,1,0,0,1,1,0,598 days 01:00:00
24433,C13125,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,50288400.0,0,0,0,1,0,1,0,0,1,1,0,582 days 01:00:00
24439,C13134,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,180,0.0,0,65.6,48819600.0,0,0,0,1,0,1,0,0,1,1,0,565 days 01:00:00
24440,C13136,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,65.6,45450000.0,0,0,0,1,0,1,0,0,1,1,0,526 days 01:00:00
24444,C13152,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,54090000.0,0,0,0,1,0,1,0,0,1,1,0,626 days 01:00:00
24449,C13162,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,65.6,55299600.0,0,0,0,1,0,1,0,0,1,1,0,640 days 01:00:00
24455,C13184,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,65.6,51238800.0,0,0,0,1,0,1,0,0,1,1,0,593 days 01:00:00
24460,C13198,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,180,0.0,0,65.6,52880400.0,0,0,0,1,0,1,0,0,1,1,0,612 days 01:00:00
24464,C13203,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,65.6,52189200.0,0,0,0,1,0,1,0,0,1,1,0,604 days 01:00:00
24465,C13204,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,52016400.0,0,0,0,1,0,1,0,0,1,1,0,602 days 01:00:00
24471,C13213,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,52448400.0,0,0,0,1,0,1,0,0,1,1,0,607 days 01:00:00
24472,C13214,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,65.6,52362000.0,0,0,0,1,0,1,0,0,1,1,0,606 days 01:00:00
24473,C13215,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,65.6,114138000.0,0,0,0,1,0,1,0,0,1,1,0,1321 days 01:00:00
24474,C13216,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,52362000.0,0,0,0,1,0,1,0,0,1,1,0,606 days 01:00:00
24475,C13221,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,52275600.0,0,0,0,1,0,1,0,0,1,1,0,605 days 01:00:00
24476,C13223,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,65.6,52189200.0,0,0,0,1,0,1,0,0,1,1,0,604 days 01:00:00
24477,C13224,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,0,65.6,52189200.0,0,0,0,1,0,1,0,0,1,1,0,604 days 01:00:00
24480,C13232,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,52362000.0,0,0,0,1,0,1,0,0,1,1,0,606 days 01:00:00
24485,C13247,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,65.6,52448400.0,0,0,0,1,0,1,0,0,1,1,0,607 days 01:00:00
24486,C13249,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,65.6,51584400.0,0,0,0,1,0,1,0,0,1,1,0,597 days 01:00:00
24488,C13253,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,65.6,47523600.0,0,0,0,1,0,1,0,0,1,1,0,550 days 01:00:00
24491,C13267,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,171,0.0,0,65.6,52189200.0,0,0,0,1,0,1,0,0,1,1,0,604 days 01:00:00
24494,C13279,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,51498000.0,0,0,0,1,0,1,0,0,1,1,0,596 days 01:00:00
24495,C13280,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,50547600.0,0,0,0,1,0,1,0,0,1,1,0,585 days 01:00:00
24496,C13285,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,46054800.0,0,0,0,1,0,1,0,0,1,1,0,533 days 01:00:00
24497,C13287,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,171,0.0,0,65.6,52880400.0,0,0,0,1,0,1,0,0,1,1,0,612 days 01:00:00
24500,C13295,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,65.6,52275600.0,0,0,0,1,0,1,0,0,1,1,0,605 days 01:00:00
24502,C13297,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,0,65.6,52275600.0,0,0,0,1,0,1,0,0,1,1,0,605 days 01:00:00
24506,C13302,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,65.6,50979600.0,0,0,0,1,0,1,0,0,1,1,0,590 days 01:00:00
24508,C13305,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,50029200.0,0,0,0,1,0,1,0,0,1,1,0,579 days 01:00:00
24509,C13311,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,171,0.0,0,65.6,51152400.0,0,0,0,1,0,1,0,0,1,1,0,592 days 01:00:00
24510,C13312,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,51238800.0,0,0,0,1,0,1,0,0,1,1,0,593 days 01:00:00
24511,C13313,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,50115600.0,0,0,0,1,0,1,0,0,1,1,0,580 days 01:00:00
24514,C13319,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,52362000.0,0,0,0,1,0,1,0,0,1,1,0,606 days 01:00:00
24515,C13320,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,52362000.0,0,0,0,1,0,1,0,0,1,1,0,606 days 01:00:00
24516,C13321,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,65.6,52016400.0,0,0,0,1,0,1,0,0,1,1,0,602 days 01:00:00
24518,C13325,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,65.6,51584400.0,0,0,0,1,0,1,0,0,1,1,0,597 days 01:00:00
24520,C13328,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,65.6,52880400.0,0,0,0,1,0,1,0,0,1,1,0,612 days 01:00:00
24522,C13332,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,50634000.0,0,0,0,1,0,1,0,0,1,1,0,586 days 01:00:00
24523,C13336,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,50979600.0,0,0,0,1,0,1,0,0,1,1,0,590 days 01:00:00
24524,C13337,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,65.6,51843600.0,0,0,0,1,0,1,0,0,1,1,0,600 days 01:00:00
24525,C13341,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,51152400.0,0,0,0,1,0,1,0,0,1,1,0,592 days 01:00:00
24527,C13344,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,171,0.0,0,65.6,50806800.0,0,0,0,1,0,1,0,0,1,1,0,588 days 01:00:00
24528,C13345,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,50806800.0,0,0,0,1,0,1,0,0,1,1,0,588 days 01:00:00
24529,C13346,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,50720400.0,0,0,0,1,0,1,0,0,1,1,0,587 days 01:00:00
24530,C13348,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,65.6,52102800.0,0,0,0,1,0,1,0,0,1,1,0,603 days 01:00:00
24533,C13357,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,52794000.0,0,0,0,1,0,1,0,0,1,1,0,611 days 01:00:00
24534,C13358,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,0,65.6,52621200.0,0,0,0,1,0,1,0,0,1,1,0,609 days 01:00:00
24537,C13366,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,171,0.0,0,65.6,43462800.0,0,0,0,1,0,1,0,0,1,1,0,503 days 01:00:00
24540,C13377,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,65.6,52275600.0,0,0,0,1,0,1,0,0,1,1,0,605 days 01:00:00
24543,C13382,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,65.6,52362000.0,0,0,0,1,0,1,0,0,1,1,0,606 days 01:00:00
24545,C13389,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,65.6,52016400.0,0,0,0,1,0,1,0,0,1,1,0,602 days 01:00:00
24554,C13408,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,65.6,52102800.0,0,0,0,1,0,1,0,0,1,1,0,603 days 01:00:00
24558,C13417,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,51584400.0,0,0,0,1,0,1,0,0,1,1,0,597 days 01:00:00
24566,C13435,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,65.6,51066000.0,0,0,0,1,0,1,0,0,1,1,0,591 days 01:00:00
24568,C13438,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,52880400.0,0,0,0,1,0,1,0,0,1,1,0,612 days 01:00:00
24570,C13447,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,50029200.0,0,0,0,1,0,1,0,0,1,1,0,579 days 01:00:00
24571,C13449,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,180,0.0,0,65.6,51930000.0,0,0,0,1,0,1,0,0,1,1,0,601 days 01:00:00
24573,C13462,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,47782800.0,0,0,0,1,0,1,0,0,1,1,0,553 days 01:00:00
24577,C13472,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,65.5,71456400.0,0,0,0,1,0,1,0,0,1,1,0,827 days 01:00:00
24580,C13478,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,65.6,50979600.0,0,0,0,1,0,1,0,0,1,1,0,590 days 01:00:00
24582,C13480,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,65.6,50806800.0,0,0,0,1,0,1,0,0,1,1,0,588 days 01:00:00
24584,C13484,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,65.6,50374800.0,0,0,0,1,0,1,0,0,1,1,0,583 days 01:00:00
24585,C13485,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,65.6,50202000.0,0,0,0,1,0,1,0,0,1,1,0,581 days 01:00:00
24586,C13487,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,180,0.0,0,65.6,51584400.0,0,0,0,1,0,1,0,0,1,1,0,597 days 01:00:00
24588,C13505,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,172,0.0,0,65.6,51152400.0,0,0,0,1,0,1,0,0,1,1,0,592 days 01:00:00
24595,C13520,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,170,0.0,0,65.6,45190800.0,0,0,0,1,0,1,0,0,1,1,0,523 days 01:00:00
24603,C13530,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,171,0.0,0,65.6,51584400.0,0,0,0,1,0,1,0,0,1,1,0,597 days 01:00:00
24604,C13531,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,180,0.0,0,65.6,51584400.0,0,0,0,1,0,1,0,0,1,1,0,597 days 01:00:00
