,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:article,event:totalPaymentAmount,event:points,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Throughput Time,Surprisingness,Effectiveness
17640,A40401,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,94003200.0,0,0,0,1,0,1,0,0,1,1,0,1088 days 00:00:00,558541.5377423579,155497937672.03717
17662,A40429,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,93484800.0,0,0,0,1,0,1,0,0,1,1,0,1082 days 00:00:00,558541.5377423579,155497937672.03717
17664,A40431,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,93312000.0,0,0,0,1,0,1,0,0,1,1,0,1080 days 00:00:00,558541.5377423579,155497937672.03717
17674,A40443,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,92707200.0,0,0,0,1,0,1,0,0,1,1,0,1073 days 00:00:00,558541.5377423579,155497937672.03717
17925,A40919,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,95122800.0,0,0,0,1,0,1,0,0,1,1,0,1100 days 23:00:00,558541.5377423579,155497937672.03717
18182,A41318,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,90633600.0,0,0,0,1,0,1,0,0,1,1,0,1049 days 00:00:00,558541.5377423579,155497937672.03717
18204,A41352,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,92361600.0,0,0,0,1,0,1,0,0,1,1,0,1069 days 00:00:00,558541.5377423579,155497937672.03717
18246,A41425,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,94176000.0,0,0,0,1,0,1,0,0,1,1,0,1090 days 00:00:00,558541.5377423579,155497937672.03717
18247,A41427,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,93916800.0,0,0,0,1,0,1,0,0,1,1,0,1087 days 00:00:00,558541.5377423579,155497937672.03717
18248,A41430,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,93571200.0,0,0,0,1,0,1,0,0,1,1,0,1083 days 00:00:00,558541.5377423579,155497937672.03717
18252,A41438,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,92448000.0,0,0,0,1,0,1,0,0,1,1,0,1070 days 00:00:00,558541.5377423579,155497937672.03717
18253,A41439,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,93916800.0,0,0,0,1,0,1,0,0,1,1,0,1087 days 00:00:00,558541.5377423579,155497937672.03717
18259,A41448,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,90201600.0,0,0,0,1,0,1,0,0,1,1,0,1044 days 00:00:00,558541.5377423579,155497937672.03717
18260,A41450,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,89683200.0,0,0,0,1,0,1,0,0,1,1,0,1038 days 00:00:00,558541.5377423579,155497937672.03717
18261,A41451,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,92016000.0,0,0,0,1,0,1,0,0,1,1,0,1065 days 00:00:00,558541.5377423579,155497937672.03717
18262,A41455,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,89510400.0,0,0,0,1,0,1,0,0,1,1,0,1036 days 00:00:00,558541.5377423579,155497937672.03717
18264,A41458,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,87868800.0,0,0,0,1,0,1,0,0,1,1,0,1017 days 00:00:00,558541.5377423579,155497937672.03717
18266,A41460,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,87868800.0,0,0,0,1,0,1,0,0,1,1,0,1017 days 00:00:00,558541.5377423579,155497937672.03717
18436,A41769,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,90374400.0,0,0,0,1,0,1,0,0,1,1,0,1046 days 00:00:00,558541.5377423579,155497937672.03717
18445,A41785,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,89942400.0,0,0,0,1,0,1,0,0,1,1,0,1041 days 00:00:00,558541.5377423579,155497937672.03717
18621,A42106,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,88128000.0,0,0,0,1,0,1,0,0,1,1,0,1020 days 00:00:00,558541.5377423579,155497937672.03717
18801,A42410,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,88646400.0,0,0,0,1,0,1,0,0,1,1,0,1026 days 00:00:00,558541.5377423579,155497937672.03717
18819,A42443,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,88041600.0,0,0,0,1,0,1,0,0,1,1,0,1019 days 00:00:00,558541.5377423579,155497937672.03717
19183,A43106,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,89337600.0,0,0,0,1,0,1,0,0,1,1,0,1034 days 00:00:00,558541.5377423579,155497937672.03717
19184,A43107,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,89078400.0,0,0,0,1,0,1,0,0,1,1,0,1031 days 00:00:00,558541.5377423579,155497937672.03717
19186,A43109,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,87955200.0,0,0,0,1,0,1,0,0,1,1,0,1018 days 00:00:00,558541.5377423579,155497937672.03717
19187,A43112,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,87782400.0,0,0,0,1,0,1,0,0,1,1,0,1016 days 00:00:00,558541.5377423579,155497937672.03717
19431,A43501,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,89424000.0,0,0,0,1,0,1,0,0,1,1,0,1035 days 00:00:00,558541.5377423579,155497937672.03717
19432,A43502,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,89078400.0,0,0,0,1,0,1,0,0,1,1,0,1031 days 00:00:00,558541.5377423579,155497937672.03717
19433,A43503,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,88732800.0,0,0,0,1,0,1,0,0,1,1,0,1027 days 00:00:00,558541.5377423579,155497937672.03717
19436,A43509,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,87955200.0,0,0,0,1,0,1,0,0,1,1,0,1018 days 00:00:00,558541.5377423579,155497937672.03717
19438,A43510,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,87955200.0,0,0,0,1,0,1,0,0,1,1,0,1018 days 00:00:00,558541.5377423579,155497937672.03717
19439,A43511,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,87436800.0,0,0,0,1,0,1,0,0,1,1,0,1012 days 00:00:00,558541.5377423579,155497937672.03717
19440,A43515,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,87350400.0,0,0,0,1,0,1,0,0,1,1,0,1011 days 00:00:00,558541.5377423579,155497937672.03717
19441,A43516,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,87350400.0,0,0,0,1,0,1,0,0,1,1,0,1011 days 00:00:00,558541.5377423579,155497937672.03717
19769,A44053,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,88732800.0,0,0,0,1,0,1,0,0,1,1,0,1027 days 00:00:00,558541.5377423579,155497937672.03717
20165,A44754,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,87696000.0,0,0,0,1,0,1,0,0,1,1,0,1015 days 00:00:00,558541.5377423579,155497937672.03717
20181,A44776,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,46.0,118540800.0,0,0,0,1,0,1,0,0,1,1,0,1372 days 00:00:00,558541.5377423579,155497937672.03717
21496,A5889,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,7,0.0,0,42.5,160617600.0,0,1,0,1,0,1,0,0,1,1,0,1859 days 00:00:00,558541.5377423579,155497937672.03717
21524,A5922,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,159321600.0,0,1,0,1,0,1,0,0,1,1,0,1844 days 00:00:00,558541.5377423579,155497937672.03717
21531,A5931,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,159148800.0,0,1,0,1,0,1,0,0,1,1,0,1842 days 00:00:00,558541.5377423579,155497937672.03717
21589,A6040,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,161049600.0,0,1,0,1,0,1,0,0,1,1,0,1864 days 00:00:00,558541.5377423579,155497937672.03717
21996,A6670,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,159667200.0,0,1,0,1,0,1,0,0,1,1,0,1848 days 00:00:00,558541.5377423579,155497937672.03717
22017,A6697,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,159148800.0,0,1,0,1,0,1,0,0,1,1,0,1842 days 00:00:00,558541.5377423579,155497937672.03717
22116,A6833,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,157420800.0,0,1,0,1,0,1,0,0,1,1,0,1822 days 00:00:00,558541.5377423579,155497937672.03717
22246,A7016,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,159235200.0,0,1,0,1,0,1,0,0,1,1,0,1843 days 00:00:00,558541.5377423579,155497937672.03717
22256,A7030,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,7,0.0,0,42.5,158976000.0,0,1,0,1,0,1,0,0,1,1,0,1840 days 00:00:00,558541.5377423579,155497937672.03717
22607,A7664,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,157852800.0,0,1,0,1,0,1,0,0,1,1,0,1827 days 00:00:00,558541.5377423579,155497937672.03717
22755,A7988,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,157248000.0,0,1,0,1,0,1,0,0,1,1,0,1820 days 00:00:00,558541.5377423579,155497937672.03717
22765,A805,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,7,0.0,0,71.5,169606800.0,0,1,0,1,0,1,0,0,1,1,0,1963 days 01:00:00,558541.5377423579,155497937672.03717
24306,C12746,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,146,0.0,0,62.59,136083600.0,0,0,0,1,0,1,0,0,1,1,1,1575 days 01:00:00,558541.5377423579,155497937672.03717
24457,C13187,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,154,0.0,0,65.6,150166800.0,0,0,0,1,0,1,0,0,1,1,0,1738 days 01:00:00,558541.5377423579,155497937672.03717
25115,C14730,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,149,0.0,0,65.5,117421200.0,0,0,0,1,0,1,0,0,1,1,0,1359 days 01:00:00,558541.5377423579,155497937672.03717
25180,C14889,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,154,0.0,0,65.5,111200400.0,0,0,0,1,0,1,0,0,1,1,0,1287 days 01:00:00,558541.5377423579,155497937672.03717
25235,C14995,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,65.5,115520400.0,0,0,0,1,0,1,0,0,1,1,0,1337 days 01:00:00,558541.5377423579,155497937672.03717
25236,C14996,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,7,0.0,0,65.5,115174800.0,0,0,0,1,0,1,0,0,1,1,0,1333 days 01:00:00,558541.5377423579,155497937672.03717
25294,C15110,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,68.77,93571200.0,0,0,0,1,0,1,0,0,1,1,0,1083 days 00:00:00,558541.5377423579,155497937672.03717
25549,C16017,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,65.5,111978000.0,0,0,0,1,0,1,0,0,1,1,0,1296 days 01:00:00,558541.5377423579,155497937672.03717
25552,C16021,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,65.5,109299600.0,0,0,0,1,0,1,0,0,1,1,0,1265 days 01:00:00,558541.5377423579,155497937672.03717
25957,C17405,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,68.77,228013200.0,0,1,0,1,0,1,0,0,1,1,0,2639 days 01:00:00,558541.5377423579,155497937672.03717
25990,C17514,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,7,0.0,0,68.77,90550800.0,0,0,0,1,0,1,0,0,1,1,1,1048 days 01:00:00,558541.5377423579,155497937672.03717
26285,C18342,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,149,0.0,3,71.5,109123200.0,0,0,0,1,0,1,0,0,1,1,1,1263 days 00:00:00,558541.5377423579,155497937672.03717
28099,N100004,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,87696000.0,0,0,0,1,0,1,0,0,1,1,0,1015 days 00:00:00,558541.5377423579,155497937672.03717
28101,N100007,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,87696000.0,0,0,0,1,0,1,0,0,1,1,0,1015 days 00:00:00,558541.5377423579,155497937672.03717
28104,N100012,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,87696000.0,0,0,0,1,0,1,0,0,1,1,0,1015 days 00:00:00,558541.5377423579,155497937672.03717
28106,N100014,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,87696000.0,0,0,0,1,0,1,0,0,1,1,0,1015 days 00:00:00,558541.5377423579,155497937672.03717
28107,N100016,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,87436800.0,0,0,0,1,0,1,0,0,1,1,0,1012 days 00:00:00,558541.5377423579,155497937672.03717
28110,N100023,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,87436800.0,0,0,0,1,0,1,0,0,1,1,0,1012 days 00:00:00,558541.5377423579,155497937672.03717
28113,N100027,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,87436800.0,0,0,0,1,0,1,0,0,1,1,0,1012 days 00:00:00,558541.5377423579,155497937672.03717
28115,N100029,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,87436800.0,0,0,0,1,0,1,0,0,1,1,0,1012 days 00:00:00,558541.5377423579,155497937672.03717
28126,N100049,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,87350400.0,0,0,0,1,0,1,0,0,1,1,0,1011 days 00:00:00,558541.5377423579,155497937672.03717
28127,N100050,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,87350400.0,0,0,0,1,0,1,0,0,1,1,0,1011 days 00:00:00,558541.5377423579,155497937672.03717
28128,N100051,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,157,0.0,0,71.5,87696000.0,0,0,0,1,0,1,0,0,1,1,0,1015 days 00:00:00,558541.5377423579,155497937672.03717
28132,N100056,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,157,0.0,0,71.5,87609600.0,0,0,1,1,0,1,1,0,1,1,0,1014 days 00:00:00,558541.5377423579,155497937672.03717
