,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:article,event:totalPaymentAmount,event:points,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Throughput Time,Surprisingness,Effectiveness
78348,S108365,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,42.5,99097200.0,0,0,0,1,0,1,0,0,1,1,0,1146 days 23:00:00,413814.3710266974,3889854753.388823
78570,S108767,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,42.5,105663600.0,0,0,0,1,0,1,0,0,1,1,0,1222 days 23:00:00,413814.3710266974,3889854753.388823
78985,S109841,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,42.5,98751600.0,0,0,0,1,0,1,0,0,1,1,0,1142 days 23:00:00,413814.3710266974,3889854753.388823
79045,S109952,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,42.5,97196400.0,0,0,0,1,0,1,0,0,1,1,0,1124 days 23:00:00,413814.3710266974,3889854753.388823
79199,S110496,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,42.5,94867200.0,0,0,0,1,0,1,0,0,1,1,0,1098 days 00:00:00,413814.3710266974,3889854753.388823
79233,S110597,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,42.5,92880000.0,0,0,0,1,0,1,0,0,1,1,0,1075 days 00:00:00,413814.3710266974,3889854753.388823
79242,S110619,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,42.5,91843200.0,0,0,0,1,0,1,0,0,1,1,0,1063 days 00:00:00,413814.3710266974,3889854753.388823
79246,S110625,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,42.5,91324800.0,0,0,0,1,0,1,0,0,1,1,0,1057 days 00:00:00,413814.3710266974,3889854753.388823
79271,S110693,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,42.5,94176000.0,0,0,0,1,0,1,0,0,1,1,0,1090 days 00:00:00,413814.3710266974,3889854753.388823
79275,S110700,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,42.5,94089600.0,0,0,0,1,0,1,0,0,1,1,0,1089 days 00:00:00,413814.3710266974,3889854753.388823
79289,S110728,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,42.5,93312000.0,0,0,0,1,0,1,0,0,1,1,0,1080 days 00:00:00,413814.3710266974,3889854753.388823
79722,S111655,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,42.5,89942400.0,0,0,0,1,0,1,0,0,1,1,0,1041 days 00:00:00,413814.3710266974,3889854753.388823
79952,S112107,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,42.5,87436800.0,0,0,0,1,0,1,0,0,1,1,0,1012 days 00:00:00,413814.3710266974,3889854753.388823
80070,S112385,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,42.5,84412800.0,0,0,0,1,0,1,0,0,1,1,0,977 days 00:00:00,413814.3710266974,3889854753.388823
80192,S112645,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,42.5,87782400.0,0,0,0,1,0,1,0,0,1,1,0,1016 days 00:00:00,413814.3710266974,3889854753.388823
80412,S113087,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,42.5,84240000.0,0,0,0,1,0,1,0,0,1,1,0,975 days 00:00:00,413814.3710266974,3889854753.388823
80756,S113860,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,42.5,82857600.0,0,0,0,1,0,1,0,0,1,1,0,959 days 00:00:00,413814.3710266974,3889854753.388823
81677,S115946,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,42.5,80784000.0,0,0,0,1,0,1,0,0,1,1,0,935 days 00:00:00,413814.3710266974,3889854753.388823
81752,S116101,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,42.5,81302400.0,0,0,0,1,0,1,0,0,1,1,0,941 days 00:00:00,413814.3710266974,3889854753.388823
81801,S116190,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,42.5,80265600.0,0,0,0,1,0,1,0,0,1,1,0,929 days 00:00:00,413814.3710266974,3889854753.388823
81832,S116256,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,42.5,80611200.0,0,0,0,1,0,1,0,0,1,1,0,933 days 00:00:00,413814.3710266974,3889854753.388823
85177,S123839,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,44.0,84495600.0,0,0,0,1,0,1,0,0,1,1,0,977 days 23:00:00,413814.3710266974,3889854753.388823
90446,S134244,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,93744000.0,0,0,0,1,0,1,0,0,1,1,0,1085 days 00:00:00,413814.3710266974,3889854753.388823
91105,S135434,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,94348800.0,0,0,0,1,0,1,0,0,1,1,0,1092 days 00:00:00,413814.3710266974,3889854753.388823
91192,S135586,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,94003200.0,0,0,0,1,0,1,0,0,1,1,0,1088 days 00:00:00,413814.3710266974,3889854753.388823
91347,S135887,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,89683200.0,0,0,0,1,0,1,0,0,1,1,0,1038 days 00:00:00,413814.3710266974,3889854753.388823
91349,S135889,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,89683200.0,0,0,0,1,0,1,0,0,1,1,0,1038 days 00:00:00,413814.3710266974,3889854753.388823
91352,S135893,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,181,0.0,0,46.0,81738000.0,0,1,0,1,0,1,0,0,1,1,0,946 days 01:00:00,413814.3710266974,3889854753.388823
91366,S135939,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,92534400.0,0,0,0,1,0,1,0,0,1,1,0,1071 days 00:00:00,413814.3710266974,3889854753.388823
91462,S136114,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,92361600.0,0,0,0,1,0,1,0,0,1,1,0,1069 days 00:00:00,413814.3710266974,3889854753.388823
91640,S136479,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,89683200.0,0,0,0,1,0,1,0,0,1,1,0,1038 days 00:00:00,413814.3710266974,3889854753.388823
91642,S136481,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,89683200.0,0,0,0,1,0,1,0,0,1,1,0,1038 days 00:00:00,413814.3710266974,3889854753.388823
91644,S136483,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,89683200.0,0,0,0,1,0,1,0,0,1,1,0,1038 days 00:00:00,413814.3710266974,3889854753.388823
91646,S136485,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,89683200.0,0,0,0,1,0,1,0,0,1,1,0,1038 days 00:00:00,413814.3710266974,3889854753.388823
92050,S137225,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,88041600.0,0,0,0,1,0,1,0,0,1,1,0,1019 days 00:00:00,413814.3710266974,3889854753.388823
92142,S137400,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,88041600.0,0,0,0,1,0,1,0,0,1,1,0,1019 days 00:00:00,413814.3710266974,3889854753.388823
92215,S137543,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,87523200.0,0,0,0,1,0,1,0,0,1,1,0,1013 days 00:00:00,413814.3710266974,3889854753.388823
92316,S137732,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,87696000.0,0,0,0,1,0,1,0,0,1,1,0,1015 days 00:00:00,413814.3710266974,3889854753.388823
92349,S137788,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,88128000.0,0,0,0,1,0,1,0,0,1,1,0,1020 days 00:00:00,413814.3710266974,3889854753.388823
92381,S137842,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,87696000.0,0,0,0,1,0,1,0,0,1,1,0,1015 days 00:00:00,413814.3710266974,3889854753.388823
92410,S137898,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,86486400.0,0,0,0,1,0,1,0,0,1,1,0,1001 days 00:00:00,413814.3710266974,3889854753.388823
92539,S138112,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,87436800.0,0,0,0,1,0,1,0,0,1,1,0,1012 days 00:00:00,413814.3710266974,3889854753.388823
92570,S138164,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,87868800.0,0,0,0,1,0,1,0,0,1,1,0,1017 days 00:00:00,413814.3710266974,3889854753.388823
92587,S138186,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,87436800.0,0,0,0,1,0,1,0,0,1,1,0,1012 days 00:00:00,413814.3710266974,3889854753.388823
92601,S138207,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,87696000.0,0,0,0,1,0,1,0,0,1,1,0,1015 days 00:00:00,413814.3710266974,3889854753.388823
92620,S138237,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,86832000.0,0,0,0,1,0,1,0,0,1,1,0,1005 days 00:00:00,413814.3710266974,3889854753.388823
92800,S138537,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,86745600.0,0,0,0,1,0,1,0,0,1,1,0,1004 days 00:00:00,413814.3710266974,3889854753.388823
92826,S138582,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,86572800.0,0,0,0,1,0,1,0,0,1,1,0,1002 days 00:00:00,413814.3710266974,3889854753.388823
92836,S138598,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,86313600.0,0,0,0,1,0,1,0,0,1,1,0,999 days 00:00:00,413814.3710266974,3889854753.388823
92843,S138610,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,86140800.0,0,0,0,1,0,1,0,0,1,1,0,997 days 00:00:00,413814.3710266974,3889854753.388823
92909,S138755,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,87177600.0,0,0,0,1,0,1,0,0,1,1,0,1009 days 00:00:00,413814.3710266974,3889854753.388823
93715,S140268,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,85536000.0,0,0,0,1,0,1,0,0,1,1,0,990 days 00:00:00,413814.3710266974,3889854753.388823
93731,S140292,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,84240000.0,0,0,0,1,0,1,0,0,1,1,0,975 days 00:00:00,413814.3710266974,3889854753.388823
93912,S140574,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,84153600.0,0,0,0,1,0,1,0,0,1,1,0,974 days 00:00:00,413814.3710266974,3889854753.388823
94143,S140994,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,83462400.0,0,0,0,1,0,1,0,0,1,1,0,966 days 00:00:00,413814.3710266974,3889854753.388823
94207,S141097,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,83548800.0,0,0,0,1,0,1,0,0,1,1,0,967 days 00:00:00,413814.3710266974,3889854753.388823
94313,S141314,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,83116800.0,0,0,0,1,0,1,0,0,1,1,0,962 days 00:00:00,413814.3710266974,3889854753.388823
94668,S141937,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,81820800.0,0,0,0,1,0,1,0,0,1,1,0,947 days 00:00:00,413814.3710266974,3889854753.388823
94757,S142109,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,84067200.0,0,0,0,1,0,1,0,0,1,1,0,973 days 00:00:00,413814.3710266974,3889854753.388823
94791,S142173,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,83203200.0,0,0,0,1,0,1,0,0,1,1,0,963 days 00:00:00,413814.3710266974,3889854753.388823
95312,S143111,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,81734400.0,0,0,0,1,0,1,0,0,1,1,0,946 days 00:00:00,413814.3710266974,3889854753.388823
95322,S143127,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,80092800.0,0,0,0,1,0,1,0,0,1,1,0,927 days 00:00:00,413814.3710266974,3889854753.388823
95673,S143810,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,81993600.0,0,0,0,1,0,1,0,0,1,1,0,949 days 00:00:00,413814.3710266974,3889854753.388823
95786,S144037,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,81734400.0,0,0,0,1,0,1,0,0,1,1,0,946 days 00:00:00,413814.3710266974,3889854753.388823
95866,S144173,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,80265600.0,0,0,0,1,0,1,0,0,1,1,0,929 days 00:00:00,413814.3710266974,3889854753.388823
95918,S144268,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,81302400.0,0,0,0,1,0,1,0,0,1,1,0,941 days 00:00:00,413814.3710266974,3889854753.388823
96229,S144801,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,81475200.0,0,0,0,1,0,1,0,0,1,1,0,943 days 00:00:00,413814.3710266974,3889854753.388823
96243,S144819,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,80611200.0,0,0,0,1,0,1,0,0,1,1,0,933 days 00:00:00,413814.3710266974,3889854753.388823
96248,S144825,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,80438400.0,0,0,0,1,0,1,0,0,1,1,0,931 days 00:00:00,413814.3710266974,3889854753.388823
96299,S144932,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,80265600.0,0,0,0,1,0,1,0,0,1,1,0,929 days 00:00:00,413814.3710266974,3889854753.388823
99406,S150993,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,92707200.0,0,0,0,1,0,1,0,0,1,1,0,1073 days 00:00:00,413814.3710266974,3889854753.388823
99910,S151985,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,90201600.0,0,0,0,1,0,1,0,0,1,1,0,1044 days 00:00:00,413814.3710266974,3889854753.388823
100171,S152449,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,46.0,91238400.0,0,0,0,1,0,1,0,0,1,1,0,1056 days 00:00:00,413814.3710266974,3889854753.388823
119023,S48484,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,0,62.59,90115200.0,0,0,0,1,0,1,0,0,1,1,0,1043 days 00:00:00,413814.3710266974,3889854753.388823
119650,S50046,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,158,0.0,0,62.59,110077200.0,0,0,0,1,0,1,0,0,1,1,0,1274 days 01:00:00,413814.3710266974,3889854753.388823
125236,S60216,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,39.0,122778000.0,0,0,0,1,0,1,0,0,1,1,0,1421 days 01:00:00,413814.3710266974,3889854753.388823
126533,S62369,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,39.0,130377600.0,0,0,0,1,0,1,0,0,1,1,0,1509 days 00:00:00,413814.3710266974,3889854753.388823
129245,S66871,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,39.36,144637200.0,0,0,0,1,0,1,0,0,1,1,0,1674 days 01:00:00,413814.3710266974,3889854753.388823
131266,S70777,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,39.0,128476800.0,0,0,0,1,0,1,0,0,1,1,0,1487 days 00:00:00,413814.3710266974,3889854753.388823
131928,S71800,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,64.0,118630800.0,0,0,0,1,0,1,0,0,1,1,0,1373 days 01:00:00,413814.3710266974,3889854753.388823
131950,S71827,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,64.0,119235600.0,0,0,0,1,0,1,0,0,1,1,0,1380 days 01:00:00,413814.3710266974,3889854753.388823
132207,S72198,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,171,0.0,0,64.0,119149200.0,0,0,0,1,0,1,0,0,1,1,0,1379 days 01:00:00,413814.3710266974,3889854753.388823
132259,S72258,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,39.0,119408400.0,0,0,0,1,0,1,0,0,1,1,0,1382 days 01:00:00,413814.3710266974,3889854753.388823
134178,S75055,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,181,0.0,0,39.0,113274000.0,0,0,0,1,0,1,0,0,1,1,0,1311 days 01:00:00,413814.3710266974,3889854753.388823
