,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:article,event:totalPaymentAmount,event:points,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Throughput Time
12376,A30859,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,175.0,0,74.0,49856400.0,1,0,0,1,0,1,0,0,1,1,0,577 days 01:00:00
12490,A31085,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,175.0,0,74.0,53053200.0,1,0,0,1,0,1,0,0,1,1,0,614 days 01:00:00
12624,A31384,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,175.0,0,74.0,51670800.0,1,0,0,1,0,1,0,0,1,1,0,598 days 01:00:00
12663,A31434,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,7,137.0,0,74.0,54003600.0,1,0,0,1,0,1,0,0,1,1,0,625 days 01:00:00
12734,A31530,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,174.0,0,74.0,55472400.0,1,0,0,1,0,1,0,0,1,1,0,642 days 01:00:00
12750,A31561,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,174.0,0,74.0,57286800.0,1,0,0,1,0,1,0,0,1,1,0,663 days 01:00:00
12884,A31787,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,174.0,0,74.0,56682000.0,1,0,0,1,0,1,0,0,1,1,0,656 days 01:00:00
12975,A31949,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,174.0,0,74.0,55299600.0,1,0,0,1,0,1,0,0,1,1,0,640 days 01:00:00
13080,A32122,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,175.0,0,74.0,70416000.0,1,0,0,1,0,1,0,0,1,1,0,815 days 00:00:00
13382,A32633,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,7,241.3,0,74.0,54086400.0,2,0,0,1,0,1,0,0,1,1,0,626 days 00:00:00
13663,A33138,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,175.0,0,74.0,57024000.0,1,0,0,1,0,1,0,0,1,1,0,660 days 00:00:00
13863,A33482,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,161.5,2,148.0,31536000.0,0,0,0,1,0,1,0,0,1,1,0,365 days 00:00:00
13915,A33585,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,175.0,0,74.0,56678400.0,1,0,0,1,0,1,0,0,1,1,0,656 days 00:00:00
13939,A33631,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,175.0,0,74.0,52880400.0,1,0,0,1,0,1,0,0,1,1,0,612 days 01:00:00
14140,A33970,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,175.0,0,74.0,56851200.0,1,0,0,1,0,1,0,0,1,1,0,658 days 00:00:00
14276,A3418,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,154.0,2,143.0,36896400.0,1,0,0,1,0,1,0,0,1,1,0,427 days 01:00:00
14280,A34188,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,175.5,0,74.0,49856400.0,1,0,0,1,0,1,0,0,1,1,0,577 days 01:00:00
14450,A34502,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,175.0,0,74.0,50374800.0,1,0,0,1,0,1,0,0,1,1,0,583 days 01:00:00
14663,A34878,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,224.5,0,74.0,58233600.0,2,0,0,1,0,1,0,0,1,1,0,674 days 00:00:00
14685,A34921,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,137.0,0,74.0,50979600.0,1,0,0,1,0,1,0,0,1,1,0,590 days 01:00:00
14692,A34931,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,175.0,0,74.0,49942800.0,1,0,0,1,0,1,0,0,1,1,0,578 days 01:00:00
14889,A35239,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,175.0,0,74.0,48819600.0,1,0,0,1,0,1,0,0,1,1,0,565 days 01:00:00
20074,A44592,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,7,130.5,0,77.5,22723200.0,1,0,0,1,0,1,0,0,1,1,0,263 days 00:00:00
20946,A46478,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,182.0,0,77.5,59961600.0,0,0,0,1,0,1,0,0,1,1,0,694 days 00:00:00
22315,A7105,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,128.5,0,71.5,30153600.0,1,0,0,1,0,1,0,0,1,1,0,349 days 00:00:00
23152,A8980,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,157,196.0,0,74.0,98064000.0,1,1,1,1,0,1,1,0,1,1,0,1135 days 00:00:00
23678,A9838,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,136.0,0,74.0,53049600.0,1,0,0,1,0,1,0,0,1,1,0,614 days 00:00:00
23757,A9983,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,157,136.0,0,74.0,49330800.0,1,0,0,1,0,1,0,0,1,1,0,570 days 23:00:00
23771,C10158,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,146,131.19,0,131.2,6566400.0,1,0,0,1,0,1,0,0,1,1,0,76 days 00:00:00
23785,C10217,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,145,143.78,0,62.59,11746800.0,1,0,0,0,0,0,0,0,1,1,0,135 days 23:00:00
23810,C10488,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,193,179.0,0,179.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00
23818,C10542,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,131.2,0,262.4,5356800.0,0,0,0,1,0,1,0,0,1,1,0,62 days 00:00:00
23821,C10546,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,20,131.2,0,262.4,5184000.0,0,0,0,1,0,1,0,0,1,1,0,60 days 00:00:00
23825,C10589,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,262.4,0,262.4,14252400.0,0,0,0,1,0,1,0,0,1,1,0,164 days 23:00:00
23848,C10852,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,122,625.9,0,625.95,44755200.0,9,1,0,1,1,1,0,0,1,1,0,518 days 00:00:00
24069,C11844,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,41,131.9,0,62.59,12445200.0,1,0,0,0,0,0,0,0,1,1,0,144 days 01:00:00
24169,C12238,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,262.26,0,250.38,24796800.0,1,0,0,1,0,1,0,0,1,1,0,287 days 00:00:00
24350,C12888,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,143,143.08,0,131.2,17280000.0,0,0,0,1,0,1,0,0,1,1,0,200 days 00:00:00
24351,C12889,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,80,137.91,0,262.4,52966800.0,1,0,0,1,0,1,0,0,1,1,0,613 days 01:00:00
24355,C12905,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,137.91,0,262.4,5698800.0,0,0,0,1,0,1,0,0,1,1,0,65 days 23:00:00
24379,C12966,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,193,655.99,0,1311.98,5439600.0,0,0,0,1,0,1,0,0,1,1,0,62 days 23:00:00
24409,C13062,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,193,656.0,0,1311.98,76291200.0,9,1,0,1,0,1,0,0,1,1,0,883 days 00:00:00
24414,C13073,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,189,262.4,0,262.4,6220800.0,0,0,0,1,0,1,0,0,1,1,0,72 days 00:00:00
24419,C13084,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,131.2,0,131.2,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
24445,C13155,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,131.2,0,262.4,5184000.0,0,0,0,1,0,1,0,0,1,1,0,60 days 00:00:00
24492,C13268,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,131.2,0,131.2,259200.0,0,0,0,0,0,0,0,0,1,0,0,3 days 00:00:00
24499,C13292,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,131.2,0,131.2,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
24501,C13296,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,131.2,0,262.4,5356800.0,0,0,0,1,0,1,0,0,1,1,0,62 days 00:00:00
24504,C13299,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,131.21,0,262.4,5270400.0,0,0,0,1,0,1,0,0,1,1,0,61 days 00:00:00
24535,C13363,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,142,131.2,0,131.2,4147200.0,0,0,0,0,0,0,0,0,1,0,0,48 days 00:00:00
24546,C13394,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,80,131.2,0,262.4,51757200.0,1,0,0,1,0,1,0,0,1,1,0,599 days 01:00:00
24569,C13443,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,131.23,0,262.4,5184000.0,0,0,0,1,0,1,0,0,1,1,0,60 days 00:00:00
24581,C13479,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,131.2,0,131.2,518400.0,0,0,0,0,0,0,0,0,1,0,0,6 days 00:00:00
24613,C13548,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,131.2,0,131.2,604800.0,0,0,0,0,0,0,0,0,1,0,0,7 days 00:00:00
24655,C13631,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,131.2,0,131.2,518400.0,0,0,0,0,0,0,0,0,1,0,0,6 days 00:00:00
24684,C13683,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,131.2,0,262.4,5184000.0,0,0,0,1,0,1,0,0,1,1,0,60 days 00:00:00
24709,C13738,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,269.11,0,262.4,33609600.0,1,0,0,1,0,1,0,0,1,1,0,389 days 00:00:00
24711,C13742,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,193,662.71,0,1311.98,17802000.0,0,0,0,1,0,1,0,0,1,1,0,206 days 01:00:00
24743,C13836,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,131.2,0,262.4,5270400.0,0,0,0,1,0,1,0,0,1,1,0,61 days 00:00:00
24765,C13892,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,193,655.0,0,1311.5,6303600.0,0,0,0,1,0,1,0,0,1,1,0,72 days 23:00:00
24791,C13944,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,131.2,0,131.2,172800.0,0,0,0,0,0,0,0,0,1,0,0,2 days 00:00:00
24798,C13959,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,262.4,0,262.4,13482000.0,1,0,0,1,0,1,0,0,1,1,0,156 days 01:00:00
24817,C14003,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,131.2,0,262.4,5356800.0,0,0,0,1,0,1,0,0,1,1,0,62 days 00:00:00
24835,C14055,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,131.2,0,131.2,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
24849,C14089,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,131.2,0,262.4,5187600.0,0,0,0,1,0,1,0,0,1,1,0,60 days 01:00:00
24864,C14137,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,131.2,0,262.4,5184000.0,0,0,0,1,0,1,0,0,1,1,0,60 days 00:00:00
24865,C14140,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,125,262.4,0,262.4,13654800.0,1,0,0,1,0,1,0,0,1,1,0,158 days 01:00:00
24876,C14154,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,126,131.2,0,262.4,5184000.0,0,0,0,1,0,1,0,0,1,1,0,60 days 00:00:00
24897,C14205,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,262.4,0,262.4,6224400.0,0,0,0,1,0,1,0,0,1,1,0,72 days 01:00:00
24910,C14248,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,131.2,0,262.4,5274000.0,0,0,0,1,0,1,0,0,1,1,0,61 days 01:00:00
24930,C14298,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,126,131.2,0,131.2,1555200.0,0,0,0,0,0,0,0,0,1,0,0,18 days 00:00:00
24935,C14306,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,131.0,0,262.0,5270400.0,0,0,0,1,0,1,0,0,1,1,0,61 days 00:00:00
24936,C14307,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,262.0,0,262.0,12445200.0,1,0,0,1,0,1,0,0,1,1,0,144 days 01:00:00
24952,C14365,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,193,662.7,0,1311.98,8899200.0,0,0,0,1,0,1,0,0,1,1,0,103 days 00:00:00
24961,C14388,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,136,232.4,0,232.4,7952400.0,0,0,0,1,0,1,0,0,1,1,0,92 days 01:00:00
24975,C14424,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,20,275.1,0,275.1,45536400.0,0,0,0,1,0,1,0,0,1,1,0,527 days 01:00:00
24982,C14436,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,131.2,0,131.2,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
25018,C14500,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,131.0,0,131.0,1468800.0,0,0,0,0,0,0,0,0,1,0,0,17 days 00:00:00
25019,C14507,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,193,655.0,0,655.0,259200.0,0,0,0,0,0,0,0,0,1,0,0,3 days 00:00:00
25048,C14567,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,131.0,0,131.0,3286800.0,0,0,0,0,0,0,0,0,1,0,0,38 days 01:00:00
25101,C14698,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,262.0,0,262.0,6829200.0,0,0,0,1,0,1,0,0,1,1,0,79 days 01:00:00
25138,C14785,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,131.0,0,131.0,1036800.0,0,0,0,0,0,0,0,0,1,0,0,12 days 00:00:00
25143,C14794,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,131.0,0,262.0,5270400.0,0,0,0,1,0,1,0,0,1,1,0,61 days 00:00:00
25153,C14813,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,131.0,0,131.0,172800.0,0,0,0,0,0,0,0,0,1,0,0,2 days 00:00:00
25166,C14849,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,131.0,0,131.0,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
25174,C14868,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,20,131.0,0,131.0,5097600.0,0,0,0,0,0,0,0,0,1,0,0,59 days 00:00:00
25179,C14888,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,23,327.0,0,327.0,5097600.0,0,0,0,0,0,0,0,0,1,0,0,59 days 00:00:00
25209,C14950,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,126,141.0,0,131.0,11322000.0,0,0,0,0,0,0,0,0,1,1,0,131 days 01:00:00
25221,C14972,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,141.0,0,262.0,15814800.0,1,0,0,1,0,1,0,0,1,1,0,183 days 01:00:00
25227,C14982,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,131.0,0,131.0,604800.0,0,0,0,0,0,0,0,0,1,0,0,7 days 00:00:00
25242,C15013,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,142,131.0,0,131.0,864000.0,0,0,0,0,0,0,0,0,1,0,0,10 days 00:00:00
25269,C15067,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,137.55,0,137.55,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
25273,C15072,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,142,137.55,0,137.55,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00
25287,C15096,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,142,137.55,0,137.55,259200.0,0,0,0,0,0,0,0,0,1,0,0,3 days 00:00:00
25305,C15129,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,137.55,0,137.55,3369600.0,0,0,0,0,0,0,0,0,1,0,0,39 days 00:00:00
25317,C15170,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,80,148.0,0,297.0,5187600.0,0,0,0,1,0,1,0,0,1,1,0,60 days 01:00:00
25323,C15192,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,137.55,0,137.55,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
25325,C15195,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,80,137.55,0,275.1,5184000.0,0,0,0,1,0,1,0,0,1,1,0,60 days 00:00:00
25335,C15219,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,41,137.55,0,68.25,86400.0,0,0,0,0,0,0,0,0,1,0,0,1 days 00:00:00
25337,C15226,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,193,687.75,0,687.75,432000.0,0,0,0,0,0,0,0,0,1,0,0,5 days 00:00:00
25343,C15258,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,275.1,0,275.1,8211600.0,1,0,0,1,0,1,0,0,1,1,0,95 days 01:00:00
25360,C15310,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,193,185.5,0,185.5,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00
25368,C15341,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,137.55,0,275.1,5187600.0,0,0,0,1,0,1,0,0,1,1,0,60 days 01:00:00
25375,C15356,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,80,137.55,0,275.1,38797200.0,1,0,0,1,0,1,0,0,1,1,0,449 days 01:00:00
25377,C15364,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,137.55,0,137.55,5187600.0,0,0,0,0,0,0,0,0,1,0,0,60 days 01:00:00
25379,C15368,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,80,137.55,0,137.55,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00
25383,C15377,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,275.1,0,275.1,10717200.0,0,0,0,1,0,1,0,0,1,1,0,124 days 01:00:00
25392,C15426,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,137.55,0,137.55,3456000.0,0,0,0,0,0,0,0,0,1,0,0,40 days 00:00:00
25408,C15492,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,80,137.55,0,275.1,5360400.0,0,0,0,1,0,1,0,0,1,1,0,62 days 01:00:00
25411,C15502,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,80,275.1,0,275.1,21168000.0,0,0,0,1,0,1,0,0,1,1,0,245 days 00:00:00
25420,C15532,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,80,137.55,0,275.1,5184000.0,0,0,0,1,0,1,0,0,1,1,0,60 days 00:00:00
25424,C15545,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,94,516.0,0,516.0,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00
25441,C15625,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,102,137.55,0,137.55,15206400.0,1,0,0,1,0,1,0,0,1,1,0,176 days 00:00:00
25444,C15643,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,80,137.55,0,275.1,5270400.0,0,0,0,1,0,1,0,0,1,1,0,61 days 00:00:00
25461,C15718,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,137.55,0,137.55,345600.0,0,0,0,0,0,0,0,0,1,0,0,4 days 00:00:00
25487,C15831,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,137.55,0,137.55,259200.0,0,0,0,0,0,0,0,0,1,0,0,3 days 00:00:00
25496,C15850,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,80,137.55,0,275.1,5266800.0,0,0,0,1,0,1,0,0,1,1,0,60 days 23:00:00
25509,C15886,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,170,137.55,0,137.55,7426800.0,0,0,0,1,0,1,0,0,1,1,0,85 days 23:00:00
25510,C15890,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,137.55,0,137.55,4838400.0,0,0,0,0,0,0,0,0,1,0,0,56 days 00:00:00
25511,C15891,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,80,137.55,0,137.55,604800.0,0,0,0,0,0,0,0,0,1,0,0,7 days 00:00:00
25529,C15958,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,80,275.1,0,275.1,16930800.0,4,0,0,1,0,1,0,0,1,1,0,195 days 23:00:00
25545,C16010,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,80,131.0,0,131.0,5187600.0,0,0,0,0,0,0,0,0,1,0,0,60 days 01:00:00
