,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:article,event:totalPaymentAmount,event:points,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Throughput Time,Surprisingness,Effectiveness
13260,A32424,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,7,0.0,0,44.0,17629200.0,0,1,0,1,0,1,0,0,1,1,0,204 days 01:00:00,488727.923163336,7272026333395.814
13599,A33024,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,7,0.0,0,44.0,13395600.0,0,1,0,1,0,1,0,0,1,1,0,155 days 01:00:00,488727.923163336,7272026333395.814
14500,A3458,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,16765200.0,0,1,0,1,0,1,0,0,1,1,0,194 days 01:00:00,488727.923163336,7272026333395.814
15100,A3562,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,7,0.0,0,42.5,16333200.0,0,1,0,1,0,1,0,0,1,1,0,189 days 01:00:00,488727.923163336,7272026333395.814
15200,A35794,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,7,0.0,0,46.0,15814800.0,0,1,0,1,0,1,0,0,1,1,0,183 days 01:00:00,488727.923163336,7272026333395.814
18832,A42461,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,7,0.0,0,46.0,14432400.0,0,1,0,1,0,1,0,0,1,1,0,167 days 01:00:00,488727.923163336,7272026333395.814
21398,A5641,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,19350000.0,0,1,0,1,0,1,0,0,1,1,0,223 days 23:00:00,488727.923163336,7272026333395.814
21447,A578,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,7,0.0,0,42.5,18320400.0,0,1,0,1,0,1,0,0,1,1,0,212 days 01:00:00,488727.923163336,7272026333395.814
21485,A5871,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,19263600.0,0,1,0,1,0,1,0,0,1,1,0,222 days 23:00:00,488727.923163336,7272026333395.814
21692,A6190,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,18831600.0,0,1,0,1,0,1,0,0,1,1,0,217 days 23:00:00,488727.923163336,7272026333395.814
21940,A6599,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,18486000.0,0,1,0,1,0,1,0,0,1,1,0,213 days 23:00:00,488727.923163336,7272026333395.814
21965,A6631,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,18226800.0,0,1,0,1,0,1,0,0,1,1,0,210 days 23:00:00,488727.923163336,7272026333395.814
22009,A6688,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,16498800.0,0,1,0,1,0,1,0,0,1,1,0,190 days 23:00:00,488727.923163336,7272026333395.814
22011,A6690,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,16412400.0,0,1,0,1,0,1,0,0,1,1,0,189 days 23:00:00,488727.923163336,7272026333395.814
22042,A6735,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,17362800.0,0,1,0,1,0,1,0,0,1,1,0,200 days 23:00:00,488727.923163336,7272026333395.814
22104,A6819,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,14684400.0,0,1,0,1,0,1,0,0,1,1,0,169 days 23:00:00,488727.923163336,7272026333395.814
22189,A694,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,19875600.0,0,1,0,1,0,1,0,0,1,1,0,230 days 01:00:00,488727.923163336,7272026333395.814
22242,A701,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,19184400.0,0,1,0,1,0,1,0,0,1,1,0,222 days 01:00:00,488727.923163336,7272026333395.814
22427,A728,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,17974800.0,0,1,0,1,0,1,0,0,1,1,0,208 days 01:00:00,488727.923163336,7272026333395.814
22461,A7334,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,14425200.0,0,1,0,1,0,1,0,0,1,1,0,166 days 23:00:00,488727.923163336,7272026333395.814
22475,A738,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,7,0.0,0,71.5,17888400.0,0,1,0,1,0,1,0,0,1,1,0,207 days 01:00:00,488727.923163336,7272026333395.814
22669,A779,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,19180800.0,0,1,0,1,0,1,0,0,1,1,0,222 days 00:00:00,488727.923163336,7272026333395.814
22708,A7914,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,7,0.0,0,44.0,20563200.0,0,1,0,1,0,1,0,0,1,1,0,238 days 00:00:00,488727.923163336,7272026333395.814
22726,A7937,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,7,0.0,0,44.0,15811200.0,0,1,0,1,0,1,0,0,1,1,0,183 days 00:00:00,488727.923163336,7272026333395.814
22826,A8153,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,16412400.0,0,1,0,1,0,1,0,0,1,1,0,189 days 23:00:00,488727.923163336,7272026333395.814
22907,A838,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,18320400.0,0,1,0,1,0,1,0,0,1,1,0,212 days 01:00:00,488727.923163336,7272026333395.814
23124,A889,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,7,0.0,0,42.5,17276400.0,0,1,0,1,0,1,0,0,1,1,0,199 days 23:00:00,488727.923163336,7272026333395.814
23221,A910,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,7,0.0,0,71.5,18234000.0,0,1,0,1,0,1,0,0,1,1,0,211 days 01:00:00,488727.923163336,7272026333395.814
23403,A94,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,18234000.0,0,1,0,1,0,1,0,0,1,1,0,211 days 01:00:00,488727.923163336,7272026333395.814
23506,A956,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,15037200.0,0,1,0,1,0,1,0,0,1,1,0,174 days 01:00:00,488727.923163336,7272026333395.814
23579,A9669,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,7,0.0,0,44.0,19440000.0,0,1,0,1,0,1,0,0,1,1,0,225 days 00:00:00,488727.923163336,7272026333395.814
24346,C12875,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,145,0.0,0,65.6,8722800.0,0,1,0,0,1,0,0,0,1,0,0,100 days 23:00:00,488727.923163336,7272026333395.814
24396,C13011,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,145,0.0,0,65.6,0.0,0,0,0,0,0,0,0,0,1,0,0,0 days 00:00:00,488727.923163336,7272026333395.814
25033,C14531,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,145,0.0,0,65.0,9849600.0,0,0,0,0,0,0,0,0,1,0,0,114 days 00:00:00,488727.923163336,7272026333395.814
25072,C14622,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,145,0.0,0,68.25,11660400.0,0,0,0,0,0,0,0,0,1,0,0,134 days 23:00:00,488727.923163336,7272026333395.814
25270,C15069,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,145,0.0,0,68.25,8463600.0,0,0,0,0,0,0,0,0,1,0,0,97 days 23:00:00,488727.923163336,7272026333395.814
25987,C17510,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,7,0.0,0,68.77,6480000.0,0,1,0,1,0,1,0,0,1,1,0,75 days 00:00:00,488727.923163336,7272026333395.814
25988,C17511,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,7,0.0,0,68.77,6480000.0,0,1,0,1,0,1,0,0,1,1,0,75 days 00:00:00,488727.923163336,7272026333395.814
25997,C17522,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,7,0.0,0,68.77,6480000.0,0,1,0,1,0,1,0,0,1,1,0,75 days 00:00:00,488727.923163336,7272026333395.814
27539,C21597,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,7,0.0,0,46.0,14778000.0,0,1,0,1,0,1,0,0,1,1,0,171 days 01:00:00,488727.923163336,7272026333395.814
27847,C22383,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,146,0.0,2,39.0,16765200.0,0,0,0,0,0,0,0,0,1,0,0,194 days 01:00:00,488727.923163336,7272026333395.814
27976,C22901,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7,0.0,0,39.0,6739200.0,0,0,0,0,0,0,0,0,1,0,0,78 days 00:00:00,488727.923163336,7272026333395.814
28004,C23439,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,146,0.0,2,41.0,1555200.0,0,0,0,0,0,0,0,0,1,0,0,18 days 00:00:00,488727.923163336,7272026333395.814
28098,N100003,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,19702800.0,0,1,0,1,0,1,0,0,1,1,0,228 days 01:00:00,488727.923163336,7272026333395.814
28181,N100142,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,18838800.0,0,1,0,1,0,1,0,0,1,1,0,218 days 01:00:00,488727.923163336,7272026333395.814
28192,N100159,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,19184400.0,0,1,0,1,0,1,0,0,1,1,0,222 days 01:00:00,488727.923163336,7272026333395.814
28204,N100176,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,19011600.0,0,1,0,1,0,1,0,0,1,1,0,220 days 01:00:00,488727.923163336,7272026333395.814
28322,N100400,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,7,0.0,0,42.5,20566800.0,0,1,0,1,0,1,0,0,1,1,0,238 days 01:00:00,488727.923163336,7272026333395.814
28327,N100409,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,7,0.0,0,42.5,19443600.0,0,1,0,1,0,1,0,0,1,1,0,225 days 01:00:00,488727.923163336,7272026333395.814
28419,N100583,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,20912400.0,0,1,0,1,0,1,0,0,1,1,0,242 days 01:00:00,488727.923163336,7272026333395.814
28492,N100739,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,20134800.0,0,1,0,1,0,1,0,0,1,1,0,233 days 01:00:00,488727.923163336,7272026333395.814
28503,N100755,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,20566800.0,0,1,0,1,0,1,0,0,1,1,0,238 days 01:00:00,488727.923163336,7272026333395.814
28544,N100830,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,20826000.0,0,1,0,1,0,1,0,0,1,1,0,241 days 01:00:00,488727.923163336,7272026333395.814
28811,N101306,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,19702800.0,0,1,0,1,0,1,0,0,1,1,0,228 days 01:00:00,488727.923163336,7272026333395.814
29016,N101777,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,20307600.0,0,1,0,1,0,1,0,0,1,1,0,235 days 01:00:00,488727.923163336,7272026333395.814
29183,N102155,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,20307600.0,0,1,0,1,0,1,0,0,1,1,0,235 days 01:00:00,488727.923163336,7272026333395.814
29322,N102397,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,19357200.0,0,1,0,1,0,1,0,0,1,1,0,224 days 01:00:00,488727.923163336,7272026333395.814
29354,N102448,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,19530000.0,0,1,0,1,0,1,0,0,1,1,0,226 days 01:00:00,488727.923163336,7272026333395.814
29520,N102712,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,19962000.0,0,1,0,1,0,1,0,0,1,1,0,231 days 01:00:00,488727.923163336,7272026333395.814
29596,N102858,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,18406800.0,0,1,0,1,0,1,0,0,1,1,0,213 days 01:00:00,488727.923163336,7272026333395.814
29642,N102943,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,71.5,19875600.0,0,1,0,1,0,1,0,0,1,1,0,230 days 01:00:00,488727.923163336,7272026333395.814
29856,N19986,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,65.6,13741200.0,0,1,0,1,0,1,0,0,1,1,0,159 days 01:00:00,488727.923163336,7272026333395.814
30184,N22040,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,62.59,13734000.0,0,1,0,1,0,1,0,0,1,1,0,158 days 23:00:00,488727.923163336,7272026333395.814
30201,N22066,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,62.59,10623600.0,0,1,0,1,0,1,0,0,1,1,0,122 days 23:00:00,488727.923163336,7272026333395.814
30545,N22693,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,62.59,11228400.0,0,1,0,1,0,1,0,0,1,1,0,129 days 23:00:00,488727.923163336,7272026333395.814
30592,N22770,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,62.59,14252400.0,0,1,0,1,0,1,0,0,1,1,0,164 days 23:00:00,488727.923163336,7272026333395.814
30893,N23220,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,62.59,15724800.0,0,1,0,1,0,1,0,0,1,1,0,182 days 00:00:00,488727.923163336,7272026333395.814
30930,N23273,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,62.59,12006000.0,0,1,0,1,0,1,0,0,1,1,0,138 days 23:00:00,488727.923163336,7272026333395.814
31352,N23967,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,62.59,12013200.0,0,1,0,1,0,1,0,0,1,1,0,139 days 01:00:00,488727.923163336,7272026333395.814
32162,N25251,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,62.59,10454400.0,0,1,0,1,0,1,0,0,1,1,0,121 days 00:00:00,488727.923163336,7272026333395.814
32401,N25578,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,62.59,11059200.0,0,1,0,1,0,1,0,0,1,1,0,128 days 00:00:00,488727.923163336,7272026333395.814
32413,N25594,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,157,0.0,0,62.59,15382800.0,0,1,0,1,1,1,1,0,1,1,0,178 days 01:00:00,488727.923163336,7272026333395.814
33306,N26977,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,62.59,13222800.0,0,1,0,1,0,1,0,0,1,1,0,153 days 01:00:00,488727.923163336,7272026333395.814
33457,N27209,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,62.59,20739600.0,0,1,0,1,0,1,0,0,1,1,0,240 days 01:00:00,488727.923163336,7272026333395.814
33509,N27291,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,62.59,11235600.0,0,1,0,1,0,1,0,0,1,1,0,130 days 01:00:00,488727.923163336,7272026333395.814
33571,N27396,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,62.59,19270800.0,0,1,0,1,0,1,0,0,1,1,0,223 days 01:00:00,488727.923163336,7272026333395.814
33763,N27721,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,62.59,19357200.0,0,1,0,1,0,1,0,0,1,1,0,224 days 01:00:00,488727.923163336,7272026333395.814
33776,N27740,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,62.59,19184400.0,0,1,0,1,0,1,0,0,1,1,0,222 days 01:00:00,488727.923163336,7272026333395.814
33913,N27981,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,62.59,14515200.0,0,1,0,1,0,1,0,0,1,1,0,168 days 00:00:00,488727.923163336,7272026333395.814
33983,N28112,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,62.59,19702800.0,0,1,0,1,0,1,0,0,1,1,0,228 days 01:00:00,488727.923163336,7272026333395.814
34036,N28183,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,62.59,19270800.0,0,1,0,1,0,1,0,0,1,1,0,223 days 01:00:00,488727.923163336,7272026333395.814
34060,N28235,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,62.59,18579600.0,0,1,0,1,0,1,0,0,1,1,0,215 days 01:00:00,488727.923163336,7272026333395.814
34067,N28245,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,62.59,12618000.0,0,1,0,1,0,1,0,0,1,1,0,146 days 01:00:00,488727.923163336,7272026333395.814
34114,N28316,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,62.59,19616400.0,0,1,0,1,0,1,0,0,1,1,0,227 days 01:00:00,488727.923163336,7272026333395.814
34215,N28452,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,62.59,18406800.0,0,1,0,1,0,1,0,0,1,1,0,213 days 01:00:00,488727.923163336,7272026333395.814
34244,N28502,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,62.59,19098000.0,0,1,0,1,0,1,0,0,1,1,0,221 days 01:00:00,488727.923163336,7272026333395.814
34401,N28758,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,62.59,11408400.0,0,1,0,1,0,1,0,0,1,1,0,132 days 01:00:00,488727.923163336,7272026333395.814
34551,N29007,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,62.59,18493200.0,0,1,0,1,0,1,0,0,1,1,0,214 days 01:00:00,488727.923163336,7272026333395.814
34587,N29068,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,62.59,17456400.0,0,1,0,1,0,1,0,0,1,1,0,202 days 01:00:00,488727.923163336,7272026333395.814
34598,N29089,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,62.59,17456400.0,0,1,0,1,0,1,0,0,1,1,0,202 days 01:00:00,488727.923163336,7272026333395.814
34606,N29100,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,62.59,17024400.0,0,1,0,1,0,1,0,0,1,1,0,197 days 01:00:00,488727.923163336,7272026333395.814
34638,N29155,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,62.59,18147600.0,0,1,0,1,0,1,0,0,1,1,0,210 days 01:00:00,488727.923163336,7272026333395.814
34684,N29240,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,62.59,16851600.0,0,1,0,1,0,1,0,0,1,1,0,195 days 01:00:00,488727.923163336,7272026333395.814
34711,N29283,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,62.59,15987600.0,0,1,0,1,0,1,0,0,1,1,0,185 days 01:00:00,488727.923163336,7272026333395.814
34723,N29300,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,62.59,14864400.0,0,1,0,1,0,1,0,0,1,1,0,172 days 01:00:00,488727.923163336,7272026333395.814
34748,N29333,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,62.59,17629200.0,0,1,0,1,0,1,0,0,1,1,0,204 days 01:00:00,488727.923163336,7272026333395.814
34789,N29406,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,157,0.0,0,62.59,16938000.0,0,1,0,1,0,1,0,0,1,1,0,196 days 01:00:00,488727.923163336,7272026333395.814
