,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:article,event:totalPaymentAmount,event:points,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Throughput Time,Surprisingness,Effectiveness
78768,S109214,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,157.25,0,143.0,96508800.0,0,0,0,1,0,1,0,0,1,1,0,1117 days 00:00:00,729539.4351093946,2699295865.3807783
79027,S109917,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,7,131.75,0,71.5,93744000.0,1,0,0,1,0,1,0,0,1,1,0,1085 days 00:00:00,729539.4351093946,2699295865.3807783
89457,S132125,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,146,298.5,6,285.0,87087600.0,0,0,0,1,0,1,0,0,1,1,1,1007 days 23:00:00,729539.4351093946,2699295865.3807783
91740,S136648,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,158,169.0,0,155.5,86403600.0,4,0,0,1,0,1,0,0,1,1,0,1000 days 01:00:00,729539.4351093946,2699295865.3807783
95556,S143550,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,191,163.5,5,299.5,115344000.0,1,0,0,1,0,1,0,0,1,1,1,1335 days 00:00:00,729539.4351093946,2699295865.3807783
139168,S86114,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,158,136.5,0,137.55,86486400.0,0,0,0,1,0,1,0,0,1,1,1,1001 days 00:00:00,729539.4351093946,2699295865.3807783
144657,V10054,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,142,275.0,0,262.0,107485200.0,0,1,1,1,1,1,1,0,1,1,1,1244 days 01:00:00,729539.4351093946,2699295865.3807783
144840,V10395,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,142,272.0,0,262.0,119750400.0,2,0,0,1,0,1,0,0,1,1,1,1386 days 00:00:00,729539.4351093946,2699295865.3807783
145060,V10958,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,142,275.1,0,275.1,92102400.0,0,0,0,1,0,1,0,0,1,1,1,1066 days 00:00:00,729539.4351093946,2699295865.3807783
145066,V10968,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,142,157.87,0,275.1,103417200.0,0,1,1,1,1,1,1,0,1,1,1,1196 days 23:00:00,729539.4351093946,2699295865.3807783
145252,V11374,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,142,275.1,0,275.1,87782400.0,0,0,0,1,0,1,0,0,1,1,1,1016 days 00:00:00,729539.4351093946,2699295865.3807783
145862,V15328,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,142,303.1,2,286.5,94176000.0,0,0,0,1,0,1,0,0,1,1,1,1090 days 00:00:00,729539.4351093946,2699295865.3807783
145875,V15437,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,142,143.0,2,286.5,106009200.0,1,0,0,1,0,1,0,0,1,1,0,1226 days 23:00:00,729539.4351093946,2699295865.3807783
145889,V15491,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,142,154.0,2,286.5,102726000.0,1,0,0,1,0,1,0,0,1,1,0,1188 days 23:00:00,729539.4351093946,2699295865.3807783
145892,V15522,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,142,154.0,2,286.5,101775600.0,1,0,0,1,0,1,0,0,1,1,0,1177 days 23:00:00,729539.4351093946,2699295865.3807783
145901,V15553,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,142,154.0,2,286.5,101516400.0,1,0,0,1,0,1,0,0,1,1,0,1174 days 23:00:00,729539.4351093946,2699295865.3807783
145916,V15619,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,142,297.5,2,286.5,86832000.0,0,0,0,1,0,1,0,0,1,1,0,1005 days 00:00:00,729539.4351093946,2699295865.3807783
145921,V15633,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,142,143.0,2,286.5,98838000.0,1,0,0,1,0,1,0,0,1,1,0,1143 days 23:00:00,729539.4351093946,2699295865.3807783
146221,V16803,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,142,310.0,5,297.0,130554000.0,0,0,0,1,0,1,0,0,1,1,1,1511 days 01:00:00,729539.4351093946,2699295865.3807783
146716,V18270,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,142,325.5,5,312.0,86572800.0,1,0,0,1,0,1,0,0,1,1,1,1002 days 00:00:00,729539.4351093946,2699295865.3807783
146753,V18377,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,142,325.5,5,312.0,86400000.0,1,0,0,1,0,1,0,0,1,1,0,1000 days 00:00:00,729539.4351093946,2699295865.3807783
147236,V4169,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,142,250.4,0,250.38,180226800.0,0,0,0,1,0,1,0,0,1,1,1,2085 days 23:00:00,729539.4351093946,2699295865.3807783
148724,V7108,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,142,143.08,0,262.4,92707200.0,0,0,0,1,0,1,0,0,1,1,1,1073 days 00:00:00,729539.4351093946,2699295865.3807783
148847,V7324,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,142,662.7,0,655.99,142304400.0,0,0,0,1,0,1,0,0,1,1,0,1647 days 01:00:00,729539.4351093946,2699295865.3807783
149074,V7767,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,142,138.2,0,262.4,124329600.0,5,0,0,1,0,1,0,0,1,1,1,1439 days 00:00:00,729539.4351093946,2699295865.3807783
149290,V8192,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,142,137.91,0,262.4,88819200.0,4,1,0,1,1,1,0,0,1,1,1,1028 days 00:00:00,729539.4351093946,2699295865.3807783
149387,V8368,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,142,275.82,0,262.4,110851200.0,1,0,0,1,0,1,0,0,1,1,0,1283 days 00:00:00,729539.4351093946,2699295865.3807783
