,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:article,event:totalPaymentAmount,event:points,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Throughput Time,Surprisingness,Effectiveness
74220,P4762,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7,0.0,0,24.0,24883200.0,0,0,0,0,0,0,0,0,1,0,0,288 days 00:00:00,209382.8448650968,753778206.7341912
74328,P5086,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7,0.0,0,24.0,21686400.0,0,0,0,0,0,0,0,0,1,0,0,251 days 00:00:00,209382.8448650968,753778206.7341912
75845,S102267,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7,0.0,0,35.0,30240000.0,0,0,0,0,0,0,0,0,1,0,0,350 days 00:00:00,209382.8448650968,753778206.7341912
76087,S103043,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7,0.0,0,35.0,30758400.0,0,0,0,0,0,0,0,0,1,0,0,356 days 00:00:00,209382.8448650968,753778206.7341912
76336,S103927,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7,0.0,0,35.0,29721600.0,0,0,0,0,0,0,0,0,1,0,0,344 days 00:00:00,209382.8448650968,753778206.7341912
77020,S105459,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7,0.0,0,35.0,20131200.0,0,0,0,0,0,0,0,0,1,0,0,233 days 00:00:00,209382.8448650968,753778206.7341912
77390,S106202,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7,0.0,0,35.0,29548800.0,0,0,0,0,0,0,0,0,1,0,0,342 days 00:00:00,209382.8448650968,753778206.7341912
78619,S108895,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7,0.0,0,35.0,30240000.0,0,0,0,0,0,0,0,0,1,0,0,350 days 00:00:00,209382.8448650968,753778206.7341912
79525,S111233,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7,0.0,0,35.0,25401600.0,0,0,0,0,0,0,0,0,1,0,0,294 days 00:00:00,209382.8448650968,753778206.7341912
79906,S112027,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7,0.0,0,35.0,22464000.0,0,0,0,0,0,0,0,0,1,0,0,260 days 00:00:00,209382.8448650968,753778206.7341912
80097,S112440,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7,0.0,0,35.0,22464000.0,0,0,0,0,0,0,0,0,1,0,0,260 days 00:00:00,209382.8448650968,753778206.7341912
80470,S113224,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7,0.0,0,35.0,22723200.0,0,0,0,0,0,0,0,0,1,0,0,263 days 00:00:00,209382.8448650968,753778206.7341912
80703,S113714,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7,0.0,0,35.0,22464000.0,0,0,0,0,0,0,0,0,1,0,0,260 days 00:00:00,209382.8448650968,753778206.7341912
81441,S115406,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7,0.0,0,35.0,27302400.0,0,0,0,0,0,0,0,0,1,0,0,316 days 00:00:00,209382.8448650968,753778206.7341912
82157,S117471,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,41,0.0,0,0.0,160704000.0,0,1,0,1,0,1,0,0,1,1,0,1860 days 00:00:00,209382.8448650968,753778206.7341912
105218,S161866,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7,0.0,0,23.0,37756800.0,0,0,0,0,0,0,0,0,1,0,0,437 days 00:00:00,209382.8448650968,753778206.7341912
130570,S69128,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7,0.0,0,32.8,21600000.0,0,0,0,0,0,0,0,0,1,0,0,250 days 00:00:00,209382.8448650968,753778206.7341912
130932,S69829,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7,0.0,0,32.8,35082000.0,0,0,0,0,0,0,0,0,1,0,0,406 days 01:00:00,209382.8448650968,753778206.7341912
141607,S93160,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,7,11.0,0,0.0,51238800.0,0,0,0,1,0,1,0,0,1,1,0,593 days 01:00:00,209382.8448650968,753778206.7341912
141667,S93406,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7,0.0,0,33.6,21949200.0,0,0,0,0,0,0,0,0,1,0,0,254 days 01:00:00,209382.8448650968,753778206.7341912
142399,S94992,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7,0.0,0,33.6,20307600.0,0,0,0,0,0,0,0,0,1,0,0,235 days 01:00:00,209382.8448650968,753778206.7341912
143280,S96719,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7,0.0,0,33.6,20134800.0,0,0,0,0,0,0,0,0,1,0,0,233 days 01:00:00,209382.8448650968,753778206.7341912
144593,S99923,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7,0.0,0,35.0,24454800.0,0,0,0,0,0,0,0,0,1,0,0,283 days 01:00:00,209382.8448650968,753778206.7341912
