,@@case_id_column,event:concept:name@Add penalty,event:concept:name@Appeal to Judge,event:concept:name@Create Fine,event:concept:name@Insert Date Appeal to Prefecture,event:concept:name@Insert Fine Notification,event:concept:name@Notify Result Appeal to Offender,event:concept:name@Payment,event:concept:name@Receive Result Appeal from Prefecture,event:concept:name@Send Appeal to Prefecture,event:concept:name@Send Fine,event:concept:name@Send for Credit Collection,event:vehicleClass@A,event:vehicleClass@C,event:vehicleClass@M,event:vehicleClass@R,event:article,event:totalPaymentAmount,event:points,event:amount,@@caseDuration,@@num_occurrence_Payment,@@num_occurrence_Insert Date Appeal to Prefecture,@@num_occurrence_Notify Result Appeal to Offender,@@num_occurrence_Insert Fine Notification,@@num_occurrence_Send Appeal to Prefecture,@@num_occurrence_Add penalty,@@num_occurrence_Receive Result Appeal from Prefecture,@@num_occurrence_Send for Credit Collection,@@num_occurrence_Create Fine,@@num_occurrence_Send Fine,@@num_occurrence_Appeal to Judge,Throughput Time,Surprisingness,Effectiveness
33518,N27301,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,62.59,3024000.0,0,0,0,0,0,0,0,0,1,0,0,35 days 00:00:00,502317.1934697596,7539829778249.262
34144,N28358,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,62.59,3801600.0,0,0,0,0,0,0,0,0,1,0,0,44 days 00:00:00,502317.1934697596,7539829778249.262
35253,N30115,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,158,0.0,0,62.59,11487600.0,0,1,0,1,0,1,0,0,1,1,0,132 days 23:00:00,502317.1934697596,7539829778249.262
80308,S112873,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,181,0.0,0,42.5,20048400.0,0,1,0,1,0,1,0,0,1,1,0,232 days 01:00:00,502317.1934697596,7539829778249.262
96371,S145092,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,181,0.0,0,47.0,20394000.0,0,1,0,1,0,1,0,0,1,1,0,236 days 01:00:00,502317.1934697596,7539829778249.262
96401,S145150,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,181,0.0,0,46.0,13993200.0,0,1,0,1,0,1,0,0,1,1,0,161 days 23:00:00,502317.1934697596,7539829778249.262
102406,S156298,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,1724400.0,0,0,0,0,0,0,0,0,1,0,0,19 days 23:00:00,502317.1934697596,7539829778249.262
103219,S157817,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,4143600.0,0,0,0,0,0,0,0,0,1,0,0,47 days 23:00:00,502317.1934697596,7539829778249.262
103225,S157837,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,3279600.0,0,0,0,0,0,0,0,0,1,0,0,37 days 23:00:00,502317.1934697596,7539829778249.262
104245,S159963,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,5266800.0,0,0,0,0,0,0,0,0,1,0,0,60 days 23:00:00,502317.1934697596,7539829778249.262
105134,S161698,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,1987200.0,0,0,0,0,0,0,0,0,1,0,0,23 days 00:00:00,502317.1934697596,7539829778249.262
105139,S161709,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,2764800.0,0,0,0,0,0,0,0,0,1,0,0,32 days 00:00:00,502317.1934697596,7539829778249.262
105173,S161787,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,3711600.0,0,0,0,0,0,0,0,0,1,0,0,42 days 23:00:00,502317.1934697596,7539829778249.262
105220,S161869,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,2678400.0,0,0,0,0,0,0,0,0,1,0,0,31 days 00:00:00,502317.1934697596,7539829778249.262
105234,S161894,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,4924800.0,0,0,0,0,0,0,0,0,1,0,0,57 days 00:00:00,502317.1934697596,7539829778249.262
105351,S162125,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,181,0.0,0,46.0,11577600.0,0,1,0,1,0,1,0,0,1,1,0,134 days 00:00:00,502317.1934697596,7539829778249.262
105518,S162470,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,10195200.0,0,0,0,0,0,0,0,0,1,0,0,118 days 00:00:00,502317.1934697596,7539829778249.262
105624,S162656,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,4665600.0,0,0,0,0,0,0,0,0,1,0,0,54 days 00:00:00,502317.1934697596,7539829778249.262
105629,S162664,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,3715200.0,0,0,0,0,0,0,0,0,1,0,0,43 days 00:00:00,502317.1934697596,7539829778249.262
105668,S162746,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,3110400.0,0,0,0,0,0,0,0,0,1,0,0,36 days 00:00:00,502317.1934697596,7539829778249.262
105721,S162914,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,3024000.0,0,0,0,0,0,0,0,0,1,0,0,35 days 00:00:00,502317.1934697596,7539829778249.262
105846,S163168,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,2156400.0,0,0,0,0,0,0,0,0,1,0,0,24 days 23:00:00,502317.1934697596,7539829778249.262
105985,S163431,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,4316400.0,0,0,0,0,0,0,0,0,1,0,0,49 days 23:00:00,502317.1934697596,7539829778249.262
106112,S163670,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,3970800.0,0,0,0,0,0,0,0,0,1,0,0,45 days 23:00:00,502317.1934697596,7539829778249.262
106116,S163676,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,3801600.0,0,0,0,0,0,0,0,0,1,0,0,44 days 00:00:00,502317.1934697596,7539829778249.262
106247,S163946,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,6742800.0,0,0,0,0,0,0,0,0,1,0,0,78 days 01:00:00,502317.1934697596,7539829778249.262
106309,S164111,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,4921200.0,0,0,0,0,0,0,0,0,1,0,0,56 days 23:00:00,502317.1934697596,7539829778249.262
106337,S164161,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,4575600.0,0,0,0,0,0,0,0,0,1,0,0,52 days 23:00:00,502317.1934697596,7539829778249.262
106353,S164200,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,3020400.0,0,0,0,0,0,0,0,0,1,0,0,34 days 23:00:00,502317.1934697596,7539829778249.262
106581,S164732,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,3715200.0,0,0,0,0,0,0,0,0,1,0,0,43 days 00:00:00,502317.1934697596,7539829778249.262
106696,S164960,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,5788800.0,0,0,0,0,0,0,0,0,1,0,0,67 days 00:00:00,502317.1934697596,7539829778249.262
106719,S165005,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,181,0.0,0,47.0,12787200.0,0,1,0,1,0,1,0,0,1,1,0,148 days 00:00:00,502317.1934697596,7539829778249.262
106826,S165209,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,158,0.0,0,39.0,5011200.0,0,0,0,0,0,0,0,0,1,0,0,58 days 00:00:00,502317.1934697596,7539829778249.262
106841,S165251,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,11318400.0,0,0,0,0,0,0,0,0,1,0,0,131 days 00:00:00,502317.1934697596,7539829778249.262
106872,S165307,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,11232000.0,0,0,0,0,0,0,0,0,1,0,0,130 days 00:00:00,502317.1934697596,7539829778249.262
107020,S165601,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,10627200.0,0,0,0,0,0,0,0,0,1,0,0,123 days 00:00:00,502317.1934697596,7539829778249.262
107023,S165604,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,10627200.0,0,0,0,0,0,0,0,0,1,0,0,123 days 00:00:00,502317.1934697596,7539829778249.262
107049,S165647,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,4060800.0,0,0,0,0,0,0,0,0,1,0,0,47 days 00:00:00,502317.1934697596,7539829778249.262
107200,S165919,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,10281600.0,0,0,0,0,0,0,0,0,1,0,0,119 days 00:00:00,502317.1934697596,7539829778249.262
107217,S165947,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,4060800.0,0,0,0,0,0,0,0,0,1,0,0,47 days 00:00:00,502317.1934697596,7539829778249.262
107368,S166237,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,4147200.0,0,0,0,0,0,0,0,0,1,0,0,48 days 00:00:00,502317.1934697596,7539829778249.262
107423,S166328,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,4147200.0,0,0,0,0,0,0,0,0,1,0,0,48 days 00:00:00,502317.1934697596,7539829778249.262
107846,S167236,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,3801600.0,0,0,0,0,0,0,0,0,1,0,0,44 days 00:00:00,502317.1934697596,7539829778249.262
107936,S167393,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,3974400.0,0,0,0,0,0,0,0,0,1,0,0,46 days 00:00:00,502317.1934697596,7539829778249.262
108045,S167578,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,8467200.0,0,0,0,0,0,0,0,0,1,0,0,98 days 00:00:00,502317.1934697596,7539829778249.262
108365,S168191,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,24105600.0,0,0,0,0,0,0,0,0,1,0,0,279 days 00:00:00,502317.1934697596,7539829778249.262
108461,S168402,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,3715200.0,0,0,0,0,0,0,0,0,1,0,0,43 days 00:00:00,502317.1934697596,7539829778249.262
108594,S168648,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,3456000.0,0,0,0,0,0,0,0,0,1,0,0,40 days 00:00:00,502317.1934697596,7539829778249.262
108664,S168772,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,15037200.0,0,0,0,0,0,0,0,0,1,0,0,174 days 01:00:00,502317.1934697596,7539829778249.262
108735,S168902,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,4060800.0,0,0,0,0,0,0,0,0,1,0,0,47 days 00:00:00,502317.1934697596,7539829778249.262
108757,S168940,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,4492800.0,0,0,0,0,0,0,0,0,1,0,0,52 days 00:00:00,502317.1934697596,7539829778249.262
108917,S169224,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,4147200.0,0,0,0,0,0,0,0,0,1,0,0,48 days 00:00:00,502317.1934697596,7539829778249.262
108955,S169293,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,5097600.0,0,0,0,0,0,0,0,0,1,0,0,59 days 00:00:00,502317.1934697596,7539829778249.262
109095,S169540,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,5011200.0,0,0,0,0,0,0,0,0,1,0,0,58 days 00:00:00,502317.1934697596,7539829778249.262
109168,S169670,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,4233600.0,0,0,0,0,0,0,0,0,1,0,0,49 days 00:00:00,502317.1934697596,7539829778249.262
109241,S169810,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,2592000.0,0,0,0,0,0,0,0,0,1,0,0,30 days 00:00:00,502317.1934697596,7539829778249.262
109363,S170020,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,7516800.0,0,0,0,0,0,0,0,0,1,0,0,87 days 00:00:00,502317.1934697596,7539829778249.262
109419,S170112,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,4579200.0,0,0,0,0,0,0,0,0,1,0,0,53 days 00:00:00,502317.1934697596,7539829778249.262
109421,S170116,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,4233600.0,0,0,0,0,0,0,0,0,1,0,0,49 days 00:00:00,502317.1934697596,7539829778249.262
109434,S170142,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,4492800.0,0,0,0,0,0,0,0,0,1,0,0,52 days 00:00:00,502317.1934697596,7539829778249.262
109439,S170149,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,4752000.0,0,0,0,0,0,0,0,0,1,0,0,55 days 00:00:00,502317.1934697596,7539829778249.262
109588,S170468,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,5011200.0,0,0,0,0,0,0,0,0,1,0,0,58 days 00:00:00,502317.1934697596,7539829778249.262
109709,S170676,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,4838400.0,0,0,0,0,0,0,0,0,1,0,0,56 days 00:00:00,502317.1934697596,7539829778249.262
109878,S171038,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,6998400.0,0,0,0,0,0,0,0,0,1,0,0,81 days 00:00:00,502317.1934697596,7539829778249.262
109881,S171045,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,4752000.0,0,0,0,0,0,0,0,0,1,0,0,55 days 00:00:00,502317.1934697596,7539829778249.262
110188,S171618,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,4320000.0,0,0,0,0,0,0,0,0,1,0,0,50 days 00:00:00,502317.1934697596,7539829778249.262
110354,S171953,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,4060800.0,0,0,0,0,0,0,0,0,1,0,0,47 days 00:00:00,502317.1934697596,7539829778249.262
110368,S171983,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,8643600.0,0,0,0,0,0,0,0,0,1,0,0,100 days 01:00:00,502317.1934697596,7539829778249.262
110497,S172216,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,4752000.0,0,0,0,0,0,0,0,0,1,0,0,55 days 00:00:00,502317.1934697596,7539829778249.262
110513,S172246,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,3974400.0,0,0,0,0,0,0,0,0,1,0,0,46 days 00:00:00,502317.1934697596,7539829778249.262
110605,S172437,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,9162000.0,0,0,0,0,0,0,0,0,1,0,0,106 days 01:00:00,502317.1934697596,7539829778249.262
110608,S172442,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,16844400.0,0,0,0,0,0,0,0,0,1,0,0,194 days 23:00:00,502317.1934697596,7539829778249.262
110671,S172567,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,4838400.0,0,0,0,0,0,0,0,0,1,0,0,56 days 00:00:00,502317.1934697596,7539829778249.262
110808,S172844,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,10026000.0,0,0,0,0,0,0,0,0,1,0,0,116 days 01:00:00,502317.1934697596,7539829778249.262
110832,S172880,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,4406400.0,0,0,0,0,0,0,0,0,1,0,0,51 days 00:00:00,502317.1934697596,7539829778249.262
110891,S172992,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,9421200.0,0,0,0,0,0,0,0,0,1,0,0,109 days 01:00:00,502317.1934697596,7539829778249.262
111166,S173482,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,9162000.0,0,0,0,0,0,0,0,0,1,0,0,106 days 01:00:00,502317.1934697596,7539829778249.262
111168,S173485,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,9162000.0,0,0,0,0,0,0,0,0,1,0,0,106 days 01:00:00,502317.1934697596,7539829778249.262
111191,S173534,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,4233600.0,0,0,0,0,0,0,0,0,1,0,0,49 days 00:00:00,502317.1934697596,7539829778249.262
111198,S173548,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,8902800.0,0,0,0,0,0,0,0,0,1,0,0,103 days 01:00:00,502317.1934697596,7539829778249.262
111372,S173859,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,6570000.0,0,0,0,0,0,0,0,0,1,0,0,76 days 01:00:00,502317.1934697596,7539829778249.262
111480,S174121,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,4492800.0,0,0,0,0,0,0,0,0,1,0,0,52 days 00:00:00,502317.1934697596,7539829778249.262
111498,S174168,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,4752000.0,0,0,0,0,0,0,0,0,1,0,0,55 days 00:00:00,502317.1934697596,7539829778249.262
111695,S174572,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,8816400.0,0,0,0,0,0,0,0,0,1,0,0,102 days 01:00:00,502317.1934697596,7539829778249.262
111759,S174715,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,3888000.0,0,0,0,0,0,0,0,0,1,0,0,45 days 00:00:00,502317.1934697596,7539829778249.262
111762,S174722,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,8730000.0,0,0,0,0,0,0,0,0,1,0,0,101 days 01:00:00,502317.1934697596,7539829778249.262
111883,S174967,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,5097600.0,0,0,0,0,0,0,0,0,1,0,0,59 days 00:00:00,502317.1934697596,7539829778249.262
111887,S174976,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,4579200.0,0,0,0,0,0,0,0,0,1,0,0,53 days 00:00:00,502317.1934697596,7539829778249.262
111888,S174977,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,8211600.0,0,0,0,0,0,0,0,0,1,0,0,95 days 01:00:00,502317.1934697596,7539829778249.262
111908,S175012,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,181,0.0,0,47.0,15123600.0,0,1,0,1,0,1,0,0,1,1,0,175 days 01:00:00,502317.1934697596,7539829778249.262
111979,S175139,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,3888000.0,0,0,0,0,0,0,0,0,1,0,0,45 days 00:00:00,502317.1934697596,7539829778249.262
112191,S175579,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,6570000.0,0,0,0,0,0,0,0,0,1,0,0,76 days 01:00:00,502317.1934697596,7539829778249.262
112330,S175876,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,2937600.0,0,0,0,0,0,0,0,0,1,0,0,34 days 00:00:00,502317.1934697596,7539829778249.262
112350,S175905,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,3628800.0,0,0,0,0,0,0,0,0,1,0,0,42 days 00:00:00,502317.1934697596,7539829778249.262
112371,S175936,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,20217600.0,0,0,0,0,0,0,0,0,1,0,0,234 days 00:00:00,502317.1934697596,7539829778249.262
112438,S176110,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,21254400.0,0,0,0,0,0,0,0,0,1,0,0,246 days 00:00:00,502317.1934697596,7539829778249.262
112483,S176250,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,4060800.0,0,0,0,0,0,0,0,0,1,0,0,47 days 00:00:00,502317.1934697596,7539829778249.262
112575,S176408,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,4496400.0,0,0,0,0,0,0,0,0,1,0,0,52 days 01:00:00,502317.1934697596,7539829778249.262
112606,S176512,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,5702400.0,0,0,0,0,0,0,0,0,1,0,0,66 days 00:00:00,502317.1934697596,7539829778249.262
112611,S176519,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,3456000.0,0,0,0,0,0,0,0,0,1,0,0,40 days 00:00:00,502317.1934697596,7539829778249.262
112661,S176670,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,3024000.0,0,0,0,0,0,0,0,0,1,0,0,35 days 00:00:00,502317.1934697596,7539829778249.262
112885,S177454,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,4492800.0,0,0,0,0,0,0,0,0,1,0,0,52 days 00:00:00,502317.1934697596,7539829778249.262
113326,S178813,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,10450800.0,0,0,0,0,0,0,0,0,1,0,0,120 days 23:00:00,502317.1934697596,7539829778249.262
113573,S179778,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,41.0,2332800.0,0,0,0,0,0,0,0,0,1,0,0,27 days 00:00:00,502317.1934697596,7539829778249.262
113621,S180004,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,4057200.0,0,0,0,0,0,0,0,0,1,0,0,46 days 23:00:00,502317.1934697596,7539829778249.262
113732,S180446,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,41.0,4748400.0,0,0,0,0,0,0,0,0,1,0,0,54 days 23:00:00,502317.1934697596,7539829778249.262
113738,S180457,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,2415600.0,0,0,0,0,0,0,0,0,1,0,0,27 days 23:00:00,502317.1934697596,7539829778249.262
114009,S181576,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,4060800.0,0,0,0,0,0,0,0,0,1,0,0,47 days 00:00:00,502317.1934697596,7539829778249.262
114134,S182038,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,11574000.0,0,0,0,0,0,0,0,0,1,0,0,133 days 23:00:00,502317.1934697596,7539829778249.262
114214,S182263,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,158,0.0,0,39.0,3369600.0,0,0,0,0,0,0,0,0,1,0,0,39 days 00:00:00,502317.1934697596,7539829778249.262
